resid,leaflet,X coords,Y coords,Z coords,Thickness
192,lower leaflet,4.340,4.320,3.410,3.759
193,lower leaflet,3.490,4.390,2.750,4.017
194,lower leaflet,5.460,3.470,2.700,3.873
195,lower leaflet,5.100,5.030,4.650,3.784
196,lower leaflet,5.960,4.460,3.050,3.670
197,lower leaflet,4.420,4.790,3.200,3.851
198,lower leaflet,4.660,3.050,3.020,3.745
199,lower leaflet,3.970,3.600,2.540,3.752
200,lower leaflet,4.660,5.630,3.130,3.815
201,lower leaflet,3.000,5.110,2.310,3.827
202,lower leaflet,6.030,3.080,3.410,3.701
203,lower leaflet,4.780,1.610,3.060,3.847
204,lower leaflet,6.580,4.570,3.610,4.161
205,lower leaflet,4.180,5.750,3.000,3.772
206,lower leaflet,4.250,2.760,2.930,3.576
207,lower leaflet,5.380,5.420,3.790,3.893
208,lower leaflet,6.700,4.250,2.880,3.851
209,lower leaflet,4.170,5.940,3.480,3.723
210,lower leaflet,3.590,5.360,2.490,3.905
211,lower leaflet,4.000,2.390,3.460,3.650
212,lower leaflet,1.590,4.460,3.160,3.715
213,lower leaflet,3.060,4.070,2.500,3.854
214,lower leaflet,5.640,2.680,2.810,3.884
215,lower leaflet,5.210,5.810,3.050,3.760
216,lower leaflet,5.300,6.290,3.680,3.589
217,lower leaflet,2.710,4.170,3.000,4.168
218,lower leaflet,5.720,3.920,2.950,3.779
219,lower leaflet,6.420,4.940,3.840,4.037
220,lower leaflet,5.450,2.170,3.240,3.983
221,lower leaflet,3.820,6.250,2.340,3.727
222,lower leaflet,7.490,5.050,3.690,4.016
223,lower leaflet,4.190,5.520,3.650,3.745
224,lower leaflet,4.550,1.250,2.770,4.259
225,lower leaflet,2.110,2.670,2.540,3.813
226,lower leaflet,6.220,2.620,2.980,4.110
227,lower leaflet,5.280,4.830,3.170,4.017
228,lower leaflet,3.640,4.760,3.040,3.880
229,lower leaflet,4.700,6.590,2.820,3.649
230,lower leaflet,4.890,2.150,2.960,3.776
231,lower leaflet,1.860,3.210,2.340,3.571
232,lower leaflet,1.020,4.250,3.270,3.677
233,lower leaflet,7.170,2.770,3.060,3.782
234,lower leaflet,6.500,7.850,3.270,4.405
235,lower leaflet,6.760,1.710,3.280,3.529
236,lower leaflet,2.740,1.790,2.550,4.030
237,lower leaflet,1.470,4.730,2.600,3.710
238,lower leaflet,5.860,6.320,3.280,3.733
239,lower leaflet,5.130,8.130,3.620,3.794
240,lower leaflet,6.270,2.180,2.690,3.790
241,lower leaflet,7.810,6.130,3.940,3.860
242,lower leaflet,2.690,6.340,2.530,3.825
243,lower leaflet,7.480,4.670,2.820,3.642
244,lower leaflet,3.270,6.300,2.420,3.799
245,lower leaflet,4.010,1.970,2.780,3.881
246,lower leaflet,6.650,1.420,2.890,3.647
247,lower leaflet,6.690,5.050,3.150,3.999
248,lower leaflet,4.060,7.160,2.790,3.683
249,lower leaflet,6.200,0.530,2.870,3.843
250,lower leaflet,0.740,5.440,2.830,3.444
251,lower leaflet,3.280,1.950,2.560,3.768
252,lower leaflet,7.800,3.400,2.560,3.819
253,lower leaflet,6.600,5.760,3.190,3.770
254,lower leaflet,5.170,7.210,3.320,3.451
255,lower leaflet,1.880,3.810,1.870,3.597
256,lower leaflet,6.720,0.020,3.550,3.894
257,lower leaflet,3.140,2.940,2.250,3.860
258,lower leaflet,7.180,2.600,2.590,3.679
259,lower leaflet,1.810,2.070,2.850,3.774
260,lower leaflet,5.500,6.750,3.220,3.614
