resid,leaflet,X coords,Y coords,Z coords,Thickness
192,lower leaflet,4.540,4.210,3.580,3.815
193,lower leaflet,3.490,4.110,2.890,3.571
194,lower leaflet,4.780,3.430,3.160,3.711
195,lower leaflet,5.240,4.580,4.870,3.937
196,lower leaflet,5.980,4.190,2.960,3.863
197,lower leaflet,4.440,4.290,3.090,3.801
198,lower leaflet,4.760,2.590,2.940,3.627
199,lower leaflet,4.140,3.420,2.750,3.883
200,lower leaflet,4.890,5.560,2.950,4.034
201,lower leaflet,2.930,4.710,2.840,3.852
202,lower leaflet,6.060,2.780,3.670,3.728
203,lower leaflet,4.810,1.700,2.590,3.681
204,lower leaflet,6.130,4.270,3.430,3.975
205,lower leaflet,4.000,5.660,2.520,3.725
206,lower leaflet,3.470,2.870,2.730,3.626
207,lower leaflet,5.350,5.530,4.010,4.029
208,lower leaflet,6.300,3.570,2.700,3.571
209,lower leaflet,4.230,6.030,3.230,3.777
210,lower leaflet,3.770,4.930,2.720,3.722
211,lower leaflet,4.140,2.510,3.370,3.571
212,lower leaflet,2.050,4.460,2.800,3.933
213,lower leaflet,2.570,3.650,2.670,3.833
214,lower leaflet,5.380,2.360,2.880,3.570
215,lower leaflet,5.310,5.830,3.090,4.155
216,lower leaflet,5.250,6.600,3.240,4.263
217,lower leaflet,3.000,4.190,3.240,4.087
218,lower leaflet,5.550,3.310,2.730,4.025
219,lower leaflet,5.990,4.730,3.570,3.904
220,lower leaflet,5.560,2.000,3.280,3.840
221,lower leaflet,3.970,6.160,2.360,3.702
222,lower leaflet,6.760,5.360,3.220,3.775
223,lower leaflet,4.410,5.600,3.290,3.773
224,lower leaflet,4.430,0.790,2.710,3.805
225,lower leaflet,2.550,2.860,2.560,3.739
226,lower leaflet,6.090,2.830,3.130,3.720
227,lower leaflet,5.170,4.420,3.210,3.866
228,lower leaflet,3.710,4.990,3.350,3.844
229,lower leaflet,4.660,6.730,2.360,3.821
230,lower leaflet,4.100,2.050,3.040,3.413
231,lower leaflet,1.820,2.080,2.490,3.762
232,lower leaflet,1.310,4.150,3.280,4.003
233,lower leaflet,7.150,2.680,3.140,3.605
234,lower leaflet,6.730,8.130,3.740,3.842
235,lower leaflet,6.790,1.670,3.200,3.649
236,lower leaflet,2.360,1.610,2.520,3.870
237,lower leaflet,1.900,4.810,2.460,3.948
238,lower leaflet,5.770,6.550,3.130,3.968
239,lower leaflet,5.420,8.170,3.220,3.795
240,lower leaflet,6.940,2.060,2.890,3.553
241,lower leaflet,7.500,6.110,3.490,3.931
242,lower leaflet,3.010,5.550,2.660,3.702
243,lower leaflet,7.070,4.490,2.710,4.090
244,lower leaflet,3.380,6.270,2.710,3.926
245,lower leaflet,3.690,1.400,2.700,3.984
246,lower leaflet,6.540,1.270,2.890,3.727
247,lower leaflet,6.270,5.270,2.840,3.914
248,lower leaflet,3.760,6.880,2.790,4.019
249,lower leaflet,6.030,0.630,2.990,3.948
250,lower leaflet,0.960,5.100,2.570,4.024
251,lower leaflet,3.110,1.840,2.750,4.068
252,lower leaflet,7.910,2.890,2.440,3.695
253,lower leaflet,6.590,5.810,3.090,3.904
254,lower leaflet,4.710,7.310,2.810,4.010
255,lower leaflet,2.020,2.970,2.600,3.589
256,lower leaflet,6.660,0.620,3.310,3.722
257,lower leaflet,2.870,3.240,2.450,3.679
258,lower leaflet,7.700,2.490,2.620,3.555
259,lower leaflet,1.800,1.710,2.760,3.800
260,lower leaflet,5.390,6.950,2.790,4.220
261,lower leaflet,8.940,2.310,3.100,4.016
262,lower leaflet,6.180,8.464,3.140,3.718
263,lower leaflet,5.980,2.040,2.800,3.897
264,lower leaflet,2.840,1.460,3.180,4.063
265,lower leaflet,7.700,5.050,2.700,4.166
266,lower leaflet,1.130,4.310,2.870,3.938
267,lower leaflet,2.450,5.330,2.700,3.707
268,lower leaflet,7.570,8.190,3.070,4.201
269,lower leaflet,8.430,2.050,2.620,3.718
270,lower leaflet,5.800,7.980,2.870,3.810
271,lower leaflet,6.800,6.300,3.060,4.008
272,lower leaflet,3.210,7.660,2.540,4.107
273,lower leaflet,5.160,0.060,2.790,3.938
274,lower leaflet,7.870,3.650,2.450,3.737
275,lower leaflet,0.790,5.800,2.520,4.072
276,lower leaflet,3.010,1.120,2.850,3.937
277,lower leaflet,7.430,6.420,2.790,3.781
278,lower leaflet,7.120,0.770,2.880,3.546
279,lower leaflet,4.810,7.950,2.720,4.079
280,lower leaflet,4.390,9.104,2.760,4.156
281,lower leaflet,1.160,6.720,2.500,3.786
282,lower leaflet,3.380,0.100,2.620,3.910
283,lower leaflet,6.940,2.900,2.590,3.592
284,lower leaflet,6.150,6.650,3.500,3.668
285,lower leaflet,1.330,2.140,3.310,3.790
286,lower leaflet,0.520,3.350,2.410,3.810
287,lower leaflet,5.980,8.850,2.760,3.678
288,lower leaflet,7.930,1.950,3.250,3.528
289,lower leaflet,0.140,1.350,3.470,3.829
290,lower leaflet,5.690,0.890,3.330,3.859
291,lower leaflet,1.500,3.420,2.510,3.742
292,lower leaflet,5.300,0.980,2.540,3.878
293,lower leaflet,1.560,1.420,2.490,3.676
294,lower leaflet,6.700,0.020,2.900,4.029
295,lower leaflet,8.960,2.880,2.330,4.043
296,lower leaflet,5.820,8.210,3.360,3.685
297,lower leaflet,7.210,1.670,2.840,3.518
298,lower leaflet,2.470,7.370,2.870,3.785
299,lower leaflet,2.010,6.530,2.450,4.291
300,lower leaflet,8.150,5.830,2.890,3.565
301,lower leaflet,8.340,6.870,2.970,3.843
302,lower leaflet,9.100,6.000,2.420,3.787
303,lower leaflet,7.600,7.340,2.800,3.870
304,lower leaflet,2.520,6.480,2.560,4.111
305,lower leaflet,4.650,8.620,2.860,4.045
306,lower leaflet,2.870,0.580,3.200,3.830
307,lower leaflet,4.450,9.114,3.350,4.156
308,lower leaflet,1.480,6.430,3.070,3.987
309,lower leaflet,7.460,8.700,2.880,4.084
310,lower leaflet,8.930,4.370,2.370,4.226
311,lower leaflet,8.710,5.270,2.530,3.720
312,lower leaflet,3.480,9.104,3.210,3.814
313,lower leaflet,8.020,0.140,2.360,3.856
314,lower leaflet,3.780,0.670,2.790,3.919
315,lower leaflet,6.220,7.180,2.750,3.894
316,lower leaflet,5.350,8.434,2.790,3.799
317,lower leaflet,5.030,9.044,3.510,3.932
318,lower leaflet,0.330,0.650,3.030,3.935
319,lower leaflet,1.040,3.080,2.350,3.747
320,lower leaflet,8.680,5.800,3.000,3.679
321,lower leaflet,8.440,3.600,2.390,3.866
322,lower leaflet,0.680,1.460,2.610,3.906
323,lower leaflet,0.630,0.970,2.360,3.766
324,lower leaflet,8.720,1.450,3.040,3.642
325,lower leaflet,0.380,5.860,2.840,4.072
326,lower leaflet,4.150,8.080,3.100,4.182
327,lower leaflet,3.300,8.060,2.920,4.166
328,lower leaflet,7.120,7.300,2.590,4.007
329,lower leaflet,5.680,0.090,2.740,3.852
330,lower leaflet,2.370,0.330,3.120,3.796
331,lower leaflet,7.730,8.590,3.580,4.031
332,lower leaflet,8.210,6.410,2.740,3.547
333,lower leaflet,1.970,7.300,2.240,3.758
334,lower leaflet,1.140,7.670,2.300,3.755
335,lower leaflet,7.960,0.850,3.510,3.566
336,lower leaflet,2.460,7.930,2.350,3.690
337,lower leaflet,0.190,6.750,2.590,3.820
338,lower leaflet,3.980,7.920,2.650,4.073
