resid,leaflet,X coords,Y coords,Z coords,Thickness
192,lower leaflet,4.900,4.100,3.330,3.747
193,lower leaflet,4.220,4.310,2.790,3.823
194,lower leaflet,4.500,3.200,2.730,3.901
195,lower leaflet,4.950,5.260,4.060,3.849
196,lower leaflet,5.910,4.370,3.070,3.672
197,lower leaflet,4.590,4.740,3.260,3.808
198,lower leaflet,4.180,2.590,3.100,3.724
199,lower leaflet,4.000,3.440,2.590,3.583
200,lower leaflet,4.700,5.540,2.790,3.766
201,lower leaflet,2.290,5.330,2.830,3.902
202,lower leaflet,5.910,3.040,3.240,3.812
203,lower leaflet,4.470,1.830,2.840,3.746
204,lower leaflet,6.440,4.370,3.290,3.561
205,lower leaflet,3.930,5.170,2.750,3.637
206,lower leaflet,2.910,3.040,2.600,3.789
207,lower leaflet,5.730,6.010,3.440,3.901
208,lower leaflet,6.370,3.920,2.620,3.475
209,lower leaflet,4.270,6.290,3.220,3.735
210,lower leaflet,2.880,4.890,2.670,3.915
211,lower leaflet,3.690,3.160,3.280,3.459
212,lower leaflet,1.660,4.100,3.130,3.863
213,lower leaflet,2.350,4.340,2.570,3.719
214,lower leaflet,5.100,2.430,2.790,3.851
215,lower leaflet,5.150,6.330,2.890,3.832
216,lower leaflet,4.970,6.950,3.400,3.711
217,lower leaflet,2.880,5.330,2.950,3.603
218,lower leaflet,5.530,4.020,3.170,3.701
219,lower leaflet,6.430,5.010,3.440,3.970
220,lower leaflet,5.040,2.120,3.190,3.869
221,lower leaflet,3.950,5.980,2.330,3.638
222,lower leaflet,7.240,5.350,3.530,4.386
223,lower leaflet,4.370,5.830,3.130,3.751
224,lower leaflet,3.790,1.890,2.840,3.968
225,lower leaflet,2.330,2.900,2.410,3.867
226,lower leaflet,6.270,3.450,3.210,3.765
227,lower leaflet,5.310,4.890,3.140,3.802
228,lower leaflet,3.690,5.020,3.280,3.835
229,lower leaflet,4.040,7.310,2.350,4.045
230,lower leaflet,3.640,2.790,2.940,3.502
231,lower leaflet,1.140,2.970,2.660,3.798
232,lower leaflet,1.230,4.430,3.390,4.021
233,lower leaflet,7.070,3.200,3.580,3.316
234,lower leaflet,6.360,7.970,3.240,3.820
235,lower leaflet,6.770,2.270,3.370,3.817
236,lower leaflet,2.160,1.830,2.490,4.212
237,lower leaflet,1.480,4.940,2.700,3.915
238,lower leaflet,5.430,6.820,3.180,3.858
239,lower leaflet,4.840,8.690,3.300,3.797
240,lower leaflet,6.790,3.330,3.200,3.307
241,lower leaflet,7.440,5.770,3.690,4.153
242,lower leaflet,2.270,6.640,2.650,3.812
243,lower leaflet,6.610,4.770,3.020,3.641
244,lower leaflet,2.780,6.500,2.540,3.426
