resid,leaflet,X coords,Y coords,Z coords,Thickness
192,lower leaflet,4.830,3.940,3.660,3.517
193,lower leaflet,3.300,4.340,2.400,3.444
194,lower leaflet,5.320,3.520,2.940,3.864
195,lower leaflet,5.050,4.400,4.680,3.631
196,lower leaflet,5.640,4.680,2.560,3.947
197,lower leaflet,4.050,4.150,3.030,3.791
198,lower leaflet,5.290,2.210,2.720,3.769
199,lower leaflet,3.820,3.500,2.720,3.426
200,lower leaflet,4.430,4.870,2.960,3.678
201,lower leaflet,2.780,4.860,2.870,3.317
202,lower leaflet,5.990,3.600,3.380,4.027
203,lower leaflet,4.700,1.140,2.950,4.132
204,lower leaflet,6.410,4.760,2.950,3.802
205,lower leaflet,3.750,5.550,3.260,3.649
206,lower leaflet,4.580,3.020,2.510,3.900
207,lower leaflet,5.830,5.470,3.060,3.842
208,lower leaflet,6.200,3.890,2.710,4.057
209,lower leaflet,4.800,5.670,3.040,3.826
210,lower leaflet,3.670,4.910,2.840,3.532
211,lower leaflet,3.510,2.790,3.300,3.870
212,lower leaflet,1.350,3.930,3.600,3.884
213,lower leaflet,2.380,4.210,2.410,3.585
214,lower leaflet,6.020,2.840,2.770,4.061
215,lower leaflet,5.650,5.870,2.780,3.823
216,lower leaflet,5.520,6.620,3.200,4.006
217,lower leaflet,2.930,4.430,3.220,3.406
218,lower leaflet,5.560,4.000,3.090,3.882
219,lower leaflet,6.910,4.820,2.780,3.736
220,lower leaflet,5.110,1.740,3.440,3.632
221,lower leaflet,4.120,6.100,3.110,4.051
222,lower leaflet,7.860,4.880,2.930,3.934
223,lower leaflet,3.960,5.380,3.710,3.668
224,lower leaflet,4.030,1.600,2.690,4.084
225,lower leaflet,2.690,2.130,2.680,3.794
226,lower leaflet,6.750,3.280,2.780,3.864
227,lower leaflet,5.380,5.140,2.900,3.778
228,lower leaflet,3.830,4.730,3.820,3.653
229,lower leaflet,5.150,6.610,2.870,3.990
230,lower leaflet,4.600,2.110,2.870,3.796
231,lower leaflet,1.310,2.590,2.430,3.968
232,lower leaflet,0.390,4.740,3.070,3.898
233,lower leaflet,7.240,2.750,3.200,3.945
234,lower leaflet,6.430,8.890,3.360,4.069
235,lower leaflet,6.420,1.980,3.340,3.872
236,lower leaflet,1.410,1.850,3.020,3.699
237,lower leaflet,1.660,4.460,3.110,3.749
238,lower leaflet,5.010,7.560,2.780,3.954
239,lower leaflet,5.130,8.340,3.040,3.625
240,lower leaflet,7.080,2.880,2.650,3.902
241,lower leaflet,7.300,6.560,3.140,4.076
242,lower leaflet,2.050,6.230,2.930,3.309
