resid,leaflet,X coords,Y coords,Z coords,Thickness
72,lower leaflet,6.490,4.440,5.420,3.671
192,lower leaflet,4.330,4.050,3.690,3.519
193,lower leaflet,3.490,4.270,2.780,3.479
194,lower leaflet,5.490,3.580,3.360,3.743
195,lower leaflet,5.230,4.110,4.770,3.674
196,lower leaflet,6.120,4.640,3.320,3.686
197,lower leaflet,4.230,4.660,3.060,3.700
198,lower leaflet,5.130,2.560,3.280,4.140
199,lower leaflet,3.920,3.770,2.690,3.533
200,lower leaflet,4.930,5.210,2.840,3.782
201,lower leaflet,2.120,5.180,2.500,3.992
202,lower leaflet,6.280,3.390,3.490,3.861
203,lower leaflet,4.700,1.590,3.110,3.832
204,lower leaflet,6.840,4.260,3.560,3.725
205,lower leaflet,4.170,5.510,2.640,3.693
206,lower leaflet,3.650,2.770,2.980,3.705
207,lower leaflet,6.070,5.580,3.620,3.993
208,lower leaflet,6.290,4.150,3.190,3.759
209,lower leaflet,4.410,5.950,3.200,3.772
210,lower leaflet,3.570,4.770,2.490,3.918
211,lower leaflet,3.250,2.950,3.270,3.711
212,lower leaflet,1.010,4.570,2.900,4.050
213,lower leaflet,2.170,3.920,2.510,3.790
214,lower leaflet,5.910,2.390,3.140,3.961
215,lower leaflet,5.930,5.620,3.120,4.126
216,lower leaflet,5.160,6.430,3.470,3.993
217,lower leaflet,2.410,4.570,2.880,3.711
218,lower leaflet,5.630,3.980,3.080,3.708
219,lower leaflet,6.480,4.700,3.680,3.644
220,lower leaflet,5.240,1.890,3.650,4.102
221,lower leaflet,4.480,6.580,2.540,4.028
222,lower leaflet,7.950,4.920,3.400,3.835
223,lower leaflet,4.250,5.260,3.090,3.558
224,lower leaflet,4.230,1.900,3.030,3.889
225,lower leaflet,2.120,2.400,2.380,3.897
226,lower leaflet,6.750,3.200,3.200,3.756
227,lower leaflet,4.910,4.590,3.400,3.774
228,lower leaflet,3.900,5.090,3.310,3.554
229,lower leaflet,5.100,6.570,2.880,4.059
230,lower leaflet,4.670,2.550,3.170,3.991
231,lower leaflet,1.000,2.930,2.850,3.617
232,lower leaflet,0.380,4.710,3.310,3.777
233,lower leaflet,7.460,2.800,3.460,3.744
234,lower leaflet,6.430,7.970,3.580,4.118
235,lower leaflet,6.870,1.940,3.620,3.751
236,lower leaflet,1.750,1.960,2.810,4.008
237,lower leaflet,1.570,5.370,2.770,3.909
238,lower leaflet,5.620,6.500,2.800,3.965
239,lower leaflet,5.070,7.960,3.390,3.991
240,lower leaflet,7.400,2.590,2.990,3.774
241,lower leaflet,7.270,6.080,3.570,3.465
242,lower leaflet,2.100,7.110,2.820,3.919
243,lower leaflet,7.250,4.140,2.760,3.993
244,lower leaflet,3.160,6.050,2.320,4.112
245,lower leaflet,3.280,2.470,2.670,3.837
246,lower leaflet,6.500,1.300,2.820,3.938
247,lower leaflet,6.670,4.960,2.900,3.449
248,lower leaflet,3.620,6.970,2.490,3.844
249,lower leaflet,6.440,0.880,3.090,4.009
250,lower leaflet,0.610,5.570,2.740,3.759
251,lower leaflet,2.900,2.920,2.690,3.833
252,lower leaflet,8.190,2.710,3.110,3.616
253,lower leaflet,6.270,6.280,2.760,3.963
254,lower leaflet,4.560,7.360,2.690,3.826
255,lower leaflet,1.370,3.780,2.190,3.782
256,lower leaflet,6.690,0.380,3.650,3.990
257,lower leaflet,2.870,3.630,2.740,3.518
258,lower leaflet,8.010,2.170,2.600,3.561
259,lower leaflet,1.050,2.170,3.290,4.073
260,lower leaflet,5.820,7.200,2.710,3.882
261,lower leaflet,9.170,2.900,3.470,3.723
262,lower leaflet,6.000,8.760,3.090,3.896
263,lower leaflet,5.620,1.840,3.180,4.277
264,lower leaflet,2.290,1.830,3.060,3.941
265,lower leaflet,7.720,5.060,2.960,3.416
266,lower leaflet,0.740,5.010,2.880,3.970
267,lower leaflet,1.790,6.170,2.550,3.955
268,lower leaflet,6.660,8.740,3.140,4.398
269,lower leaflet,8.690,2.860,2.840,3.727
270,lower leaflet,5.540,7.860,3.110,4.007
271,lower leaflet,7.250,5.830,3.120,3.509
272,lower leaflet,2.990,7.640,2.750,3.846
273,lower leaflet,5.190,0.360,3.080,3.948
274,lower leaflet,7.960,4.100,2.810,3.962
275,lower leaflet,1.330,6.330,2.860,3.921
276,lower leaflet,3.350,1.440,2.760,3.771
277,lower leaflet,7.070,6.860,2.930,4.185
278,lower leaflet,7.320,0.730,2.970,4.137
279,lower leaflet,4.050,8.050,2.780,3.728
280,lower leaflet,4.690,0.271,3.010,3.779
281,lower leaflet,1.160,7.080,2.640,3.807
282,lower leaflet,2.610,0.090,2.630,3.909
283,lower leaflet,7.860,3.470,2.820,4.299
284,lower leaflet,6.090,6.900,3.450,3.933
285,lower leaflet,0.840,2.600,3.190,3.820
286,lower leaflet,0.070,3.670,2.660,3.719
287,lower leaflet,5.180,8.590,2.810,4.181
288,lower leaflet,7.740,1.850,3.300,3.741
289,lower leaflet,8.980,1.400,3.390,3.540
290,lower leaflet,5.710,1.020,3.500,3.961
291,lower leaflet,0.570,4.390,2.420,3.886
292,lower leaflet,5.640,1.120,2.610,3.929
293,lower leaflet,1.180,1.410,2.530,3.911
294,lower leaflet,6.850,0.001,2.950,4.137
295,lower leaflet,9.130,3.090,2.760,3.687
296,lower leaflet,5.360,8.280,3.390,3.724
297,lower leaflet,6.860,1.760,3.170,3.734
298,lower leaflet,2.150,7.320,3.270,4.170
299,lower leaflet,1.970,7.700,2.990,4.157
300,lower leaflet,8.100,5.830,2.900,3.572
301,lower leaflet,9.150,7.280,2.710,4.031
302,lower leaflet,9.190,6.300,3.120,3.841
303,lower leaflet,8.310,7.130,2.880,3.801
304,lower leaflet,2.610,6.630,2.700,3.624
305,lower leaflet,4.100,8.940,2.580,3.755
306,lower leaflet,2.530,0.840,3.240,3.792
307,lower leaflet,4.300,0.170,3.350,3.525
308,lower leaflet,1.740,6.390,3.180,3.769
309,lower leaflet,8.260,9.049,2.920,4.081
310,lower leaflet,8.660,4.580,2.940,3.794
311,lower leaflet,8.530,6.320,2.790,3.784
312,lower leaflet,3.400,0.000,3.500,3.764
313,lower leaflet,7.460,0.140,3.100,4.247
314,lower leaflet,3.780,0.540,2.930,3.569
315,lower leaflet,6.520,7.630,2.930,3.994
316,lower leaflet,4.680,8.250,2.800,3.824
317,lower leaflet,4.600,8.930,3.450,4.002
318,lower leaflet,8.820,1.930,3.410,3.802
319,lower leaflet,9.119,4.460,2.710,3.897
320,lower leaflet,8.990,6.440,3.670,3.836
321,lower leaflet,8.190,4.870,2.950,3.691
322,lower leaflet,0.800,1.630,2.830,3.792
323,lower leaflet,9.050,1.600,2.920,3.666
324,lower leaflet,8.330,1.250,3.010,4.112
325,lower leaflet,0.760,6.350,3.520,3.951
326,lower leaflet,4.130,8.250,3.380,3.730
327,lower leaflet,2.680,8.580,3.290,3.758
328,lower leaflet,6.370,7.010,3.090,3.905
329,lower leaflet,6.090,0.440,3.030,3.961
330,lower leaflet,2.030,0.860,3.310,4.044
331,lower leaflet,7.830,8.450,3.520,3.910
332,lower leaflet,7.880,6.340,2.920,3.938
333,lower leaflet,1.610,8.330,2.720,3.952
334,lower leaflet,1.050,7.970,3.010,4.120
335,lower leaflet,8.050,0.750,3.410,4.189
336,lower leaflet,2.610,7.980,2.630,3.817
337,lower leaflet,0.380,6.540,2.920,3.942
338,lower leaflet,3.440,8.310,2.690,3.509
339,lower leaflet,8.390,7.770,2.850,3.814
340,lower leaflet,2.660,1.560,2.730,3.983
341,lower leaflet,8.540,8.620,3.070,4.117
342,lower leaflet,9.049,7.800,2.820,3.824
343,lower leaflet,3.090,8.700,2.570,3.667
344,lower leaflet,8.970,0.760,3.270,3.810
345,lower leaflet,1.020,0.830,3.350,3.709
346,lower leaflet,0.470,2.910,2.680,3.666
347,lower leaflet,1.240,0.660,2.930,3.717
348,lower leaflet,8.150,0.610,2.910,4.283
349,lower leaflet,2.020,0.810,2.820,4.022
350,lower leaflet,9.069,8.630,2.750,3.772
351,lower leaflet,0.270,7.490,3.100,4.133
352,lower leaflet,0.800,8.720,2.970,3.998
