resid,leaflet,X coords,Y coords,Z coords,Area per lipid
86,lower leaflet,14.070,4.640,4.640,0.343
104,lower leaflet,14.410,5.960,3.850,0.418
111,lower leaflet,9.200,16.610,4.020,0.395
115,lower leaflet,10.660,16.060,3.810,0.429
311,lower leaflet,0.090,11.870,3.480,0.391
318,lower leaflet,17.280,7.880,3.320,0.545
381,lower leaflet,6.630,18.870,3.890,0.448
415,lower leaflet,15.840,0.800,3.490,0.437
434,lower leaflet,11.730,6.410,4.030,0.563
580,lower leaflet,0.810,3.760,3.550,0.535
586,lower leaflet,17.370,2.410,3.260,0.344
630,lower leaflet,18.540,24.000,3.690,0.490
658,lower leaflet,17.490,20.580,2.930,0.323
800,lower leaflet,12.590,0.500,3.630,0.361
826,lower leaflet,19.740,22.310,2.890,0.296
962,lower leaflet,2.800,20.650,3.800,0.473
1001,lower leaflet,10.100,14.930,3.330,0.593
1002,lower leaflet,12.560,11.490,3.960,0.354
1003,lower leaflet,10.000,14.450,3.530,0.623
1004,lower leaflet,11.120,14.410,3.290,0.679
1005,lower leaflet,12.620,10.980,3.670,0.507
1006,lower leaflet,10.010,11.350,3.440,0.766
1007,lower leaflet,5.420,13.970,3.460,0.638
1008,lower leaflet,14.670,8.550,2.820,0.764
1009,lower leaflet,15.280,12.320,2.680,0.466
1010,lower leaflet,10.330,10.430,3.340,0.752
1011,lower leaflet,2.730,11.360,3.240,0.619
1012,lower leaflet,13.610,12.160,3.160,0.497
1013,lower leaflet,14.340,12.030,3.030,0.701
1014,lower leaflet,11.090,8.770,2.910,0.631
1015,lower leaflet,13.340,12.660,2.990,0.689
1016,lower leaflet,5.910,14.120,3.780,0.629
1017,lower leaflet,12.190,9.170,3.210,0.545
1018,lower leaflet,13.630,6.880,3.030,0.572
1019,lower leaflet,16.350,14.830,2.340,0.679
1020,lower leaflet,6.430,17.330,3.690,0.508
1021,lower leaflet,13.880,18.610,2.810,0.696
1022,lower leaflet,12.060,9.620,3.500,0.592
1023,lower leaflet,11.110,12.330,3.360,0.727
1024,lower leaflet,11.100,11.000,3.580,0.639
1026,lower leaflet,13.790,8.970,2.890,0.730
1027,lower leaflet,8.690,10.170,3.920,0.368
1028,lower leaflet,12.770,8.040,3.150,0.608
1029,lower leaflet,16.870,9.790,2.550,0.527
1030,lower leaflet,5.960,8.750,3.260,0.646
1031,lower leaflet,14.030,4.390,2.780,0.623
1032,lower leaflet,13.480,10.030,3.430,0.514
1033,lower leaflet,12.840,12.810,3.080,0.677
1034,lower leaflet,11.170,12.810,3.420,0.586
1035,lower leaflet,15.490,6.200,2.700,0.835
1036,lower leaflet,11.820,7.860,3.500,0.574
1037,lower leaflet,7.020,11.040,3.780,0.579
1038,lower leaflet,10.460,13.570,3.380,0.686
1039,lower leaflet,5.050,14.490,3.550,0.655
1040,lower leaflet,10.950,13.640,3.540,0.698
1041,lower leaflet,12.160,11.670,3.680,0.452
1042,lower leaflet,11.940,16.710,2.930,0.692
1043,lower leaflet,7.860,11.800,4.010,0.593
1045,lower leaflet,18.380,12.180,2.200,0.675
1046,lower leaflet,12.310,13.930,3.080,0.673
1047,lower leaflet,17.030,14.040,2.580,0.759
1049,lower leaflet,6.460,11.970,3.760,0.658
1050,lower leaflet,15.240,10.570,3.110,0.653
1051,lower leaflet,14.270,10.510,3.340,0.709
1052,lower leaflet,9.990,5.150,3.120,0.594
1053,lower leaflet,8.350,4.200,3.790,0.367
1054,lower leaflet,16.420,6.640,2.750,0.554
1055,lower leaflet,9.160,15.930,3.310,0.550
1056,lower leaflet,9.160,14.990,3.480,0.564
1057,lower leaflet,12.030,12.860,3.250,0.701
1058,lower leaflet,13.830,8.130,3.170,0.694
1059,lower leaflet,12.030,15.270,3.380,0.783
1060,lower leaflet,12.980,8.710,3.380,0.675
1061,lower leaflet,7.310,15.900,3.430,0.645
1062,lower leaflet,10.750,15.830,3.120,0.508
1063,lower leaflet,8.170,13.390,3.640,0.782
1064,lower leaflet,5.530,9.080,3.480,0.619
1066,lower leaflet,11.360,10.690,3.940,0.330
1067,lower leaflet,13.400,14.420,3.180,0.905
1068,lower leaflet,7.790,19.330,2.900,0.851
1069,lower leaflet,7.470,10.210,3.720,0.663
1070,lower leaflet,8.270,15.500,3.340,0.751
1071,lower leaflet,13.860,5.950,2.930,0.554
1072,lower leaflet,14.350,7.750,3.130,0.732
1073,lower leaflet,16.070,8.380,2.860,0.741
1074,lower leaflet,7.200,16.890,3.690,0.606
1075,lower leaflet,15.180,7.100,2.690,0.606
1076,lower leaflet,16.640,10.580,2.790,0.579
1078,lower leaflet,13.050,7.590,3.460,0.664
1079,lower leaflet,15.690,10.740,3.210,0.492
1080,lower leaflet,16.980,6.150,3.070,0.625
1081,lower leaflet,10.560,5.340,3.270,0.613
1082,lower leaflet,8.650,6.800,3.510,0.550
1083,lower leaflet,17.280,9.460,2.500,0.646
1084,lower leaflet,11.280,17.650,3.160,0.599
1085,lower leaflet,9.200,6.240,3.420,0.598
1086,lower leaflet,8.660,11.330,3.880,0.618
1087,lower leaflet,12.090,14.340,3.080,0.714
1088,lower leaflet,9.310,12.490,3.610,0.867
1089,lower leaflet,14.520,10.170,2.670,0.644
1090,lower leaflet,11.860,15.990,3.160,0.666
1091,lower leaflet,14.190,13.210,2.800,0.793
1092,lower leaflet,5.910,22.730,3.000,0.795
1093,lower leaflet,13.090,11.210,3.620,0.524
1094,lower leaflet,16.230,9.990,2.890,0.589
1095,lower leaflet,8.460,10.550,3.630,0.679
1096,lower leaflet,14.230,14.350,2.500,0.916
1097,lower leaflet,15.990,11.240,2.850,0.549
1098,lower leaflet,9.020,8.550,3.350,0.763
1099,lower leaflet,17.260,13.340,2.420,0.783
1100,lower leaflet,2.080,14.400,3.090,0.649
1101,lower leaflet,8.000,9.690,3.600,0.723
1102,lower leaflet,14.160,6.680,3.130,0.582
1103,lower leaflet,15.330,11.440,3.090,0.657
1104,lower leaflet,8.650,17.090,3.480,0.604
1105,lower leaflet,6.790,5.550,3.030,0.706
1106,lower leaflet,5.640,15.950,3.490,0.654
1107,lower leaflet,15.790,9.080,3.140,0.704
1108,lower leaflet,11.720,11.320,3.910,0.559
1109,lower leaflet,5.680,11.790,3.660,0.729
1110,lower leaflet,15.280,7.920,2.870,0.656
1111,lower leaflet,11.370,18.460,2.830,0.647
1112,lower leaflet,14.490,15.440,2.780,0.816
1113,lower leaflet,7.380,11.960,3.910,0.640
1114,lower leaflet,14.540,12.470,3.080,0.724
1115,lower leaflet,13.380,11.750,3.470,0.611
1116,lower leaflet,11.390,7.180,3.200,0.610
1117,lower leaflet,11.530,4.770,3.100,0.552
1118,lower leaflet,18.370,8.850,2.870,0.656
1119,lower leaflet,9.980,6.120,3.130,0.699
1120,lower leaflet,7.710,16.720,3.670,0.646
1121,lower leaflet,6.550,15.880,3.660,0.646
1122,lower leaflet,8.130,12.920,3.940,0.714
1123,lower leaflet,8.570,7.430,3.430,0.638
1124,lower leaflet,12.890,5.820,3.520,0.561
1125,lower leaflet,12.780,17.250,3.260,0.631
1126,lower leaflet,15.100,13.720,2.690,0.628
1127,lower leaflet,9.370,16.450,3.390,0.560
1128,lower leaflet,7.910,14.180,3.340,0.734
1129,lower leaflet,16.620,12.240,2.690,0.599
1130,lower leaflet,12.810,13.800,3.310,0.759
1131,lower leaflet,11.260,10.050,3.250,0.621
1132,lower leaflet,10.370,17.280,3.030,0.615
1133,lower leaflet,0.490,13.310,3.100,0.688
1134,lower leaflet,17.730,6.790,2.790,0.633
1135,lower leaflet,10.970,15.060,3.310,0.758
1136,lower leaflet,9.630,13.220,3.150,0.863
1138,lower leaflet,7.130,13.970,3.330,0.776
1139,lower leaflet,17.710,16.020,2.730,0.754
1140,lower leaflet,12.430,12.230,3.430,0.631
1141,lower leaflet,12.680,10.040,3.340,0.655
1142,lower leaflet,2.760,15.180,2.850,0.952
1144,lower leaflet,11.740,10.470,3.660,0.527
1145,lower leaflet,13.470,10.780,3.290,0.684
1146,lower leaflet,14.650,5.860,3.100,0.687
1147,lower leaflet,1.680,14.990,4.480,0.681
1148,lower leaflet,13.470,4.200,3.010,0.526
1149,lower leaflet,3.550,11.530,2.910,0.628
1150,lower leaflet,10.480,20.330,2.960,0.877
1151,lower leaflet,8.400,12.220,4.020,0.751
1152,lower leaflet,19.120,6.480,2.870,0.664
1154,lower leaflet,1.210,13.890,3.260,0.657
1155,lower leaflet,13.000,16.500,2.940,0.677
1157,lower leaflet,16.870,7.270,2.790,0.602
1158,lower leaflet,9.790,4.300,3.220,0.539
1159,lower leaflet,14.650,2.650,3.080,0.533
1160,lower leaflet,7.400,12.760,3.650,0.808
1161,lower leaflet,9.660,10.070,3.450,0.829
1162,lower leaflet,6.290,15.320,3.760,0.726
1163,lower leaflet,7.040,15.140,3.810,0.556
1164,lower leaflet,19.450,6.930,2.960,0.699
1165,lower leaflet,10.580,19.280,2.920,0.728
1166,lower leaflet,8.140,23.980,2.710,0.421
1167,lower leaflet,14.350,16.670,2.670,0.712
1168,lower leaflet,18.640,11.250,2.540,0.689
1169,lower leaflet,10.700,6.840,3.410,0.559
1170,lower leaflet,18.510,15.680,2.780,0.755
1171,lower leaflet,2.770,13.330,3.160,0.764
1172,lower leaflet,13.000,17.700,3.100,0.649
1173,lower leaflet,15.850,9.520,2.680,0.620
1174,lower leaflet,18.980,14.630,2.470,0.775
1175,lower leaflet,6.370,13.850,3.670,0.575
1176,lower leaflet,2.160,12.770,3.220,0.658
1177,lower leaflet,9.540,16.870,3.450,0.603
1178,lower leaflet,16.130,7.460,3.200,0.730
1179,lower leaflet,18.220,6.730,3.120,0.637
1180,lower leaflet,12.150,10.730,3.460,0.509
1181,lower leaflet,4.990,13.750,3.310,0.625
1182,lower leaflet,18.140,9.750,2.790,0.671
1183,lower leaflet,16.580,15.620,2.650,0.676
1184,lower leaflet,10.310,12.780,3.550,0.725
1185,lower leaflet,16.360,13.120,2.930,0.646
1186,lower leaflet,18.820,9.770,3.050,0.463
1188,lower leaflet,11.480,8.550,3.200,0.596
1189,lower leaflet,17.010,11.620,2.160,0.594
1190,lower leaflet,1.840,18.480,3.300,0.725
1191,lower leaflet,9.680,7.770,3.250,0.619
1192,lower leaflet,20.140,6.180,3.050,0.729
1193,lower leaflet,7.890,6.820,3.340,0.655
1194,lower leaflet,16.910,7.860,2.930,0.665
1195,lower leaflet,8.890,8.100,3.430,0.655
1196,lower leaflet,6.270,16.700,3.620,0.545
1197,lower leaflet,12.730,6.720,3.160,0.591
1198,lower leaflet,5.120,13.040,3.620,0.701
1199,lower leaflet,21.540,6.470,2.740,0.720
1200,lower leaflet,14.090,19.850,2.570,0.704
1201,lower leaflet,15.730,14.180,2.400,0.548
1202,lower leaflet,2.900,17.460,3.290,0.579
1203,lower leaflet,16.670,18.110,2.390,0.655
1204,lower leaflet,3.420,17.270,3.580,0.628
1205,lower leaflet,7.350,18.400,3.500,0.662
1206,lower leaflet,12.400,5.010,3.420,0.570
1207,lower leaflet,17.770,11.380,2.360,0.638
1208,lower leaflet,14.310,9.380,2.750,0.736
1209,lower leaflet,15.100,6.790,3.110,0.587
1210,lower leaflet,13.240,18.810,2.540,0.774
1211,lower leaflet,13.620,17.340,2.660,0.651
1212,lower leaflet,10.940,16.740,3.060,0.742
1213,lower leaflet,10.520,9.440,3.130,0.755
1214,lower leaflet,16.570,9.130,2.890,0.657
1215,lower leaflet,5.340,15.220,3.600,0.797
1216,lower leaflet,18.280,12.900,2.580,0.689
1217,lower leaflet,9.250,15.350,3.190,0.548
1218,lower leaflet,18.290,14.100,2.520,0.786
1220,lower leaflet,0.750,14.800,3.170,0.775
1221,lower leaflet,10.140,15.670,3.210,0.576
1222,lower leaflet,6.310,12.970,4.010,0.864
1223,lower leaflet,20.400,18.680,2.670,0.573
1224,lower leaflet,14.210,18.150,2.830,0.675
1225,lower leaflet,19.440,5.480,3.100,0.653
1226,lower leaflet,3.580,13.640,3.180,0.755
1227,lower leaflet,17.770,8.290,2.760,0.831
1228,lower leaflet,13.510,5.210,3.280,0.548
1229,lower leaflet,12.720,16.070,3.080,0.698
1230,lower leaflet,12.220,1.250,2.480,0.728
1231,lower leaflet,2.410,10.140,3.090,0.689
1232,lower leaflet,7.640,20.370,2.930,0.925
1233,lower leaflet,21.360,7.780,2.770,0.656
1234,lower leaflet,20.030,7.740,2.970,0.744
1235,lower leaflet,4.500,19.650,3.330,0.585
1236,lower leaflet,10.940,7.920,3.410,0.596
1237,lower leaflet,14.090,20.300,2.850,0.644
1238,lower leaflet,19.070,5.740,3.300,0.659
1239,lower leaflet,14.610,20.860,2.840,0.794
1240,lower leaflet,12.140,8.650,3.510,0.560
1242,lower leaflet,2.430,9.200,2.770,0.799
1243,lower leaflet,15.750,19.080,2.530,0.744
1244,lower leaflet,20.280,17.780,2.480,0.567
1245,lower leaflet,11.350,5.210,3.770,0.457
1246,lower leaflet,10.070,3.390,2.860,0.508
1247,lower leaflet,19.340,8.520,2.800,0.778
1248,lower leaflet,16.600,6.320,3.400,0.471
1249,lower leaflet,7.970,1.310,2.920,0.725
1250,lower leaflet,8.810,9.930,3.330,0.573
1251,lower leaflet,5.740,16.820,3.520,0.549
1252,lower leaflet,4.700,13.190,3.910,0.243
1253,lower leaflet,1.710,12.420,2.950,0.503
1254,lower leaflet,3.340,16.460,3.490,0.574
1255,lower leaflet,8.700,22.460,3.270,0.588
1256,lower leaflet,6.710,18.240,3.470,0.613
1257,lower leaflet,12.220,17.970,2.940,0.802
1258,lower leaflet,15.150,16.520,2.930,0.634
1259,lower leaflet,2.140,19.520,3.360,0.858
1260,lower leaflet,16.240,3.090,2.870,0.568
1261,lower leaflet,10.860,17.450,3.380,0.593
1262,lower leaflet,15.800,12.560,2.540,0.630
1263,lower leaflet,14.740,2.170,3.350,0.604
1264,lower leaflet,12.650,24.480,2.880,0.646
1265,lower leaflet,19.840,14.340,2.780,0.748
1266,lower leaflet,7.950,17.550,3.650,0.610
1267,lower leaflet,17.620,12.620,2.470,0.594
1268,lower leaflet,17.210,18.340,2.410,0.659
1269,lower leaflet,4.030,17.960,3.610,0.652
1270,lower leaflet,19.310,15.240,2.670,0.508
1271,lower leaflet,16.470,17.260,2.980,0.278
1272,lower leaflet,13.050,14.920,2.990,0.927
1273,lower leaflet,0.190,18.760,3.210,0.412
1274,lower leaflet,4.260,14.430,3.410,0.717
1275,lower leaflet,8.390,19.760,3.080,0.891
1276,lower leaflet,17.600,5.200,2.990,0.677
1277,lower leaflet,6.540,10.720,3.690,0.586
1278,lower leaflet,24.605,15.770,2.920,0.608
1279,lower leaflet,3.150,7.980,3.450,0.282
1280,lower leaflet,17.440,6.100,3.180,0.478
1282,lower leaflet,4.820,4.410,3.050,0.518
1284,lower leaflet,10.050,18.750,3.260,0.707
1286,lower leaflet,15.200,3.820,3.210,0.827
1287,lower leaflet,22.460,16.130,2.860,0.629
1288,lower leaflet,3.640,9.730,2.930,0.711
1289,lower leaflet,2.750,17.930,3.500,0.629
1290,lower leaflet,13.780,3.490,3.190,0.586
1291,lower leaflet,14.930,17.870,2.430,0.644
1292,lower leaflet,20.190,9.060,2.970,0.725
1294,lower leaflet,4.790,12.110,3.710,0.692
1295,lower leaflet,10.170,7.710,3.210,0.595
1296,lower leaflet,14.010,9.990,3.180,0.506
1297,lower leaflet,13.260,6.510,3.210,0.545
1298,lower leaflet,13.980,3.270,3.680,0.368
1299,lower leaflet,16.980,2.420,2.900,0.541
1300,lower leaflet,10.200,1.900,3.280,0.586
1301,lower leaflet,20.260,12.590,2.450,0.793
1302,lower leaflet,16.170,17.010,2.600,0.649
1303,lower leaflet,3.500,14.590,3.080,0.736
1304,lower leaflet,7.450,17.660,3.600,0.597
1305,lower leaflet,16.350,5.230,2.550,0.684
1306,lower leaflet,8.710,14.310,3.440,0.652
1307,lower leaflet,10.260,8.680,3.290,0.709
1308,lower leaflet,3.200,8.550,2.340,0.783
1309,lower leaflet,4.790,16.000,2.970,0.989
1310,lower leaflet,21.110,9.140,2.850,0.664
1311,lower leaflet,10.350,11.740,3.650,0.741
1312,lower leaflet,14.900,15.650,2.570,0.808
1313,lower leaflet,12.850,20.370,2.710,0.585
1314,lower leaflet,6.690,21.750,3.270,0.644
1315,lower leaflet,10.940,20.920,2.970,0.680
1316,lower leaflet,9.140,11.120,3.570,0.705
1317,lower leaflet,5.710,1.400,3.080,0.602
1318,lower leaflet,7.640,15.110,3.370,0.662
1319,lower leaflet,3.760,15.280,2.980,0.723
1320,lower leaflet,17.470,10.370,2.440,0.624
1321,lower leaflet,8.740,4.780,3.160,0.569
1322,lower leaflet,8.730,16.410,4.110,0.434
1323,lower leaflet,15.840,15.910,2.830,0.827
1324,lower leaflet,16.660,16.830,2.590,0.702
1325,lower leaflet,13.670,16.030,2.840,0.752
1326,lower leaflet,16.280,2.560,3.180,0.445
1327,lower leaflet,5.450,17.290,3.340,0.509
1328,lower leaflet,9.400,14.120,4.140,0.714
1329,lower leaflet,16.650,20.260,2.550,0.642
1330,lower leaflet,19.360,10.550,2.790,0.760
1331,lower leaflet,18.640,7.290,2.550,0.689
1333,lower leaflet,19.110,7.640,2.700,0.688
1335,lower leaflet,2.880,14.090,3.080,0.707
1336,lower leaflet,23.700,13.690,2.730,0.574
1337,lower leaflet,7.050,9.900,3.390,0.454
1338,lower leaflet,6.770,19.300,3.150,0.732
1339,lower leaflet,5.360,19.480,3.300,0.623
1340,lower leaflet,3.210,16.060,3.150,0.867
1341,lower leaflet,18.410,3.110,2.670,0.577
1342,lower leaflet,6.690,7.670,2.810,0.751
1343,lower leaflet,14.400,3.170,3.360,0.566
1344,lower leaflet,3.060,11.800,3.080,0.512
1345,lower leaflet,10.750,4.240,3.600,0.613
1346,lower leaflet,7.940,22.300,3.600,0.438
1347,lower leaflet,15.000,14.420,2.540,0.799
1348,lower leaflet,7.950,4.450,3.110,0.544
1349,lower leaflet,22.890,13.200,2.450,0.615
1350,lower leaflet,10.300,7.180,3.190,0.565
1351,lower leaflet,12.730,0.300,3.080,0.507
1352,lower leaflet,1.910,17.300,3.470,0.768
1353,lower leaflet,18.770,16.490,2.700,0.709
1354,lower leaflet,18.900,17.880,2.580,0.651
1355,lower leaflet,1.790,11.100,2.800,0.579
1356,lower leaflet,1.130,15.560,3.030,0.871
1357,lower leaflet,10.470,18.160,3.410,0.653
1358,lower leaflet,19.610,3.560,3.140,0.585
1359,lower leaflet,0.380,17.220,3.410,0.564
1360,lower leaflet,6.660,20.380,3.130,0.844
1361,lower leaflet,12.150,7.420,3.240,0.580
1362,lower leaflet,12.850,3.920,4.290,0.341
1363,lower leaflet,18.310,10.440,2.730,0.646
1364,lower leaflet,7.100,9.430,3.560,0.688
1365,lower leaflet,23.820,16.130,3.000,0.582
1366,lower leaflet,0.960,18.800,3.070,0.644
1367,lower leaflet,24.840,12.190,2.750,0.573
1368,lower leaflet,10.080,3.930,3.470,0.510
1369,lower leaflet,15.470,2.900,3.280,0.573
1370,lower leaflet,12.790,21.290,2.690,0.611
1371,lower leaflet,8.560,18.820,3.140,0.674
1372,lower leaflet,15.670,2.390,3.420,0.503
1373,lower leaflet,3.230,20.360,3.550,0.658
1374,lower leaflet,9.960,21.150,2.930,0.789
1375,lower leaflet,14.510,23.210,2.810,0.873
1376,lower leaflet,17.880,4.370,2.750,0.656
1377,lower leaflet,15.490,12.010,3.460,0.462
1378,lower leaflet,6.330,6.780,2.800,0.723
1380,lower leaflet,11.880,19.150,2.760,0.713
1381,lower leaflet,19.940,15.650,2.530,0.619
1382,lower leaflet,16.950,10.840,2.480,0.586
1383,lower leaflet,3.990,16.490,3.400,0.602
1384,lower leaflet,1.020,18.230,3.310,0.640
1385,lower leaflet,4.250,21.600,3.340,0.623
1386,lower leaflet,17.790,20.250,3.070,0.332
1387,lower leaflet,21.670,16.210,2.530,0.702
1388,lower leaflet,7.770,5.350,3.030,0.633
1389,lower leaflet,22.270,12.410,2.500,0.703
1390,lower leaflet,10.880,23.220,2.700,0.734
1391,lower leaflet,19.090,19.000,4.230,0.788
1392,lower leaflet,20.740,16.820,2.680,0.751
1393,lower leaflet,9.390,19.830,2.860,0.893
1394,lower leaflet,10.630,3.400,3.260,0.525
1395,lower leaflet,8.540,9.080,3.250,0.834
1396,lower leaflet,4.290,9.310,2.880,0.694
1397,lower leaflet,2.690,18.450,3.480,0.621
1398,lower leaflet,20.610,3.340,3.630,0.354
1399,lower leaflet,24.320,2.970,2.550,0.816
1400,lower leaflet,3.210,12.360,3.070,0.715
1401,lower leaflet,14.130,17.210,2.690,0.664
1402,lower leaflet,6.440,11.430,3.990,0.566
1403,lower leaflet,20.710,11.740,2.450,0.825
1404,lower leaflet,19.360,9.580,3.020,0.640
1405,lower leaflet,21.790,8.610,2.660,0.551
1406,lower leaflet,0.540,22.540,2.730,0.781
1407,lower leaflet,3.980,19.710,3.440,0.657
1409,lower leaflet,8.050,11.410,3.330,0.575
1410,lower leaflet,18.620,3.920,2.910,0.623
1412,lower leaflet,2.060,11.800,3.210,0.635
1413,lower leaflet,9.140,20.810,2.880,0.845
1414,lower leaflet,17.720,3.710,3.080,0.624
1415,lower leaflet,12.620,2.440,2.960,0.722
1416,lower leaflet,14.790,18.710,2.740,0.683
1417,lower leaflet,8.480,1.860,2.860,0.687
1418,lower leaflet,15.210,4.580,3.120,0.837
1419,lower leaflet,16.140,1.700,3.170,0.580
1420,lower leaflet,6.470,23.210,3.710,0.367
1421,lower leaflet,23.140,12.170,2.230,0.690
1422,lower leaflet,22.580,14.690,2.890,0.621
1423,lower leaflet,7.260,8.110,3.110,0.892
1424,lower leaflet,11.240,22.490,2.670,0.740
1425,lower leaflet,4.260,11.960,3.790,0.667
1426,lower leaflet,9.410,2.120,3.080,0.534
1427,lower leaflet,19.750,3.160,3.570,0.347
1428,lower leaflet,16.470,17.690,2.500,0.670
1429,lower leaflet,17.950,6.020,3.150,0.654
1430,lower leaflet,0.550,16.410,3.310,0.721
1431,lower leaflet,3.090,19.270,3.430,0.773
1432,lower leaflet,19.040,24.410,2.650,0.535
1433,lower leaflet,6.040,18.510,3.600,0.615
1435,lower leaflet,8.940,23.850,2.740,0.765
1436,lower leaflet,5.730,10.900,3.860,0.618
1437,lower leaflet,5.140,21.610,3.430,0.676
1438,lower leaflet,8.280,4.980,2.920,0.456
1439,lower leaflet,20.710,6.200,2.810,0.703
1441,lower leaflet,5.550,17.490,4.520,0.421
1442,lower leaflet,6.820,14.670,4.020,0.664
1444,lower leaflet,14.100,1.810,3.240,0.727
