resid,leaflet,X coords,Y coords,Z coords,Area per lipid
826,lower leaflet,18.480,0.800,4.550,0.437
1001,lower leaflet,11.780,12.870,3.110,0.606
1002,lower leaflet,9.170,13.810,3.240,0.450
1003,lower leaflet,11.200,15.550,2.470,0.656
1004,lower leaflet,11.820,14.820,2.510,0.725
1005,lower leaflet,12.810,11.670,3.060,0.723
1006,lower leaflet,9.840,14.310,2.580,0.470
1007,lower leaflet,10.270,13.060,3.170,0.575
1008,lower leaflet,10.500,14.930,2.640,0.674
1009,lower leaflet,10.240,13.880,2.830,0.540
1010,lower leaflet,12.430,12.390,2.780,0.690
1011,lower leaflet,9.700,15.170,2.470,0.624
1012,lower leaflet,11.210,12.270,2.960,0.732
1013,lower leaflet,13.590,11.680,3.490,0.723
1014,lower leaflet,12.560,10.300,3.370,0.550
1015,lower leaflet,10.900,13.250,3.050,0.577
1016,lower leaflet,9.560,11.970,2.860,0.865
1017,lower leaflet,12.930,11.100,3.330,0.614
1018,lower leaflet,12.610,9.440,2.850,0.605
1019,lower leaflet,11.970,11.150,3.100,0.731
1020,lower leaflet,8.630,18.260,2.280,1.024
1021,lower leaflet,13.180,15.680,2.410,0.611
1022,lower leaflet,9.060,14.790,2.970,0.617
1023,lower leaflet,10.700,14.080,2.740,0.590
1024,lower leaflet,12.080,13.180,2.740,0.637
1026,lower leaflet,15.360,10.990,3.210,0.689
1027,lower leaflet,16.150,9.790,3.450,0.397
1028,lower leaflet,11.580,10.480,3.470,0.719
1029,lower leaflet,14.460,11.650,3.300,0.821
1030,lower leaflet,10.360,15.700,2.600,0.662
1031,lower leaflet,11.550,7.880,3.150,0.670
1032,lower leaflet,12.450,10.780,3.060,0.549
1033,lower leaflet,11.380,13.820,2.810,0.610
1034,lower leaflet,7.490,14.160,2.700,0.750
1035,lower leaflet,14.550,10.730,3.330,0.715
1036,lower leaflet,14.170,9.950,3.160,0.633
1037,lower leaflet,11.100,11.220,3.140,0.733
1038,lower leaflet,8.260,14.010,2.660,0.637
1039,lower leaflet,11.740,15.740,2.500,0.529
1040,lower leaflet,11.320,16.540,2.490,0.636
1041,lower leaflet,10.930,16.100,2.710,0.386
1042,lower leaflet,13.450,13.260,2.770,0.740
1043,lower leaflet,9.170,12.980,2.960,0.640
1045,lower leaflet,12.940,15.190,2.470,0.746
1046,lower leaflet,15.250,10.180,3.300,0.564
1047,lower leaflet,14.320,18.080,2.500,0.866
1049,lower leaflet,9.960,12.690,3.000,0.548
1050,lower leaflet,12.850,13.970,2.660,0.772
1051,lower leaflet,16.050,10.400,2.920,0.718
1052,lower leaflet,12.240,10.000,3.050,0.524
1053,lower leaflet,12.280,9.410,3.730,0.218
1054,lower leaflet,15.060,9.030,3.060,0.682
1055,lower leaflet,10.490,17.450,2.470,0.660
1056,lower leaflet,14.000,15.370,2.410,0.657
1057,lower leaflet,10.720,12.380,3.260,0.596
1058,lower leaflet,10.850,9.890,3.430,0.721
1059,lower leaflet,14.540,12.670,3.310,0.809
