resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,15.150,8.700,3.290,0.304
311,lower leaflet,1.720,12.680,3.480,0.570
318,lower leaflet,17.800,8.230,2.920,0.329
381,lower leaflet,6.860,19.230,3.430,0.313
415,lower leaflet,15.770,1.830,3.560,0.404
434,lower leaflet,11.660,6.940,3.870,0.457
580,lower leaflet,2.670,6.120,3.180,0.400
586,lower leaflet,18.670,3.700,3.050,0.499
630,lower leaflet,19.900,0.620,3.370,0.366
658,lower leaflet,16.640,22.030,3.530,0.452
800,lower leaflet,13.000,1.490,4.070,0.336
826,lower leaflet,18.400,23.290,3.710,0.245
962,lower leaflet,2.600,21.790,4.010,0.495
1001,lower leaflet,11.440,16.590,3.210,0.638
1002,lower leaflet,11.860,11.530,3.640,0.497
1003,lower leaflet,10.820,16.100,2.980,0.652
1004,lower leaflet,12.190,15.640,3.140,0.748
1005,lower leaflet,12.500,11.430,2.960,0.562
1006,lower leaflet,10.030,12.700,3.130,0.827
1007,lower leaflet,6.690,13.680,2.960,0.655
1008,lower leaflet,14.990,9.510,2.370,0.708
1009,lower leaflet,15.900,13.970,1.890,0.805
1010,lower leaflet,9.050,11.090,3.300,0.777
1011,lower leaflet,4.380,12.230,2.870,0.628
1012,lower leaflet,13.480,13.660,2.820,0.626
1013,lower leaflet,15.130,13.130,2.530,0.718
1014,lower leaflet,10.620,10.400,2.610,0.844
1015,lower leaflet,14.620,12.600,2.380,0.806
1016,lower leaflet,7.710,13.530,2.940,0.716
1017,lower leaflet,11.920,9.540,3.100,0.754
1018,lower leaflet,13.260,8.080,2.770,0.745
1019,lower leaflet,15.660,15.560,2.710,0.618
1020,lower leaflet,8.020,18.400,2.920,0.828
1021,lower leaflet,13.230,19.650,3.190,0.704
1022,lower leaflet,12.860,10.970,2.890,0.906
1023,lower leaflet,11.590,13.470,3.050,0.653
1024,lower leaflet,11.250,13.120,3.450,0.621
1026,lower leaflet,14.070,9.530,2.870,0.803
1027,lower leaflet,8.910,12.150,3.500,0.416
1028,lower leaflet,13.230,9.200,2.990,0.658
1029,lower leaflet,18.190,10.910,2.140,0.693
1030,lower leaflet,5.600,8.460,3.010,0.716
1031,lower leaflet,14.070,5.930,3.060,0.715
1032,lower leaflet,13.560,10.390,2.690,0.879
1033,lower leaflet,13.110,13.510,3.080,0.705
1034,lower leaflet,12.210,13.520,3.330,0.587
1035,lower leaflet,15.530,6.650,2.930,0.717
1036,lower leaflet,10.840,7.840,3.190,0.585
1037,lower leaflet,7.780,11.440,3.370,0.542
1038,lower leaflet,10.350,14.180,3.070,0.708
1039,lower leaflet,5.340,15.710,2.770,0.937
1040,lower leaflet,11.230,15.150,3.030,0.756
1041,lower leaflet,11.720,12.040,3.240,0.492
1042,lower leaflet,13.120,16.980,2.760,0.563
1043,lower leaflet,8.170,12.790,2.840,0.748
1045,lower leaflet,19.070,12.680,1.720,0.815
1046,lower leaflet,12.530,13.040,3.100,0.688
1047,lower leaflet,17.120,15.810,2.090,0.693
1049,lower leaflet,7.090,12.080,3.180,0.566
1050,lower leaflet,17.100,11.320,2.420,0.810
1051,lower leaflet,14.300,10.210,2.430,0.994
1052,lower leaflet,10.480,6.180,3.380,0.584
1053,lower leaflet,9.690,3.530,3.690,0.502
1054,lower leaflet,15.540,7.190,2.670,0.569
1055,lower leaflet,10.620,17.180,2.980,0.653
1056,lower leaflet,10.310,16.000,2.810,0.636
1057,lower leaflet,12.190,12.140,3.260,0.671
1058,lower leaflet,13.720,8.710,2.840,0.747
1059,lower leaflet,12.630,15.040,3.110,0.725
1060,lower leaflet,12.760,8.830,2.930,0.732
1061,lower leaflet,8.510,16.680,2.820,0.593
1062,lower leaflet,12.130,17.310,2.840,0.691
1063,lower leaflet,9.370,15.090,2.790,0.619
1064,lower leaflet,6.420,8.750,3.150,0.731
1066,lower leaflet,10.600,11.880,3.790,0.686
1067,lower leaflet,14.110,14.370,3.330,0.626
1068,lower leaflet,6.930,20.290,3.210,0.754
1069,lower leaflet,8.780,11.750,3.160,0.457
1070,lower leaflet,9.490,16.340,2.890,0.883
1071,lower leaflet,14.670,6.800,2.780,0.812
1072,lower leaflet,13.940,6.870,3.100,0.696
1073,lower leaflet,16.700,9.610,2.450,0.590
1074,lower leaflet,7.900,17.380,2.810,0.636
1075,lower leaflet,14.130,7.740,2.930,0.784
1076,lower leaflet,16.310,12.030,2.280,0.871
1078,lower leaflet,11.840,8.840,2.990,0.724
