resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,15.700,13.630,3.600,0.359
124,lower leaflet,13.600,7.850,3.540,0.370
311,lower leaflet,2.720,12.670,3.840,0.317
381,lower leaflet,8.230,20.920,3.550,0.471
415,lower leaflet,16.330,2.410,4.500,0.555
580,lower leaflet,3.490,6.910,4.300,0.428
658,lower leaflet,15.400,21.110,3.760,0.659
826,lower leaflet,21.290,24.650,3.570,0.380
962,lower leaflet,6.270,23.430,3.290,0.571
1001,lower leaflet,11.260,13.580,3.020,0.826
1002,lower leaflet,12.380,12.210,3.860,0.290
1003,lower leaflet,9.530,12.120,2.990,0.669
1004,lower leaflet,9.320,13.510,2.620,0.660
1005,lower leaflet,13.550,11.200,2.990,0.704
1006,lower leaflet,9.760,10.930,3.580,0.543
1007,lower leaflet,11.390,8.650,3.250,0.775
1008,lower leaflet,13.350,12.460,2.930,0.611
1009,lower leaflet,13.070,12.920,2.840,0.538
1010,lower leaflet,13.510,10.020,3.070,0.539
1011,lower leaflet,7.870,11.240,2.790,0.762
1012,lower leaflet,12.720,11.520,3.460,0.612
1013,lower leaflet,14.910,12.520,2.870,0.480
1014,lower leaflet,12.930,9.800,3.360,0.558
1015,lower leaflet,11.290,11.290,3.310,0.660
1016,lower leaflet,8.650,9.810,3.170,0.621
1017,lower leaflet,13.310,10.730,3.340,0.545
1018,lower leaflet,15.420,9.170,2.830,0.764
1019,lower leaflet,12.930,15.080,3.150,0.606
1020,lower leaflet,8.240,19.930,2.500,0.580
1021,lower leaflet,11.280,17.240,2.930,0.639
1022,lower leaflet,12.350,12.440,3.410,0.539
1023,lower leaflet,10.180,12.160,3.160,0.681
1024,lower leaflet,9.990,12.920,2.930,0.697
1026,lower leaflet,14.280,12.170,3.130,0.834
1027,lower leaflet,14.130,9.930,3.860,0.335
1028,lower leaflet,14.450,9.860,3.140,0.501
1029,lower leaflet,16.690,13.010,3.080,0.568
1030,lower leaflet,7.060,10.900,2.650,0.758
1031,lower leaflet,14.990,7.460,2.870,0.560
1032,lower leaflet,12.780,12.400,3.610,0.536
1033,lower leaflet,11.710,12.500,2.720,0.730
1034,lower leaflet,8.720,11.160,2.690,0.690
1035,lower leaflet,14.280,8.170,2.850,0.708
1036,lower leaflet,14.220,7.110,2.540,0.712
1037,lower leaflet,12.740,10.530,3.390,0.623
1038,lower leaflet,10.060,13.410,3.080,0.703
1039,lower leaflet,9.020,15.950,2.930,0.681
1040,lower leaflet,8.870,13.590,2.860,0.666
1041,lower leaflet,9.440,11.390,3.160,0.607
1042,lower leaflet,11.460,14.450,3.080,0.630
1043,lower leaflet,11.440,10.110,3.180,0.670
1045,lower leaflet,14.700,14.990,2.710,0.728
1046,lower leaflet,13.200,13.860,2.980,0.568
1047,lower leaflet,14.740,17.740,3.230,0.608
1049,lower leaflet,9.950,9.770,2.770,0.525
1050,lower leaflet,14.110,14.070,3.040,0.795
1051,lower leaflet,14.650,11.240,3.090,0.576
1052,lower leaflet,13.440,6.630,2.700,0.656
1053,lower leaflet,12.100,6.430,3.920,0.473
1054,lower leaflet,16.080,9.910,2.700,0.818
1055,lower leaflet,10.050,16.750,3.000,0.638
1056,lower leaflet,10.560,14.210,3.080,0.774
1057,lower leaflet,11.010,12.260,3.110,0.718
1058,lower leaflet,13.400,8.160,2.980,0.629
1059,lower leaflet,12.680,14.680,3.420,0.614
1060,lower leaflet,14.600,9.010,2.790,0.516
1061,lower leaflet,8.420,16.500,2.790,0.700
1062,lower leaflet,9.540,18.760,2.810,0.899
1063,lower leaflet,8.060,14.530,2.910,0.656
1064,lower leaflet,6.340,6.950,2.340,0.825
1066,lower leaflet,8.900,12.190,3.250,0.522
1067,lower leaflet,13.940,15.140,3.250,0.972
1068,lower leaflet,7.610,19.380,2.530,0.707
1069,lower leaflet,12.510,9.330,3.600,0.498
1070,lower leaflet,9.330,17.340,3.080,0.712
1071,lower leaflet,14.790,9.730,2.780,0.504
1072,lower leaflet,13.870,9.360,3.200,0.763
1073,lower leaflet,15.840,12.870,3.060,0.433
1074,lower leaflet,7.520,17.970,2.000,0.671
1075,lower leaflet,15.540,9.950,2.450,0.643
1076,lower leaflet,16.730,15.890,3.400,0.609
1078,lower leaflet,12.870,8.970,3.160,0.803
1079,lower leaflet,13.940,13.140,3.050,0.849
1080,lower leaflet,17.300,10.670,2.960,0.592
1081,lower leaflet,13.120,5.840,2.720,0.656
1082,lower leaflet,8.850,7.560,2.730,0.673
1083,lower leaflet,17.840,9.180,2.960,0.658
1084,lower leaflet,12.340,16.910,3.040,0.826
1085,lower leaflet,11.420,6.250,2.770,0.734
1086,lower leaflet,9.900,10.420,3.300,0.666
1087,lower leaflet,11.860,13.940,2.920,0.745
1088,lower leaflet,8.760,12.450,2.610,0.631
1089,lower leaflet,15.580,13.290,3.230,0.410
1090,lower leaflet,9.350,14.210,3.210,0.654
1091,lower leaflet,12.740,13.610,3.140,0.627
1092,lower leaflet,7.720,22.140,2.900,0.659
1093,lower leaflet,10.660,11.390,3.410,0.669
1094,lower leaflet,15.020,13.730,2.810,0.534
1095,lower leaflet,10.770,9.530,3.260,0.718
1096,lower leaflet,10.420,15.460,3.360,0.796
1097,lower leaflet,16.080,14.220,3.130,0.570
1098,lower leaflet,9.470,8.310,2.800,0.688
1099,lower leaflet,18.150,14.150,3.400,0.563
1100,lower leaflet,3.030,13.280,2.880,0.709
1101,lower leaflet,9.440,7.800,2.800,0.619
1102,lower leaflet,17.120,9.880,3.120,0.791
1103,lower leaflet,15.590,12.430,3.260,0.430
1104,lower leaflet,9.040,18.200,3.040,0.612
1105,lower leaflet,7.780,5.390,2.520,0.675
1106,lower leaflet,7.120,15.530,2.830,0.624
1107,lower leaflet,16.170,10.720,2.750,0.804
1108,lower leaflet,11.900,11.690,3.070,0.595
1109,lower leaflet,5.710,11.590,2.570,0.714
1110,lower leaflet,15.140,11.160,2.990,0.611
1111,lower leaflet,13.240,19.740,3.020,0.754
1112,lower leaflet,15.220,14.250,2.910,0.586
1113,lower leaflet,11.020,9.090,3.540,0.600
1114,lower leaflet,15.540,15.420,3.080,0.682
1115,lower leaflet,14.960,12.910,3.190,0.480
1116,lower leaflet,15.610,8.050,2.790,0.538
1117,lower leaflet,12.340,5.980,3.210,0.547
1118,lower leaflet,17.500,11.120,2.990,0.609
1119,lower leaflet,9.480,6.920,2.590,0.728
1120,lower leaflet,8.540,17.940,2.770,0.602
1121,lower leaflet,6.260,16.390,2.330,0.633
1122,lower leaflet,8.620,15.070,3.140,0.657
1123,lower leaflet,8.570,9.020,2.810,0.642
1124,lower leaflet,14.010,5.360,2.670,0.675
1125,lower leaflet,11.650,16.560,3.240,0.790
1126,lower leaflet,15.120,16.940,3.230,0.802
1127,lower leaflet,9.930,16.090,3.350,0.663
1128,lower leaflet,10.790,16.310,3.120,0.720
1129,lower leaflet,17.550,14.100,3.180,0.556
1130,lower leaflet,13.480,14.200,3.210,0.532
1131,lower leaflet,11.250,10.820,3.640,0.654
1132,lower leaflet,9.100,19.690,2.730,0.746
1133,lower leaflet,3.370,12.230,2.660,0.646
1134,lower leaflet,17.490,7.690,2.590,0.729
1135,lower leaflet,8.980,14.670,3.370,0.589
1136,lower leaflet,9.770,14.630,3.390,0.741
1138,lower leaflet,9.290,9.380,2.820,0.663
1139,lower leaflet,16.780,17.650,3.250,0.489
1140,lower leaflet,15.690,13.930,2.900,0.542
1141,lower leaflet,15.800,11.510,2.980,0.692
1142,lower leaflet,4.280,15.500,2.690,0.625
1143,lower leaflet,10.340,5.050,3.280,0.262
1144,lower leaflet,14.300,10.710,2.960,0.603
1145,lower leaflet,16.580,12.460,3.220,0.664
1146,lower leaflet,15.830,7.670,2.550,0.564
1147,lower leaflet,8.080,15.890,3.320,0.470
1148,lower leaflet,14.980,6.490,2.300,0.660
1149,lower leaflet,6.340,12.930,2.900,0.674
1150,lower leaflet,10.520,20.540,2.730,0.865
1151,lower leaflet,7.180,12.400,2.640,0.737
1152,lower leaflet,20.070,9.600,2.810,0.711
1154,lower leaflet,2.240,12.360,3.490,0.423
1155,lower leaflet,15.330,16.160,3.220,0.734
1157,lower leaflet,16.920,11.540,3.160,0.643
1158,lower leaflet,11.360,4.560,2.640,0.717
1159,lower leaflet,15.780,5.840,2.570,0.476
1160,lower leaflet,7.070,14.590,2.680,0.605
1161,lower leaflet,12.290,9.660,2.850,0.618
1162,lower leaflet,8.590,16.970,2.760,0.639
1163,lower leaflet,7.980,15.730,2.720,0.691
1164,lower leaflet,18.910,9.900,2.670,0.624
1165,lower leaflet,12.020,23.970,3.160,0.629
1166,lower leaflet,7.870,21.430,3.200,0.439
1167,lower leaflet,12.160,19.290,2.870,0.698
1168,lower leaflet,17.320,12.800,3.320,0.628
1169,lower leaflet,11.670,7.050,3.100,0.732
1170,lower leaflet,16.190,15.850,3.360,0.399
1171,lower leaflet,6.830,13.050,2.780,0.529
1172,lower leaflet,12.090,21.080,3.020,0.795
1173,lower leaflet,18.190,12.920,3.350,0.596
1174,lower leaflet,16.000,17.670,3.220,0.550
1175,lower leaflet,5.830,13.840,2.860,0.773
1176,lower leaflet,2.490,11.930,3.330,0.615
1177,lower leaflet,8.280,19.140,2.850,0.691
1178,lower leaflet,18.280,10.510,2.830,0.720
1179,lower leaflet,17.070,8.420,2.940,0.790
1180,lower leaflet,15.180,12.060,3.180,0.522
1181,lower leaflet,3.530,14.220,2.670,0.664
1182,lower leaflet,19.140,12.010,2.830,0.573
1183,lower leaflet,13.490,19.230,2.930,0.644
1184,lower leaflet,8.090,12.510,2.810,0.739
1185,lower leaflet,14.390,16.310,2.870,0.891
1186,lower leaflet,19.550,10.660,2.620,0.922
1188,lower leaflet,13.090,6.850,3.130,0.517
1189,lower leaflet,17.490,14.820,3.390,0.559
1190,lower leaflet,2.270,15.830,2.690,0.693
1191,lower leaflet,12.740,6.480,2.920,0.651
1192,lower leaflet,19.080,11.110,2.890,0.670
1193,lower leaflet,9.130,4.910,2.410,0.827
1194,lower leaflet,16.680,7.730,2.330,0.692
1195,lower leaflet,7.810,8.650,2.900,0.641
1196,lower leaflet,7.000,16.120,2.700,0.847
1197,lower leaflet,14.980,5.480,2.640,0.737
1198,lower leaflet,9.060,10.520,3.060,0.627
1199,lower leaflet,19.390,9.130,2.830,0.631
1200,lower leaflet,10.990,17.880,2.210,0.698
1201,lower leaflet,16.370,16.820,3.230,0.739
1202,lower leaflet,3.820,15.720,2.760,0.741
1203,lower leaflet,15.460,20.350,3.120,0.599
1204,lower leaflet,5.440,16.110,2.680,0.533
1205,lower leaflet,5.490,18.350,2.560,0.696
1206,lower leaflet,11.490,5.340,2.960,0.781
1207,lower leaflet,18.060,13.420,3.380,0.577
1208,lower leaflet,17.320,11.930,2.970,0.550
1209,lower leaflet,16.860,10.280,2.730,0.568
1210,lower leaflet,11.800,18.490,2.990,0.674
1211,lower leaflet,12.150,17.740,2.850,0.711
1212,lower leaflet,7.780,17.630,2.360,0.789
1213,lower leaflet,11.650,8.230,3.220,0.667
1214,lower leaflet,17.050,13.800,3.120,0.560
1215,lower leaflet,6.780,17.950,2.390,0.859
1216,lower leaflet,19.530,14.100,3.530,0.638
1217,lower leaflet,9.710,17.810,3.060,0.587
1218,lower leaflet,16.100,16.270,3.040,0.629
1220,lower leaflet,4.850,13.140,2.820,0.850
1221,lower leaflet,10.940,16.880,2.770,0.658
1222,lower leaflet,10.120,8.980,3.040,0.747
1223,lower leaflet,18.110,17.480,3.400,0.649
1224,lower leaflet,12.460,18.490,3.050,0.690
1225,lower leaflet,20.130,7.420,2.780,0.546
1226,lower leaflet,4.040,13.760,2.770,0.828
1227,lower leaflet,18.440,9.470,2.540,0.593
1228,lower leaflet,17.430,5.810,2.460,0.729
1229,lower leaflet,13.160,16.840,3.100,0.917
1230,lower leaflet,13.350,3.780,3.000,0.515
1231,lower leaflet,4.610,12.020,2.680,0.733
1232,lower leaflet,6.580,20.840,2.540,0.564
1233,lower leaflet,23.080,9.940,3.290,0.677
1234,lower leaflet,18.620,11.340,2.760,0.618
1235,lower leaflet,3.050,16.510,2.660,0.715
1236,lower leaflet,13.290,7.700,3.190,0.666
1237,lower leaflet,11.410,20.250,2.650,0.745
1238,lower leaflet,18.470,7.190,2.820,0.633
1239,lower leaflet,13.210,20.770,3.290,0.766
1240,lower leaflet,12.310,7.660,3.280,0.740
