-0.4218	0.0242	1.8592	0.2618	0.3333	2.3108	0.1450	0.5405	0.3083	0.1769	-0.0697	-0.2883	-0.0611	-0.2245	-0.7413	-0.7892
-0.3874	0.0404	0.5866	0.6263	0.3305	1.0954	0.3633	0.3340	0.3378	0.0793	-0.0286	-0.3720	0.0597	0.0096	-1.1150	-0.6005
-0.5517	-0.0422	1.5945	0.2813	0.4899	1.3000	0.1704	0.3992	0.2470	0.1017	-0.0408	-0.6219	0.0043	-0.0502	-0.8237	-0.2569
0.1424	0.0316	1.4232	0.3642	0.6020	2.5223	0.0927	0.2121	0.2253	0.1895	0.1278	0.0428	0.0053	0.1444	0.0240	-0.5980
-0.1852	-0.0786	1.2356	0.3130	1.4012	1.8289	-0.0413	0.2162	0.1722	0.2964	-0.0366	-0.3351	-0.0869	-0.2228	-0.3954	-0.4139
-0.2692	-0.0811	1.1618	0.4574	1.5550	1.5738	-0.0185	0.1585	0.1704	0.2283	-0.2584	-0.6033	-0.1619	-0.5026	-0.0320	-0.1845
0.0549	0.0637	0.5318	0.6178	1.0727	1.0345	0.1020	-0.0454	0.1927	0.0815	-0.1434	-0.7412	-0.0925	-0.3516	-0.9568	-0.3257
0.0781	0.0327	0.2565	0.6246	1.0075	2.0421	0.2787	0.1721	0.1728	0.1814	-0.0404	-0.3880	-0.1304	-0.3459	-0.7091	-0.8216
-0.1039	0.0153	0.4210	0.6522	0.8946	1.8706	0.3090	0.2405	0.1101	0.1941	0.0669	-0.0392	-0.1548	-0.3825	-0.7052	-0.3770
-0.3682	-0.0395	0.8057	0.4928	0.4467	1.7909	0.1985	0.1302	0.1352	0.1333	0.0862	-0.0380	-0.0954	-0.2517	-0.9665	-0.1562
-0.4920	-0.0465	0.9377	0.6159	0.5302	0.9831	0.2520	0.2497	0.1106	0.2206	-0.0256	-0.3800	-0.1616	-0.3052	-0.7523	-0.1927
-0.2073	0.0023	1.0395	0.7804	0.6112	1.3271	0.1804	0.1666	0.0766	-0.0058	-0.0152	-0.2615	-0.2774	-0.1444	-0.9959	-0.1691
-0.3548	-0.1126	0.0450	0.7031	0.9436	0.7465	0.2609	-0.0058	0.1345	0.4925	0.0773	-0.4544	-0.1421	-0.0420	-1.0666	-0.0565
-0.4031	-0.0077	1.0887	0.3843	0.4054	2.0107	0.1417	0.1089	0.0925	0.0793	-0.0292	-0.6207	-0.2574	-0.1100	-0.2536	-0.0674
-0.5916	-0.0488	1.3353	0.4397	0.2468	1.4089	0.0564	0.1452	0.2101	0.4494	0.0823	-0.2622	-0.1343	-0.1361	-0.6690	-0.1428
-0.7368	-0.0011	1.0242	0.2798	0.1727	1.1053	0.3191	0.0429	0.0830	0.2280	0.3759	-0.2820	-0.1829	-0.4795	-0.3922	-0.0429
-0.5663	-0.0349	1.0475	0.3120	0.0979	1.1296	0.1836	0.0756	0.3204	0.3044	0.3614	-0.2415	-0.0010	-0.2746	-0.1936	-0.0335
-0.6004	0.0085	0.5765	0.3523	0.2189	1.1173	0.4369	0.0637	0.1439	0.2206	0.2815	-0.1146	-0.1005	-0.3262	-0.1893	-0.2280
-0.5126	0.0036	0.9283	0.1284	0.2470	1.1790	0.3238	0.0308	0.1275	0.2000	0.2664	-0.1011	-0.1066	-0.2605	-0.0140	-0.2072
0.0199	0.1424	1.1706	-0.1783	0.1292	1.0534	0.3015	-0.0740	0.3704	0.2060	0.2053	-0.5579	-0.0324	-0.2543	-0.5222	0.0899
-0.5628	0.0188	0.4137	-0.0498	0.1986	0.7481	0.4569	0.0147	0.0798	0.0657	0.0712	-0.3200	-0.1586	-0.2693	-0.6577	-0.1300
-0.5203	0.0116	1.3973	0.1696	0.3129	2.2483	0.1635	0.2505	0.0994	0.0717	-0.1299	-0.2681	-0.1592	-0.5455	0.0429	-0.0582
0.4807	-0.0892	1.5193	0.1575	0.0182	1.3728	0.2124	0.1459	-0.0498	-0.0014	-0.0131	-0.0472	-0.2545	-0.5973	0.0840	-0.0150
-0.4404	0.0001	0.9719	0.1471	0.2564	1.8019	0.1343	0.2703	0.0227	0.0007	-0.2845	-0.1845	-0.2796	-0.5265	0.1389	-0.0343
-0.3597	-0.0330	1.2312	0.2270	0.3011	1.8362	0.0834	0.1852	0.1262	0.0959	-0.9194	-0.5372	-0.2806	-0.1884	0.2610	0.1109
-0.2588	-0.0206	1.5351	0.2355	0.2659	1.4846	0.3099	0.2011	0.0160	0.0067	-0.1105	-0.1368	-0.2390	-0.5577	-0.0189	0.0424
0.4861	-0.0450	2.1030	0.1814	-0.0181	0.9672	0.2878	0.2634	0.0298	-0.0797	-0.5336	-0.4110	-0.2798	-0.2132	0.1932	0.0564
0.1986	0.0276	2.0500	0.2743	0.1824	1.2446	0.2312	0.2930	0.1733	0.0405	-0.3708	-0.7359	-0.2327	-0.1715	0.0927	-0.0273
0.5577	-0.0082	1.8946	0.1413	-0.0103	1.0789	0.2667	0.2082	0.1838	0.0848	-0.2118	-0.6884	-0.1818	-0.4706	0.0039	-0.1314
