74.0856	74.4978	72.4250	75.1800	72.8557	70.4314	72.0017	73.4622	75.5433	74.7757	77.0075	77.1567	77.6489	75.7878	76.3662	76.8625
74.9828	75.1386	72.6117	74.4261	73.7384	71.2810	71.1202	73.5372	74.9050	74.6942	76.6195	76.6187	77.5932	76.5007	77.1007	76.1977
75.5050	75.8547	72.0771	74.6315	73.7070	71.6311	72.2392	73.9083	75.0391	74.8588	76.4002	76.1870	78.0214	76.3859	77.0841	75.5284
75.3591	74.4421	72.5199	74.6381	72.8530	70.7140	72.7874	74.1327	75.3828	74.6238	75.8061	76.9598	77.6986	75.9256	77.0080	77.3127
74.8610	74.9526	72.0673	74.4507	71.6420	70.6024	72.8435	74.3604	75.1193	74.1213	76.3527	76.8290	78.6441	75.8133	75.8296	76.4352
75.2454	76.0287	73.8183	75.1834	72.4625	71.7127	73.8580	75.0873	75.0851	75.1893	77.0665	76.8668	78.7059	76.0426	75.8920	76.4787
74.9481	74.1879	74.1045	74.3327	71.1701	70.9066	73.0630	73.7085	73.2420	74.6686	76.6680	76.5130	76.9663	75.4307	76.3004	75.2890
75.5289	74.9647	74.3287	74.6171	72.3580	71.0381	72.7672	73.7869	74.7711	74.5840	76.3056	76.3115	78.1559	75.1740	76.3467	75.9334
74.1474	74.5831	73.7190	74.8259	72.0480	71.1529	72.1122	73.6951	75.3240	74.9311	76.2772	77.1644	78.5482	75.5058	76.5338	76.0310
73.4431	74.0239	71.5170	72.7553	71.8097	70.4647	70.9368	73.2125	75.2812	74.7013	75.6366	76.3436	77.0845	75.6336	76.1058	75.1179
74.4786	75.1726	71.9471	73.4459	73.1837	72.2490	71.5468	73.4750	75.4662	74.9236	76.1315	76.5113	78.4796	75.2150	75.6746	74.9496
74.2938	74.3924	72.0248	73.2034	72.6496	71.1814	71.6184	73.2294	75.1820	75.5210	76.1254	76.6190	77.2302	74.8160	75.7033	74.7884
74.9076	76.1408	73.5726	74.1319	72.7007	72.2562	71.9414	74.6033	75.2800	74.3878	76.0853	77.9264	77.2722	74.5347	75.8697	75.1334
73.8714	74.5337	73.0830	74.6610	72.7884	71.0503	72.7143	74.0124	74.9538	74.7799	75.2612	75.8653	76.4436	74.0094	74.3699	73.6787
74.8408	75.5956	73.0368	74.9893	73.6922	71.8115	73.0748	74.3859	75.8594	74.4557	76.0197	77.4360	76.0447	74.6259	76.2330	75.5224
74.8665	75.6614	72.3917	75.0231	74.0741	71.7770	71.7064	74.9889	75.9753	75.2468	74.7137	77.3308	76.5166	74.9380	75.1124	74.9579
74.8618	75.9352	72.6207	75.1139	74.5602	71.3672	72.3582	74.6916	75.5131	74.4755	74.4912	76.8918	76.5727	74.9666	74.9853	74.8086
74.4523	75.1379	72.8692	74.7384	73.7534	71.6276	71.6424	74.6452	75.2334	74.6523	74.6200	76.4431	76.5104	74.7450	75.2510	75.1736
75.2447	76.0403	73.7880	75.9529	74.8909	72.5952	72.9950	76.0571	75.8419	75.2240	75.4620	76.7471	78.9185	75.9396	75.7618	76.0714
75.1254	74.6851	73.1459	75.0903	75.0067	71.5945	72.4184	75.8997	75.3897	74.4663	75.1272	75.6359	77.8401	75.2594	75.4681	74.5062
75.2057	75.9202	72.7072	74.2970	75.0250	72.5307	71.7616	75.2042	75.7689	75.6002	75.6194	76.1473	78.8311	75.5151	75.7963	75.2127
74.6148	75.3646	73.1544	76.0701	74.1583	71.6597	73.3707	75.4130	75.6998	75.9455	76.9067	76.9229	79.2701	76.9943	75.9540	76.7934
72.4483	74.6839	71.3383	74.4755	73.6190	71.2197	71.8058	74.7375	75.3175	75.7044	75.6584	76.3919	77.5889	75.9140	74.5423	75.6561
74.4176	75.1877	72.4050	75.6079	74.0181	71.4379	73.2206	75.1602	76.2264	76.4467	76.7277	76.7449	78.4281	76.2719	75.3360	76.4351
74.7849	75.6953	73.2297	75.4023	74.3626	72.4484	73.7574	75.6450	76.2533	76.3071	77.2099	77.1292	78.5532	75.8530	74.5604	76.4409
74.8446	76.0712	73.5264	76.1766	74.4345	72.8046	73.0666	75.4336	76.2723	76.5260	76.6801	76.9119	78.2386	76.8419	75.5958	76.2095
74.1138	76.1477	72.6483	75.7934	75.7324	72.7527	72.8164	75.3894	76.5753	77.1518	77.8419	76.9917	79.0211	76.6081	75.3921	76.6856
74.2293	75.1389	72.7579	75.2884	74.5040	72.0357	72.6262	74.8433	76.0085	76.1589	77.5747	76.9000	79.0024	75.6829	75.4333	75.8389
73.5938	75.3193	71.7647	75.4233	74.9166	71.9081	72.2044	75.0240	76.7097	76.1334	77.2249	76.5634	79.2413	76.2590	75.6382	75.6306
74.2623	76.2956	72.6470	76.2167	75.2979	72.8910	73.7692	75.7301	77.5353	77.2226	78.7598	77.4481	80.4388	77.1747	76.5588	76.1858
74.1175	75.5242	72.5181	75.0605	74.5817	72.9324	73.3998	75.6993	78.0500	77.0154	78.2021	77.5980	80.1865	76.8364	75.1850	75.6172
72.9313	74.7718	72.7613	75.1921	75.0906	72.5379	73.3737	76.0462	77.6811	76.6272	77.8144	77.7365	78.7958	76.1161	75.6095	75.1502
74.1921	75.5093	73.0538	75.6396	75.2283	72.4012	73.1798	75.2663	77.8179	78.0960	77.0780	77.2380	78.6514	75.9667	74.8209	75.2583
73.5894	75.5698	73.8981	76.5271	74.8394	72.1186	73.3412	76.0769	77.3616	77.5701	77.7923	77.9710	79.0835	76.5648	75.4157	76.4559
73.5203	76.1425	73.8210	77.1627	74.5749	71.8462	73.4415	75.7470	76.6471	76.8867	76.7733	77.9406	78.3167	76.1073	74.7656	76.3570
74.2222	75.1081	73.0337	75.5401	74.7043	73.0436	73.5487	75.9071	78.2347	77.9626	78.6414	79.2993	79.3713	76.8169	76.0767	76.4673
74.3561	75.0661	73.0242	75.0213	75.0166	73.0169	73.8645	75.9097	77.8902	78.5410	78.5447	78.9569	79.5587	77.2382	76.5756	75.9342
73.9161	75.9714	72.2593	74.3767	74.0984	72.1321	73.0043	75.2694	77.2611	78.1234	78.3893	78.2027	79.1017	77.4770	76.0770	75.7072
73.6423	76.0801	73.0062	75.0816	74.1357	72.9847	72.9858	75.1863	77.5700	78.2025	80.1302	79.6535	78.9206	78.2945	76.9627	76.7882
74.1904	76.7434	74.0556	76.1597	73.9165	72.5933	73.2625	74.7247	76.8252	77.9502	79.7390	79.7499	79.0749	77.4285	75.6679	76.4826
75.0263	76.2506	74.0572	75.8433	74.1096	73.4497	72.9712	74.8658	76.4837	77.6380	79.6648	79.4820	78.7087	77.6609	77.5210	76.5261
74.8505	76.7936	73.6530	74.9456	74.3922	73.9063	72.1755	74.3249	77.1504	77.9115	78.3149	77.8873	79.7323	77.3485	76.5835	76.0689
74.5914	76.3999	73.1710	76.3249	72.8740	73.0393	72.4122	74.0578	77.0207	76.8442	77.5316	77.5290	79.5106	77.1461	77.1217	76.5036
75.4781	77.4603	73.1417	76.5241	74.3104	73.0094	72.1290	75.0154	78.1070	77.1203	78.1192	78.3990	80.5974	77.4238	77.3519	77.9922
75.6694	77.1439	73.5349	77.3397	74.9367	74.3647	73.2433	75.0034	77.7384	77.6896	78.6333	79.3202	80.9536	77.9308	76.7606	77.6150
74.9467	76.1481	73.7272	76.4439	73.9885	74.3437	72.9225	75.8147	78.0116	77.0707	77.2728	79.7312	80.7820	77.8030	76.2145	77.3073
75.2547	76.7979	73.9470	75.8347	74.1844	74.1174	71.7163	75.0779	77.4100	77.1910	77.3252	78.9670	80.2593	77.6564	76.3007	77.1867
74.6635	77.4207	74.4319	76.0287	73.7961	74.5724	72.7290	75.1581	78.1005	77.1127	77.6921	79.5359	80.3406	77.8115	76.8881	77.6380
75.9430	77.4126	73.2565	76.5682	73.9560	74.8445	73.6865	75.1116	78.0107	77.1502	77.8137	79.5665	80.5821	77.6201	76.4134	77.5397
76.1671	77.2577	73.9157	77.1559	74.6489	75.2884	73.4418	74.8183	78.6046	77.4398	77.8212	78.7665	80.7300	78.2133	76.7447	78.6117
75.0849	77.2487	73.3890	77.3349	74.3575	74.7394	73.4595	75.0344	78.7083	77.0526	77.1332	78.7544	81.7395	78.0321	77.1302	78.4370
