resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,16.610,11.210,3.960,3.755
311,lower leaflet,1.950,12.000,4.230,3.736
381,lower leaflet,8.490,19.640,3.290,3.676
415,lower leaflet,15.810,0.940,3.250,3.999
434,lower leaflet,14.050,4.990,3.510,3.875
580,lower leaflet,3.850,6.590,3.570,3.801
586,lower leaflet,19.360,2.900,3.080,3.960
658,lower leaflet,16.720,21.090,3.250,3.995
800,lower leaflet,16.300,23.360,3.240,3.148
826,lower leaflet,20.980,23.550,2.690,4.221
962,lower leaflet,4.070,22.760,3.140,4.055
1001,lower leaflet,10.850,14.440,3.620,3.637
1002,lower leaflet,12.430,11.750,4.610,4.022
1003,lower leaflet,9.350,13.240,3.360,4.125
1004,lower leaflet,8.940,13.890,3.860,4.053
1005,lower leaflet,13.020,11.330,3.530,3.810
1006,lower leaflet,10.590,12.520,3.810,3.907
1007,lower leaflet,10.190,10.150,3.320,3.514
1008,lower leaflet,14.370,12.530,3.640,4.014
1009,lower leaflet,14.600,13.780,3.100,3.976
1010,lower leaflet,12.510,9.380,3.840,4.167
1011,lower leaflet,7.110,11.520,3.540,4.061
1012,lower leaflet,13.540,12.640,3.630,3.971
1013,lower leaflet,14.940,11.700,3.710,3.981
1014,lower leaflet,12.970,9.700,3.730,4.324
1015,lower leaflet,12.990,12.630,3.760,3.738
1016,lower leaflet,8.210,11.020,3.370,3.841
1017,lower leaflet,12.480,10.380,3.800,3.998
1018,lower leaflet,14.350,9.140,3.540,3.801
1019,lower leaflet,13.520,15.330,3.600,4.089
1020,lower leaflet,8.160,18.980,2.900,3.723
1021,lower leaflet,12.130,18.440,3.150,3.946
1022,lower leaflet,12.890,12.090,3.910,3.859
1023,lower leaflet,9.950,13.170,3.710,4.095
1024,lower leaflet,11.040,13.470,3.690,4.106
1026,lower leaflet,14.180,12.010,3.720,3.977
1027,lower leaflet,11.010,10.750,4.110,3.552
1028,lower leaflet,15.190,10.800,3.750,3.986
1029,lower leaflet,17.240,11.810,3.270,3.784
1030,lower leaflet,6.430,9.820,3.250,3.954
