resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.410,6.990,3.290,4.134
111,lower leaflet,10.340,17.770,4.870,2.371
115,lower leaflet,11.050,17.940,3.400,4.025
311,lower leaflet,0.800,12.230,3.210,3.544
318,lower leaflet,17.910,8.480,2.930,3.917
381,lower leaflet,7.650,19.370,3.900,4.155
415,lower leaflet,16.450,1.430,3.470,3.744
434,lower leaflet,11.180,6.890,3.510,3.846
580,lower leaflet,3.020,5.750,4.910,4.165
586,lower leaflet,18.270,3.480,3.460,3.770
630,lower leaflet,19.960,24.810,3.280,3.905
658,lower leaflet,17.300,21.330,3.150,4.020
800,lower leaflet,13.640,2.220,3.460,3.868
826,lower leaflet,20.420,23.030,3.240,4.027
962,lower leaflet,3.750,21.520,4.340,3.880
1001,lower leaflet,11.050,15.130,2.690,4.217
1002,lower leaflet,12.850,11.960,3.040,3.900
1003,lower leaflet,10.360,15.410,2.150,4.164
1004,lower leaflet,11.180,15.810,2.530,4.312
1005,lower leaflet,13.260,11.790,2.800,3.811
1006,lower leaflet,9.450,12.240,3.040,4.111
1007,lower leaflet,6.030,13.990,3.180,3.602
1008,lower leaflet,14.560,10.070,2.690,3.882
1009,lower leaflet,15.130,13.090,2.560,3.758
1010,lower leaflet,9.880,10.930,3.310,3.950
1011,lower leaflet,3.900,10.780,3.230,3.874
1012,lower leaflet,14.820,12.240,2.730,3.917
1013,lower leaflet,15.650,12.020,2.790,3.778
1014,lower leaflet,11.330,10.480,3.220,3.992
1015,lower leaflet,14.170,13.710,3.040,4.007
1016,lower leaflet,6.700,14.650,2.670,3.891
1017,lower leaflet,12.490,9.700,2.910,4.040
1018,lower leaflet,13.900,7.460,3.060,3.874
1019,lower leaflet,16.330,15.750,2.230,3.735
1020,lower leaflet,7.180,17.820,3.410,3.751
1021,lower leaflet,14.900,20.340,2.790,3.853
1022,lower leaflet,12.820,10.130,3.030,4.001
1023,lower leaflet,11.140,13.680,3.060,3.687
1024,lower leaflet,11.460,12.660,3.080,3.701
1026,lower leaflet,14.810,9.220,2.400,3.960
1027,lower leaflet,8.840,11.240,3.680,3.943
1028,lower leaflet,13.170,9.190,2.860,3.873
1029,lower leaflet,17.480,10.280,2.240,3.845
1030,lower leaflet,6.860,7.880,3.030,4.062
1031,lower leaflet,14.070,5.480,2.760,3.904
1032,lower leaflet,14.160,10.610,3.050,3.825
1033,lower leaflet,13.610,13.660,2.880,4.056
1034,lower leaflet,11.760,13.560,2.560,3.792
1035,lower leaflet,15.650,6.330,2.680,3.847
1036,lower leaflet,11.770,8.840,2.960,4.016
1037,lower leaflet,7.040,11.620,3.490,3.899
1038,lower leaflet,10.990,14.140,2.840,3.914
1039,lower leaflet,5.050,16.390,3.220,3.804
1040,lower leaflet,10.900,14.580,2.490,3.906
1041,lower leaflet,12.630,12.400,2.530,3.994
1042,lower leaflet,12.000,16.950,2.720,3.818
1043,lower leaflet,7.630,12.980,3.170,3.773
1045,lower leaflet,19.200,13.400,2.030,3.861
1046,lower leaflet,12.970,14.120,2.720,3.945
1047,lower leaflet,18.000,15.380,1.930,3.725
1049,lower leaflet,6.420,12.570,3.080,3.659
1050,lower leaflet,16.530,11.410,2.480,3.808
1051,lower leaflet,14.970,11.400,2.890,3.990
1052,lower leaflet,10.270,6.060,2.670,4.087
1053,lower leaflet,8.470,4.420,3.440,4.093
1054,lower leaflet,15.670,6.840,2.830,4.116
1055,lower leaflet,9.190,16.900,2.950,4.177
1056,lower leaflet,9.570,15.500,2.580,4.075
1057,lower leaflet,12.190,12.720,2.650,3.506
1058,lower leaflet,13.650,9.110,2.850,3.789
1059,lower leaflet,12.880,15.400,2.500,3.571
1060,lower leaflet,14.230,9.720,3.340,3.866
1061,lower leaflet,8.350,17.060,3.080,3.974
1062,lower leaflet,10.800,17.710,2.730,4.179
1063,lower leaflet,9.130,13.970,2.490,4.050
1064,lower leaflet,6.140,8.800,3.280,3.851
1066,lower leaflet,11.450,11.820,3.560,3.917
1067,lower leaflet,13.280,15.070,2.840,4.104
1068,lower leaflet,8.370,20.390,3.170,3.517
1069,lower leaflet,8.220,10.630,3.440,3.890
1070,lower leaflet,8.460,16.570,3.070,3.956
1071,lower leaflet,13.960,6.310,2.740,3.807
1072,lower leaflet,13.900,8.320,2.810,3.846
1073,lower leaflet,16.930,9.020,2.460,4.015
1074,lower leaflet,7.890,18.390,3.550,3.724
1075,lower leaflet,15.050,8.010,2.700,3.961
1076,lower leaflet,17.510,11.530,2.040,3.910
1078,lower leaflet,13.240,8.220,2.860,4.175
1079,lower leaflet,17.320,12.310,2.350,3.913
1080,lower leaflet,16.470,6.570,2.580,3.980
1081,lower leaflet,10.770,5.440,3.190,3.991
1082,lower leaflet,8.790,6.820,3.540,4.026
1083,lower leaflet,18.270,10.080,2.210,3.762
1084,lower leaflet,11.370,17.700,2.970,4.022
1085,lower leaflet,9.110,6.750,3.150,3.961
1086,lower leaflet,8.570,12.350,2.970,4.116
1087,lower leaflet,12.110,14.590,2.640,4.119
1088,lower leaflet,9.940,13.480,2.470,3.889
1089,lower leaflet,16.360,10.690,2.390,4.005
1090,lower leaflet,12.730,16.430,2.710,3.669
1091,lower leaflet,14.660,13.170,2.730,3.949
1092,lower leaflet,6.350,24.010,3.010,3.940
1093,lower leaflet,13.100,12.350,2.700,3.967
1094,lower leaflet,16.850,10.500,2.310,3.998
1095,lower leaflet,8.410,11.580,3.330,3.852
1096,lower leaflet,14.910,15.200,2.320,3.998
1097,lower leaflet,16.520,11.880,2.220,3.896
1098,lower leaflet,10.040,9.290,3.020,3.817
1099,lower leaflet,18.560,14.570,2.180,3.815
1100,lower leaflet,3.450,14.870,2.930,3.766
1101,lower leaflet,8.680,10.230,3.520,4.003
1102,lower leaflet,14.650,7.080,2.940,4.050
1103,lower leaflet,15.870,11.400,2.640,3.896
1104,lower leaflet,9.850,17.810,3.070,4.143
1105,lower leaflet,6.920,5.650,3.150,3.865
1106,lower leaflet,5.920,17.740,3.350,3.769
1107,lower leaflet,15.250,9.850,2.300,3.787
1108,lower leaflet,11.260,11.900,3.020,3.788
1109,lower leaflet,5.840,11.730,3.470,3.934
1110,lower leaflet,15.540,8.550,2.510,3.944
1111,lower leaflet,12.010,20.420,2.540,3.761
1112,lower leaflet,14.160,15.710,2.550,4.163
1113,lower leaflet,7.200,12.480,3.430,3.732
1114,lower leaflet,15.410,13.930,2.440,3.709
1115,lower leaflet,13.810,12.810,2.760,3.885
1116,lower leaflet,12.020,7.390,3.300,3.871
1117,lower leaflet,11.570,5.220,3.450,4.092
1118,lower leaflet,18.510,9.110,2.610,3.945
1119,lower leaflet,9.450,7.100,3.210,3.850
1120,lower leaflet,8.450,17.860,3.290,4.110
1121,lower leaflet,7.400,17.000,2.970,3.561
1122,lower leaflet,8.340,13.890,2.960,4.032
1123,lower leaflet,8.240,7.820,3.520,4.040
1124,lower leaflet,12.450,6.610,3.340,3.368
1125,lower leaflet,13.000,17.210,2.990,3.710
1126,lower leaflet,14.690,14.350,2.730,3.998
1127,lower leaflet,10.020,17.380,2.870,4.156
1128,lower leaflet,8.070,14.840,2.660,3.921
1129,lower leaflet,17.180,13.700,1.920,3.827
1130,lower leaflet,13.740,14.510,2.870,4.091
1131,lower leaflet,11.030,11.370,3.170,3.896
1132,lower leaflet,11.430,18.220,3.110,4.032
1133,lower leaflet,1.560,13.680,2.500,3.925
1134,lower leaflet,18.250,6.950,2.280,3.419
1135,lower leaflet,11.920,15.610,2.360,4.169
1136,lower leaflet,9.910,14.690,1.940,3.960
1138,lower leaflet,6.600,13.340,3.040,3.734
1139,lower leaflet,18.420,18.090,2.500,3.867
1140,lower leaflet,12.990,13.130,2.640,3.806
1141,lower leaflet,13.780,11.150,2.640,3.949
1142,lower leaflet,3.960,15.010,3.190,3.715
1144,lower leaflet,11.640,10.740,2.980,4.057
1145,lower leaflet,14.320,11.600,2.660,4.078
1146,lower leaflet,14.900,5.640,2.890,4.096
1147,lower leaflet,2.750,14.310,3.700,3.909
1148,lower leaflet,13.540,5.400,3.160,3.633
1149,lower leaflet,4.300,11.570,3.280,3.929
1150,lower leaflet,10.390,21.110,2.890,4.319
1151,lower leaflet,10.060,12.700,3.000,3.821
1152,lower leaflet,19.950,7.590,2.370,3.918
1154,lower leaflet,3.350,14.210,3.370,3.772
1155,lower leaflet,13.620,17.660,2.960,4.009
1157,lower leaflet,16.370,8.210,2.190,3.878
1158,lower leaflet,9.600,4.420,2.690,4.103
1159,lower leaflet,15.140,3.740,3.060,4.041
1160,lower leaflet,8.380,14.460,2.940,4.344
1161,lower leaflet,9.610,10.460,3.310,4.069
1162,lower leaflet,6.570,16.000,3.090,3.662
1163,lower leaflet,7.330,15.300,2.930,3.787
1164,lower leaflet,19.140,8.370,2.390,3.753
1165,lower leaflet,11.090,20.400,2.990,4.332
1166,lower leaflet,9.280,24.030,2.420,3.437
1167,lower leaflet,14.150,16.930,2.530,4.168
1168,lower leaflet,19.070,12.470,2.080,3.895
1169,lower leaflet,10.840,7.280,3.170,3.898
1170,lower leaflet,18.630,17.530,2.490,3.828
1171,lower leaflet,4.150,13.560,3.460,3.765
1172,lower leaflet,13.830,19.160,2.790,4.053
1173,lower leaflet,16.220,9.840,2.400,4.079
1174,lower leaflet,18.180,16.170,2.290,3.872
1175,lower leaflet,6.520,13.880,3.050,3.604
1176,lower leaflet,3.740,11.910,2.840,3.715
1177,lower leaflet,10.300,19.400,2.810,4.041
1178,lower leaflet,16.240,8.970,2.460,4.099
1179,lower leaflet,19.690,7.160,2.570,4.000
1180,lower leaflet,12.420,10.580,3.220,4.036
1181,lower leaflet,5.850,14.390,2.900,3.889
1182,lower leaflet,18.780,11.710,1.990,4.072
1183,lower leaflet,16.240,16.490,2.650,3.797
1184,lower leaflet,10.340,13.150,3.110,3.679
1185,lower leaflet,16.540,14.250,2.110,3.981
1186,lower leaflet,19.520,10.910,1.940,3.798
1188,lower leaflet,11.340,9.370,3.210,3.747
1189,lower leaflet,17.820,12.350,2.350,4.078
1190,lower leaflet,2.450,18.520,3.370,3.712
1191,lower leaflet,9.590,8.560,3.540,3.794
1192,lower leaflet,20.410,6.720,2.260,3.976
1193,lower leaflet,8.470,7.390,3.310,4.059
1194,lower leaflet,17.530,8.140,2.450,3.750
1195,lower leaflet,9.030,8.670,3.190,3.897
1196,lower leaflet,7.160,16.260,3.060,3.614
1197,lower leaflet,12.890,7.380,3.000,3.746
1198,lower leaflet,5.790,13.250,3.440,3.691
1199,lower leaflet,21.460,7.120,2.470,3.804
1200,lower leaflet,14.590,21.070,3.050,3.937
1201,lower leaflet,15.610,15.890,2.610,4.031
1202,lower leaflet,3.300,18.410,3.330,3.786
1203,lower leaflet,16.840,19.300,2.810,3.692
1204,lower leaflet,3.680,17.970,3.610,3.897
1205,lower leaflet,7.890,19.440,3.230,3.907
1206,lower leaflet,12.250,5.630,3.450,3.725
1207,lower leaflet,17.850,12.960,2.240,4.215
1208,lower leaflet,15.200,10.650,2.360,3.870
1209,lower leaflet,16.160,7.260,2.620,4.114
1210,lower leaflet,14.020,19.950,2.490,3.967
1211,lower leaflet,14.320,18.090,2.800,3.625
1212,lower leaflet,10.410,18.730,2.880,4.037
1213,lower leaflet,10.620,10.540,3.050,4.008
1214,lower leaflet,17.410,9.710,2.410,3.856
1215,lower leaflet,6.020,16.080,3.100,3.527
1216,lower leaflet,19.460,14.220,2.090,3.865
1217,lower leaflet,9.550,16.440,2.620,4.163
