resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,16.170,13.980,3.780,4.135
124,lower leaflet,13.270,7.690,2.800,4.215
311,lower leaflet,3.000,13.100,2.800,3.985
381,lower leaflet,8.930,19.780,3.170,3.970
658,lower leaflet,15.210,21.350,3.590,3.808
826,lower leaflet,20.500,24.320,3.900,3.704
962,lower leaflet,6.490,24.230,3.460,3.812
1001,lower leaflet,11.440,13.320,2.640,3.998
1002,lower leaflet,13.330,11.910,2.980,3.932
1003,lower leaflet,9.100,12.190,2.480,3.786
1004,lower leaflet,11.030,13.220,2.240,4.058
1005,lower leaflet,14.160,11.530,2.490,3.956
1006,lower leaflet,9.000,11.450,2.360,3.643
1007,lower leaflet,10.820,8.280,2.260,3.990
1008,lower leaflet,14.510,12.370,2.450,3.921
1009,lower leaflet,13.230,12.870,2.270,3.777
1010,lower leaflet,13.600,9.290,2.340,3.831
1011,lower leaflet,8.400,11.790,2.430,3.755
1012,lower leaflet,13.300,11.280,2.340,3.924
1013,lower leaflet,15.130,12.830,2.700,3.903
1014,lower leaflet,12.650,9.690,2.420,3.924
1015,lower leaflet,11.970,11.170,2.650,3.814
1016,lower leaflet,8.720,10.820,2.540,3.638
1017,lower leaflet,13.920,10.610,2.280,3.861
1018,lower leaflet,14.850,8.220,2.630,4.034
1019,lower leaflet,14.370,15.080,2.960,4.327
1020,lower leaflet,8.140,18.770,2.550,4.000
1021,lower leaflet,12.750,15.850,2.520,3.966
1022,lower leaflet,11.670,12.370,2.270,3.797
1023,lower leaflet,10.690,12.130,2.470,3.994
1024,lower leaflet,10.370,12.620,2.210,4.152
1026,lower leaflet,14.630,11.470,2.200,3.968
1027,lower leaflet,14.510,9.620,3.030,4.131
1028,lower leaflet,14.510,9.350,2.480,4.121
1029,lower leaflet,17.500,12.990,2.490,4.134
1030,lower leaflet,7.560,10.440,2.170,3.946
1031,lower leaflet,15.460,5.720,2.320,3.273
1032,lower leaflet,14.200,12.830,2.620,3.874
1033,lower leaflet,12.400,12.630,2.590,3.866
1034,lower leaflet,8.750,13.180,2.390,4.099
1035,lower leaflet,13.630,7.730,2.330,3.825
1036,lower leaflet,14.090,7.410,2.230,3.884
1037,lower leaflet,11.430,10.030,2.470,3.878
1038,lower leaflet,10.170,14.250,2.100,3.876
1039,lower leaflet,10.110,15.830,2.320,3.837
1040,lower leaflet,8.610,14.580,2.500,4.000
1041,lower leaflet,9.850,11.780,2.530,4.259
1042,lower leaflet,12.210,14.410,2.440,4.061
1043,lower leaflet,11.210,10.750,2.350,3.935
1045,lower leaflet,16.560,14.410,2.790,4.037
1046,lower leaflet,13.710,13.530,2.530,3.769
1047,lower leaflet,13.690,16.610,2.850,4.194
1049,lower leaflet,8.980,9.990,2.490,3.539
1050,lower leaflet,14.830,14.040,2.280,3.879
1051,lower leaflet,15.110,10.780,2.310,3.951
1052,lower leaflet,13.430,7.100,2.360,4.194
1053,lower leaflet,12.940,5.900,2.930,4.026
1054,lower leaflet,15.820,8.130,2.150,3.810
1055,lower leaflet,10.640,16.610,2.260,3.688
1056,lower leaflet,11.400,14.230,2.460,4.022
1057,lower leaflet,12.820,11.570,2.410,3.941
1058,lower leaflet,13.160,8.050,2.420,4.100
1059,lower leaflet,13.290,14.120,2.940,3.804
1060,lower leaflet,15.430,8.980,2.260,4.171
1061,lower leaflet,9.440,15.180,2.530,3.877
1062,lower leaflet,9.430,20.630,2.780,4.064
1063,lower leaflet,7.630,14.870,2.580,3.977
1064,lower leaflet,7.080,7.470,2.320,3.849
1066,lower leaflet,9.250,13.460,2.720,4.115
1067,lower leaflet,15.240,14.940,2.610,3.740
1068,lower leaflet,6.540,18.110,2.690,4.028
1069,lower leaflet,11.640,8.420,2.520,4.127
1070,lower leaflet,9.740,17.130,2.720,3.764
1071,lower leaflet,14.990,10.060,2.420,4.178
1072,lower leaflet,14.130,8.520,2.350,3.943
1073,lower leaflet,17.210,13.910,2.650,4.167
1074,lower leaflet,7.990,17.780,2.830,4.023
1075,lower leaflet,15.200,9.530,2.310,4.258
1076,lower leaflet,17.950,16.350,3.210,3.961
1078,lower leaflet,12.400,9.200,2.370,3.983
1079,lower leaflet,14.990,11.780,2.500,3.972
1080,lower leaflet,17.110,9.490,1.980,4.043
1081,lower leaflet,13.680,5.510,2.600,3.789
1082,lower leaflet,9.260,8.220,2.030,4.005
1083,lower leaflet,17.020,8.580,2.160,4.016
1084,lower leaflet,12.630,16.610,2.900,3.971
1085,lower leaflet,10.870,5.940,2.710,3.931
1086,lower leaflet,10.230,10.930,2.580,3.982
1087,lower leaflet,11.860,13.250,2.410,3.897
1088,lower leaflet,9.790,13.130,1.800,4.088
1089,lower leaflet,15.970,12.500,2.570,3.640
1090,lower leaflet,10.640,14.050,2.040,3.933
1091,lower leaflet,13.250,13.590,2.840,3.649
1092,lower leaflet,7.120,20.730,2.470,4.226
1093,lower leaflet,11.250,11.740,2.400,3.810
1094,lower leaflet,15.610,14.230,2.600,4.060
1095,lower leaflet,9.500,10.530,2.820,3.698
1096,lower leaflet,10.810,15.200,2.430,3.815
1097,lower leaflet,17.220,14.580,2.540,4.030
1098,lower leaflet,10.150,10.070,2.360,3.961
1099,lower leaflet,19.310,14.050,2.650,3.707
1100,lower leaflet,4.350,12.910,2.210,3.973
1101,lower leaflet,9.350,9.030,2.020,3.647
1102,lower leaflet,17.460,9.820,2.170,4.055
1103,lower leaflet,16.360,10.600,1.960,4.009
1104,lower leaflet,9.940,17.920,2.520,4.086
1105,lower leaflet,8.160,6.320,2.880,3.750
1106,lower leaflet,6.470,15.980,2.550,3.700
1107,lower leaflet,16.080,9.560,2.060,4.134
1108,lower leaflet,13.270,9.960,2.320,3.868
1109,lower leaflet,6.730,11.720,1.980,4.063
1110,lower leaflet,15.670,9.950,1.980,4.086
1111,lower leaflet,13.600,18.210,3.280,3.862
1112,lower leaflet,15.980,14.950,2.600,3.829
1113,lower leaflet,11.490,9.260,2.060,3.965
1114,lower leaflet,15.890,15.900,2.540,3.983
1115,lower leaflet,16.560,13.070,2.380,4.046
1116,lower leaflet,15.280,7.570,2.550,3.680
1117,lower leaflet,12.250,5.460,2.560,4.174
1118,lower leaflet,18.210,11.020,2.190,4.044
1119,lower leaflet,9.600,7.360,2.120,4.042
