resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,14.880,13.720,3.080,4.118
124,lower leaflet,13.750,8.420,2.980,3.993
311,lower leaflet,2.360,12.620,3.510,3.888
381,lower leaflet,9.340,20.270,3.110,3.905
658,lower leaflet,16.300,21.500,3.000,3.990
826,lower leaflet,21.680,24.920,3.510,3.861
834,lower leaflet,6.570,24.140,2.740,4.104
962,lower leaflet,5.910,0.720,4.150,4.198
1001,lower leaflet,12.990,13.710,2.770,3.720
1002,lower leaflet,12.410,10.460,3.570,3.843
1003,lower leaflet,9.000,13.690,2.770,3.850
1004,lower leaflet,11.420,13.480,2.520,3.621
1005,lower leaflet,13.440,11.290,2.940,3.902
1006,lower leaflet,9.730,12.900,2.470,3.611
1007,lower leaflet,10.070,8.930,2.720,3.815
1008,lower leaflet,15.650,12.380,2.520,3.997
1009,lower leaflet,13.060,12.660,3.050,3.816
1010,lower leaflet,13.080,9.790,2.880,3.757
1011,lower leaflet,9.050,12.420,2.530,3.566
1012,lower leaflet,13.050,10.800,2.640,3.887
1013,lower leaflet,14.930,11.690,2.670,3.897
1014,lower leaflet,11.790,8.660,2.680,3.858
1015,lower leaflet,12.610,11.200,2.980,3.904
1016,lower leaflet,8.590,11.600,2.630,3.665
1017,lower leaflet,13.580,10.220,2.900,3.728
1018,lower leaflet,13.160,9.330,2.710,3.896
1019,lower leaflet,14.310,12.810,2.570,3.989
1020,lower leaflet,10.280,18.850,2.140,4.210
1021,lower leaflet,12.300,15.460,2.610,4.090
1022,lower leaflet,12.080,12.600,2.750,4.006
1023,lower leaflet,10.610,12.180,2.870,4.085
1024,lower leaflet,11.720,13.040,2.640,3.640
1026,lower leaflet,14.980,10.090,2.970,3.908
1027,lower leaflet,14.970,9.040,3.450,3.879
1028,lower leaflet,14.000,9.960,2.660,3.739
1029,lower leaflet,16.550,11.340,2.910,4.148
1030,lower leaflet,7.760,11.970,2.370,3.776
1031,lower leaflet,15.460,6.580,3.180,3.719
1032,lower leaflet,13.080,11.720,2.970,3.884
1033,lower leaflet,12.530,13.120,3.050,3.857
1034,lower leaflet,8.110,13.300,2.530,3.748
1035,lower leaflet,14.480,9.130,2.580,3.839
1036,lower leaflet,14.360,7.840,2.450,3.973
1037,lower leaflet,10.260,11.360,2.770,3.655
1038,lower leaflet,10.370,13.480,2.790,3.691
1039,lower leaflet,11.380,16.350,2.590,3.983
1040,lower leaflet,10.220,14.880,2.410,3.413
1041,lower leaflet,10.720,11.660,2.680,3.763
1042,lower leaflet,13.520,13.820,2.760,4.041
1043,lower leaflet,9.620,10.480,2.540,3.923
1045,lower leaflet,15.940,14.530,2.640,3.968
1046,lower leaflet,14.190,10.970,2.740,3.849
1047,lower leaflet,14.130,17.540,2.160,3.713
1049,lower leaflet,9.870,11.910,2.780,3.517
1050,lower leaflet,15.240,13.040,2.470,4.038
1051,lower leaflet,15.950,9.800,3.250,4.091
1052,lower leaflet,12.940,7.580,2.790,3.858
1053,lower leaflet,13.310,6.790,3.120,3.694
1054,lower leaflet,15.630,8.210,2.850,3.861
1055,lower leaflet,11.350,17.420,2.600,4.241
1056,lower leaflet,11.850,14.680,2.780,3.971
1057,lower leaflet,12.010,11.760,2.930,3.935
1058,lower leaflet,11.770,7.900,2.690,3.772
1059,lower leaflet,13.780,13.090,2.740,3.983
1060,lower leaflet,14.290,8.670,2.900,3.932
1061,lower leaflet,10.210,15.350,2.470,3.832
1062,lower leaflet,10.670,20.030,2.540,4.120
1063,lower leaflet,8.150,14.860,2.190,4.038
1064,lower leaflet,7.690,9.030,2.710,3.771
1066,lower leaflet,10.500,13.180,3.190,3.615
1067,lower leaflet,14.160,14.750,2.430,4.107
1068,lower leaflet,7.950,19.450,2.340,3.871
1069,lower leaflet,10.630,9.330,2.530,3.769
1070,lower leaflet,10.770,17.080,2.470,4.161
1071,lower leaflet,15.460,9.680,3.150,3.948
1072,lower leaflet,11.620,9.520,2.980,4.091
1073,lower leaflet,16.410,12.240,2.880,3.850
1074,lower leaflet,8.750,17.560,1.910,3.991
1075,lower leaflet,15.730,8.860,2.690,3.801
1076,lower leaflet,18.150,15.720,2.550,3.964
1078,lower leaflet,10.510,8.290,2.640,3.871
1079,lower leaflet,15.270,10.560,3.030,3.898
1080,lower leaflet,16.930,9.050,3.050,3.893
1081,lower leaflet,13.160,7.250,2.440,3.726
1082,lower leaflet,8.940,8.430,2.800,3.903
1083,lower leaflet,16.020,7.430,3.110,3.995
1084,lower leaflet,13.250,16.560,2.330,3.801
1085,lower leaflet,10.700,5.020,3.170,3.980
1086,lower leaflet,10.710,10.700,2.440,3.860
1087,lower leaflet,12.710,14.070,2.920,4.013
1088,lower leaflet,9.870,13.430,2.620,3.718
1089,lower leaflet,15.640,11.210,2.640,3.967
1090,lower leaflet,11.930,14.100,2.810,3.826
1091,lower leaflet,13.870,12.190,2.870,3.905
1092,lower leaflet,8.400,21.200,2.430,3.858
1093,lower leaflet,11.600,11.380,3.020,3.849
1094,lower leaflet,14.590,14.140,2.700,4.207
1095,lower leaflet,9.380,11.650,2.650,3.793
1096,lower leaflet,11.890,15.210,2.730,3.889
