resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.170,13.660,3.190,4.020
124,lower leaflet,12.960,7.140,3.050,3.957
311,lower leaflet,3.390,12.930,3.320,4.090
381,lower leaflet,8.290,20.110,3.860,4.068
658,lower leaflet,15.640,21.090,4.100,3.588
826,lower leaflet,21.200,24.750,4.340,3.957
962,lower leaflet,6.350,24.560,3.120,3.972
1001,lower leaflet,10.940,13.460,3.140,3.965
1002,lower leaflet,12.630,11.950,3.050,4.374
1003,lower leaflet,9.650,13.370,2.470,4.051
1004,lower leaflet,11.410,13.330,3.020,3.997
1005,lower leaflet,13.590,11.180,2.550,4.149
1006,lower leaflet,9.240,12.540,2.620,3.842
1007,lower leaflet,10.220,8.110,2.400,4.071
1008,lower leaflet,13.840,12.930,3.220,3.971
1009,lower leaflet,12.900,13.150,3.130,3.884
1010,lower leaflet,13.680,9.800,2.600,3.588
1011,lower leaflet,9.020,11.690,2.440,3.591
1012,lower leaflet,13.120,11.320,2.750,4.337
1013,lower leaflet,14.650,12.750,2.780,3.804
1014,lower leaflet,12.990,8.610,2.710,4.066
1015,lower leaflet,11.670,11.320,2.660,3.828
1016,lower leaflet,9.190,10.720,2.580,4.209
1017,lower leaflet,13.480,10.610,2.460,3.712
1018,lower leaflet,14.060,8.610,2.750,3.712
1019,lower leaflet,13.390,15.010,2.980,3.785
1020,lower leaflet,8.580,18.760,2.980,4.006
1021,lower leaflet,12.830,15.940,3.340,3.873
1022,lower leaflet,11.520,12.220,2.630,3.924
1023,lower leaflet,10.720,11.850,2.570,3.945
1024,lower leaflet,11.240,12.660,2.760,3.893
1026,lower leaflet,14.990,11.370,2.490,3.875
1027,lower leaflet,14.850,9.570,3.230,3.877
1028,lower leaflet,14.450,9.510,2.380,3.838
1029,lower leaflet,16.480,12.500,2.510,3.956
1030,lower leaflet,7.610,11.430,2.720,3.620
1031,lower leaflet,15.160,6.630,2.420,3.677
1032,lower leaflet,13.150,11.960,3.020,4.181
1033,lower leaflet,12.100,12.950,3.150,3.834
1034,lower leaflet,8.940,13.290,2.620,4.096
1035,lower leaflet,13.770,8.050,2.240,3.837
1036,lower leaflet,14.900,7.620,2.440,4.000
1037,lower leaflet,10.940,10.160,2.620,4.075
1038,lower leaflet,10.260,15.570,2.440,3.985
1039,lower leaflet,9.340,17.110,3.410,3.393
1040,lower leaflet,8.650,15.510,3.050,3.755
1041,lower leaflet,10.110,12.620,2.780,4.059
1042,lower leaflet,11.970,14.730,3.190,3.750
1043,lower leaflet,10.180,10.310,2.920,4.344
1045,lower leaflet,16.030,14.840,2.930,3.723
1046,lower leaflet,13.410,12.390,3.130,4.089
1047,lower leaflet,13.830,17.880,3.530,3.958
1049,lower leaflet,9.710,10.190,2.830,4.341
1050,lower leaflet,14.560,13.710,2.780,3.933
1051,lower leaflet,15.480,11.080,2.340,3.875
1052,lower leaflet,14.040,7.070,2.480,3.663
1053,lower leaflet,13.750,5.760,2.940,3.961
1054,lower leaflet,16.210,8.490,2.140,3.494
1055,lower leaflet,10.170,17.130,3.200,3.759
1056,lower leaflet,11.050,15.190,3.360,3.785
1057,lower leaflet,12.460,11.810,2.430,4.369
1058,lower leaflet,13.030,7.550,2.690,3.952
1059,lower leaflet,12.760,13.750,3.170,3.936
1060,lower leaflet,15.520,8.910,2.160,3.775
1061,lower leaflet,9.980,16.120,3.040,3.896
1062,lower leaflet,9.250,20.640,3.010,4.028
1063,lower leaflet,8.070,15.490,2.780,3.963
1064,lower leaflet,7.280,9.190,2.930,3.747
1066,lower leaflet,10.500,13.520,3.420,4.017
1067,lower leaflet,14.540,15.520,3.190,3.943
1068,lower leaflet,7.110,19.140,2.950,3.894
1069,lower leaflet,11.350,8.700,2.720,3.546
1070,lower leaflet,10.260,18.270,3.260,3.855
1071,lower leaflet,14.880,10.460,2.200,3.849
1072,lower leaflet,13.450,8.810,2.790,3.999
1073,lower leaflet,16.920,13.740,2.760,4.034
1074,lower leaflet,8.540,17.720,3.120,3.704
1075,lower leaflet,15.190,9.340,2.650,3.895
1076,lower leaflet,17.860,16.590,3.230,3.838
1078,lower leaflet,12.280,8.910,2.690,3.828
1079,lower leaflet,14.280,12.370,2.730,3.931
1080,lower leaflet,17.350,9.480,2.280,3.611
1081,lower leaflet,14.200,6.090,2.260,4.070
1082,lower leaflet,8.770,8.470,3.010,4.267
1083,lower leaflet,17.100,8.610,2.080,3.649
1084,lower leaflet,13.260,16.210,3.130,3.743
1085,lower leaflet,10.950,6.220,2.790,3.995
1086,lower leaflet,9.830,11.530,2.890,4.024
1087,lower leaflet,11.560,14.380,3.110,3.790
1088,lower leaflet,9.430,14.170,2.390,4.004
1089,lower leaflet,15.450,12.530,2.670,4.060
1090,lower leaflet,10.770,14.420,2.910,3.867
1091,lower leaflet,13.560,13.320,3.350,3.787
1092,lower leaflet,7.500,20.370,2.830,3.990
1093,lower leaflet,10.510,10.640,2.600,4.058
1094,lower leaflet,14.650,14.540,3.030,3.929
1095,lower leaflet,9.560,11.070,2.780,4.223
1096,lower leaflet,11.390,16.280,3.010,3.806
1097,lower leaflet,16.560,14.200,2.820,3.985
1098,lower leaflet,10.330,9.360,2.720,3.716
1099,lower leaflet,18.250,14.910,2.830,4.166
1100,lower leaflet,3.280,13.360,3.020,3.960
1101,lower leaflet,8.870,9.210,2.770,3.998
1102,lower leaflet,17.990,10.080,2.380,3.782
1103,lower leaflet,15.840,10.730,2.370,3.912
1104,lower leaflet,9.470,18.220,3.270,3.937
1105,lower leaflet,7.990,6.990,2.570,3.768
1106,lower leaflet,6.910,16.490,2.460,3.468
1107,lower leaflet,16.210,9.980,2.810,3.855
1108,lower leaflet,12.660,9.970,2.990,3.260
1109,lower leaflet,6.290,13.040,2.430,3.742
1110,lower leaflet,15.550,10.160,2.590,3.924
1111,lower leaflet,14.220,18.480,3.260,3.750
1112,lower leaflet,15.470,14.070,2.660,3.951
1113,lower leaflet,10.690,8.900,2.530,3.741
1114,lower leaflet,15.140,15.260,2.980,3.929
1115,lower leaflet,16.460,13.200,2.830,4.283
1116,lower leaflet,14.850,8.210,2.390,3.917
1117,lower leaflet,13.350,5.570,2.630,3.821
1118,lower leaflet,17.860,10.750,2.500,3.853
1119,lower leaflet,9.410,8.350,2.580,4.248
1120,lower leaflet,9.030,19.030,2.980,3.887
1121,lower leaflet,6.200,18.230,2.820,3.380
1122,lower leaflet,8.810,16.470,2.880,3.371
1123,lower leaflet,8.110,10.080,2.570,3.611
1124,lower leaflet,13.400,6.310,2.050,3.922
1125,lower leaflet,11.150,17.480,3.400,3.855
1126,lower leaflet,16.960,16.280,3.200,3.847
1127,lower leaflet,11.030,16.940,3.430,3.970
1128,lower leaflet,12.020,15.610,3.180,3.990
1129,lower leaflet,18.100,14.160,2.630,3.933
1130,lower leaflet,13.850,14.200,3.180,4.044
1131,lower leaflet,12.320,10.030,2.580,3.381
1132,lower leaflet,9.930,19.440,3.120,3.729
1133,lower leaflet,3.380,12.980,2.570,4.043
1134,lower leaflet,17.290,7.000,2.260,3.789
1135,lower leaflet,9.330,15.090,2.580,3.795
1136,lower leaflet,10.510,16.320,3.060,3.760
1138,lower leaflet,9.060,9.700,2.760,3.946
1139,lower leaflet,16.360,18.220,3.640,3.801
1140,lower leaflet,16.180,13.620,2.840,4.179
1141,lower leaflet,16.900,11.080,2.620,3.864
1142,lower leaflet,3.340,15.390,2.720,3.752
1143,lower leaflet,10.500,4.660,3.240,3.923
1144,lower leaflet,14.220,10.620,2.410,3.759
1145,lower leaflet,17.070,12.000,2.430,3.732
1146,lower leaflet,15.560,6.970,2.360,3.517
1147,lower leaflet,10.320,15.860,3.350,3.927
1148,lower leaflet,15.950,5.120,2.530,3.695
1149,lower leaflet,7.380,13.400,2.840,3.798
1150,lower leaflet,11.810,21.110,3.140,3.693
1151,lower leaflet,7.800,14.820,2.600,4.057
1152,lower leaflet,19.820,10.050,2.250,3.934
1154,lower leaflet,2.150,13.060,2.850,3.850
1155,lower leaflet,16.120,16.770,2.950,3.613
1157,lower leaflet,17.440,11.290,2.670,3.867
1158,lower leaflet,11.500,4.370,2.860,3.825
1159,lower leaflet,16.580,5.760,2.500,3.289
1160,lower leaflet,7.710,16.220,2.610,4.018
1161,lower leaflet,11.780,9.750,2.680,3.280
1162,lower leaflet,9.450,17.710,3.330,3.689
1163,lower leaflet,8.620,16.870,3.060,3.464
1164,lower leaflet,18.300,9.590,2.460,4.032
1165,lower leaflet,12.490,22.490,2.950,3.807
1166,lower leaflet,7.900,20.640,3.160,4.153
1167,lower leaflet,13.930,20.130,3.410,4.099
1168,lower leaflet,17.150,12.860,2.780,3.870
1169,lower leaflet,12.530,5.140,2.710,3.831
1170,lower leaflet,16.350,15.770,3.190,3.848
1171,lower leaflet,7.120,14.480,3.070,3.973
1172,lower leaflet,12.800,21.020,3.110,3.840
1173,lower leaflet,18.030,12.550,3.030,3.970
1174,lower leaflet,15.030,17.510,3.520,3.797
1175,lower leaflet,6.540,13.840,2.890,3.866
1176,lower leaflet,2.800,12.300,2.820,4.155
1177,lower leaflet,10.460,19.320,3.330,3.930
1178,lower leaflet,18.820,11.320,2.460,3.583
1179,lower leaflet,17.290,7.870,2.270,3.754
1180,lower leaflet,15.620,11.970,2.410,3.913
1181,lower leaflet,3.370,14.370,2.900,3.980
1182,lower leaflet,19.420,12.530,3.150,4.000
1183,lower leaflet,13.260,19.140,3.140,4.079
1184,lower leaflet,8.130,13.560,2.820,3.916
1185,lower leaflet,15.090,16.150,3.110,3.816
1186,lower leaflet,19.410,11.390,2.580,3.658
1188,lower leaflet,12.620,6.300,2.580,3.879
1189,lower leaflet,17.330,14.660,2.900,4.157
1190,lower leaflet,1.940,15.030,2.950,4.012
1191,lower leaflet,11.820,6.230,2.750,3.945
1192,lower leaflet,19.000,10.480,2.510,3.428
1193,lower leaflet,9.650,6.080,2.950,4.256
1194,lower leaflet,16.870,6.850,2.500,3.751
1195,lower leaflet,8.390,9.240,2.930,3.929
1196,lower leaflet,8.000,17.370,3.290,3.724
1197,lower leaflet,14.570,5.450,2.480,3.819
1198,lower leaflet,8.240,12.850,2.720,3.660
1199,lower leaflet,19.300,9.590,2.500,3.888
1200,lower leaflet,11.960,19.290,3.300,4.030
1201,lower leaflet,16.520,17.210,3.340,3.564
1202,lower leaflet,3.100,16.180,2.900,4.159
1203,lower leaflet,15.670,20.820,3.620,3.851
1204,lower leaflet,5.320,15.390,2.810,3.504
1205,lower leaflet,6.350,19.100,2.820,3.832
1206,lower leaflet,11.750,5.290,2.480,3.958
1207,lower leaflet,18.750,12.850,2.880,3.999
1208,lower leaflet,16.080,11.610,2.390,3.926
1209,lower leaflet,17.700,8.830,2.330,3.617
1210,lower leaflet,13.020,19.580,3.270,4.167
1211,lower leaflet,12.450,17.240,3.170,3.678
1212,lower leaflet,7.010,17.530,2.560,3.716
1213,lower leaflet,11.720,7.630,2.670,3.789
1214,lower leaflet,18.090,15.320,3.070,4.165
1215,lower leaflet,7.060,18.580,2.780,3.747
1216,lower leaflet,18.960,14.290,3.120,4.257
1217,lower leaflet,10.960,18.840,3.360,3.734
1218,lower leaflet,15.690,16.070,3.050,3.818
1220,lower leaflet,5.650,14.120,2.650,3.812
1221,lower leaflet,11.860,17.610,3.170,3.916
1222,lower leaflet,9.710,8.900,2.990,4.063
1223,lower leaflet,18.560,16.280,3.370,4.097
1224,lower leaflet,12.370,19.650,3.130,3.931
1225,lower leaflet,20.830,8.160,2.140,3.963
1226,lower leaflet,3.960,14.740,2.750,3.815
1227,lower leaflet,18.580,9.160,2.480,3.979
1228,lower leaflet,18.140,5.130,2.460,3.507
