resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.330,8.030,3.580,3.765
311,lower leaflet,1.630,12.550,3.720,3.707
318,lower leaflet,17.930,8.150,3.360,3.545
381,lower leaflet,7.590,19.030,4.020,3.899
415,lower leaflet,16.420,0.850,3.650,3.738
434,lower leaflet,10.740,6.500,3.910,3.713
580,lower leaflet,2.650,4.990,2.940,3.644
586,lower leaflet,18.340,3.250,3.310,3.530
630,lower leaflet,20.490,0.700,3.320,3.695
658,lower leaflet,16.980,21.230,3.860,3.841
800,lower leaflet,14.060,1.250,4.770,3.702
826,lower leaflet,19.290,23.120,3.280,4.028
962,lower leaflet,2.930,20.560,4.120,3.960
1001,lower leaflet,11.040,15.100,3.350,3.803
1002,lower leaflet,12.850,11.220,3.540,3.986
1003,lower leaflet,10.260,14.550,3.500,3.946
1004,lower leaflet,11.660,15.410,2.930,3.630
1005,lower leaflet,13.150,10.840,2.850,3.960
1006,lower leaflet,9.590,12.710,3.300,4.033
1007,lower leaflet,6.030,12.740,3.660,3.874
1008,lower leaflet,14.830,9.630,2.730,3.927
1009,lower leaflet,16.370,12.930,2.230,3.746
1010,lower leaflet,9.520,11.040,3.290,4.119
1011,lower leaflet,4.430,11.140,3.320,3.486
1012,lower leaflet,14.140,12.780,2.800,3.915
1013,lower leaflet,16.080,12.020,2.490,3.946
1014,lower leaflet,10.750,10.370,3.440,4.004
1015,lower leaflet,15.330,12.290,2.530,4.024
1016,lower leaflet,6.220,13.230,3.600,3.858
1017,lower leaflet,11.700,9.950,3.030,3.688
1018,lower leaflet,13.360,7.850,2.600,4.177
1019,lower leaflet,15.840,14.360,2.860,4.392
1020,lower leaflet,7.620,17.300,3.170,3.868
1021,lower leaflet,13.810,19.150,2.930,3.938
1022,lower leaflet,12.430,10.350,3.130,3.831
1023,lower leaflet,11.000,12.740,3.010,3.946
1024,lower leaflet,12.040,12.380,3.170,3.796
1026,lower leaflet,14.380,8.640,2.770,3.782
1027,lower leaflet,8.820,10.890,3.880,3.976
1028,lower leaflet,13.030,8.990,2.790,4.126
1029,lower leaflet,18.160,10.390,2.080,3.561
1030,lower leaflet,5.900,7.830,2.600,3.978
1031,lower leaflet,14.340,4.890,3.380,3.433
1032,lower leaflet,13.590,10.170,2.900,3.922
1033,lower leaflet,13.590,12.670,3.180,3.714
1034,lower leaflet,11.740,13.880,2.850,4.061
1035,lower leaflet,15.260,6.420,2.900,3.816
1036,lower leaflet,12.490,8.420,2.940,4.223
1037,lower leaflet,8.230,10.960,3.200,3.962
1038,lower leaflet,10.580,13.510,3.330,3.937
1039,lower leaflet,5.750,15.620,3.130,3.832
1040,lower leaflet,11.010,14.210,3.280,4.014
1041,lower leaflet,12.400,11.480,3.400,3.900
1042,lower leaflet,12.970,16.400,3.080,4.081
1043,lower leaflet,7.480,12.400,3.200,3.885
1045,lower leaflet,19.800,12.480,2.180,4.044
1046,lower leaflet,12.900,12.870,2.970,3.662
1047,lower leaflet,17.090,14.950,2.890,4.226
1049,lower leaflet,7.040,12.050,3.280,3.811
1050,lower leaflet,17.210,11.490,2.050,3.818
1051,lower leaflet,14.800,10.510,2.710,4.148
1052,lower leaflet,11.120,6.130,3.640,3.718
1053,lower leaflet,9.730,3.490,3.300,3.699
1054,lower leaflet,15.760,6.860,2.860,3.822
1055,lower leaflet,10.050,16.030,3.270,3.922
1056,lower leaflet,9.830,15.080,3.680,3.678
1057,lower leaflet,12.850,11.980,2.610,3.822
1058,lower leaflet,13.680,8.300,2.680,3.912
1059,lower leaflet,13.020,13.430,3.140,3.794
1060,lower leaflet,12.460,9.410,3.100,3.679
1061,lower leaflet,9.040,16.230,3.730,3.978
1062,lower leaflet,12.000,16.750,2.880,4.113
1063,lower leaflet,9.180,13.610,3.340,4.113
1064,lower leaflet,6.040,8.620,2.800,4.050
1066,lower leaflet,10.450,11.840,3.820,3.875
1067,lower leaflet,14.020,14.300,2.840,3.719
1068,lower leaflet,6.880,19.680,3.390,3.868
1069,lower leaflet,8.420,10.210,3.510,4.008
1070,lower leaflet,9.200,15.390,3.840,3.900
1071,lower leaflet,14.190,6.720,3.120,3.965
1072,lower leaflet,14.270,7.200,3.140,3.975
1073,lower leaflet,16.840,9.460,2.450,3.653
1074,lower leaflet,8.560,17.200,3.390,4.146
1075,lower leaflet,14.680,7.510,3.050,3.733
1076,lower leaflet,17.140,11.970,2.410,3.615
1078,lower leaflet,12.890,7.660,2.800,4.161
1079,lower leaflet,16.530,12.200,2.730,3.846
1080,lower leaflet,16.560,6.900,3.080,3.720
1081,lower leaflet,10.870,5.240,3.430,3.723
1082,lower leaflet,9.070,6.220,3.290,3.835
1083,lower leaflet,17.840,9.050,2.280,3.536
1084,lower leaflet,13.480,17.050,3.030,3.867
1085,lower leaflet,10.090,5.710,3.330,3.696
1086,lower leaflet,9.520,11.750,3.480,4.247
