resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,14.640,13.220,3.720,3.934
124,lower leaflet,12.960,8.580,3.400,3.664
311,lower leaflet,1.950,13.540,2.960,3.879
652,lower leaflet,7.220,0.050,4.330,3.787
658,lower leaflet,15.860,22.290,3.060,3.828
826,lower leaflet,20.970,24.690,3.470,4.009
834,lower leaflet,5.480,24.370,3.620,3.692
1001,lower leaflet,12.880,13.470,3.060,3.725
1002,lower leaflet,12.480,10.630,3.680,3.655
1003,lower leaflet,9.650,13.340,2.290,3.806
1004,lower leaflet,12.000,14.100,2.600,3.731
1005,lower leaflet,13.290,10.320,3.080,3.684
1006,lower leaflet,9.700,12.540,2.730,4.166
1007,lower leaflet,10.300,8.760,3.050,4.024
1008,lower leaflet,14.820,11.210,2.720,3.909
1009,lower leaflet,12.330,11.930,2.560,3.926
1010,lower leaflet,12.110,9.390,3.040,3.828
1011,lower leaflet,9.110,12.790,2.530,4.298
1012,lower leaflet,12.150,10.400,3.350,3.852
1013,lower leaflet,14.180,11.660,3.060,3.958
1014,lower leaflet,11.650,8.210,3.270,3.966
1015,lower leaflet,12.770,11.640,2.770,3.816
1016,lower leaflet,8.940,11.830,2.810,4.317
1017,lower leaflet,13.910,10.060,2.950,3.770
1018,lower leaflet,12.630,8.680,3.030,3.848
1019,lower leaflet,13.710,13.080,2.940,3.783
1020,lower leaflet,8.800,18.820,2.190,3.788
1021,lower leaflet,13.000,15.180,2.690,4.031
1022,lower leaflet,10.300,11.840,3.020,4.072
1023,lower leaflet,11.480,12.630,2.690,3.940
1024,lower leaflet,11.950,13.140,3.070,3.938
1026,lower leaflet,15.360,10.280,3.240,4.018
1027,lower leaflet,15.460,9.260,3.180,3.880
1028,lower leaflet,13.110,9.380,3.230,3.820
1029,lower leaflet,16.300,11.080,3.050,3.652
1030,lower leaflet,8.890,12.300,2.630,4.336
1031,lower leaflet,15.180,6.730,3.100,4.251
1032,lower leaflet,12.850,11.030,2.990,3.602
1033,lower leaflet,12.380,12.840,2.900,3.982
1034,lower leaflet,8.790,13.530,2.300,4.222
1035,lower leaflet,13.350,8.510,3.030,3.634
1036,lower leaflet,14.490,7.810,3.070,3.812
1037,lower leaflet,9.810,10.650,3.270,4.161
1038,lower leaflet,11.400,13.540,2.630,3.978
1039,lower leaflet,10.500,15.910,2.220,3.768
1040,lower leaflet,10.500,14.410,2.120,3.697
1041,lower leaflet,10.630,12.630,2.670,4.126
1042,lower leaflet,13.710,13.570,2.750,3.714
1043,lower leaflet,9.650,10.070,2.680,3.889
1045,lower leaflet,15.710,14.620,2.930,3.617
1046,lower leaflet,14.080,10.760,2.730,3.795
1047,lower leaflet,14.560,17.960,2.610,4.108
1049,lower leaflet,9.380,11.200,3.330,4.104
1050,lower leaflet,14.990,11.880,3.190,3.903
1051,lower leaflet,15.930,9.300,3.010,3.862
1052,lower leaflet,12.450,7.290,2.730,3.856
1053,lower leaflet,13.540,7.720,3.540,3.750
1054,lower leaflet,15.190,7.490,2.950,3.867
1055,lower leaflet,10.780,16.240,2.610,3.804
1056,lower leaflet,13.500,14.430,2.690,3.586
1057,lower leaflet,11.620,11.800,2.710,4.018
1058,lower leaflet,12.160,7.960,2.930,3.854
1059,lower leaflet,12.800,12.630,2.590,3.859
1060,lower leaflet,14.990,9.470,2.950,3.860
1061,lower leaflet,10.860,15.360,2.530,3.763
1062,lower leaflet,11.360,19.560,2.490,3.812
1063,lower leaflet,7.880,15.100,1.970,3.949
1064,lower leaflet,8.630,8.510,2.980,3.959
1066,lower leaflet,11.520,13.400,3.220,4.013
1067,lower leaflet,14.200,14.250,2.950,3.897
1068,lower leaflet,7.660,18.420,2.170,3.834
1069,lower leaflet,10.840,9.460,3.180,4.249
1070,lower leaflet,10.050,16.700,2.260,3.824
1071,lower leaflet,15.620,8.500,2.610,3.506
1072,lower leaflet,11.270,8.920,3.310,3.831
1073,lower leaflet,16.790,11.780,3.030,3.810
1074,lower leaflet,9.140,16.950,2.060,3.978
1075,lower leaflet,16.220,8.520,2.890,3.722
1076,lower leaflet,16.950,14.370,3.150,4.068
1078,lower leaflet,10.790,8.220,2.920,3.958
1079,lower leaflet,14.820,10.140,3.320,4.066
1080,lower leaflet,17.310,8.790,3.060,3.975
1081,lower leaflet,13.670,7.990,3.010,3.702
1082,lower leaflet,9.370,8.100,3.090,4.078
1083,lower leaflet,15.790,6.750,3.040,4.150
1084,lower leaflet,12.540,16.910,2.740,3.761
1085,lower leaflet,10.730,3.840,2.870,3.859
1086,lower leaflet,10.340,11.310,3.160,4.061
1087,lower leaflet,13.460,15.070,2.830,3.801
1088,lower leaflet,10.480,13.420,2.570,3.781
1089,lower leaflet,15.710,10.830,2.950,3.868
1090,lower leaflet,12.230,14.690,2.310,3.837
1091,lower leaflet,13.650,12.030,2.860,4.027
1092,lower leaflet,8.480,20.840,2.070,3.926
1093,lower leaflet,10.860,11.710,3.160,4.068
1094,lower leaflet,14.620,13.570,2.810,3.769
1095,lower leaflet,9.470,11.650,2.880,4.181
1096,lower leaflet,12.260,15.630,2.610,4.078
1097,lower leaflet,16.470,13.100,3.070,3.903
1098,lower leaflet,9.310,8.930,2.980,3.891
1099,lower leaflet,15.980,13.770,3.090,3.588
1100,lower leaflet,3.280,12.770,2.450,3.962
1101,lower leaflet,9.880,8.510,3.340,4.353
1102,lower leaflet,18.540,9.690,2.950,3.743
1103,lower leaflet,17.750,9.960,3.160,3.488
1104,lower leaflet,9.940,17.560,2.060,3.756
1105,lower leaflet,8.060,7.640,2.890,4.135
1106,lower leaflet,8.840,15.640,1.900,3.975
1107,lower leaflet,15.830,7.610,3.100,3.871
1108,lower leaflet,11.740,9.700,3.430,3.834
1109,lower leaflet,7.410,12.910,2.060,4.081
1110,lower leaflet,16.390,8.950,3.100,3.753
1111,lower leaflet,16.160,18.990,2.330,3.641
1112,lower leaflet,15.030,13.820,3.120,3.758
1113,lower leaflet,9.130,9.420,2.740,3.599
1114,lower leaflet,15.010,14.980,2.740,3.400
1115,lower leaflet,15.780,12.140,3.010,3.788
1116,lower leaflet,14.790,8.640,2.640,4.023
1117,lower leaflet,12.550,5.650,3.090,3.896
1118,lower leaflet,18.280,10.480,2.850,3.716
1119,lower leaflet,10.120,7.480,2.660,4.162
1120,lower leaflet,9.100,17.740,2.140,3.989
1121,lower leaflet,6.540,16.380,2.270,3.572
1122,lower leaflet,8.470,15.010,2.150,3.897
1123,lower leaflet,8.540,11.050,2.370,3.905
1124,lower leaflet,11.910,6.550,2.940,3.861
1125,lower leaflet,11.780,15.850,2.600,3.767
1126,lower leaflet,16.420,16.370,2.690,3.876
1127,lower leaflet,13.100,15.730,2.900,3.942
1128,lower leaflet,13.940,15.200,2.430,3.605
1129,lower leaflet,17.240,12.500,3.020,3.760
1130,lower leaflet,14.320,12.450,3.140,3.989
1131,lower leaflet,11.190,10.200,3.490,3.780
1132,lower leaflet,10.800,17.200,2.480,3.598
1133,lower leaflet,4.660,14.440,2.370,3.943
1134,lower leaflet,16.610,6.440,2.900,4.050
1135,lower leaflet,11.280,14.590,2.270,3.889
1136,lower leaflet,11.390,15.540,2.530,3.760
1138,lower leaflet,8.730,10.150,2.650,3.906
1139,lower leaflet,17.410,16.010,2.910,3.967
1140,lower leaflet,15.210,12.670,2.800,3.912
