resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.856,5.037,3.411,0.623
123,lower leaflet,2.613,7.188,3.202,0.560
124,lower leaflet,4.028,5.163,3.890,0.580
125,lower leaflet,3.601,5.568,3.733,0.608
126,lower leaflet,0.719,3.646,3.261,0.669
127,lower leaflet,5.330,3.886,3.506,0.531
128,lower leaflet,2.123,6.844,3.601,0.579
129,lower leaflet,5.326,4.811,3.553,0.542
130,lower leaflet,0.362,6.309,3.487,0.655
131,lower leaflet,3.854,2.914,3.726,0.570
132,lower leaflet,3.032,0.054,3.484,0.641
133,lower leaflet,6.389,3.896,3.661,0.557
134,lower leaflet,4.530,7.845,3.754,0.507
135,lower leaflet,0.229,3.848,3.044,0.714
136,lower leaflet,1.420,4.975,3.577,0.657
137,lower leaflet,1.438,5.720,3.614,0.635
138,lower leaflet,3.758,4.546,3.563,0.584
139,lower leaflet,3.702,3.603,4.174,0.563
140,lower leaflet,0.956,5.346,3.539,0.664
141,lower leaflet,5.228,2.536,3.823,0.586
142,lower leaflet,3.053,8.201,3.342,0.589
143,lower leaflet,4.097,6.947,3.844,0.512
144,lower leaflet,4.718,7.216,3.902,0.494
145,lower leaflet,5.222,5.413,3.529,0.560
146,lower leaflet,2.509,7.606,3.601,0.573
147,lower leaflet,5.709,1.002,3.252,0.632
148,lower leaflet,5.160,0.459,3.355,0.608
149,lower leaflet,5.272,6.004,3.491,0.559
150,lower leaflet,7.940,3.502,2.755,0.688
151,lower leaflet,2.706,3.741,3.831,0.592
152,lower leaflet,1.356,2.873,3.179,0.574
153,lower leaflet,7.357,4.466,3.302,0.642
154,lower leaflet,4.991,3.349,3.862,0.544
155,lower leaflet,3.520,7.968,3.608,0.548
156,lower leaflet,5.898,5.084,3.472,0.561
157,lower leaflet,3.112,1.149,3.591,0.646
158,lower leaflet,5.570,2.210,3.545,0.612
159,lower leaflet,6.201,5.623,3.507,0.597
160,lower leaflet,4.390,0.929,3.345,0.624
161,lower leaflet,4.004,7.503,3.676,0.512
162,lower leaflet,7.863,4.216,3.150,0.694
163,lower leaflet,4.619,6.432,3.828,0.533
164,lower leaflet,2.902,2.387,3.462,0.595
165,lower leaflet,1.687,6.404,3.614,0.603
166,lower leaflet,4.412,2.417,3.736,0.582
167,lower leaflet,7.411,3.598,3.250,0.642
168,lower leaflet,6.193,4.438,3.459,0.558
169,lower leaflet,0.000,5.515,3.367,0.695
170,lower leaflet,2.612,4.399,3.744,0.606
171,lower leaflet,1.790,8.354,3.523,0.616
172,lower leaflet,3.718,1.883,4.019,0.587
173,lower leaflet,4.387,3.349,4.093,0.548
174,lower leaflet,7.419,2.812,2.980,0.674
175,lower leaflet,6.681,0.171,3.578,0.591
176,lower leaflet,8.294,2.119,2.994,0.672
177,lower leaflet,5.662,8.143,3.554,0.542
178,lower leaflet,5.369,7.637,3.815,0.511
179,lower leaflet,4.985,1.390,3.491,0.636
180,lower leaflet,1.879,7.711,3.508,0.597
181,lower leaflet,0.041,6.793,3.319,0.658
182,lower leaflet,4.615,8.287,3.534,0.534
183,lower leaflet,7.754,5.468,3.394,0.677
184,lower leaflet,6.038,0.355,3.319,0.606
185,lower leaflet,4.165,1.538,3.813,0.611
186,lower leaflet,7.705,6.682,3.436,0.621
187,lower leaflet,8.207,6.017,3.248,0.655
188,lower leaflet,7.797,1.590,3.532,0.641
189,lower leaflet,6.582,1.595,3.506,0.631
190,lower leaflet,5.572,3.315,3.512,0.544
191,lower leaflet,0.880,0.764,3.456,0.619
192,lower leaflet,3.145,3.334,3.865,0.580
193,lower leaflet,7.191,1.753,3.688,0.632
194,lower leaflet,1.450,3.549,3.249,0.612
195,lower leaflet,3.329,1.855,3.667,0.603
196,lower leaflet,1.447,2.300,3.540,0.578
197,lower leaflet,3.825,0.597,3.590,0.624
198,lower leaflet,6.854,2.262,3.311,0.637
199,lower leaflet,1.137,8.696,3.613,0.621
200,lower leaflet,6.606,7.346,3.335,0.569
201,lower leaflet,2.122,2.274,3.474,0.586
202,lower leaflet,6.563,8.006,3.315,0.574
203,lower leaflet,6.697,0.845,3.229,0.604
204,lower leaflet,0.308,2.196,2.973,0.639
205,lower leaflet,1.030,1.734,3.290,0.606
206,lower leaflet,1.707,0.235,3.537,0.636
207,lower leaflet,8.151,7.122,3.196,0.628
208,lower leaflet,6.656,6.642,3.287,0.599
209,lower leaflet,7.127,0.715,3.647,0.601
210,lower leaflet,0.682,4.695,3.101,0.727
211,lower leaflet,2.498,1.648,3.317,0.627
212,lower leaflet,2.187,0.923,3.209,0.667
213,lower leaflet,8.049,7.765,3.483,0.620
214,lower leaflet,0.866,8.237,3.408,0.630
215,lower leaflet,1.165,7.435,3.446,0.634
216,lower leaflet,7.765,8.481,3.951,0.599
217,lower leaflet,0.145,7.961,3.690,0.646
218,lower leaflet,8.330,0.923,3.535,0.615
219,lower leaflet,0.870,6.415,3.733,0.646
220,lower leaflet,0.084,0.984,3.317,0.624
221,lower leaflet,0.316,0.113,3.497,0.617
247,lower leaflet,4.699,5.015,3.385,0.497
248,lower leaflet,4.009,6.278,3.753,0.586
249,lower leaflet,3.288,6.467,3.353,0.635
250,lower leaflet,2.087,4.826,3.514,0.671
251,lower leaflet,8.626,2.794,2.738,0.697
252,lower leaflet,6.311,3.230,3.311,0.569
253,lower leaflet,7.098,5.061,3.174,0.629
254,lower leaflet,4.022,8.541,3.527,0.594
255,lower leaflet,2.442,5.745,3.459,0.664
256,lower leaflet,2.694,6.490,3.172,0.625
257,lower leaflet,5.787,6.471,3.273,0.569
258,lower leaflet,5.987,2.637,3.488,0.576
259,lower leaflet,6.006,7.226,3.355,0.553
260,lower leaflet,7.226,5.711,3.389,0.644
261,lower leaflet,1.998,2.933,3.529,0.647
262,lower leaflet,5.290,8.555,3.391,0.521
263,lower leaflet,6.829,3.784,3.208,0.561
264,lower leaflet,7.153,6.896,3.400,0.600
265,lower leaflet,1.930,3.806,3.468,0.655
266,lower leaflet,5.242,7.097,3.495,0.533
267,lower leaflet,7.273,8.108,3.424,0.580
268,lower leaflet,7.982,0.201,3.705,0.520
269,lower leaflet,0.793,2.698,2.799,0.649
270,lower leaflet,1.319,1.299,2.875,0.612
271,lower leaflet,8.520,0.379,3.503,0.488
22,upper leaflet,4.307,6.773,7.476,0.592
23,upper leaflet,3.857,5.195,7.295,0.593
24,upper leaflet,1.835,5.274,7.206,0.670
25,upper leaflet,2.655,5.887,7.212,0.641
26,upper leaflet,3.473,4.573,7.017,0.579
27,upper leaflet,3.817,3.716,6.909,0.556
28,upper leaflet,2.090,6.089,7.441,0.637
29,upper leaflet,8.569,3.420,7.540,0.572
30,upper leaflet,1.196,6.256,7.680,0.615
31,upper leaflet,3.300,6.824,7.528,0.594
32,upper leaflet,4.691,4.315,7.609,0.571
33,upper leaflet,3.964,7.332,7.499,0.578
34,upper leaflet,2.851,3.237,7.080,0.620
35,upper leaflet,5.321,7.312,7.774,0.599
36,upper leaflet,2.009,4.642,7.270,0.690
37,upper leaflet,2.076,6.769,7.564,0.618
38,upper leaflet,2.781,7.160,7.830,0.604
39,upper leaflet,2.563,1.962,7.385,0.607
40,upper leaflet,4.690,5.948,7.773,0.652
41,upper leaflet,0.645,5.664,7.134,0.625
42,upper leaflet,5.621,5.280,7.766,0.655
43,upper leaflet,0.412,6.798,7.664,0.578
44,upper leaflet,6.304,6.338,7.481,0.655
45,upper leaflet,2.963,5.086,7.078,0.639
46,upper leaflet,7.501,4.320,7.757,0.590
47,upper leaflet,4.687,7.191,7.643,0.585
48,upper leaflet,4.192,7.927,7.647,0.580
49,upper leaflet,2.873,2.624,6.989,0.606
50,upper leaflet,2.676,8.261,7.554,0.630
51,upper leaflet,3.694,2.488,7.195,0.611
52,upper leaflet,5.055,7.939,7.741,0.580
53,upper leaflet,1.086,7.290,7.356,0.601
54,upper leaflet,0.743,1.732,7.353,0.539
55,upper leaflet,3.866,0.683,7.445,0.655
56,upper leaflet,0.571,3.222,7.505,0.565
57,upper leaflet,0.004,5.642,7.247,0.630
58,upper leaflet,6.399,2.554,8.157,0.662
59,upper leaflet,2.900,0.259,7.529,0.648
60,upper leaflet,8.201,7.600,7.589,0.567
61,upper leaflet,2.283,3.947,7.241,0.670
62,upper leaflet,4.386,2.978,7.358,0.598
63,upper leaflet,8.091,3.819,7.581,0.585
64,upper leaflet,7.861,6.394,7.529,0.593
65,upper leaflet,6.194,8.647,8.073,0.581
66,upper leaflet,3.242,7.749,7.781,0.592
67,upper leaflet,4.774,2.127,7.817,0.650
68,upper leaflet,5.192,2.828,7.616,0.627
69,upper leaflet,0.888,3.870,7.795,0.617
70,upper leaflet,1.679,7.806,7.758,0.638
71,upper leaflet,0.919,4.385,7.439,0.652
72,upper leaflet,7.905,5.201,7.354,0.634
73,upper leaflet,1.958,1.688,7.437,0.588
74,upper leaflet,7.976,2.763,7.894,0.579
75,upper leaflet,6.153,4.135,7.817,0.579
76,upper leaflet,6.794,6.935,7.448,0.614
77,upper leaflet,5.674,3.879,7.783,0.580
78,upper leaflet,5.989,5.652,7.778,0.671
79,upper leaflet,8.197,4.368,7.471,0.614
80,upper leaflet,0.187,7.365,7.743,0.574
81,upper leaflet,5.558,1.295,7.683,0.649
82,upper leaflet,0.424,8.092,7.757,0.590
83,upper leaflet,7.584,0.016,7.739,0.560
84,upper leaflet,1.372,1.127,7.312,0.603
85,upper leaflet,7.424,1.826,7.976,0.614
86,upper leaflet,6.872,8.375,7.858,0.578
87,upper leaflet,6.324,7.354,7.650,0.616
88,upper leaflet,3.260,8.301,7.619,0.608
89,upper leaflet,0.358,4.354,7.265,0.637
90,upper leaflet,6.859,5.829,7.686,0.653
91,upper leaflet,7.548,7.667,7.634,0.576
92,upper leaflet,4.152,1.226,7.601,0.655
93,upper leaflet,3.098,1.706,7.573,0.642
94,upper leaflet,2.089,0.219,7.468,0.670
95,upper leaflet,5.711,0.218,7.859,0.604
96,upper leaflet,1.753,3.643,7.722,0.650
97,upper leaflet,1.471,0.350,7.352,0.669
98,upper leaflet,1.216,2.148,7.009,0.529
99,upper leaflet,7.520,3.489,7.573,0.585
100,upper leaflet,5.572,3.415,7.603,0.599
101,upper leaflet,8.452,6.533,7.486,0.581
102,upper leaflet,7.395,4.934,7.538,0.625
