resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.882,5.183,3.296,0.643
123,lower leaflet,2.581,7.074,3.011,0.579
124,lower leaflet,4.076,5.263,3.843,0.591
125,lower leaflet,3.487,5.624,3.749,0.595
126,lower leaflet,0.638,3.765,3.185,0.694
127,lower leaflet,5.324,3.836,3.573,0.563
128,lower leaflet,2.152,6.776,3.432,0.578
129,lower leaflet,5.428,4.719,3.508,0.612
130,lower leaflet,0.382,6.348,3.498,0.622
131,lower leaflet,4.043,2.956,3.877,0.579
132,lower leaflet,3.176,8.713,3.365,0.666
133,lower leaflet,6.438,3.881,3.809,0.586
134,lower leaflet,4.538,7.760,3.900,0.532
135,lower leaflet,0.007,3.992,2.919,0.699
136,lower leaflet,1.544,5.048,3.538,0.664
137,lower leaflet,1.454,5.754,3.544,0.615
138,lower leaflet,3.826,4.572,3.682,0.602
139,lower leaflet,3.723,3.677,4.195,0.576
140,lower leaflet,0.981,5.343,3.360,0.648
141,lower leaflet,5.171,2.581,3.982,0.557
142,lower leaflet,3.123,8.205,3.091,0.632
143,lower leaflet,4.172,6.864,4.013,0.513
144,lower leaflet,4.694,7.056,3.991,0.510
145,lower leaflet,5.059,5.314,3.480,0.623
146,lower leaflet,2.444,7.593,3.333,0.603
147,lower leaflet,5.972,0.972,3.188,0.614
148,lower leaflet,5.502,0.369,3.240,0.616
149,lower leaflet,5.262,6.121,3.515,0.589
150,lower leaflet,8.083,3.412,2.991,0.683
151,lower leaflet,2.921,3.769,4.079,0.637
152,lower leaflet,1.185,2.939,3.158,0.616
153,lower leaflet,7.407,4.524,3.269,0.650
154,lower leaflet,4.955,3.310,4.005,0.532
155,lower leaflet,3.634,8.014,3.432,0.594
156,lower leaflet,6.103,5.058,3.592,0.647
157,lower leaflet,3.076,0.970,3.482,0.698
158,lower leaflet,5.440,2.326,3.546,0.590
159,lower leaflet,6.361,5.738,3.603,0.659
160,lower leaflet,4.456,0.850,3.268,0.667
161,lower leaflet,4.003,7.410,3.782,0.540
162,lower leaflet,8.016,4.287,3.234,0.680
163,lower leaflet,4.637,6.275,3.708,0.545
164,lower leaflet,2.933,2.482,3.494,0.668
165,lower leaflet,1.669,6.370,3.336,0.590
166,lower leaflet,4.571,2.327,3.712,0.600
167,lower leaflet,7.401,3.628,3.297,0.640
168,lower leaflet,6.131,4.254,3.712,0.598
169,lower leaflet,0.121,5.604,3.370,0.646
170,lower leaflet,2.599,4.439,3.821,0.659
171,lower leaflet,1.717,8.279,3.322,0.622
172,lower leaflet,3.697,1.941,3.834,0.652
173,lower leaflet,4.429,3.309,4.260,0.538
174,lower leaflet,7.390,2.677,3.101,0.676
175,lower leaflet,6.734,0.007,3.690,0.591
176,lower leaflet,8.261,2.137,3.121,0.672
177,lower leaflet,5.834,8.056,3.380,0.574
178,lower leaflet,5.363,7.608,3.593,0.541
179,lower leaflet,5.177,1.202,3.360,0.648
180,lower leaflet,1.772,7.636,3.236,0.601
181,lower leaflet,0.003,6.871,3.405,0.620
182,lower leaflet,4.678,8.252,3.319,0.576
183,lower leaflet,7.937,5.340,3.384,0.664
184,lower leaflet,6.183,0.369,3.494,0.602
185,lower leaflet,4.196,1.348,3.803,0.672
186,lower leaflet,7.770,6.566,3.530,0.610
187,lower leaflet,8.349,6.089,3.392,0.631
188,lower leaflet,7.999,1.471,3.507,0.646
189,lower leaflet,6.556,1.471,3.429,0.616
190,lower leaflet,5.494,3.230,3.796,0.540
191,lower leaflet,1.053,0.770,3.302,0.633
192,lower leaflet,3.334,3.308,4.087,0.608
193,lower leaflet,7.044,1.671,3.672,0.626
194,lower leaflet,1.459,3.550,3.156,0.645
195,lower leaflet,3.181,1.772,3.525,0.683
196,lower leaflet,1.352,2.401,3.474,0.621
197,lower leaflet,3.894,0.613,3.433,0.669
198,lower leaflet,6.745,2.305,3.212,0.630
