resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.849,5.158,3.484,0.647
123,lower leaflet,2.623,7.272,3.273,0.585
124,lower leaflet,4.158,5.194,3.836,0.607
125,lower leaflet,3.597,5.678,3.768,0.631
126,lower leaflet,0.639,3.708,3.325,0.641
127,lower leaflet,5.362,3.821,3.534,0.573
128,lower leaflet,2.131,6.942,3.567,0.602
129,lower leaflet,5.405,4.756,3.560,0.582
130,lower leaflet,0.294,6.289,3.455,0.665
131,lower leaflet,3.811,2.972,3.879,0.578
132,lower leaflet,2.910,0.141,3.700,0.653
133,lower leaflet,6.482,3.945,3.749,0.573
134,lower leaflet,4.602,7.838,3.755,0.508
135,lower leaflet,0.158,3.867,3.059,0.660
136,lower leaflet,1.334,5.067,3.431,0.670
137,lower leaflet,1.355,5.919,3.582,0.652
138,lower leaflet,3.796,4.645,3.538,0.607
139,lower leaflet,3.647,3.678,4.084,0.575
140,lower leaflet,0.836,5.347,3.518,0.675
141,lower leaflet,5.190,2.504,3.800,0.592
142,lower leaflet,3.110,8.406,3.283,0.616
143,lower leaflet,4.133,7.090,3.863,0.510
144,lower leaflet,4.712,7.199,3.913,0.493
145,lower leaflet,5.192,5.415,3.567,0.588
146,lower leaflet,2.516,7.705,3.574,0.599
147,lower leaflet,5.629,0.927,3.296,0.649
148,lower leaflet,5.219,0.370,3.406,0.621
149,lower leaflet,5.301,5.959,3.514,0.564
150,lower leaflet,7.836,3.471,2.730,0.635
151,lower leaflet,2.723,3.938,3.802,0.609
152,lower leaflet,1.313,2.846,3.146,0.575
153,lower leaflet,7.508,4.467,3.169,0.627
154,lower leaflet,4.990,3.392,3.797,0.564
155,lower leaflet,3.622,8.059,3.628,0.565
156,lower leaflet,5.957,5.091,3.464,0.593
157,lower leaflet,3.089,1.314,3.594,0.636
158,lower leaflet,5.530,2.248,3.457,0.620
159,lower leaflet,6.301,5.687,3.473,0.607
160,lower leaflet,4.335,0.967,3.588,0.620
161,lower leaflet,4.095,7.548,3.647,0.514
162,lower leaflet,8.036,4.171,3.056,0.651
163,lower leaflet,4.703,6.343,3.854,0.536
164,lower leaflet,2.786,2.690,3.492,0.605
165,lower leaflet,1.712,6.565,3.447,0.624
166,lower leaflet,4.529,2.313,3.951,0.587
167,lower leaflet,7.433,3.598,3.267,0.605
168,lower leaflet,6.255,4.435,3.508,0.584
169,lower leaflet,8.710,5.496,3.299,0.690
170,lower leaflet,2.531,4.554,3.675,0.626
171,lower leaflet,1.786,8.530,3.487,0.617
172,lower leaflet,3.733,2.038,4.043,0.594
173,lower leaflet,4.284,3.311,4.088,0.562
174,lower leaflet,7.309,2.771,2.991,0.653
175,lower leaflet,6.769,0.079,3.563,0.614
176,lower leaflet,8.345,2.177,2.808,0.674
177,lower leaflet,5.745,8.019,3.388,0.560
178,lower leaflet,5.407,7.610,3.735,0.516
179,lower leaflet,4.974,1.439,3.559,0.638
180,lower leaflet,1.872,7.796,3.380,0.615
181,lower leaflet,0.175,6.988,3.298,0.656
182,lower leaflet,4.733,8.309,3.667,0.539
183,lower leaflet,7.852,5.430,3.129,0.680
184,lower leaflet,6.114,0.331,3.369,0.633
185,lower leaflet,4.192,1.592,4.010,0.605
186,lower leaflet,7.618,6.798,2.983,0.629
187,lower leaflet,8.189,6.052,3.086,0.667
188,lower leaflet,7.799,1.555,3.365,0.657
189,lower leaflet,6.459,1.378,3.599,0.654
190,lower leaflet,5.602,3.234,3.617,0.572
191,lower leaflet,0.866,0.830,3.411,0.602
192,lower leaflet,3.102,3.537,3.704,0.594
193,lower leaflet,7.221,1.750,3.608,0.651
194,lower leaflet,1.315,3.726,3.264,0.618
195,lower leaflet,3.246,1.921,3.697,0.612
196,lower leaflet,1.412,2.372,3.536,0.577
197,lower leaflet,3.926,0.692,3.784,0.624
198,lower leaflet,6.904,2.304,3.328,0.644
199,lower leaflet,1.137,0.074,3.557,0.610
200,lower leaflet,6.629,7.240,3.315,0.580
201,lower leaflet,2.076,2.378,3.467,0.595
202,lower leaflet,6.803,7.925,3.255,0.587
203,lower leaflet,6.871,0.881,3.345,0.626
