resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.618,5.073,3.214,0.641
123,lower leaflet,2.474,7.221,3.106,0.635
124,lower leaflet,3.792,5.323,3.727,0.613
125,lower leaflet,3.287,5.809,3.544,0.629
126,lower leaflet,0.500,3.649,3.712,0.579
127,lower leaflet,5.197,3.987,3.356,0.550
128,lower leaflet,1.798,6.859,3.511,0.641
129,lower leaflet,5.474,4.947,3.598,0.547
130,lower leaflet,0.121,5.932,3.570,0.654
131,lower leaflet,3.713,3.081,4.043,0.587
132,lower leaflet,3.473,0.110,3.601,0.715
133,lower leaflet,6.307,3.909,3.581,0.559
134,lower leaflet,4.724,7.894,3.541,0.600
135,lower leaflet,8.622,3.955,3.467,0.619
136,lower leaflet,1.325,4.987,3.414,0.658
137,lower leaflet,1.152,5.536,3.338,0.663
138,lower leaflet,3.324,4.805,3.629,0.616
139,lower leaflet,3.438,3.788,4.246,0.594
140,lower leaflet,0.480,5.202,3.386,0.660
141,lower leaflet,5.149,2.666,3.289,0.567
142,lower leaflet,3.082,8.468,3.830,0.711
143,lower leaflet,4.111,7.081,3.686,0.625
144,lower leaflet,4.726,7.242,3.657,0.583
145,lower leaflet,5.051,5.390,3.496,0.566
146,lower leaflet,2.368,7.642,3.288,0.648
147,lower leaflet,5.583,1.049,3.207,0.570
148,lower leaflet,5.426,0.360,3.232,0.572
149,lower leaflet,5.302,6.018,3.332,0.568
150,lower leaflet,7.747,3.342,2.917,0.642
151,lower leaflet,2.439,3.859,3.686,0.638
152,lower leaflet,1.097,2.975,3.283,0.567
153,lower leaflet,7.216,4.706,3.040,0.602
154,lower leaflet,4.766,3.522,3.723,0.558
155,lower leaflet,3.181,8.066,3.374,0.690
156,lower leaflet,5.989,5.248,3.736,0.544
157,lower leaflet,3.172,1.377,3.348,0.689
158,lower leaflet,5.427,1.984,3.290,0.571
159,lower leaflet,6.161,5.899,3.178,0.561
160,lower leaflet,4.506,0.848,3.544,0.580
161,lower leaflet,4.234,7.571,3.353,0.629
162,lower leaflet,7.849,4.310,3.075,0.633
163,lower leaflet,4.566,6.196,3.558,0.597
164,lower leaflet,2.917,2.443,3.407,0.676
165,lower leaflet,1.462,6.407,3.401,0.653
166,lower leaflet,4.690,2.052,3.620,0.553
167,lower leaflet,7.312,3.765,3.002,0.612
168,lower leaflet,6.165,4.587,3.591,0.543
169,lower leaflet,8.254,5.365,3.370,0.651
170,lower leaflet,2.247,4.489,3.280,0.639
171,lower leaflet,1.714,8.389,3.489,0.664
172,lower leaflet,4.044,2.167,3.756,0.573
173,lower leaflet,4.211,3.539,4.109,0.567
174,lower leaflet,7.108,2.979,3.153,0.661
175,lower leaflet,6.680,0.323,3.605,0.586
176,lower leaflet,8.303,2.071,3.173,0.663
177,lower leaflet,5.961,8.089,3.384,0.558
178,lower leaflet,5.403,7.649,3.535,0.559
179,lower leaflet,4.955,1.422,3.462,0.554
180,lower leaflet,1.750,7.771,3.394,0.652
181,lower leaflet,8.537,6.772,3.427,0.647
182,lower leaflet,4.450,8.659,3.239,0.627
183,lower leaflet,7.598,5.413,3.127,0.626
184,lower leaflet,5.974,0.506,3.407,0.574
185,lower leaflet,4.208,1.573,4.005,0.562
186,lower leaflet,7.583,6.630,3.272,0.592
187,lower leaflet,8.343,6.083,3.197,0.634
