resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.753,5.348,3.575,0.649
123,lower leaflet,2.559,7.046,3.189,0.578
124,lower leaflet,4.018,5.280,3.788,0.600
125,lower leaflet,3.542,5.717,3.882,0.616
126,lower leaflet,0.491,3.933,3.338,0.674
127,lower leaflet,5.277,3.826,3.449,0.557
128,lower leaflet,2.176,6.738,3.663,0.563
129,lower leaflet,5.325,4.820,3.437,0.585
130,lower leaflet,0.367,6.419,3.567,0.633
131,lower leaflet,3.519,3.035,3.834,0.604
132,lower leaflet,3.378,0.100,3.584,0.661
133,lower leaflet,6.247,3.819,3.849,0.577
134,lower leaflet,4.576,7.768,3.890,0.520
135,lower leaflet,8.465,4.019,3.320,0.686
136,lower leaflet,1.283,4.477,3.579,0.699
137,lower leaflet,1.513,5.925,3.857,0.589
138,lower leaflet,3.670,4.665,3.550,0.608
139,lower leaflet,3.571,3.772,4.227,0.579
140,lower leaflet,1.101,5.552,3.662,0.646
141,lower leaflet,5.241,2.443,3.890,0.572
142,lower leaflet,3.178,8.316,3.062,0.654
143,lower leaflet,4.231,6.943,3.668,0.530
144,lower leaflet,4.837,7.109,3.996,0.510
145,lower leaflet,4.883,5.453,3.491,0.586
146,lower leaflet,2.340,7.521,3.367,0.595
147,lower leaflet,5.591,0.950,3.249,0.576
148,lower leaflet,5.251,0.362,3.410,0.564
149,lower leaflet,5.547,6.059,3.390,0.589
150,lower leaflet,7.610,3.223,3.109,0.601
151,lower leaflet,2.595,3.571,4.082,0.606
152,lower leaflet,0.808,3.041,3.054,0.610
153,lower leaflet,7.325,4.395,3.205,0.703
154,lower leaflet,4.930,3.400,3.942,0.556
155,lower leaflet,3.564,8.073,3.425,0.610
156,lower leaflet,5.835,5.040,3.440,0.619
157,lower leaflet,2.978,1.116,3.678,0.671
158,lower leaflet,5.380,1.960,3.487,0.576
159,lower leaflet,6.364,5.720,3.472,0.660
160,lower leaflet,4.500,1.036,3.381,0.616
161,lower leaflet,4.125,7.546,3.602,0.545
162,lower leaflet,7.904,3.867,3.203,0.663
163,lower leaflet,4.873,6.154,3.686,0.561
164,lower leaflet,2.579,2.594,3.728,0.619
165,lower leaflet,1.692,6.490,3.782,0.567
166,lower leaflet,4.600,2.358,3.750,0.605
167,lower leaflet,7.242,3.396,3.625,0.595
168,lower leaflet,6.026,4.350,3.577,0.607
169,lower leaflet,0.457,5.624,3.409,0.689
170,lower leaflet,2.635,4.271,3.958,0.637
171,lower leaflet,1.672,8.263,3.623,0.594
172,lower leaflet,3.482,2.106,3.806,0.636
173,lower leaflet,4.262,3.375,4.071,0.571
174,lower leaflet,7.321,2.123,3.431,0.573
175,lower leaflet,6.775,0.063,3.735,0.557
176,lower leaflet,7.955,2.131,3.389,0.587
177,lower leaflet,5.953,8.141,3.646,0.540
178,lower leaflet,5.542,7.629,3.750,0.516
179,lower leaflet,5.016,1.507,3.309,0.595
180,lower leaflet,1.711,7.536,3.466,0.573
181,lower leaflet,0.195,7.031,3.310,0.613
182,lower leaflet,4.693,8.194,3.662,0.539
