resid,leaflet,X coords,Y coords,Z coords,Area per lipid
122,lower leaflet,2.677,5.048,3.444,0.645
123,lower leaflet,2.338,7.099,3.125,0.650
124,lower leaflet,3.881,5.275,3.613,0.623
125,lower leaflet,3.442,5.702,3.625,0.632
126,lower leaflet,0.517,3.817,3.406,0.598
127,lower leaflet,5.155,3.822,3.261,0.557
128,lower leaflet,1.910,6.838,3.423,0.642
129,lower leaflet,5.369,4.787,3.418,0.582
130,lower leaflet,8.744,6.030,3.493,0.662
131,lower leaflet,3.715,2.884,3.993,0.554
132,lower leaflet,3.279,0.059,3.652,0.724
133,lower leaflet,6.264,3.883,3.457,0.591
134,lower leaflet,4.576,7.929,3.649,0.542
135,lower leaflet,0.137,4.239,3.143,0.634
136,lower leaflet,1.345,4.927,3.416,0.643
137,lower leaflet,1.200,5.763,3.224,0.651
138,lower leaflet,3.531,4.596,3.519,0.605
139,lower leaflet,3.381,3.690,4.043,0.569
140,lower leaflet,0.525,5.427,3.321,0.654
141,lower leaflet,4.866,2.607,3.423,0.550
142,lower leaflet,2.733,8.429,3.277,0.755
143,lower leaflet,4.026,7.056,3.728,0.573
144,lower leaflet,4.642,7.264,3.835,0.530
145,lower leaflet,5.024,5.420,3.535,0.595
146,lower leaflet,2.339,7.641,3.455,0.687
147,lower leaflet,5.429,0.992,3.186,0.551
148,lower leaflet,5.240,0.338,3.425,0.538
149,lower leaflet,5.170,6.074,3.483,0.572
150,lower leaflet,7.792,3.450,2.955,0.656
151,lower leaflet,2.477,3.878,3.678,0.606
152,lower leaflet,1.028,3.083,3.058,0.574
153,lower leaflet,7.305,4.487,2.852,0.648
154,lower leaflet,4.795,3.415,3.656,0.547
155,lower leaflet,3.540,7.686,3.294,0.659
156,lower leaflet,5.957,5.298,3.468,0.592
157,lower leaflet,3.056,1.178,3.472,0.639
158,lower leaflet,5.095,2.010,3.610,0.553
159,lower leaflet,6.231,5.873,3.380,0.595
160,lower leaflet,4.503,0.941,3.620,0.552
161,lower leaflet,4.117,7.598,3.480,0.578
162,lower leaflet,7.804,4.217,3.058,0.660
163,lower leaflet,4.517,6.166,3.717,0.581
164,lower leaflet,2.796,2.333,3.332,0.604
165,lower leaflet,1.484,6.436,3.324,0.646
166,lower leaflet,4.231,2.047,3.864,0.546
167,lower leaflet,7.159,3.500,2.955,0.633
