resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.006,4.667,2.898,4.752
40,lower leaflet,6.657,5.096,2.746,4.505
41,lower leaflet,3.062,5.433,2.524,4.415
42,lower leaflet,3.275,5.876,2.856,4.447
43,lower leaflet,6.269,3.574,2.757,4.670
44,lower leaflet,2.095,3.431,2.435,4.532
45,lower leaflet,4.843,2.534,2.448,4.708
46,lower leaflet,5.435,7.439,2.727,4.394
47,lower leaflet,2.959,2.692,1.921,4.438
48,lower leaflet,1.011,4.409,2.236,4.242
49,lower leaflet,1.713,6.695,2.695,4.157
50,lower leaflet,6.437,2.575,2.546,4.589
51,lower leaflet,6.784,2.152,2.220,4.387
52,lower leaflet,7.743,6.380,2.607,4.514
53,lower leaflet,1.613,1.534,1.980,4.275
54,lower leaflet,3.781,7.885,2.767,3.937
55,lower leaflet,6.933,7.163,2.884,4.735
56,lower leaflet,3.238,8.569,2.932,4.165
57,lower leaflet,0.274,4.203,2.394,4.363
58,lower leaflet,4.311,0.745,2.778,4.122
59,lower leaflet,3.802,0.690,2.569,4.398
60,lower leaflet,7.044,7.686,2.816,4.667
61,lower leaflet,2.511,8.502,2.772,4.087
62,lower leaflet,9.109,5.753,2.323,4.114
63,lower leaflet,9.748,3.365,2.235,4.696
64,lower leaflet,4.535,0.101,2.640,4.094
65,lower leaflet,3.465,9.290,2.900,4.437
66,lower leaflet,8.073,8.293,2.784,4.584
67,lower leaflet,9.247,6.758,2.425,4.396
68,lower leaflet,7.573,7.937,2.788,4.735
69,lower leaflet,0.808,7.589,2.847,4.481
70,lower leaflet,8.711,2.076,2.434,4.488
71,lower leaflet,0.009,1.021,2.524,4.458
72,lower leaflet,8.844,8.156,2.996,4.600
73,lower leaflet,9.322,7.719,2.781,4.645
74,lower leaflet,8.987,0.781,2.585,4.500
75,lower leaflet,8.628,9.467,2.402,4.622
76,lower leaflet,9.631,0.024,2.795,4.224
147,lower leaflet,4.245,4.835,2.187,4.562
148,lower leaflet,3.740,4.642,2.459,4.575
149,lower leaflet,5.671,5.512,2.869,4.560
150,lower leaflet,3.823,5.511,3.024,4.546
151,lower leaflet,2.957,4.480,2.453,4.515
152,lower leaflet,5.176,3.994,2.779,4.851
153,lower leaflet,4.759,5.863,2.817,4.827
154,lower leaflet,3.792,5.954,2.564,4.527
155,lower leaflet,4.749,3.229,2.507,4.785
156,lower leaflet,3.909,7.130,3.024,4.150
157,lower leaflet,4.760,6.984,2.821,4.329
158,lower leaflet,3.411,6.675,3.020,4.421
159,lower leaflet,6.719,6.539,2.558,4.341
160,lower leaflet,2.921,3.840,2.270,4.407
161,lower leaflet,1.957,4.094,2.685,4.335
162,lower leaflet,4.050,3.091,2.512,4.461
163,lower leaflet,1.775,5.648,2.600,4.273
164,lower leaflet,6.896,5.755,2.543,4.533
165,lower leaflet,5.990,7.417,2.941,4.482
166,lower leaflet,3.377,2.342,2.042,4.390
167,lower leaflet,2.879,7.465,2.867,4.299
168,lower leaflet,1.393,4.829,2.637,4.244
169,lower leaflet,4.445,2.062,2.801,4.339
170,lower leaflet,7.200,6.369,2.416,4.466
171,lower leaflet,1.973,6.207,2.824,4.127
172,lower leaflet,3.721,2.421,2.448,4.486
173,lower leaflet,7.566,3.252,2.509,4.682
174,lower leaflet,6.774,4.236,3.015,4.673
175,lower leaflet,2.566,1.964,2.094,4.241
176,lower leaflet,5.010,7.803,2.777,4.104
177,lower leaflet,5.441,8.448,2.819,4.291
178,lower leaflet,1.704,2.409,2.194,4.479
179,lower leaflet,5.415,1.474,2.504,4.205
180,lower leaflet,3.579,1.471,2.678,4.477
181,lower leaflet,8.162,3.133,2.458,4.619
182,lower leaflet,7.346,2.593,2.295,4.574
183,lower leaflet,9.639,5.817,2.624,4.262
184,lower leaflet,0.674,3.692,2.464,4.374
185,lower leaflet,1.964,8.251,2.694,4.321
186,lower leaflet,4.423,9.217,2.799,4.101
187,lower leaflet,4.044,8.612,3.113,3.859
188,lower leaflet,9.689,4.753,2.526,4.345
189,lower leaflet,4.680,1.222,2.668,4.065
190,lower leaflet,0.679,6.586,2.405,4.298
191,lower leaflet,7.421,1.853,2.443,4.410
192,lower leaflet,5.735,9.105,2.691,4.499
193,lower leaflet,2.187,7.587,2.506,4.256
194,lower leaflet,3.155,0.836,2.840,4.345
195,lower leaflet,0.032,2.078,2.361,4.437
196,lower leaflet,7.817,1.512,2.232,4.370
197,lower leaflet,0.816,1.805,2.378,4.496
198,lower leaflet,8.563,5.391,2.635,4.302
199,lower leaflet,5.259,0.028,2.785,4.356
200,lower leaflet,1.790,0.393,2.462,4.206
201,lower leaflet,3.053,9.686,2.992,4.353
202,lower leaflet,7.078,1.053,2.007,4.252
203,lower leaflet,8.492,1.204,2.297,4.413
204,lower leaflet,6.568,0.465,2.554,4.445
205,lower leaflet,0.728,8.357,3.114,4.434
206,lower leaflet,2.457,9.716,2.751,4.330
207,lower leaflet,7.758,0.764,2.372,4.439
208,lower leaflet,1.167,0.293,2.677,4.280
209,lower leaflet,8.954,7.190,2.926,4.597
210,lower leaflet,1.212,9.114,2.847,4.387
211,lower leaflet,8.459,8.772,2.919,4.399
212,lower leaflet,7.706,9.584,2.228,4.377
213,lower leaflet,0.651,8.972,2.895,4.428
214,lower leaflet,9.286,1.215,2.776,4.409
215,lower leaflet,0.423,9.521,2.718,4.200
216,lower leaflet,9.672,8.950,2.733,4.566
235,lower leaflet,2.340,4.488,2.618,4.391
236,lower leaflet,2.794,6.255,2.634,4.142
237,lower leaflet,2.405,2.890,2.233,4.286
238,lower leaflet,3.224,7.924,2.933,4.281
239,lower leaflet,7.091,4.367,2.232,4.601
240,lower leaflet,0.738,2.453,2.239,4.545
241,lower leaflet,7.807,7.287,2.849,4.610
242,lower leaflet,5.021,8.939,2.818,4.294
243,lower leaflet,8.297,6.614,2.828,4.504
244,lower leaflet,8.284,2.460,2.438,4.504
245,lower leaflet,1.903,1.010,2.034,4.275
246,lower leaflet,8.161,4.660,2.360,4.387
247,lower leaflet,5.746,0.599,2.678,4.304
248,lower leaflet,6.634,8.976,2.582,4.368
249,lower leaflet,0.079,2.796,2.361,4.503
250,lower leaflet,1.866,9.618,2.779,4.391
251,lower leaflet,0.138,8.198,3.013,4.490
252,lower leaflet,8.049,9.187,2.843,4.367
279,lower leaflet,4.663,5.408,2.255,4.639
280,lower leaflet,5.452,4.811,2.651,4.911
281,lower leaflet,4.071,4.028,2.375,4.644
282,lower leaflet,6.033,5.814,2.462,4.391
283,lower leaflet,5.254,6.732,2.484,4.674
284,lower leaflet,2.327,5.088,2.434,4.258
285,lower leaflet,6.228,6.883,2.696,4.272
286,lower leaflet,5.897,3.134,2.395,4.769
287,lower leaflet,7.009,3.791,2.513,4.727
288,lower leaflet,6.744,3.169,2.554,4.669
289,lower leaflet,5.627,2.212,2.302,4.413
290,lower leaflet,0.889,5.270,2.381,4.365
291,lower leaflet,1.154,2.946,2.353,4.527
292,lower leaflet,8.382,6.038,2.377,4.522
293,lower leaflet,8.671,3.915,2.280,4.778
294,lower leaflet,6.292,1.153,2.152,4.167
295,lower leaflet,7.323,4.850,2.403,4.602
296,lower leaflet,0.604,5.800,2.395,4.535
297,lower leaflet,9.199,3.100,2.133,4.691
298,lower leaflet,1.294,8.384,2.742,4.405
299,lower leaflet,0.438,7.221,2.636,4.401
300,lower leaflet,8.723,4.418,2.409,4.576
301,lower leaflet,2.476,0.550,2.255,4.371
302,lower leaflet,7.382,8.688,2.367,4.351
303,lower leaflet,6.594,9.651,2.382,4.489
304,lower leaflet,9.018,8.963,2.635,4.634
353,lower leaflet,5.359,5.369,3.044,4.683
354,lower leaflet,4.930,5.565,2.966,4.745
355,lower leaflet,6.303,5.186,3.383,4.525
356,lower leaflet,4.792,4.623,3.018,4.557
357,lower leaflet,3.023,4.169,2.917,4.506
358,lower leaflet,4.694,3.759,2.977,4.589
359,lower leaflet,4.097,3.740,3.030,4.539
360,lower leaflet,6.077,3.604,3.388,4.807
361,lower leaflet,6.464,3.959,3.435,4.759
362,lower leaflet,6.952,4.556,3.167,4.604
363,lower leaflet,6.275,2.846,3.091,4.703
