resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.917,4.615,3.019,4.473
40,lower leaflet,6.497,5.010,2.469,4.661
41,lower leaflet,2.756,5.406,2.325,4.476
42,lower leaflet,3.075,5.825,2.570,4.405
43,lower leaflet,6.252,3.517,2.850,4.545
44,lower leaflet,2.197,3.389,2.213,4.162
45,lower leaflet,4.977,2.396,2.597,4.630
46,lower leaflet,5.279,7.656,2.800,4.289
47,lower leaflet,2.679,2.530,1.876,4.067
48,lower leaflet,0.587,4.614,1.967,4.185
49,lower leaflet,1.521,6.743,2.940,4.321
50,lower leaflet,6.401,2.474,2.829,4.405
51,lower leaflet,6.820,2.032,2.568,4.390
52,lower leaflet,7.679,6.345,2.625,4.564
53,lower leaflet,1.665,1.771,2.245,4.154
54,lower leaflet,3.917,7.764,2.847,4.162
55,lower leaflet,6.960,7.188,2.915,4.612
56,lower leaflet,2.900,8.695,2.780,4.095
57,lower leaflet,9.720,4.459,2.446,4.258
58,lower leaflet,4.374,0.753,2.942,4.184
59,lower leaflet,3.796,0.628,2.646,4.375
60,lower leaflet,7.139,7.759,2.903,4.568
61,lower leaflet,2.354,8.512,2.741,4.407
62,lower leaflet,9.121,5.952,2.368,4.213
63,lower leaflet,9.537,3.323,2.342,4.537
64,lower leaflet,4.741,0.309,2.630,4.449
65,lower leaflet,3.518,9.232,2.540,4.383
66,lower leaflet,8.043,8.401,2.961,4.542
67,lower leaflet,9.536,6.997,2.587,4.224
68,lower leaflet,7.613,8.031,2.851,4.643
69,lower leaflet,0.897,7.733,3.010,4.467
70,lower leaflet,8.834,2.291,2.490,4.471
71,lower leaflet,0.161,1.393,2.456,4.418
72,lower leaflet,8.810,8.203,3.020,4.395
73,lower leaflet,9.276,7.862,2.810,4.449
74,lower leaflet,9.053,0.828,2.521,4.391
75,lower leaflet,8.563,9.591,2.690,4.608
76,lower leaflet,9.484,0.176,2.806,4.391
147,lower leaflet,4.218,4.714,2.478,4.671
148,lower leaflet,3.425,4.453,2.235,4.563
149,lower leaflet,5.575,5.601,2.798,4.319
150,lower leaflet,3.826,5.434,2.812,4.620
151,lower leaflet,2.818,4.452,2.284,4.585
152,lower leaflet,5.344,4.213,3.080,4.443
153,lower leaflet,4.638,6.003,2.787,4.450
154,lower leaflet,4.055,6.016,2.739,4.523
155,lower leaflet,5.169,3.234,2.795,4.896
156,lower leaflet,3.880,7.098,2.919,4.141
157,lower leaflet,4.694,6.661,2.500,4.373
158,lower leaflet,3.301,6.664,2.840,4.435
159,lower leaflet,6.752,6.668,2.443,4.443
160,lower leaflet,3.329,3.464,2.161,4.323
161,lower leaflet,1.657,3.999,2.218,4.245
162,lower leaflet,4.200,3.242,2.725,4.302
163,lower leaflet,1.756,5.686,2.470,4.305
164,lower leaflet,6.914,5.622,2.291,4.655
165,lower leaflet,5.878,7.432,2.776,4.313
166,lower leaflet,3.589,2.567,2.127,4.188
167,lower leaflet,2.825,7.439,2.983,4.402
168,lower leaflet,1.406,4.973,2.204,4.333
169,lower leaflet,4.559,2.180,2.811,4.370
170,lower leaflet,7.110,6.327,2.274,4.482
171,lower leaflet,1.844,6.228,2.916,4.247
172,lower leaflet,3.959,2.368,2.488,4.363
173,lower leaflet,7.493,3.426,2.347,4.605
174,lower leaflet,6.780,4.266,3.001,4.674
175,lower leaflet,2.493,1.729,2.227,4.074
176,lower leaflet,4.782,8.129,2.917,4.259
177,lower leaflet,5.602,8.338,3.088,4.458
178,lower leaflet,1.473,2.410,2.502,4.458
179,lower leaflet,5.438,1.225,2.639,4.434
180,lower leaflet,3.221,1.194,2.548,4.282
181,lower leaflet,8.149,3.062,2.488,4.493
182,lower leaflet,7.352,2.780,2.258,4.403
183,lower leaflet,9.693,5.941,2.610,4.179
184,lower leaflet,0.214,3.770,2.297,4.761
185,lower leaflet,1.791,8.187,2.868,4.594
186,lower leaflet,4.417,9.420,2.664,4.202
187,lower leaflet,4.326,8.792,2.597,3.961
188,lower leaflet,0.025,5.036,2.448,4.237
189,lower leaflet,4.714,1.208,2.933,4.146
190,lower leaflet,0.887,6.796,2.554,4.115
191,lower leaflet,7.329,1.781,2.770,4.413
192,lower leaflet,5.770,9.186,2.796,4.684
193,lower leaflet,1.811,7.607,2.629,4.499
194,lower leaflet,3.051,0.529,2.976,4.372
195,lower leaflet,9.703,2.132,2.333,4.355
196,lower leaflet,7.813,1.631,2.594,4.368
197,lower leaflet,0.830,1.767,2.083,4.489
198,lower leaflet,8.664,5.216,2.307,4.370
199,lower leaflet,5.298,0.059,2.755,4.522
200,lower leaflet,1.842,0.486,2.186,4.095
201,lower leaflet,3.195,0.003,2.614,4.389
202,lower leaflet,7.286,0.917,2.396,4.547
203,lower leaflet,8.441,1.377,2.492,4.423
204,lower leaflet,6.494,0.491,2.410,4.557
205,lower leaflet,0.728,8.620,3.232,4.401
206,lower leaflet,2.189,9.514,2.900,4.448
207,lower leaflet,7.903,0.763,2.500,4.668
208,lower leaflet,0.725,0.884,2.402,4.075
209,lower leaflet,8.948,7.216,3.037,4.419
210,lower leaflet,1.101,9.276,2.763,4.332
211,lower leaflet,8.535,8.805,3.072,4.414
212,lower leaflet,7.454,9.733,2.519,4.503
213,lower leaflet,0.494,9.110,3.068,4.268
214,lower leaflet,9.366,1.141,2.746,4.436
215,lower leaflet,0.225,9.590,2.635,4.217
216,lower leaflet,0.009,8.939,2.811,4.387
235,lower leaflet,2.075,4.496,2.332,4.303
236,lower leaflet,2.661,6.291,2.516,4.252
237,lower leaflet,2.181,2.861,1.988,4.098
238,lower leaflet,3.159,8.191,2.844,4.162
239,lower leaflet,6.892,4.468,2.357,4.745
240,lower leaflet,0.528,2.848,2.040,4.365
241,lower leaflet,8.106,7.411,2.590,4.664
242,lower leaflet,5.149,9.007,2.689,4.460
243,lower leaflet,8.341,6.673,2.763,4.416
244,lower leaflet,8.174,2.259,2.597,4.477
245,lower leaflet,1.611,1.082,2.126,4.204
246,lower leaflet,8.235,4.678,2.147,4.715
247,lower leaflet,5.812,0.690,2.864,4.443
248,lower leaflet,6.701,9.105,2.454,4.489
249,lower leaflet,9.739,2.801,2.421,4.367
250,lower leaflet,1.389,0.049,2.274,4.214
251,lower leaflet,0.235,8.225,3.023,4.340
252,lower leaflet,7.997,9.180,2.949,4.171
279,lower leaflet,4.656,5.483,2.389,4.426
280,lower leaflet,5.428,4.882,2.802,4.355
281,lower leaflet,4.252,4.041,2.379,4.399
282,lower leaflet,6.041,6.019,2.568,4.248
283,lower leaflet,5.234,7.025,2.521,4.310
284,lower leaflet,2.115,5.144,2.346,4.465
285,lower leaflet,6.184,6.979,2.487,4.223
286,lower leaflet,5.859,3.142,2.583,4.492
287,lower leaflet,7.051,3.719,2.514,4.563
288,lower leaflet,6.704,3.095,2.588,4.611
289,lower leaflet,5.984,2.107,2.505,4.516
290,lower leaflet,0.847,5.300,2.193,4.312
291,lower leaflet,1.134,2.928,2.307,4.366
292,lower leaflet,8.390,5.919,2.406,4.275
293,lower leaflet,8.508,3.692,2.153,5.150
294,lower leaflet,6.559,1.441,2.278,4.375
295,lower leaflet,7.386,4.915,2.307,4.594
296,lower leaflet,0.622,5.959,2.604,4.467
297,lower leaflet,8.966,3.258,2.077,4.823
298,lower leaflet,1.294,8.641,2.918,4.543
299,lower leaflet,0.496,7.237,2.804,4.100
300,lower leaflet,8.734,4.280,2.268,4.637
301,lower leaflet,2.509,0.814,2.347,4.394
302,lower leaflet,7.489,8.839,2.415,4.534
303,lower leaflet,6.343,9.571,2.347,4.581
304,lower leaflet,9.100,9.033,2.751,4.537
353,lower leaflet,5.265,5.452,3.000,4.449
354,lower leaflet,4.635,5.640,3.040,4.439
355,lower leaflet,6.257,5.132,3.226,4.506
356,lower leaflet,4.895,4.623,3.373,4.363
357,lower leaflet,2.935,3.814,2.649,4.408
358,lower leaflet,4.660,3.995,3.455,4.429
359,lower leaflet,4.113,3.747,3.039,4.462
360,lower leaflet,6.104,3.663,3.546,4.517
361,lower leaflet,6.537,3.971,3.467,4.590
362,lower leaflet,6.907,4.619,3.110,4.631
363,lower leaflet,6.342,2.977,3.235,4.389
364,lower leaflet,4.508,7.386,3.224,4.047
365,lower leaflet,3.932,7.824,3.555,4.095
366,lower leaflet,1.624,3.457,2.845,4.289
367,lower leaflet,7.602,6.611,3.085,4.626
368,lower leaflet,5.668,2.297,3.211,4.447
369,lower leaflet,6.538,7.155,2.881,4.530
370,lower leaflet,1.206,5.714,2.911,4.266
371,lower leaflet,7.338,5.629,2.844,4.691
372,lower leaflet,6.317,7.749,2.984,4.480
373,lower leaflet,2.393,7.467,3.049,4.327
374,lower leaflet,3.548,7.269,3.358,4.076
375,lower leaflet,1.203,3.135,2.730,4.247
376,lower leaflet,7.283,7.092,3.283,4.682
377,lower leaflet,4.615,1.639,3.344,4.296
378,lower leaflet,4.044,1.739,3.034,4.350
379,lower leaflet,1.114,6.370,3.268,4.153
380,lower leaflet,1.543,6.022,3.062,4.300
381,lower leaflet,5.940,8.487,3.135,4.591
382,lower leaflet,0.307,4.544,2.594,4.255
383,lower leaflet,1.575,7.208,3.191,4.256
384,lower leaflet,7.547,2.149,3.150,4.433
385,lower leaflet,6.526,8.457,3.020,4.612
386,lower leaflet,2.529,1.383,2.662,4.276
387,lower leaflet,1.582,1.895,2.907,4.201
388,lower leaflet,7.567,7.515,3.208,4.705
389,lower leaflet,0.767,5.369,2.909,4.380
390,lower leaflet,8.911,5.806,2.856,4.174
391,lower leaflet,8.007,2.016,2.829,4.464
392,lower leaflet,9.140,4.357,2.693,4.560
393,lower leaflet,7.135,0.464,2.813,4.585
394,lower leaflet,2.425,0.912,2.833,4.403
395,lower leaflet,9.147,7.051,3.527,4.291
396,lower leaflet,9.202,6.726,3.124,4.216
397,lower leaflet,6.313,0.636,3.353,4.407
398,lower leaflet,9.377,1.928,2.914,4.399
399,lower leaflet,9.175,1.470,2.859,4.424
400,lower leaflet,9.254,8.891,3.526,4.388
1,upper leaflet,5.796,4.391,7.591,4.219
2,upper leaflet,6.434,3.754,7.455,4.292
3,upper leaflet,7.368,3.639,7.093,4.767
4,upper leaflet,4.015,4.521,7.444,4.465
5,upper leaflet,6.575,2.301,7.410,4.663
6,upper leaflet,4.995,2.472,7.303,4.415
7,upper leaflet,3.553,5.671,7.347,4.423
8,upper leaflet,3.780,7.432,7.085,3.859
9,upper leaflet,5.733,2.056,7.330,4.423
10,upper leaflet,3.161,6.328,7.268,4.474
11,upper leaflet,4.791,7.599,7.155,4.314
12,upper leaflet,8.049,3.188,7.282,4.700
13,upper leaflet,5.593,7.196,7.181,4.533
14,upper leaflet,7.164,7.075,7.623,4.467
15,upper leaflet,2.345,3.407,6.881,4.500
16,upper leaflet,6.132,7.444,7.030,4.453
17,upper leaflet,9.687,2.852,7.176,4.387
18,upper leaflet,1.337,4.328,6.851,4.554
19,upper leaflet,9.055,6.200,7.018,4.645
20,upper leaflet,7.998,7.470,7.500,4.310
21,upper leaflet,3.890,9.039,6.790,4.234
22,upper leaflet,7.077,8.454,7.687,4.462
23,upper leaflet,3.593,0.478,7.212,4.416
24,upper leaflet,0.941,6.615,7.182,4.228
25,upper leaflet,3.737,9.703,6.929,4.389
26,upper leaflet,8.990,2.540,7.158,4.494
27,upper leaflet,1.701,7.338,7.433,4.341
28,upper leaflet,7.399,8.921,7.247,4.575
29,upper leaflet,6.057,9.137,7.438,4.365
30,upper leaflet,2.994,0.617,7.123,4.384
31,upper leaflet,2.929,9.488,7.121,4.342
32,upper leaflet,9.042,7.943,7.547,4.327
33,upper leaflet,9.207,9.333,7.333,4.134
34,upper leaflet,8.730,0.182,7.386,4.335
35,upper leaflet,9.156,0.974,7.357,4.495
36,upper leaflet,1.239,8.831,7.496,4.260
37,upper leaflet,0.777,1.821,6.789,4.413
38,upper leaflet,0.497,8.318,7.330,4.440
77,upper leaflet,5.518,3.835,7.948,4.424
78,upper leaflet,6.656,4.308,7.157,4.306
79,upper leaflet,4.680,4.528,7.121,4.099
80,upper leaflet,5.498,3.307,7.590,4.527
81,upper leaflet,4.781,5.288,6.984,4.370
82,upper leaflet,6.608,3.086,7.248,4.512
83,upper leaflet,5.690,5.999,7.249,4.382
84,upper leaflet,4.176,6.686,7.330,4.588
85,upper leaflet,6.870,4.882,7.361,4.369
86,upper leaflet,4.179,6.028,7.371,4.401
87,upper leaflet,7.871,4.445,7.354,4.639
88,upper leaflet,7.439,2.792,7.062,4.408
89,upper leaflet,6.945,5.440,7.200,4.537
90,upper leaflet,4.138,2.638,7.675,4.387
91,upper leaflet,4.548,2.208,6.959,4.245
92,upper leaflet,2.643,5.928,7.124,4.628
93,upper leaflet,8.976,4.750,7.103,4.760
94,upper leaflet,2.757,4.362,6.911,4.594
95,upper leaflet,3.306,3.185,6.864,4.558
96,upper leaflet,7.749,5.384,7.532,4.769
97,upper leaflet,3.776,2.303,7.234,4.277
98,upper leaflet,6.167,1.489,7.141,4.711
99,upper leaflet,3.094,7.368,7.075,4.056
100,upper leaflet,8.739,5.460,7.137,4.902
101,upper leaflet,8.794,4.277,7.498,4.848
102,upper leaflet,2.702,7.321,7.414,4.266
103,upper leaflet,7.681,6.594,7.362,4.616
104,upper leaflet,2.977,2.705,6.703,4.573
105,upper leaflet,8.206,6.310,7.245,4.487
106,upper leaflet,1.960,4.319,6.835,4.362
107,upper leaflet,4.204,8.352,7.146,3.921
108,upper leaflet,4.929,0.758,7.221,4.388
109,upper leaflet,7.073,0.198,7.112,4.768
110,upper leaflet,7.405,7.787,7.541,4.295
111,upper leaflet,6.369,8.279,7.425,4.291
112,upper leaflet,9.364,5.356,6.935,4.492
113,upper leaflet,1.822,6.192,7.056,4.230
114,upper leaflet,3.434,1.356,6.925,4.135
115,upper leaflet,4.733,8.906,7.181,4.305
116,upper leaflet,1.617,3.241,6.514,4.209
117,upper leaflet,5.190,8.776,7.402,4.034
118,upper leaflet,6.428,0.652,7.422,4.484
119,upper leaflet,4.341,0.041,7.037,4.393
120,upper leaflet,7.798,1.889,7.198,4.423
121,upper leaflet,8.186,0.056,7.203,4.517
122,upper leaflet,1.150,5.630,7.251,4.144
123,upper leaflet,9.763,3.730,6.958,4.735
124,upper leaflet,9.079,7.095,7.265,4.206
125,upper leaflet,8.078,8.358,7.263,4.412
126,upper leaflet,0.469,4.214,6.995,4.418
127,upper leaflet,5.194,9.609,7.272,4.331
128,upper leaflet,0.257,5.640,7.007,4.466
129,upper leaflet,2.186,7.814,7.390,4.276
130,upper leaflet,2.510,1.659,6.755,4.265
131,upper leaflet,0.022,6.316,7.295,4.524
132,upper leaflet,5.936,9.623,7.655,4.477
133,upper leaflet,0.592,2.857,6.798,4.352
134,upper leaflet,7.417,9.516,6.907,4.676
135,upper leaflet,1.424,8.071,7.479,4.312
136,upper leaflet,8.918,1.994,6.953,4.387
137,upper leaflet,1.775,1.345,6.783,4.590
138,upper leaflet,2.453,0.876,7.040,4.370
139,upper leaflet,8.669,8.821,7.222,4.313
140,upper leaflet,1.665,0.523,7.191,4.493
141,upper leaflet,0.731,1.255,6.724,4.463
142,upper leaflet,0.843,9.295,7.191,4.278
143,upper leaflet,0.210,9.028,7.218,4.261
144,upper leaflet,9.599,1.488,6.866,4.323
145,upper leaflet,9.674,0.718,6.979,4.350
146,upper leaflet,0.815,0.113,7.072,4.315
217,upper leaflet,5.311,4.919,7.167,4.255
218,upper leaflet,4.850,3.286,7.906,4.634
219,upper leaflet,6.051,5.627,7.492,4.388
220,upper leaflet,5.856,2.812,7.282,4.392
221,upper leaflet,5.366,1.342,7.345,4.334
222,upper leaflet,2.454,4.872,7.231,4.682
223,upper leaflet,3.198,1.895,6.928,4.265
224,upper leaflet,8.308,2.365,7.256,4.295
225,upper leaflet,7.364,0.819,7.240,4.572
226,upper leaflet,3.931,1.605,7.209,4.019
227,upper leaflet,2.023,5.597,7.251,4.415
228,upper leaflet,8.035,1.399,7.353,4.565
229,upper leaflet,3.106,8.593,7.099,4.224
230,upper leaflet,1.900,6.764,7.228,4.268
231,upper leaflet,2.448,9.246,7.108,4.348
232,upper leaflet,1.879,2.181,6.971,4.306
233,upper leaflet,8.162,9.235,6.984,4.451
234,upper leaflet,0.700,7.387,7.320,4.492
253,upper leaflet,5.236,5.616,7.397,4.318
