resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.869,4.548,2.911,4.543
40,lower leaflet,6.536,5.149,2.557,4.612
41,lower leaflet,2.946,5.361,2.421,4.547
42,lower leaflet,3.276,5.881,2.710,4.490
43,lower leaflet,6.313,3.395,2.659,4.781
44,lower leaflet,2.286,3.227,2.295,4.327
45,lower leaflet,5.079,2.307,2.345,4.447
46,lower leaflet,5.425,7.472,2.802,4.386
47,lower leaflet,2.941,2.543,1.950,4.138
48,lower leaflet,1.003,4.451,2.317,4.431
49,lower leaflet,1.698,6.863,2.737,4.258
50,lower leaflet,6.542,2.494,2.614,4.588
51,lower leaflet,6.751,1.901,2.354,4.377
52,lower leaflet,7.738,6.280,2.598,4.513
53,lower leaflet,1.708,1.632,2.070,4.281
54,lower leaflet,4.002,7.803,2.717,4.121
55,lower leaflet,7.017,7.091,2.913,4.473
56,lower leaflet,3.101,8.590,2.702,4.286
57,lower leaflet,0.213,4.473,2.466,4.384
58,lower leaflet,4.253,0.738,2.912,4.216
59,lower leaflet,3.817,0.772,2.590,4.358
60,lower leaflet,7.034,7.644,2.885,4.472
61,lower leaflet,2.396,8.438,2.721,4.215
62,lower leaflet,9.067,5.877,2.286,4.250
63,lower leaflet,9.579,3.263,2.162,4.630
64,lower leaflet,4.633,0.366,2.496,4.129
65,lower leaflet,3.520,9.205,2.781,4.344
66,lower leaflet,7.973,8.325,2.908,4.397
67,lower leaflet,9.391,6.765,2.578,4.302
68,lower leaflet,7.503,7.952,2.863,4.576
69,lower leaflet,0.707,7.661,2.850,4.557
70,lower leaflet,8.812,1.912,2.482,4.367
71,lower leaflet,0.156,0.986,2.524,4.457
72,lower leaflet,8.710,8.103,2.980,4.567
73,lower leaflet,9.393,7.774,2.666,4.785
74,lower leaflet,8.869,0.505,2.634,4.436
75,lower leaflet,8.658,9.460,2.601,4.571
76,lower leaflet,0.068,0.395,2.726,4.367
147,lower leaflet,4.182,4.553,2.427,4.526
