resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.934,4.627,2.776,4.448
40,lower leaflet,6.657,5.172,2.554,4.434
41,lower leaflet,2.922,5.424,2.232,4.800
42,lower leaflet,3.121,5.908,2.485,4.619
43,lower leaflet,6.328,3.567,2.752,4.574
44,lower leaflet,2.370,3.213,2.160,4.200
45,lower leaflet,5.106,2.558,2.283,4.553
46,lower leaflet,5.395,7.573,2.625,4.358
47,lower leaflet,3.103,2.535,1.960,4.172
48,lower leaflet,0.892,4.478,2.076,4.294
49,lower leaflet,1.640,6.849,2.888,4.165
50,lower leaflet,6.460,2.461,2.735,4.547
51,lower leaflet,6.702,2.058,2.389,4.319
52,lower leaflet,7.789,6.358,2.520,4.514
53,lower leaflet,1.540,1.653,2.289,4.163
54,lower leaflet,3.820,7.764,2.507,4.218
55,lower leaflet,6.982,7.091,2.756,4.484
56,lower leaflet,2.958,8.541,2.557,4.430
57,lower leaflet,0.053,4.439,2.551,4.296
58,lower leaflet,4.482,0.753,2.869,4.079
59,lower leaflet,4.097,0.724,2.484,4.225
60,lower leaflet,7.159,7.656,2.784,4.593
61,lower leaflet,2.265,8.426,2.637,4.362
62,lower leaflet,9.120,5.871,2.341,4.111
63,lower leaflet,9.705,3.335,2.231,4.577
64,lower leaflet,4.950,0.365,2.595,4.309
65,lower leaflet,3.515,9.227,2.526,4.334
66,lower leaflet,8.140,8.403,2.809,4.393
67,lower leaflet,9.375,6.815,2.587,4.117
68,lower leaflet,7.617,7.990,2.713,4.785
69,lower leaflet,0.802,7.636,2.917,4.517
70,lower leaflet,8.937,2.234,2.569,4.323
71,lower leaflet,0.181,1.161,2.548,3.968
72,lower leaflet,8.914,8.261,2.923,4.480
73,lower leaflet,9.235,7.781,2.811,4.578
74,lower leaflet,9.125,0.867,2.782,4.496
75,lower leaflet,8.652,9.686,2.632,4.473
76,lower leaflet,9.743,0.356,2.782,4.211
147,lower leaflet,4.474,4.754,2.580,4.648
148,lower leaflet,3.669,4.552,2.219,4.625
149,lower leaflet,5.600,5.600,2.761,4.433
150,lower leaflet,3.850,5.484,2.808,4.671
151,lower leaflet,3.064,4.464,2.122,4.791
152,lower leaflet,5.060,4.229,2.810,4.421
153,lower leaflet,4.627,5.924,2.758,4.724
154,lower leaflet,3.852,6.009,2.542,4.659
155,lower leaflet,5.108,3.397,2.583,4.582
156,lower leaflet,3.917,7.165,2.802,4.309
157,lower leaflet,4.631,6.933,2.463,4.507
158,lower leaflet,3.326,6.853,2.761,4.384
159,lower leaflet,6.734,6.542,2.338,4.277
160,lower leaflet,3.253,3.485,2.124,4.383
161,lower leaflet,1.976,3.911,2.385,4.446
162,lower leaflet,4.265,3.196,2.698,4.299
163,lower leaflet,1.772,5.756,2.406,4.285
164,lower leaflet,6.895,5.825,2.391,4.291
165,lower leaflet,5.958,7.421,2.661,4.382
166,lower leaflet,3.709,2.683,2.124,4.184
167,lower leaflet,2.763,7.499,2.757,4.423
168,lower leaflet,1.396,4.855,2.478,4.259
169,lower leaflet,4.565,2.259,2.726,4.321
170,lower leaflet,7.287,6.252,2.227,4.517
171,lower leaflet,1.931,6.269,2.778,4.172
172,lower leaflet,3.881,2.336,2.607,4.209
173,lower leaflet,7.492,3.470,2.504,4.613
174,lower leaflet,6.744,4.291,2.991,4.517
175,lower leaflet,2.644,1.770,2.169,4.387
176,lower leaflet,4.941,8.039,2.565,4.199
177,lower leaflet,5.719,8.322,3.122,4.403
178,lower leaflet,1.514,2.593,2.527,4.275
179,lower leaflet,5.391,1.023,2.783,4.431
180,lower leaflet,3.389,1.078,2.730,4.419
181,lower leaflet,8.163,3.165,2.557,4.508
182,lower leaflet,7.524,2.538,2.213,4.490
183,lower leaflet,9.641,5.816,2.643,4.090
184,lower leaflet,0.377,3.798,2.285,4.445
185,lower leaflet,1.711,8.148,2.854,4.475
186,lower leaflet,4.582,9.273,2.600,4.004
187,lower leaflet,4.141,8.745,2.577,4.025
188,lower leaflet,9.738,5.009,2.627,4.244
189,lower leaflet,4.639,1.266,2.891,4.098
190,lower leaflet,0.595,6.655,2.526,4.122
191,lower leaflet,7.493,1.877,2.625,4.341
192,lower leaflet,5.729,9.049,2.724,4.485
193,lower leaflet,1.870,7.634,2.641,4.475
194,lower leaflet,3.168,0.436,2.815,4.463
195,lower leaflet,9.757,2.107,2.400,4.252
196,lower leaflet,7.853,1.532,2.547,4.317
197,lower leaflet,0.895,2.140,2.167,4.315
198,lower leaflet,8.510,5.354,2.316,4.277
199,lower leaflet,5.544,0.070,2.632,4.502
200,lower leaflet,1.924,0.413,2.333,4.426
201,lower leaflet,3.156,9.694,2.545,4.476
202,lower leaflet,7.193,0.968,2.313,4.311
203,lower leaflet,8.450,1.308,2.735,4.329
204,lower leaflet,6.657,0.356,2.758,4.674
205,lower leaflet,0.719,8.573,3.116,4.327
206,lower leaflet,2.260,9.593,2.732,4.533
207,lower leaflet,7.810,0.773,2.557,4.382
208,lower leaflet,0.959,0.559,2.421,4.106
209,lower leaflet,8.843,7.143,3.024,4.491
210,lower leaflet,1.048,9.360,2.780,4.458
211,lower leaflet,8.580,8.851,2.996,4.445
212,lower leaflet,7.549,9.658,2.411,4.429
213,lower leaflet,0.486,9.132,3.083,4.078
214,lower leaflet,9.527,1.218,2.865,4.367
215,lower leaflet,0.404,9.684,2.576,4.005
216,lower leaflet,9.719,8.903,2.878,4.370
235,lower leaflet,2.171,4.555,2.345,4.474
236,lower leaflet,2.711,6.298,2.381,4.283
237,lower leaflet,2.530,2.676,2.085,4.172
238,lower leaflet,3.159,8.126,2.657,4.481
239,lower leaflet,6.873,4.533,2.417,4.531
240,lower leaflet,0.642,2.677,2.191,4.269
241,lower leaflet,8.162,7.394,2.671,4.536
242,lower leaflet,5.142,9.037,2.645,4.345
243,lower leaflet,8.448,6.610,2.797,4.493
244,lower leaflet,8.298,2.343,2.627,4.428
245,lower leaflet,1.588,1.014,2.212,4.111
246,lower leaflet,8.000,4.745,2.321,4.248
247,lower leaflet,5.911,0.624,3.024,4.521
248,lower leaflet,6.705,8.947,2.639,4.556
249,lower leaflet,0.091,2.837,2.349,4.337
250,lower leaflet,1.658,9.614,2.587,4.543
251,lower leaflet,0.105,8.237,3.106,4.499
252,lower leaflet,8.102,9.343,2.861,4.234
279,lower leaflet,4.596,5.479,2.302,4.577
280,lower leaflet,5.550,4.929,2.618,4.523
281,lower leaflet,4.342,4.032,2.453,4.692
282,lower leaflet,5.927,5.993,2.510,4.257
283,lower leaflet,5.245,7.002,2.407,4.615
284,lower leaflet,2.270,5.131,2.276,4.469
285,lower leaflet,6.167,6.853,2.414,4.378
286,lower leaflet,5.945,3.215,2.404,4.667
287,lower leaflet,7.122,3.861,2.503,4.546
288,lower leaflet,6.677,3.071,2.609,4.540
289,lower leaflet,5.810,2.071,2.461,4.392
290,lower leaflet,1.026,5.438,2.451,4.278
291,lower leaflet,1.134,3.091,2.403,4.329
292,lower leaflet,8.483,6.074,2.436,4.385
293,lower leaflet,8.659,3.915,2.207,4.794
294,lower leaflet,6.622,1.207,2.111,4.311
295,lower leaflet,7.345,5.058,2.381,4.512
296,lower leaflet,0.536,5.867,2.471,4.242
297,lower leaflet,9.078,3.269,2.020,4.644
298,lower leaflet,1.491,8.823,2.708,4.518
299,lower leaflet,0.481,7.219,2.655,4.105
300,lower leaflet,8.652,4.397,2.292,4.526
301,lower leaflet,2.399,0.892,2.291,4.531
302,lower leaflet,7.511,8.856,2.492,4.403
303,lower leaflet,6.304,9.390,2.650,4.642
304,lower leaflet,9.179,8.942,2.659,4.500
353,lower leaflet,5.324,5.439,2.937,4.512
354,lower leaflet,4.782,5.652,3.029,4.628
355,lower leaflet,6.233,5.029,3.178,4.520
356,lower leaflet,4.649,4.649,3.298,4.473
357,lower leaflet,3.121,3.945,2.567,4.359
358,lower leaflet,4.617,3.764,3.174,4.487
359,lower leaflet,4.051,3.669,3.224,4.404
360,lower leaflet,6.075,3.646,3.441,4.645
361,lower leaflet,6.473,3.975,3.327,4.600
362,lower leaflet,6.882,4.648,3.158,4.524
363,lower leaflet,6.243,2.901,3.152,4.557
364,lower leaflet,4.578,7.598,3.108,4.171
365,lower leaflet,3.861,7.632,3.361,4.257
366,lower leaflet,1.745,3.421,2.687,4.387
367,lower leaflet,7.740,6.432,3.153,4.521
368,lower leaflet,5.682,2.235,2.979,4.325
369,lower leaflet,6.514,7.083,2.747,4.229
370,lower leaflet,1.012,5.736,2.965,4.265
371,lower leaflet,7.518,5.460,2.967,4.549
372,lower leaflet,6.226,7.706,2.916,4.354
373,lower leaflet,2.180,7.313,2.957,4.352
374,lower leaflet,3.226,7.153,3.178,4.409
