resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.340,4.160,3.280,0.321
193,lower leaflet,3.460,4.590,2.120,0.590
194,lower leaflet,4.820,3.940,2.800,0.464
195,lower leaflet,5.040,5.120,4.480,0.340
196,lower leaflet,6.000,4.580,2.940,0.425
197,lower leaflet,4.090,4.740,2.640,0.437
198,lower leaflet,4.740,2.930,2.420,0.577
199,lower leaflet,3.370,4.180,2.440,0.620
200,lower leaflet,5.010,5.270,2.810,0.405
201,lower leaflet,1.730,4.800,2.410,0.571
202,lower leaflet,6.060,3.690,3.230,0.450
203,lower leaflet,4.590,2.090,2.670,0.576
204,lower leaflet,6.530,4.400,3.210,0.409
205,lower leaflet,4.080,5.940,2.530,0.540
206,lower leaflet,3.990,3.870,2.480,0.540
207,lower leaflet,5.550,5.900,3.270,0.424
208,lower leaflet,6.350,3.650,2.430,0.306
209,lower leaflet,4.370,6.030,3.240,0.438
210,lower leaflet,2.760,5.540,2.470,0.799
211,lower leaflet,3.150,2.560,3.020,0.430
212,lower leaflet,1.040,4.130,2.500,0.677
213,lower leaflet,2.560,4.460,2.100,0.712
214,lower leaflet,5.560,3.080,2.380,0.573
215,lower leaflet,5.290,6.170,2.500,0.501
216,lower leaflet,5.130,6.770,2.750,0.474
217,lower leaflet,2.390,5.140,2.810,0.502
218,lower leaflet,5.320,4.560,2.500,0.408
219,lower leaflet,6.540,4.780,2.970,0.392
220,lower leaflet,4.750,2.280,3.120,0.447
221,lower leaflet,3.930,6.880,2.400,0.583
222,lower leaflet,8.090,4.640,2.990,0.374
223,lower leaflet,4.420,5.200,3.010,0.380
224,lower leaflet,3.830,1.910,3.080,0.565
225,lower leaflet,2.630,2.440,2.020,0.651
226,lower leaflet,6.310,3.400,2.900,0.493
227,lower leaflet,5.400,5.120,2.630,0.403
228,lower leaflet,3.850,5.200,3.480,0.393
229,lower leaflet,4.570,6.990,2.180,0.595
230,lower leaflet,4.170,2.610,2.510,0.589
231,lower leaflet,1.550,2.340,1.760,0.633
232,lower leaflet,9.216,5.360,3.220,0.375
233,lower leaflet,7.320,3.360,2.930,0.482
234,lower leaflet,6.240,8.710,2.930,0.554
235,lower leaflet,6.400,2.500,2.840,0.556
236,lower leaflet,1.940,1.690,2.060,0.567
237,lower leaflet,1.020,5.210,2.640,0.496
238,lower leaflet,5.490,7.160,2.520,0.619
239,lower leaflet,4.950,7.780,2.650,0.480
240,lower leaflet,6.870,2.820,2.520,0.526
241,lower leaflet,7.650,5.890,3.240,0.374
242,lower leaflet,1.810,6.770,2.590,0.609
243,lower leaflet,7.410,4.650,2.490,0.519
244,lower leaflet,2.740,6.550,2.210,0.707
245,lower leaflet,3.870,3.350,2.400,0.589
246,lower leaflet,6.210,1.320,2.480,0.533
247,lower leaflet,6.100,5.050,2.780,0.433
248,lower leaflet,3.340,6.740,2.320,0.726
