resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.410,4.250,3.580,0.298
193,lower leaflet,3.760,4.630,2.900,0.475
194,lower leaflet,4.810,3.790,2.960,0.490
195,lower leaflet,5.010,5.350,3.900,0.278
196,lower leaflet,6.090,5.130,3.310,0.429
197,lower leaflet,4.140,5.430,2.960,0.435
198,lower leaflet,4.280,3.200,2.830,0.538
199,lower leaflet,4.440,4.210,2.690,0.178
200,lower leaflet,4.850,5.710,2.880,0.450
201,lower leaflet,2.320,4.160,2.910,0.573
202,lower leaflet,5.440,3.450,3.540,0.409
203,lower leaflet,4.490,2.390,3.080,0.563
204,lower leaflet,6.450,5.420,3.620,0.279
205,lower leaflet,3.170,5.500,2.670,0.505
206,lower leaflet,3.950,3.600,2.970,0.540
207,lower leaflet,5.210,5.880,3.180,0.335
208,lower leaflet,6.330,4.660,3.090,0.636
209,lower leaflet,3.880,5.770,3.270,0.382
210,lower leaflet,2.400,4.900,2.810,0.584
211,lower leaflet,3.770,2.340,3.760,0.555
212,lower leaflet,0.870,3.510,3.170,0.306
213,lower leaflet,3.040,3.600,2.960,0.605
214,lower leaflet,5.060,3.160,2.970,0.508
215,lower leaflet,5.390,6.320,2.970,0.478
216,lower leaflet,4.940,7.020,3.450,0.458
217,lower leaflet,2.480,4.070,3.730,0.412
218,lower leaflet,5.640,3.870,2.880,0.474
219,lower leaflet,6.080,5.330,3.820,0.264
220,lower leaflet,5.660,2.030,3.400,0.480
221,lower leaflet,3.320,5.870,2.930,0.524
222,lower leaflet,6.870,5.850,3.710,0.279
223,lower leaflet,4.080,5.650,3.850,0.337
224,lower leaflet,4.030,1.740,2.980,0.632
225,lower leaflet,2.030,2.700,2.950,0.614
226,lower leaflet,6.500,3.770,3.000,0.481
227,lower leaflet,5.550,5.280,3.190,0.416
228,lower leaflet,3.200,4.850,3.210,0.433
229,lower leaflet,3.530,6.580,2.850,0.553
230,lower leaflet,3.780,2.760,3.000,0.598
231,lower leaflet,1.180,2.550,3.050,0.535
232,lower leaflet,1.290,4.340,3.630,0.371
233,lower leaflet,7.420,3.890,3.450,0.456
234,lower leaflet,5.570,8.450,3.330,0.503
235,lower leaflet,6.540,2.840,3.220,0.469
236,lower leaflet,1.440,2.030,2.860,0.557
237,lower leaflet,1.650,4.980,2.920,0.569
238,lower leaflet,5.630,7.320,2.940,0.536
239,lower leaflet,4.070,7.850,3.250,0.398
240,lower leaflet,6.360,3.210,2.890,0.471
241,lower leaflet,7.270,6.440,3.750,0.297
242,lower leaflet,2.550,6.450,3.060,0.586
243,lower leaflet,6.910,5.580,3.280,0.458
244,lower leaflet,2.320,5.770,2.970,0.579
245,lower leaflet,3.160,1.400,2.700,0.652
246,lower leaflet,6.290,1.820,2.500,0.625
247,lower leaflet,6.230,5.890,3.420,0.431
248,lower leaflet,2.910,7.320,3.240,0.566
