resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.520,4.240,3.030,0.346
193,lower leaflet,3.690,4.860,2.390,0.507
194,lower leaflet,4.580,3.770,2.550,0.543
195,lower leaflet,5.190,4.950,4.480,0.260
196,lower leaflet,6.200,4.890,2.870,0.477
197,lower leaflet,4.430,4.770,2.830,0.403
198,lower leaflet,4.730,2.380,2.150,0.587
199,lower leaflet,3.030,4.080,2.030,0.779
200,lower leaflet,4.360,5.290,2.720,0.399
201,lower leaflet,1.370,5.010,1.790,0.548
202,lower leaflet,5.480,3.730,3.270,0.410
203,lower leaflet,4.490,1.900,2.630,0.549
204,lower leaflet,6.640,4.380,3.290,0.350
205,lower leaflet,4.390,5.860,2.750,0.426
206,lower leaflet,3.760,3.420,2.430,0.640
207,lower leaflet,5.490,5.750,3.520,0.386
208,lower leaflet,6.250,3.740,2.240,0.438
209,lower leaflet,4.440,6.020,3.230,0.355
210,lower leaflet,3.230,5.630,2.170,0.817
211,lower leaflet,3.110,2.480,2.920,0.473
212,lower leaflet,1.230,4.650,2.200,0.716
213,lower leaflet,2.840,4.720,2.130,0.652
214,lower leaflet,5.480,3.040,2.290,0.618
215,lower leaflet,5.130,5.970,2.420,0.449
216,lower leaflet,5.320,6.680,2.840,0.447
217,lower leaflet,2.700,4.990,2.510,0.605
218,lower leaflet,5.790,4.260,2.790,0.478
219,lower leaflet,6.660,4.910,3.100,0.346
220,lower leaflet,4.990,1.850,2.990,0.443
221,lower leaflet,4.470,6.400,2.080,0.597
222,lower leaflet,8.130,4.960,2.910,0.382
223,lower leaflet,3.970,5.530,2.960,0.364
224,lower leaflet,3.930,2.110,2.870,0.554
225,lower leaflet,2.080,2.180,2.010,0.595
226,lower leaflet,6.330,3.210,2.470,0.568
227,lower leaflet,5.240,4.810,2.960,0.394
228,lower leaflet,3.990,5.280,3.730,0.299
229,lower leaflet,5.180,7.020,2.100,0.494
230,lower leaflet,4.100,2.600,2.370,0.595
231,lower leaflet,1.300,2.560,1.960,0.563
232,lower leaflet,9.138,5.010,2.900,0.420
233,lower leaflet,6.920,3.380,2.920,0.435
234,lower leaflet,6.400,8.740,3.050,0.389
235,lower leaflet,6.470,2.090,2.810,0.558
236,lower leaflet,2.110,1.600,1.990,0.550
237,lower leaflet,0.830,5.160,2.470,0.519
238,lower leaflet,5.500,7.690,2.520,0.574
239,lower leaflet,4.820,7.740,2.660,0.440
240,lower leaflet,6.990,2.850,2.390,0.545
241,lower leaflet,7.720,5.980,2.800,0.424
242,lower leaflet,1.870,6.260,2.350,0.666
243,lower leaflet,7.000,4.470,2.280,0.522
244,lower leaflet,2.970,6.510,2.170,0.707
245,lower leaflet,3.170,3.260,2.310,0.685
246,lower leaflet,5.900,1.610,2.410,0.535
247,lower leaflet,6.040,5.490,2.740,0.481
248,lower leaflet,3.560,6.770,2.120,0.663
249,lower leaflet,5.930,0.880,2.350,0.523
250,lower leaflet,0.020,5.700,2.330,0.482
251,lower leaflet,2.770,2.500,2.120,0.639
252,lower leaflet,7.880,3.190,2.410,0.561
253,lower leaflet,6.050,6.720,2.240,0.577
254,lower leaflet,4.130,7.000,2.210,0.626
255,lower leaflet,1.040,3.300,1.870,0.889
256,lower leaflet,6.560,0.780,2.970,0.507
257,lower leaflet,2.470,3.460,2.040,0.752
258,lower leaflet,7.380,2.590,2.150,0.427
259,lower leaflet,0.900,1.960,2.590,0.390
260,lower leaflet,5.100,8.010,2.290,0.440
261,lower leaflet,8.300,3.180,2.820,0.534
262,lower leaflet,5.210,8.850,2.420,0.545
263,lower leaflet,5.200,1.650,2.230,0.542
264,lower leaflet,2.080,1.780,2.750,0.355
265,lower leaflet,6.880,5.040,2.470,0.463
266,lower leaflet,0.440,4.780,2.030,0.521
