resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.680,4.050,3.640,0.357
193,lower leaflet,3.970,4.630,2.610,0.458
194,lower leaflet,4.970,3.840,2.730,0.480
195,lower leaflet,5.050,5.200,4.100,0.353
196,lower leaflet,6.080,4.430,3.240,0.471
197,lower leaflet,4.280,4.910,3.190,0.406
198,lower leaflet,4.280,2.920,2.630,0.575
199,lower leaflet,3.600,3.860,2.160,0.815
200,lower leaflet,5.130,5.690,2.940,0.425
201,lower leaflet,2.390,5.310,2.780,0.605
202,lower leaflet,6.110,3.110,3.240,0.428
203,lower leaflet,4.500,2.010,2.910,0.530
204,lower leaflet,6.500,4.400,3.450,0.371
205,lower leaflet,4.180,5.480,2.700,0.482
206,lower leaflet,3.050,2.850,2.230,0.632
207,lower leaflet,5.430,5.820,3.540,0.348
208,lower leaflet,6.310,4.110,2.360,0.339
209,lower leaflet,4.380,6.170,3.000,0.356
210,lower leaflet,2.940,5.360,2.650,0.709
211,lower leaflet,3.400,2.870,2.680,0.420
212,lower leaflet,1.680,4.420,3.110,0.352
213,lower leaflet,2.450,4.370,2.610,0.619
214,lower leaflet,5.150,2.640,2.680,0.561
215,lower leaflet,5.370,6.230,2.990,0.446
216,lower leaflet,5.560,6.920,3.370,0.328
217,lower leaflet,2.780,5.450,3.110,0.359
218,lower leaflet,5.550,3.530,2.890,0.520
219,lower leaflet,6.050,4.850,3.690,0.366
220,lower leaflet,5.340,2.280,3.090,0.431
221,lower leaflet,4.160,6.330,2.550,0.772
222,lower leaflet,6.750,5.550,3.380,0.377
223,lower leaflet,4.570,5.800,3.180,0.356
224,lower leaflet,4.080,1.830,2.410,0.519
225,lower leaflet,1.870,3.000,2.420,0.636
226,lower leaflet,6.560,3.520,2.850,0.552
227,lower leaflet,5.170,4.590,3.270,0.413
228,lower leaflet,3.560,4.640,3.390,0.416
229,lower leaflet,4.640,7.460,2.460,0.707
230,lower leaflet,3.870,2.610,2.400,0.562
231,lower leaflet,1.130,3.160,2.470,0.593
232,lower leaflet,1.300,4.580,3.040,0.354
233,lower leaflet,7.380,3.250,3.260,0.436
234,lower leaflet,6.770,8.270,3.280,0.354
235,lower leaflet,6.840,2.370,3.270,0.478
236,lower leaflet,2.520,1.550,2.790,0.520
237,lower leaflet,1.960,5.060,2.620,0.601
238,lower leaflet,6.120,6.830,3.120,0.475
239,lower leaflet,5.400,8.730,3.240,0.329
240,lower leaflet,6.920,3.020,3.050,0.555
241,lower leaflet,7.880,5.990,3.640,0.412
242,lower leaflet,2.170,6.570,2.650,0.618
243,lower leaflet,6.810,5.260,2.920,0.511
244,lower leaflet,3.140,6.640,2.620,0.706
245,lower leaflet,3.650,1.090,2.470,0.483
