resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.540,4.210,3.580,0.302
193,lower leaflet,3.490,4.110,2.890,0.547
194,lower leaflet,4.780,3.430,3.160,0.493
195,lower leaflet,5.240,4.580,4.870,0.398
196,lower leaflet,5.980,4.190,2.960,0.477
197,lower leaflet,4.440,4.290,3.090,0.438
198,lower leaflet,4.760,2.590,2.940,0.553
199,lower leaflet,4.140,3.420,2.750,0.614
200,lower leaflet,4.890,5.560,2.950,0.425
201,lower leaflet,2.930,4.710,2.840,0.583
202,lower leaflet,6.060,2.780,3.670,0.339
203,lower leaflet,4.810,1.700,2.590,0.565
204,lower leaflet,6.130,4.270,3.430,0.396
205,lower leaflet,4.000,5.660,2.520,0.523
206,lower leaflet,3.470,2.870,2.730,0.581
207,lower leaflet,5.350,5.530,4.010,0.420
208,lower leaflet,6.300,3.570,2.700,0.688
209,lower leaflet,4.230,6.030,3.230,0.355
210,lower leaflet,3.770,4.930,2.720,0.386
211,lower leaflet,4.140,2.510,3.370,0.401
212,lower leaflet,2.050,4.460,2.800,0.484
213,lower leaflet,2.570,3.650,2.670,0.578
214,lower leaflet,5.380,2.360,2.880,0.526
215,lower leaflet,5.310,5.830,3.090,0.442
216,lower leaflet,5.250,6.600,3.240,0.376
217,lower leaflet,3.000,4.190,3.240,0.415
218,lower leaflet,5.550,3.310,2.730,0.493
219,lower leaflet,5.990,4.730,3.570,0.428
220,lower leaflet,5.560,2.000,3.280,0.378
221,lower leaflet,3.970,6.160,2.360,0.398
222,lower leaflet,6.760,5.360,3.220,0.471
223,lower leaflet,4.410,5.600,3.290,0.345
224,lower leaflet,4.430,0.790,2.710,0.553
225,lower leaflet,2.550,2.860,2.560,0.557
226,lower leaflet,6.090,2.830,3.130,0.492
227,lower leaflet,5.170,4.420,3.210,0.398
228,lower leaflet,3.710,4.990,3.350,0.342
229,lower leaflet,4.660,6.730,2.360,0.463
230,lower leaflet,4.100,2.050,3.040,0.575
231,lower leaflet,1.820,2.080,2.490,0.525
232,lower leaflet,1.310,4.150,3.280,0.466
233,lower leaflet,7.150,2.680,3.140,0.383
234,lower leaflet,6.730,8.130,3.740,0.425
235,lower leaflet,6.790,1.670,3.200,0.388
236,lower leaflet,2.360,1.610,2.520,0.514
237,lower leaflet,1.900,4.810,2.460,0.658
238,lower leaflet,5.770,6.550,3.130,0.481
239,lower leaflet,5.420,8.170,3.220,0.311
240,lower leaflet,6.940,2.060,2.890,0.504
241,lower leaflet,7.500,6.110,3.490,0.445
242,lower leaflet,3.010,5.550,2.660,0.606
243,lower leaflet,7.070,4.490,2.710,0.705
244,lower leaflet,3.380,6.270,2.710,0.591
245,lower leaflet,3.690,1.400,2.700,0.560
246,lower leaflet,6.540,1.270,2.890,0.490
247,lower leaflet,6.270,5.270,2.840,0.497
248,lower leaflet,3.760,6.880,2.790,0.571
249,lower leaflet,6.030,0.630,2.990,0.485
250,lower leaflet,0.960,5.100,2.570,0.764
251,lower leaflet,3.110,1.840,2.750,0.545
252,lower leaflet,7.910,2.890,2.440,0.656
253,lower leaflet,6.590,5.810,3.090,0.515
254,lower leaflet,4.710,7.310,2.810,0.508
255,lower leaflet,2.020,2.970,2.600,0.632
256,lower leaflet,6.660,0.620,3.310,0.396
257,lower leaflet,2.870,3.240,2.450,0.564
258,lower leaflet,7.700,2.490,2.620,0.507
259,lower leaflet,1.800,1.710,2.760,0.325
260,lower leaflet,5.390,6.950,2.790,0.464
261,lower leaflet,8.940,2.310,3.100,0.554
262,lower leaflet,6.180,8.464,3.140,0.471
263,lower leaflet,5.980,2.040,2.800,0.507
264,lower leaflet,2.840,1.460,3.180,0.336
265,lower leaflet,7.700,5.050,2.700,0.775
266,lower leaflet,1.130,4.310,2.870,0.716
267,lower leaflet,2.450,5.330,2.700,0.639
268,lower leaflet,7.570,8.190,3.070,0.520
269,lower leaflet,8.430,2.050,2.620,0.519
270,lower leaflet,5.800,7.980,2.870,0.466
271,lower leaflet,6.800,6.300,3.060,0.514
272,lower leaflet,3.210,7.660,2.540,0.557
273,lower leaflet,5.160,0.060,2.790,0.468
274,lower leaflet,7.870,3.650,2.450,0.798
275,lower leaflet,0.790,5.800,2.520,0.660
276,lower leaflet,3.010,1.120,2.850,0.516
277,lower leaflet,7.430,6.420,2.790,0.522
278,lower leaflet,7.120,0.770,2.880,0.514
279,lower leaflet,4.810,7.950,2.720,0.479
280,lower leaflet,4.390,9.104,2.760,0.399
281,lower leaflet,1.160,6.720,2.500,0.549
282,lower leaflet,3.380,0.100,2.620,0.384
283,lower leaflet,6.940,2.900,2.590,0.585
284,lower leaflet,6.150,6.650,3.500,0.432
285,lower leaflet,1.330,2.140,3.310,0.367
286,lower leaflet,0.520,3.350,2.410,0.838
287,lower leaflet,5.980,8.850,2.760,0.407
288,lower leaflet,7.930,1.950,3.250,0.502
289,lower leaflet,0.140,1.350,3.470,0.440
290,lower leaflet,5.690,0.890,3.330,0.358
291,lower leaflet,1.500,3.420,2.510,0.585
292,lower leaflet,5.300,0.980,2.540,0.505
293,lower leaflet,1.560,1.420,2.490,0.502
294,lower leaflet,6.700,0.020,2.900,0.509
295,lower leaflet,8.960,2.880,2.330,0.771
296,lower leaflet,5.820,8.210,3.360,0.327
297,lower leaflet,7.210,1.670,2.840,0.458
298,lower leaflet,2.470,7.370,2.870,0.453
299,lower leaflet,2.010,6.530,2.450,0.593
300,lower leaflet,8.150,5.830,2.890,0.553
301,lower leaflet,8.340,6.870,2.970,0.532
302,lower leaflet,9.100,6.000,2.420,0.597
303,lower leaflet,7.600,7.340,2.800,0.489
304,lower leaflet,2.520,6.480,2.560,0.609
305,lower leaflet,4.650,8.620,2.860,0.393
306,lower leaflet,2.870,0.580,3.200,0.381
307,lower leaflet,4.450,9.114,3.350,0.306
308,lower leaflet,1.480,6.430,3.070,0.580
309,lower leaflet,7.460,8.700,2.880,0.514
310,lower leaflet,8.930,4.370,2.370,0.900
311,lower leaflet,8.710,5.270,2.530,0.709
312,lower leaflet,3.480,9.104,3.210,0.372
313,lower leaflet,8.020,0.140,2.360,0.488
314,lower leaflet,3.780,0.670,2.790,0.547
315,lower leaflet,6.220,7.180,2.750,0.503
316,lower leaflet,5.350,8.434,2.790,0.393
317,lower leaflet,5.030,9.044,3.510,0.296
318,lower leaflet,0.330,0.650,3.030,0.408
319,lower leaflet,1.040,3.080,2.350,0.595
320,lower leaflet,8.680,5.800,3.000,0.416
321,lower leaflet,8.440,3.600,2.390,0.805
322,lower leaflet,0.680,1.460,2.610,0.480
323,lower leaflet,0.630,0.970,2.360,0.443
324,lower leaflet,8.720,1.450,3.040,0.463
325,lower leaflet,0.380,5.860,2.840,0.496
326,lower leaflet,4.150,8.080,3.100,0.338
327,lower leaflet,3.300,8.060,2.920,0.390
328,lower leaflet,7.120,7.300,2.590,0.525
329,lower leaflet,5.680,0.090,2.740,0.463
330,lower leaflet,2.370,0.330,3.120,0.416
331,lower leaflet,7.730,8.590,3.580,0.422
332,lower leaflet,8.210,6.410,2.740,0.555
333,lower leaflet,1.970,7.300,2.240,0.571
334,lower leaflet,1.140,7.670,2.300,0.609
335,lower leaflet,7.960,0.850,3.510,0.470
336,lower leaflet,2.460,7.930,2.350,0.528
337,lower leaflet,0.190,6.750,2.590,0.636
338,lower leaflet,3.980,7.920,2.650,0.527
339,lower leaflet,8.150,8.150,2.740,0.513
340,lower leaflet,2.450,1.060,2.710,0.500
341,lower leaflet,8.470,0.310,2.500,0.440
342,lower leaflet,8.670,7.700,2.820,0.529
343,lower leaflet,3.320,8.520,2.590,0.539
344,lower leaflet,9.140,0.660,3.150,0.432
345,lower leaflet,0.930,0.530,3.120,0.409
346,lower leaflet,0.950,1.970,2.560,0.524
347,lower leaflet,1.050,0.260,2.570,0.542
348,lower leaflet,8.610,0.650,2.850,0.429
349,lower leaflet,2.780,0.340,2.750,0.392
350,lower leaflet,8.620,8.400,2.500,0.620
351,lower leaflet,0.620,7.360,2.500,0.490
352,lower leaflet,1.510,8.040,2.290,0.469
353,lower leaflet,1.530,8.700,3.100,0.456
