resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.340,4.320,3.410,0.421
193,lower leaflet,3.490,4.390,2.750,0.503
194,lower leaflet,5.460,3.470,2.700,0.530
195,lower leaflet,5.100,5.030,4.650,0.333
196,lower leaflet,5.960,4.460,3.050,0.470
197,lower leaflet,4.420,4.790,3.200,0.359
198,lower leaflet,4.660,3.050,3.020,0.538
199,lower leaflet,3.970,3.600,2.540,0.783
200,lower leaflet,4.660,5.630,3.130,0.359
201,lower leaflet,3.000,5.110,2.310,0.592
202,lower leaflet,6.030,3.080,3.410,0.388
203,lower leaflet,4.780,1.610,3.060,0.510
204,lower leaflet,6.580,4.570,3.610,0.355
205,lower leaflet,4.180,5.750,3.000,0.417
206,lower leaflet,4.250,2.760,2.930,0.550
207,lower leaflet,5.380,5.420,3.790,0.383
208,lower leaflet,6.700,4.250,2.880,0.563
209,lower leaflet,4.170,5.940,3.480,0.352
210,lower leaflet,3.590,5.360,2.490,0.595
211,lower leaflet,4.000,2.390,3.460,0.374
212,lower leaflet,1.590,4.460,3.160,0.427
213,lower leaflet,3.060,4.070,2.500,0.600
214,lower leaflet,5.640,2.680,2.810,0.524
215,lower leaflet,5.210,5.810,3.050,0.387
216,lower leaflet,5.300,6.290,3.680,0.377
217,lower leaflet,2.710,4.170,3.000,0.555
218,lower leaflet,5.720,3.920,2.950,0.507
219,lower leaflet,6.420,4.940,3.840,0.362
220,lower leaflet,5.450,2.170,3.240,0.392
221,lower leaflet,3.820,6.250,2.340,0.594
222,lower leaflet,7.490,5.050,3.690,0.338
223,lower leaflet,4.190,5.520,3.650,0.360
224,lower leaflet,4.550,1.250,2.770,0.523
225,lower leaflet,2.110,2.670,2.540,0.664
226,lower leaflet,6.220,2.620,2.980,0.531
227,lower leaflet,5.280,4.830,3.170,0.383
228,lower leaflet,3.640,4.760,3.040,0.451
229,lower leaflet,4.700,6.590,2.820,0.567
230,lower leaflet,4.890,2.150,2.960,0.509
231,lower leaflet,1.860,3.210,2.340,0.670
232,lower leaflet,1.020,4.250,3.270,0.379
233,lower leaflet,7.170,2.770,3.060,0.373
234,lower leaflet,6.500,7.850,3.270,0.464
235,lower leaflet,6.760,1.710,3.280,0.386
236,lower leaflet,2.740,1.790,2.550,0.584
237,lower leaflet,1.470,4.730,2.600,0.650
238,lower leaflet,5.860,6.320,3.280,0.467
239,lower leaflet,5.130,8.130,3.620,0.319
240,lower leaflet,6.270,2.180,2.690,0.526
241,lower leaflet,7.810,6.130,3.940,0.326
242,lower leaflet,2.690,6.340,2.530,0.672
243,lower leaflet,7.480,4.670,2.820,0.599
244,lower leaflet,3.270,6.300,2.420,0.632
245,lower leaflet,4.010,1.970,2.780,0.535
246,lower leaflet,6.650,1.420,2.890,0.511
247,lower leaflet,6.690,5.050,3.150,0.494
