resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.280,4.350,3.530,0.370
193,lower leaflet,3.280,4.580,3.160,0.546
194,lower leaflet,5.560,3.230,2.490,0.541
195,lower leaflet,4.990,5.320,3.760,0.378
196,lower leaflet,6.440,4.700,2.900,0.439
197,lower leaflet,4.420,5.300,3.050,0.449
198,lower leaflet,4.360,3.460,2.390,0.648
199,lower leaflet,4.040,4.100,2.280,0.531
200,lower leaflet,4.630,6.130,2.900,0.476
201,lower leaflet,1.880,4.640,2.710,0.626
202,lower leaflet,6.170,3.310,3.210,0.352
203,lower leaflet,5.090,2.740,2.460,0.612
204,lower leaflet,6.580,4.920,3.330,0.322
205,lower leaflet,4.040,5.970,2.860,0.514
206,lower leaflet,2.970,3.110,2.520,0.643
207,lower leaflet,5.430,5.960,3.190,0.411
208,lower leaflet,6.950,4.590,2.230,0.507
209,lower leaflet,4.670,6.530,3.290,0.410
210,lower leaflet,3.120,5.400,2.950,0.479
211,lower leaflet,3.970,3.210,2.840,0.519
212,lower leaflet,1.550,3.850,2.950,0.501
213,lower leaflet,2.790,4.490,3.010,0.577
214,lower leaflet,6.130,2.810,2.290,0.487
215,lower leaflet,5.370,6.660,2.850,0.495
216,lower leaflet,4.930,7.310,3.340,0.442
217,lower leaflet,2.890,4.670,3.520,0.334
218,lower leaflet,5.720,3.990,2.710,0.488
219,lower leaflet,6.120,4.880,3.300,0.337
220,lower leaflet,5.920,2.400,3.120,0.335
221,lower leaflet,4.390,6.730,2.870,0.602
222,lower leaflet,6.700,5.830,3.110,0.342
223,lower leaflet,4.190,5.790,3.420,0.377
224,lower leaflet,3.930,2.170,2.310,0.700
225,lower leaflet,2.340,2.950,2.680,0.607
226,lower leaflet,6.560,3.960,2.720,0.470
227,lower leaflet,5.350,5.030,2.940,0.424
228,lower leaflet,3.180,5.050,3.470,0.330
229,lower leaflet,4.000,7.150,2.640,0.691
230,lower leaflet,4.290,2.960,2.460,0.674
231,lower leaflet,1.520,2.620,2.600,0.532
232,lower leaflet,1.170,4.720,3.070,0.505
233,lower leaflet,7.410,3.290,3.150,0.437
234,lower leaflet,6.370,7.820,2.870,0.428
235,lower leaflet,6.870,2.640,3.170,0.362
236,lower leaflet,2.210,2.200,2.460,0.552
237,lower leaflet,1.580,5.550,2.570,0.645
