resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.250,4.240,3.430,0.374
193,lower leaflet,3.100,4.290,2.770,0.586
194,lower leaflet,5.070,3.340,2.690,0.559
195,lower leaflet,5.010,5.270,3.720,0.388
196,lower leaflet,6.090,4.770,2.850,0.414
197,lower leaflet,4.460,4.970,2.980,0.495
198,lower leaflet,4.140,3.210,2.640,0.594
199,lower leaflet,4.070,4.200,2.820,0.616
200,lower leaflet,4.410,5.840,3.200,0.578
201,lower leaflet,1.320,4.730,2.440,0.637
202,lower leaflet,6.000,3.340,3.240,0.369
203,lower leaflet,4.780,2.200,2.610,0.585
204,lower leaflet,6.380,4.810,3.200,0.296
205,lower leaflet,3.280,5.200,2.940,0.634
206,lower leaflet,3.250,2.970,2.600,0.581
207,lower leaflet,5.610,5.620,3.350,0.364
208,lower leaflet,6.480,4.460,2.620,0.419
209,lower leaflet,4.340,6.560,3.250,0.445
210,lower leaflet,2.750,5.320,2.370,0.498
211,lower leaflet,3.700,2.840,3.090,0.396
212,lower leaflet,1.390,3.680,2.750,0.418
213,lower leaflet,2.710,4.070,2.470,0.584
214,lower leaflet,5.620,3.220,2.580,0.530
215,lower leaflet,5.270,6.370,2.930,0.546
216,lower leaflet,5.010,7.180,3.060,0.417
217,lower leaflet,2.720,4.420,3.140,0.378
218,lower leaflet,5.380,4.150,2.980,0.456
219,lower leaflet,6.060,5.010,3.510,0.293
220,lower leaflet,5.770,2.190,3.310,0.376
221,lower leaflet,4.100,6.650,2.750,0.505
222,lower leaflet,6.870,5.840,3.110,0.305
223,lower leaflet,4.210,5.490,3.530,0.438
224,lower leaflet,4.090,1.790,2.330,0.607
225,lower leaflet,2.730,2.530,2.520,0.565
226,lower leaflet,6.220,4.230,3.040,0.441
227,lower leaflet,5.430,5.080,2.880,0.422
228,lower leaflet,3.000,4.760,2.950,0.377
229,lower leaflet,3.990,7.020,2.460,0.515
230,lower leaflet,4.180,2.670,2.580,0.604
231,lower leaflet,1.960,2.740,2.570,0.547
