-0.1560	-0.1163	-0.0480	-1.1760	-0.0618	-0.0176	0.6075	0.0856	0.0033	0.0894	-0.1187	-0.0213	-0.0111	0.4641	-0.0649	-0.0778	0.0575	-0.7434	-0.0449	-1.2873	-0.0845	0.7823	-0.1295	-0.0263	-0.0666
-0.5325	-0.0707	-1.0026	-0.1912	-0.0549	-0.0286	2.0761	0.0466	-0.0026	-0.0638	-1.8035	-0.0728	0.0563	-0.1777	-1.0958	-0.1864	-0.2364	0.0299	0.0464	-0.0007	-0.7927	-0.3001	-0.0072	-0.0143	-0.1059
-2.4406	-0.0307	-0.3027	-0.0498	-0.1350	-0.0200	1.2763	-0.0092	-0.0909	-0.1414	-1.3140	-0.1335	0.2496	0.0389	-0.0338	0.0705	-0.0209	0.1434	0.0293	-0.0798	-0.4689	-1.1203	-0.0093	-0.1328	-0.9088
0.0409	0.5523	0.6956	0.6161	-0.1312	0.0615	-0.0809	-0.0041	-0.0176	-0.1572	-0.3811	-0.1255	0.1053	0.0818	-0.0219	-0.7381	0.0522	0.0238	0.0611	-0.0521	-0.0820	-0.0623	-0.0181	-0.2234	-1.0082
-0.6004	-0.0178	0.0196	0.3927	-0.0392	0.0621	0.6444	-0.0091	0.0618	-0.0237	-1.3359	-0.0158	0.1378	0.0027	-0.3818	-0.1460	-0.0269	0.0254	1.0851	0.0070	-0.1974	-2.8238	-0.0112	-0.0033	-0.5821
-1.1391	-0.0051	-0.0191	-0.0009	-2.0357	-0.0109	3.3819	-0.0199	0.2518	-0.0129	-1.2071	0.0034	0.1394	0.0405	-0.0724	-0.0342	0.1879	-0.0147	-0.0353	-1.5156	-2.0013	-0.0620	-0.0195	-0.0435	-0.2291
-1.5034	-0.0138	0.0808	0.3931	-0.0463	-0.0273	0.2546	-0.0693	0.2242	-0.0252	-0.2798	-0.0227	0.9027	0.0277	-0.0579	0.2954	-1.2693	-0.0033	-0.0270	-0.8028	-0.5944	-0.3058	-0.0220	-0.0178	-0.3431
-0.1320	-0.2016	-0.1275	-0.0436	-0.2169	-0.3786	-0.2130	-0.0064	-0.1097	-0.1838	-1.0596	0.0023	0.7846	0.0300	-3.2773	-0.0214	-0.3140	0.0093	0.2078	0.0074	-1.5849	-0.4482	-0.0042	-0.0016	-0.0136
-0.4919	-0.0897	-0.0032	-1.9588	-0.0381	-0.5706	0.0128	0.0911	-0.0652	-0.6709	-0.2727	0.0269	0.0980	0.0678	-0.0047	-0.0374	-0.2752	-0.0025	-0.0316	-0.0189	-0.6189	-0.3641	-0.0024	-0.1144	0.0365
-0.1258	-0.0276	-0.6466	-0.0295	-1.1910	-0.1015	0.2802	-0.0307	2.3721	-0.0153	-0.0067	0.0537	0.0887	0.0036	-9.6549	-0.0792	-0.0973	-0.0153	0.9934	0.0113	-0.0242	-0.1045	-0.0209	-0.0028	-0.2419
-0.0216	0.2253	-0.1656	0.0017	-4.5638	0.0028	1.3571	0.0567	0.7214	0.0025	-0.3471	0.0005	0.0211	0.0061	-0.3283	-0.0043	0.3725	0.0235	0.0424	0.0696	-1.8704	-0.0342	-0.0050	-0.0099	0.0115
-0.0114	-0.3544	-0.0918	-0.0381	-1.1594	-0.0341	-0.0220	0.1299	1.9111	0.0886	-0.6647	-0.0439	0.0639	0.0006	-1.8128	-0.0272	-0.0424	0.0451	3.2978	0.0140	-0.3383	-0.2416	-0.0246	-0.0015	-1.1512
-0.5825	0.0923	0.0492	-0.0007	-0.1671	-0.0052	0.9536	-0.0003	0.0225	-0.0471	-2.7832	-0.0051	0.7302	0.0136	-0.0104	-0.1084	-0.6151	-0.0022	-0.0843	0.0806	-0.2162	-0.0203	-0.0025	0.0088	0.0348
-0.0867	-0.8841	0.2615	0.0931	-0.0074	-0.0093	0.0693	0.0264	0.1274	-0.0064	-5.6357	-0.0087	0.5314	-0.0015	-2.5183	-0.5935	-0.1664	-0.0060	-0.2598	0.0761	-0.0571	-0.0262	-0.0048	0.2088	0.0144
-0.1143	-0.0468	0.3303	-0.0551	-0.0210	-0.0048	0.2668	0.0015	-1.7827	-0.7825	-0.4043	-0.0105	0.2989	-0.0049	-0.0250	-0.0237	-0.8966	-0.0373	-0.2774	-0.0830	-0.0304	-0.0808	0.0454	-0.0490	-0.0159
-0.2140	-0.0008	0.1035	-0.1006	-0.1490	-0.0102	1.3913	0.0005	-1.3927	0.0502	-1.2555	-0.0067	0.5183	-0.0057	-5.4479	-0.0084	0.2550	0.0245	0.2719	-0.0105	-1.0182	-0.0325	-0.0461	0.3716	-0.0126
-0.0340	0.0278	-0.6064	-0.0123	-7.6576	-0.1558	-0.0750	-0.0179	4.0024	0.0042	-4.9177	-0.0103	0.5460	-0.0014	-7.7469	-0.0073	0.4757	0.0566	0.3189	-0.0055	-1.5301	-0.0186	-0.0186	0.3802	0.0404
-0.7126	0.0442	-0.1402	0.0289	-0.5364	-0.0059	1.3069	0.0092	-0.0554	-0.1220	-7.2202	-0.0071	0.1043	0.0257	-0.0494	0.0019	0.5316	0.0687	-0.0247	0.0385	-1.1539	-0.0139	-0.0030	0.0298	0.0299
-0.0948	2.4097	-0.0375	-0.0585	-0.6112	-0.0121	0.0800	-0.0073	0.6866	0.0108	-0.7382	-0.0659	0.2645	0.0012	-0.1425	-0.0014	-0.0198	0.0066	0.6123	0.4680	-0.2743	-0.0259	-0.0022	0.0587	0.0131
-0.0070	0.1783	0.0108	-0.5750	-0.2854	-0.0220	-0.0068	-0.0008	-0.2358	-0.0318	-0.0986	0.0085	0.5278	-0.0061	-0.4229	-3.2702	-0.0303	0.0024	-0.6280	-0.3473	-0.0411	-0.0087	-0.0054	0.1797	0.0023
-0.0347	0.1681	0.0061	-0.0236	-0.2000	-0.0794	-0.0232	-0.0004	-0.1007	-0.0538	-0.2727	0.0059	5.6237	0.0010	-0.3564	-0.0724	-0.1453	-0.0002	-1.3441	-0.1099	-0.2425	-0.0234	-0.0043	0.2186	-0.0024
0.0024	0.8927	0.0095	-0.0659	-0.0245	-0.0370	-0.0054	-0.0018	-0.0514	-0.0264	-0.0237	0.0156	0.1515	-0.0684	-0.2258	-0.5615	-0.2824	0.0051	-0.5378	-0.2081	0.0080	-0.0160	-0.0024	-0.6605	-0.2498
-0.2070	0.6811	-2.8132	-0.0947	-0.2328	-0.1281	-0.0583	-0.0077	0.2402	-0.0181	-0.0048	0.0092	1.1187	-0.0032	-0.0752	-2.9414	-0.3576	-0.0016	-3.0863	-0.2161	-0.0659	-0.0320	-0.0030	-0.0882	0.0015
-0.2015	-0.3047	-0.7015	-0.0116	0.1402	-0.0123	0.3280	-0.0034	-0.0031	0.0055	0.2979	-0.0062	0.0378	0.0505	-0.0355	-0.0487	-3.7550	0.0077	-0.3215	-0.2453	-0.0384	-0.3409	-0.0059	-0.0126	-0.0108
-0.3217	0.1033	0.4014	0.3787	-0.1228	-0.0078	-0.0076	0.0029	0.0528	-0.0037	0.0073	0.0007	0.3149	-0.0227	-0.3895	-0.1944	-5.4100	-0.0009	-0.4295	-0.0519	-0.1012	-0.1437	-0.0110	-0.2344	-0.0087
-7.3064	-0.0127	-0.0293	-0.0585	-2.6498	0.0091	0.1716	0.0162	0.1380	0.0007	0.0755	-0.0012	0.0532	-0.0021	-0.2802	-0.0796	-3.0998	0.0042	0.2342	-0.3377	-0.0369	-0.4611	-0.0223	-0.0194	-0.0096
-0.5060	-0.0321	-1.7677	-0.0001	-2.6108	-0.0243	1.1402	-0.0110	0.1339	0.0107	-0.6065	-0.0001	0.2405	0.0016	-0.1651	-0.8528	-0.9758	0.0033	0.5495	-0.0507	-0.1839	-0.1768	-0.0012	0.0264	-0.0018
-0.0584	-0.4296	-0.3756	-0.1370	-0.1512	-0.0325	-0.0369	0.0090	0.1116	-0.0025	-0.0860	-0.0134	0.0291	0.0037	-0.0791	-0.4121	-2.1959	-0.0173	-0.1854	-0.1204	-0.0233	-0.0114	-0.0042	-0.0028	-0.0049
-0.0253	-0.0732	-7.3253	-0.0176	-0.2741	-0.0183	0.0495	0.0001	11.5158	-0.0085	-0.4557	-0.0317	0.8772	-0.0011	-1.0719	-0.0950	-0.4395	0.0022	-3.0071	-0.1079	-0.0215	-0.0665	-0.0004	-0.3264	-0.0884
-0.0201	-0.3126	-0.4635	-0.3144	0.3407	-0.0073	-0.0154	0.0068	0.1640	-0.0173	-0.0667	0.0282	0.0796	-0.0012	-0.0189	-0.2331	-0.2751	-0.0364	-0.4459	-0.1022	-0.0026	-0.0085	-0.0055	0.0638	-0.0121
