resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.086,4.537,2.877,4.564
40,lower leaflet,6.708,5.097,2.531,4.443
41,lower leaflet,3.080,5.379,2.390,4.616
42,lower leaflet,3.260,5.859,2.638,4.548
43,lower leaflet,6.386,3.563,2.706,4.643
44,lower leaflet,2.304,3.335,2.242,4.259
45,lower leaflet,5.064,2.322,2.333,4.594
46,lower leaflet,5.400,7.576,2.761,4.148
47,lower leaflet,2.871,2.412,1.823,4.321
48,lower leaflet,1.169,4.489,2.349,4.176
49,lower leaflet,1.736,6.906,2.703,4.217
50,lower leaflet,6.614,2.610,2.654,4.395
51,lower leaflet,6.855,2.207,2.334,4.437
52,lower leaflet,7.739,6.380,2.612,4.429
53,lower leaflet,1.614,1.615,1.952,4.354
54,lower leaflet,3.925,7.795,2.553,3.954
55,lower leaflet,6.931,7.095,3.011,4.510
56,lower leaflet,3.218,8.612,2.830,4.275
57,lower leaflet,0.252,4.454,2.465,4.239
58,lower leaflet,4.357,0.741,2.697,4.271
59,lower leaflet,3.857,0.691,2.390,4.435
60,lower leaflet,6.976,7.644,2.932,4.485
61,lower leaflet,2.489,8.497,2.750,4.169
62,lower leaflet,9.247,5.956,2.246,4.156
63,lower leaflet,9.718,3.360,2.191,4.605
64,lower leaflet,4.735,0.210,2.479,4.234
65,lower leaflet,3.383,9.071,2.741,4.177
66,lower leaflet,7.997,8.280,2.845,4.639
67,lower leaflet,9.487,6.833,2.529,4.118
68,lower leaflet,7.431,7.957,2.805,4.689
69,lower leaflet,0.796,7.682,2.959,4.496
70,lower leaflet,8.840,2.072,2.450,4.372
71,lower leaflet,0.193,1.100,2.487,4.291
72,lower leaflet,8.679,8.087,2.928,4.646
73,lower leaflet,9.493,7.838,2.766,4.613
74,lower leaflet,9.058,0.570,2.577,4.471
75,lower leaflet,8.694,9.564,2.560,4.628
76,lower leaflet,9.749,0.065,2.761,4.160
147,lower leaflet,4.364,4.580,2.466,4.706
148,lower leaflet,3.684,4.812,2.531,4.708
149,lower leaflet,5.622,5.478,2.758,4.538
150,lower leaflet,3.821,5.484,2.868,4.698
151,lower leaflet,3.053,4.429,2.282,4.684
152,lower leaflet,5.420,4.060,2.876,4.706
153,lower leaflet,4.845,5.801,2.757,4.571
154,lower leaflet,3.864,6.006,2.578,4.564
155,lower leaflet,5.128,3.147,2.488,4.765
156,lower leaflet,3.945,7.097,2.874,4.273
157,lower leaflet,4.671,6.744,2.579,4.348
158,lower leaflet,3.495,6.693,2.937,4.518
159,lower leaflet,6.736,6.646,2.518,4.323
160,lower leaflet,3.155,3.708,2.281,4.487
161,lower leaflet,1.999,3.972,2.528,4.331
162,lower leaflet,4.458,3.011,2.672,4.676
163,lower leaflet,1.755,5.744,2.393,4.214
164,lower leaflet,7.078,5.609,2.483,4.542
165,lower leaflet,5.985,7.398,2.811,4.140
166,lower leaflet,3.555,2.477,1.841,4.451
167,lower leaflet,2.876,7.553,2.732,4.392
168,lower leaflet,1.451,4.824,2.556,4.284
169,lower leaflet,4.717,2.113,2.760,4.471
170,lower leaflet,7.242,6.315,2.454,4.447
171,lower leaflet,1.929,6.361,2.743,4.236
172,lower leaflet,3.839,2.336,2.312,4.576
173,lower leaflet,7.705,3.476,2.528,4.766
174,lower leaflet,6.899,4.337,2.977,4.613
175,lower leaflet,2.747,1.832,2.005,4.470
176,lower leaflet,5.090,8.110,2.756,4.049
177,lower leaflet,5.623,8.282,2.964,4.146
178,lower leaflet,1.419,2.510,2.312,4.462
179,lower leaflet,5.650,1.351,2.628,4.276
180,lower leaflet,3.395,1.228,2.423,4.506
181,lower leaflet,8.319,3.255,2.622,4.466
182,lower leaflet,7.449,2.640,2.353,4.353
183,lower leaflet,9.670,5.831,2.626,4.084
184,lower leaflet,0.692,3.840,2.318,4.203
185,lower leaflet,2.007,8.147,2.887,4.406
186,lower leaflet,4.461,9.363,2.573,4.141
187,lower leaflet,4.370,8.604,2.674,3.887
188,lower leaflet,0.093,5.038,2.635,4.163
189,lower leaflet,4.657,1.246,2.590,4.274
190,lower leaflet,0.540,6.733,2.465,4.106
191,lower leaflet,7.629,1.971,2.568,4.381
