resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.126,4.659,2.968,4.654
40,lower leaflet,6.549,5.116,2.652,4.585
41,lower leaflet,3.153,5.400,2.454,4.577
42,lower leaflet,3.322,5.861,2.812,4.494
43,lower leaflet,6.273,3.578,2.816,4.839
44,lower leaflet,2.131,3.414,2.321,4.501
45,lower leaflet,5.051,2.757,2.489,4.610
46,lower leaflet,5.440,7.597,2.787,4.431
47,lower leaflet,2.844,2.752,1.583,4.292
48,lower leaflet,0.962,4.507,2.255,4.301
49,lower leaflet,1.856,6.848,2.658,4.112
50,lower leaflet,6.465,2.628,2.649,4.618
51,lower leaflet,6.652,2.198,2.275,4.514
52,lower leaflet,7.749,6.420,2.589,4.628
53,lower leaflet,1.611,1.503,1.884,4.223
54,lower leaflet,3.907,7.916,2.841,4.128
55,lower leaflet,6.998,7.200,2.981,4.716
56,lower leaflet,3.160,8.613,2.895,4.296
57,lower leaflet,0.159,4.366,2.357,4.265
58,lower leaflet,4.437,0.762,2.737,4.155
59,lower leaflet,3.955,0.795,2.500,4.336
60,lower leaflet,7.086,7.856,2.926,4.721
61,lower leaflet,2.517,8.551,2.735,4.213
62,lower leaflet,9.075,5.910,2.315,4.321
63,lower leaflet,9.665,3.330,2.377,4.664
64,lower leaflet,4.605,0.170,2.530,4.376
65,lower leaflet,3.420,9.244,2.799,4.347
66,lower leaflet,8.110,8.505,2.893,4.445
67,lower leaflet,9.477,7.036,2.442,4.444
68,lower leaflet,7.649,8.117,2.875,4.696
69,lower leaflet,0.667,7.743,2.734,4.432
70,lower leaflet,8.714,2.112,2.381,4.437
71,lower leaflet,0.007,0.975,2.541,4.328
72,lower leaflet,8.918,8.315,2.952,4.557
73,lower leaflet,9.111,7.797,2.616,4.567
74,lower leaflet,8.934,0.766,2.785,4.385
75,lower leaflet,8.701,9.518,2.618,4.572
76,lower leaflet,9.637,0.138,2.787,4.174
147,lower leaflet,4.479,4.907,2.450,4.620
148,lower leaflet,3.827,4.721,2.424,4.624
149,lower leaflet,5.669,5.588,2.963,4.514
150,lower leaflet,3.869,5.443,3.038,4.638
151,lower leaflet,3.047,4.502,2.394,4.634
152,lower leaflet,5.261,4.119,2.816,4.819
153,lower leaflet,4.843,5.891,2.780,4.726
154,lower leaflet,3.899,5.925,2.638,4.719
155,lower leaflet,4.913,3.374,2.573,4.606
156,lower leaflet,4.000,6.992,3.076,4.185
157,lower leaflet,4.734,6.829,2.722,4.330
158,lower leaflet,3.511,6.676,2.933,4.370
159,lower leaflet,6.695,6.617,2.523,4.290
160,lower leaflet,2.926,3.854,2.006,4.602
161,lower leaflet,2.138,4.120,2.537,4.378
162,lower leaflet,4.106,3.201,2.532,4.433
163,lower leaflet,1.922,5.750,2.532,4.215
164,lower leaflet,6.877,5.784,2.517,4.607
165,lower leaflet,6.095,7.516,2.989,4.522
166,lower leaflet,3.221,2.361,1.847,4.323
167,lower leaflet,2.916,7.405,2.836,4.411
168,lower leaflet,1.496,4.845,2.385,4.296
169,lower leaflet,4.505,2.252,2.726,4.158
170,lower leaflet,7.191,6.426,2.391,4.644
171,lower leaflet,2.099,6.251,2.820,4.115
172,lower leaflet,3.698,2.384,2.282,4.396
173,lower leaflet,7.556,3.354,2.553,4.738
174,lower leaflet,6.817,4.262,2.988,4.762
175,lower leaflet,2.562,1.940,1.956,4.248
176,lower leaflet,4.974,7.940,2.955,4.255
177,lower leaflet,5.352,8.398,2.866,4.390
178,lower leaflet,1.549,2.355,2.127,4.187
179,lower leaflet,5.441,1.465,2.437,4.442
180,lower leaflet,3.610,1.494,2.416,4.377
181,lower leaflet,8.077,3.097,2.437,4.446
182,lower leaflet,7.325,2.742,2.266,4.502
183,lower leaflet,9.595,5.953,2.499,4.259
184,lower leaflet,0.588,3.538,2.422,4.407
185,lower leaflet,2.042,8.194,2.667,4.368
186,lower leaflet,4.344,9.307,2.586,4.232
187,lower leaflet,3.993,8.816,2.792,4.206
188,lower leaflet,0.019,4.899,2.674,4.299
189,lower leaflet,4.702,1.224,2.626,3.976
190,lower leaflet,0.902,6.556,2.442,4.221
191,lower leaflet,7.433,1.820,2.438,4.407
192,lower leaflet,5.662,8.998,2.769,4.446
193,lower leaflet,2.245,7.634,2.463,4.399
194,lower leaflet,3.133,0.981,2.514,4.298
195,lower leaflet,0.034,2.096,2.431,4.311
196,lower leaflet,7.909,1.429,2.420,4.376
197,lower leaflet,0.801,1.820,2.207,4.459
198,lower leaflet,8.572,5.201,2.386,4.255
199,lower leaflet,5.276,9.713,2.542,4.308
200,lower leaflet,1.607,0.497,2.393,3.973
201,lower leaflet,2.967,9.666,2.925,4.303
202,lower leaflet,6.986,0.836,2.312,4.277
203,lower leaflet,8.459,1.370,2.473,4.403
204,lower leaflet,6.382,0.446,2.876,4.404
205,lower leaflet,0.757,8.560,3.034,4.514
206,lower leaflet,2.214,9.710,2.646,4.205
207,lower leaflet,7.628,0.565,2.495,4.588
208,lower leaflet,0.940,0.528,2.578,3.995
209,lower leaflet,8.839,7.302,2.848,4.562
210,lower leaflet,1.220,9.232,2.802,4.398
211,lower leaflet,8.521,8.871,3.023,4.488
212,lower leaflet,7.748,9.670,2.505,4.385
213,lower leaflet,0.706,9.109,2.935,4.508
214,lower leaflet,9.275,1.157,2.790,4.288
215,lower leaflet,0.433,9.683,2.732,4.120
216,lower leaflet,9.712,9.165,2.821,4.087
235,lower leaflet,2.388,4.563,2.500,4.324
236,lower leaflet,2.864,6.179,2.569,4.230
237,lower leaflet,2.354,2.881,2.026,4.257
238,lower leaflet,3.351,8.021,2.906,4.559
239,lower leaflet,7.428,4.364,2.173,4.709
240,lower leaflet,0.695,2.503,2.296,4.441
241,lower leaflet,8.021,7.299,2.765,4.639
242,lower leaflet,4.990,8.984,2.793,4.334
243,lower leaflet,8.323,6.567,2.861,4.599
244,lower leaflet,8.215,2.305,2.550,4.497
245,lower leaflet,1.725,0.941,1.900,4.073
246,lower leaflet,8.236,4.568,2.215,4.349
247,lower leaflet,5.858,0.750,2.750,4.381
248,lower leaflet,6.741,8.968,2.754,4.494
249,lower leaflet,0.059,2.771,2.396,4.401
250,lower leaflet,1.662,9.697,2.676,4.188
251,lower leaflet,0.192,8.276,2.905,4.541
252,lower leaflet,8.067,9.340,3.086,4.302
279,lower leaflet,4.807,5.445,2.315,4.630
280,lower leaflet,5.584,4.912,2.682,4.720
281,lower leaflet,4.184,4.042,2.528,4.597
282,lower leaflet,5.891,5.945,2.622,4.434
283,lower leaflet,5.384,6.861,2.512,4.596
284,lower leaflet,2.407,5.186,2.393,4.313
285,lower leaflet,6.282,7.002,2.767,4.327
286,lower leaflet,5.849,3.350,2.539,4.886
287,lower leaflet,7.064,3.822,2.509,4.763
288,lower leaflet,6.786,3.124,2.639,4.843
289,lower leaflet,5.574,2.417,2.391,4.468
290,lower leaflet,0.998,5.280,2.201,4.353
291,lower leaflet,0.948,3.026,2.347,4.431
292,lower leaflet,8.315,5.929,2.513,4.397
293,lower leaflet,8.872,3.800,2.129,4.746
294,lower leaflet,6.408,1.293,2.312,4.173
295,lower leaflet,7.442,4.901,2.484,4.578
296,lower leaflet,0.631,5.871,2.257,4.437
297,lower leaflet,9.223,2.927,2.168,4.684
298,lower leaflet,1.251,8.375,2.670,4.519
299,lower leaflet,0.327,7.193,2.553,4.226
300,lower leaflet,8.824,4.371,2.208,4.512
301,lower leaflet,2.281,0.785,2.131,4.211
302,lower leaflet,7.445,8.998,2.570,4.236
303,lower leaflet,6.537,9.644,2.641,4.578
304,lower leaflet,9.141,9.084,2.609,4.490
353,lower leaflet,5.423,5.392,3.107,4.640
354,lower leaflet,4.977,5.572,2.991,4.752
355,lower leaflet,6.325,5.152,3.384,4.582
356,lower leaflet,4.773,4.510,3.177,4.515
357,lower leaflet,3.013,4.144,2.761,4.624
358,lower leaflet,4.770,3.719,3.153,4.483
359,lower leaflet,4.122,3.689,3.081,4.485
360,lower leaflet,6.127,3.633,3.442,4.844
361,lower leaflet,6.520,4.007,3.482,4.769
362,lower leaflet,7.005,4.560,3.118,4.728
363,lower leaflet,6.346,2.824,3.170,4.724
364,lower leaflet,4.563,7.538,3.312,4.006
365,lower leaflet,3.959,7.667,3.284,4.036
366,lower leaflet,1.441,3.786,2.831,4.346
367,lower leaflet,7.632,6.599,3.188,4.585
368,lower leaflet,5.618,2.432,2.886,4.441
369,lower leaflet,6.601,7.167,3.098,4.575
370,lower leaflet,1.237,5.757,2.721,4.284
371,lower leaflet,7.447,5.342,2.878,4.570
372,lower leaflet,6.214,7.865,3.052,4.481
373,lower leaflet,2.316,7.346,3.374,4.315
374,lower leaflet,3.389,7.115,3.266,4.373
375,lower leaflet,1.253,3.138,2.947,4.439
376,lower leaflet,7.370,7.061,3.358,4.673
377,lower leaflet,4.939,1.651,3.213,4.368
378,lower leaflet,4.403,1.593,2.985,4.278
379,lower leaflet,1.489,6.477,2.817,4.306
380,lower leaflet,1.853,6.094,3.053,4.277
381,lower leaflet,5.870,8.243,3.287,4.429
382,lower leaflet,0.498,4.509,2.677,4.297
383,lower leaflet,1.418,7.507,3.047,4.482
384,lower leaflet,7.471,2.235,2.844,4.521
385,lower leaflet,6.469,8.388,3.328,4.518
386,lower leaflet,2.959,1.635,2.513,4.277
387,lower leaflet,1.326,1.995,2.514,4.194
388,lower leaflet,7.701,7.481,3.336,4.707
389,lower leaflet,0.793,5.422,2.874,4.491
390,lower leaflet,8.641,5.656,2.827,4.407
391,lower leaflet,8.010,2.198,2.803,4.485
392,lower leaflet,9.425,4.297,2.758,4.345
393,lower leaflet,7.142,0.412,2.738,4.658
394,lower leaflet,2.588,1.260,2.433,4.368
395,lower leaflet,9.161,6.834,3.176,4.468
396,lower leaflet,9.248,6.558,3.240,4.407
397,lower leaflet,6.263,0.767,3.042,4.382
398,lower leaflet,9.006,1.963,2.752,4.391
399,lower leaflet,9.044,1.452,2.850,4.360
400,lower leaflet,9.358,8.845,3.423,4.617
1,upper leaflet,6.094,4.554,7.801,4.488
2,upper leaflet,6.490,3.741,7.677,4.360
3,upper leaflet,7.758,4.122,7.685,4.554
4,upper leaflet,4.056,4.324,7.167,4.614
5,upper leaflet,6.523,2.048,7.215,4.667
6,upper leaflet,5.189,2.621,7.219,4.497
7,upper leaflet,3.680,5.525,7.474,4.637
8,upper leaflet,3.803,7.591,7.058,3.993
9,upper leaflet,5.617,1.977,7.092,4.514
10,upper leaflet,3.093,6.460,7.181,4.426
11,upper leaflet,4.784,7.577,7.300,4.483
12,upper leaflet,7.961,2.808,7.171,4.503
13,upper leaflet,5.501,7.190,7.464,4.664
14,upper leaflet,6.998,7.106,7.803,4.500
15,upper leaflet,2.285,3.336,7.177,4.752
16,upper leaflet,6.057,7.368,7.339,4.503
17,upper leaflet,0.010,2.724,7.145,4.471
18,upper leaflet,1.311,4.535,7.032,4.352
19,upper leaflet,8.790,6.162,7.254,4.493
20,upper leaflet,8.042,7.428,7.411,4.337
21,upper leaflet,3.415,9.071,7.261,4.211
22,upper leaflet,7.050,8.201,7.637,4.440
23,upper leaflet,3.725,0.629,7.122,4.428
24,upper leaflet,0.877,6.792,7.120,4.439
25,upper leaflet,3.801,0.015,7.189,4.281
26,upper leaflet,9.062,2.449,7.059,4.381
27,upper leaflet,1.368,7.378,7.213,4.366
28,upper leaflet,7.556,8.857,7.427,4.545
29,upper leaflet,6.233,9.206,7.326,4.202
30,upper leaflet,2.998,0.510,6.932,4.089
31,upper leaflet,2.945,9.631,7.053,4.221
32,upper leaflet,9.006,8.215,7.493,4.602
33,upper leaflet,9.031,9.185,7.422,4.324
34,upper leaflet,8.849,0.166,7.407,4.373
35,upper leaflet,9.388,0.898,7.280,4.280
36,upper leaflet,1.156,9.227,7.238,4.191
37,upper leaflet,0.598,1.463,6.738,4.131
38,upper leaflet,0.343,8.576,7.257,4.318
77,upper leaflet,5.748,4.049,7.585,4.628
78,upper leaflet,6.820,4.549,7.361,4.491
79,upper leaflet,4.742,4.430,7.131,4.446
80,upper leaflet,5.576,3.397,7.500,4.531
81,upper leaflet,4.641,5.036,7.401,4.613
82,upper leaflet,6.948,3.093,7.213,4.571
83,upper leaflet,5.626,6.084,7.413,4.446
84,upper leaflet,4.191,6.817,7.301,4.532
85,upper leaflet,7.084,5.095,7.474,4.524
86,upper leaflet,4.225,5.846,7.533,4.710
87,upper leaflet,8.023,4.138,7.108,4.765
88,upper leaflet,7.402,2.637,7.345,4.621
89,upper leaflet,7.041,5.639,7.374,4.532
90,upper leaflet,4.274,3.153,7.296,4.225
91,upper leaflet,4.773,2.196,6.662,4.305
92,upper leaflet,2.845,5.827,7.366,4.427
93,upper leaflet,8.882,4.644,6.902,4.739
94,upper leaflet,2.777,4.409,6.991,4.571
95,upper leaflet,3.260,3.316,7.003,4.253
96,upper leaflet,8.067,5.629,7.371,4.563
97,upper leaflet,3.655,2.747,6.818,4.120
98,upper leaflet,6.080,1.489,7.061,4.322
99,upper leaflet,3.094,7.448,7.095,4.099
100,upper leaflet,8.699,5.562,7.066,4.597
101,upper leaflet,8.703,4.163,7.230,4.795
102,upper leaflet,2.581,7.274,7.425,4.035
103,upper leaflet,7.701,6.762,7.420,4.430
104,upper leaflet,3.076,2.537,6.766,4.824
105,upper leaflet,8.156,6.471,7.358,4.541
106,upper leaflet,2.055,4.293,6.912,4.461
107,upper leaflet,4.079,8.523,6.983,4.075
