resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.959,4.824,2.681,4.311
40,lower leaflet,6.841,5.260,2.375,4.600
41,lower leaflet,2.894,5.399,2.196,4.791
42,lower leaflet,2.975,6.017,2.270,4.658
43,lower leaflet,6.159,3.558,2.731,4.350
44,lower leaflet,2.082,3.403,2.522,4.407
45,lower leaflet,4.881,2.641,2.667,4.623
46,lower leaflet,5.481,7.753,2.370,4.293
47,lower leaflet,2.786,2.825,1.808,4.196
48,lower leaflet,0.626,4.695,2.170,4.393
49,lower leaflet,1.652,6.943,2.858,4.369
50,lower leaflet,6.442,2.686,2.784,4.369
51,lower leaflet,6.706,2.213,2.407,4.182
52,lower leaflet,7.919,6.480,2.492,4.770
53,lower leaflet,1.548,1.834,2.428,4.120
54,lower leaflet,3.838,8.120,2.697,4.360
55,lower leaflet,6.903,7.441,2.836,4.465
56,lower leaflet,2.794,8.843,2.709,4.140
57,lower leaflet,0.082,4.427,2.395,4.418
58,lower leaflet,4.550,0.933,2.768,4.096
59,lower leaflet,4.199,0.643,2.478,4.000
60,lower leaflet,7.104,8.026,2.870,4.433
61,lower leaflet,2.266,9.126,2.594,4.321
62,lower leaflet,9.218,6.252,2.573,4.246
63,lower leaflet,9.604,3.362,2.349,4.678
64,lower leaflet,4.904,0.403,2.643,4.366
65,lower leaflet,3.513,9.382,2.586,4.307
66,lower leaflet,8.135,8.631,2.811,4.165
67,lower leaflet,9.360,6.959,2.483,4.260
68,lower leaflet,7.640,8.204,2.871,4.585
69,lower leaflet,0.663,7.876,3.013,4.497
70,lower leaflet,9.011,2.319,2.581,4.494
71,lower leaflet,0.180,1.506,2.528,4.325
72,lower leaflet,8.953,8.576,2.745,4.204
73,lower leaflet,9.001,7.812,2.764,4.418
74,lower leaflet,8.886,0.823,2.869,4.345
75,lower leaflet,8.642,0.042,2.822,4.493
76,lower leaflet,9.628,0.227,3.130,4.262
147,lower leaflet,4.347,4.787,2.443,4.764
148,lower leaflet,3.384,4.856,2.379,4.798
149,lower leaflet,5.702,5.786,2.736,4.378
150,lower leaflet,3.668,5.638,2.509,4.759
151,lower leaflet,2.704,4.731,2.179,4.767
152,lower leaflet,5.264,4.077,2.732,4.429
153,lower leaflet,4.710,6.128,2.576,4.471
154,lower leaflet,4.017,6.149,2.479,4.559
155,lower leaflet,4.974,3.357,2.577,4.743
156,lower leaflet,3.985,7.456,2.583,4.238
157,lower leaflet,4.718,6.641,2.338,4.355
158,lower leaflet,3.630,7.045,2.167,4.209
159,lower leaflet,6.665,6.877,2.297,4.269
160,lower leaflet,3.078,3.714,1.981,4.620
161,lower leaflet,1.689,4.137,2.508,4.567
162,lower leaflet,4.109,3.542,2.718,4.480
163,lower leaflet,1.737,5.798,2.503,4.366
164,lower leaflet,7.157,5.882,2.185,4.702
165,lower leaflet,5.883,7.481,2.692,4.121
166,lower leaflet,3.390,2.595,1.883,4.288
167,lower leaflet,2.507,7.757,2.650,4.526
168,lower leaflet,1.201,4.880,2.551,4.564
169,lower leaflet,4.400,2.750,2.575,4.780
170,lower leaflet,7.437,6.565,2.238,4.696
171,lower leaflet,1.821,6.392,2.867,4.267
172,lower leaflet,3.792,2.353,2.480,4.551
173,lower leaflet,7.596,3.514,2.328,4.539
174,lower leaflet,6.821,4.404,2.732,4.464
175,lower leaflet,2.555,1.974,2.253,4.191
176,lower leaflet,4.987,8.064,2.591,4.176
177,lower leaflet,5.643,8.345,2.646,4.239
178,lower leaflet,1.430,2.414,2.496,4.206
179,lower leaflet,5.567,1.783,2.502,4.286
180,lower leaflet,3.152,1.623,2.391,4.465
181,lower leaflet,8.268,3.410,2.556,4.848
182,lower leaflet,7.695,2.929,2.109,4.574
183,lower leaflet,9.720,5.980,2.747,4.320
184,lower leaflet,0.265,3.911,2.296,4.594
185,lower leaflet,1.768,8.387,2.445,4.517
186,lower leaflet,4.515,9.396,2.633,4.169
187,lower leaflet,4.629,8.823,2.535,4.088
188,lower leaflet,9.681,4.939,2.747,4.286
189,lower leaflet,4.841,1.440,2.718,4.214
190,lower leaflet,0.810,6.757,2.575,4.271
191,lower leaflet,7.339,2.058,2.623,4.356
192,lower leaflet,5.931,9.296,2.861,4.342
193,lower leaflet,1.684,7.645,2.923,4.504
194,lower leaflet,3.289,0.711,2.878,4.408
195,lower leaflet,9.668,2.082,2.296,4.376
196,lower leaflet,8.043,1.866,2.587,4.441
197,lower leaflet,0.761,1.581,2.339,4.211
198,lower leaflet,8.772,5.416,2.521,4.287
199,lower leaflet,5.449,0.147,2.711,4.196
200,lower leaflet,1.971,0.400,2.416,4.485
201,lower leaflet,3.398,0.191,2.596,4.466
202,lower leaflet,7.230,1.247,2.387,4.186
203,lower leaflet,8.537,1.418,2.554,4.387
204,lower leaflet,6.211,0.471,2.472,4.152
205,lower leaflet,0.605,8.770,3.074,4.217
206,lower leaflet,2.546,0.079,2.721,4.577
207,lower leaflet,7.824,0.769,2.504,4.392
208,lower leaflet,0.418,0.959,2.486,4.308
209,lower leaflet,8.802,7.310,3.015,4.385
210,lower leaflet,1.091,9.474,2.760,4.326
211,lower leaflet,8.550,9.079,3.050,4.130
212,lower leaflet,7.907,0.024,2.469,4.534
213,lower leaflet,0.505,9.415,3.138,4.173
214,lower leaflet,9.330,1.107,2.921,4.388
215,lower leaflet,0.378,0.185,2.978,4.145
216,lower leaflet,9.654,9.233,2.814,4.366
235,lower leaflet,2.117,4.594,2.340,4.655
236,lower leaflet,2.424,6.549,2.245,4.353
237,lower leaflet,2.373,2.925,2.194,4.020
238,lower leaflet,2.872,8.207,2.691,4.287
239,lower leaflet,7.393,4.533,2.148,4.638
240,lower leaflet,0.610,2.684,2.265,4.350
241,lower leaflet,7.811,7.584,2.719,4.610
242,lower leaflet,5.388,9.010,2.946,4.204
243,lower leaflet,8.374,6.844,2.851,4.571
244,lower leaflet,8.340,2.583,2.662,4.336
245,lower leaflet,1.822,1.189,2.162,4.310
246,lower leaflet,8.342,4.796,2.060,4.405
247,lower leaflet,5.760,1.056,2.581,4.153
248,lower leaflet,6.729,9.249,2.554,4.460
249,lower leaflet,9.783,2.798,2.392,4.345
250,lower leaflet,1.268,0.209,2.504,4.282
251,lower leaflet,0.153,8.474,2.925,4.285
252,lower leaflet,8.049,9.480,3.111,4.274
279,lower leaflet,4.711,5.543,2.192,4.730
280,lower leaflet,5.354,4.945,2.506,4.550
281,lower leaflet,3.877,4.385,2.278,4.797
282,lower leaflet,6.118,6.101,2.530,4.398
283,lower leaflet,5.253,7.070,2.328,4.253
284,lower leaflet,2.033,5.278,2.368,4.534
285,lower leaflet,6.213,7.150,2.379,4.139
286,lower leaflet,5.799,3.173,2.584,4.728
287,lower leaflet,6.997,3.887,2.443,4.477
288,lower leaflet,6.816,3.220,2.512,4.408
289,lower leaflet,5.950,2.440,2.622,4.161
290,lower leaflet,0.659,5.405,2.371,4.515
291,lower leaflet,1.010,3.047,2.619,4.380
292,lower leaflet,8.586,6.189,2.541,4.470
293,lower leaflet,8.670,3.900,2.143,4.799
294,lower leaflet,6.564,1.373,2.344,4.159
295,lower leaflet,7.681,4.963,2.269,4.513
296,lower leaflet,0.416,6.135,2.555,4.373
297,lower leaflet,8.965,3.107,2.109,4.660
298,lower leaflet,1.114,8.697,2.552,4.426
299,lower leaflet,0.558,7.298,2.772,4.196
300,lower leaflet,8.795,4.490,2.129,4.438
301,lower leaflet,2.520,0.923,2.329,4.527
302,lower leaflet,7.546,9.066,2.569,4.308
303,lower leaflet,6.395,9.740,2.443,4.369
304,lower leaflet,9.063,9.385,2.861,4.376
353,lower leaflet,5.387,5.549,2.729,4.472
354,lower leaflet,4.613,5.609,2.893,4.723
355,lower leaflet,6.308,5.198,3.126,4.379
356,lower leaflet,4.801,4.716,3.035,4.643
357,lower leaflet,2.987,4.166,2.607,4.800
358,lower leaflet,4.650,4.019,3.116,4.618
359,lower leaflet,4.057,3.892,3.143,4.708
360,lower leaflet,6.070,3.825,3.373,4.406
361,lower leaflet,6.513,4.157,3.399,4.369
362,lower leaflet,6.798,4.829,3.073,4.499
363,lower leaflet,6.286,3.057,3.272,4.491
364,lower leaflet,4.474,7.686,3.065,4.154
365,lower leaflet,3.767,7.970,3.138,4.473
366,lower leaflet,1.581,3.555,2.791,4.476
367,lower leaflet,7.593,6.727,3.237,4.768
368,lower leaflet,5.473,2.491,3.172,4.431
369,lower leaflet,6.477,7.296,2.868,4.345
370,lower leaflet,1.180,5.603,3.052,4.476
371,lower leaflet,7.543,5.612,2.773,4.783
372,lower leaflet,6.195,7.746,3.038,4.096
373,lower leaflet,2.162,7.646,3.241,4.592
374,lower leaflet,3.142,7.964,2.799,4.330
375,lower leaflet,1.251,3.254,3.008,4.383
376,lower leaflet,7.224,7.024,3.129,4.667
377,lower leaflet,4.484,1.848,3.045,4.401
378,lower leaflet,3.909,1.868,2.786,4.456
379,lower leaflet,1.045,6.398,3.276,4.278
380,lower leaflet,1.511,6.169,3.046,4.302
381,lower leaflet,5.981,8.514,2.982,4.245
382,lower leaflet,0.298,4.477,2.869,4.419
383,lower leaflet,1.638,7.435,3.388,4.553
384,lower leaflet,7.505,2.380,3.129,4.423
385,lower leaflet,6.562,8.739,3.037,4.298
386,lower leaflet,2.584,1.736,2.787,4.426
