resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.843,4.428,2.821,4.684
40,lower leaflet,6.451,5.192,2.459,4.546
41,lower leaflet,3.074,5.412,2.367,4.629
42,lower leaflet,3.247,5.856,2.675,4.570
43,lower leaflet,6.307,3.442,2.793,4.761
44,lower leaflet,2.219,3.365,2.231,4.343
45,lower leaflet,4.955,2.294,2.476,4.346
46,lower leaflet,5.431,7.474,2.802,4.330
47,lower leaflet,2.953,2.627,1.704,4.170
48,lower leaflet,1.103,4.523,2.251,4.158
49,lower leaflet,1.867,6.879,2.746,4.258
50,lower leaflet,6.539,2.488,2.628,4.663
51,lower leaflet,6.869,2.014,2.372,4.413
52,lower leaflet,7.763,6.359,2.633,4.438
53,lower leaflet,1.731,1.796,1.871,4.205
54,lower leaflet,3.991,7.951,2.536,3.960
55,lower leaflet,6.991,7.078,2.962,4.516
56,lower leaflet,3.241,8.656,2.902,4.293
57,lower leaflet,0.222,4.520,2.386,4.290
58,lower leaflet,4.272,0.645,2.669,4.204
59,lower leaflet,3.683,0.791,2.458,4.373
60,lower leaflet,7.050,7.646,2.862,4.583
61,lower leaflet,2.524,8.595,2.813,4.187
62,lower leaflet,9.022,5.926,2.359,4.224
63,lower leaflet,9.587,3.348,2.337,4.572
64,lower leaflet,4.606,0.171,2.427,4.153
65,lower leaflet,3.445,9.262,2.762,4.398
66,lower leaflet,8.110,8.285,2.790,4.399
67,lower leaflet,9.487,6.768,2.463,4.324
68,lower leaflet,7.518,7.945,2.783,4.656
69,lower leaflet,0.818,7.715,2.962,4.595
70,lower leaflet,8.791,2.035,2.538,4.272
71,lower leaflet,0.055,1.166,2.513,4.272
72,lower leaflet,8.765,8.149,2.887,4.592
73,lower leaflet,9.433,7.890,2.594,4.609
74,lower leaflet,9.039,0.762,2.727,4.524
75,lower leaflet,8.700,9.591,2.487,4.595
76,lower leaflet,9.700,0.062,2.766,4.104
147,lower leaflet,4.512,4.701,2.313,4.538
148,lower leaflet,3.816,4.823,2.549,4.637
149,lower leaflet,5.599,5.463,2.751,4.648
150,lower leaflet,3.783,5.442,2.921,4.635
151,lower leaflet,3.021,4.501,2.210,4.567
152,lower leaflet,5.220,3.861,2.896,4.711
153,lower leaflet,4.785,5.856,2.688,4.693
154,lower leaflet,3.840,5.954,2.580,4.565
155,lower leaflet,5.087,3.123,2.594,4.703
156,lower leaflet,3.910,7.186,2.888,4.251
157,lower leaflet,4.617,6.925,2.533,4.315
158,lower leaflet,3.447,6.735,2.949,4.473
159,lower leaflet,6.770,6.650,2.558,4.221
160,lower leaflet,3.279,3.818,2.300,4.405
161,lower leaflet,1.892,4.112,2.520,4.233
162,lower leaflet,4.388,3.006,2.780,4.532
163,lower leaflet,1.854,5.774,2.490,4.255
164,lower leaflet,7.055,5.625,2.517,4.510
165,lower leaflet,6.060,7.403,2.977,4.233
166,lower leaflet,3.629,2.700,1.850,4.350
167,lower leaflet,2.902,7.636,2.833,4.444
168,lower leaflet,1.352,4.912,2.567,4.182
169,lower leaflet,4.658,1.997,2.868,4.225
170,lower leaflet,7.209,6.295,2.473,4.491
171,lower leaflet,1.896,6.295,2.880,4.278
172,lower leaflet,3.893,2.519,2.349,4.453
173,lower leaflet,7.532,3.378,2.508,4.729
174,lower leaflet,6.776,4.341,2.852,4.727
175,lower leaflet,2.805,1.804,2.115,4.369
176,lower leaflet,5.073,8.019,2.811,4.193
177,lower leaflet,5.653,8.250,2.852,4.272
178,lower leaflet,1.553,2.612,2.142,4.374
179,lower leaflet,5.537,1.354,2.493,4.274
180,lower leaflet,3.358,1.304,2.465,4.474
181,lower leaflet,8.230,3.226,2.716,4.572
182,lower leaflet,7.376,2.491,2.368,4.537
183,lower leaflet,9.529,5.942,2.663,4.195
184,lower leaflet,0.581,3.984,2.244,4.435
185,lower leaflet,2.093,8.151,2.846,4.469
186,lower leaflet,4.309,9.248,2.551,4.187
187,lower leaflet,4.386,8.674,2.831,4.005
188,lower leaflet,0.030,5.083,2.567,4.203
189,lower leaflet,4.624,1.131,2.559,4.166
190,lower leaflet,0.574,6.768,2.381,4.335
191,lower leaflet,7.525,1.895,2.672,4.401
192,lower leaflet,5.827,9.264,2.739,4.501
193,lower leaflet,2.097,7.772,2.552,4.496
194,lower leaflet,3.088,0.749,2.985,4.255
195,lower leaflet,0.044,2.182,2.515,4.306
196,lower leaflet,8.066,1.491,2.501,4.265
197,lower leaflet,0.875,1.879,1.992,4.554
198,lower leaflet,8.597,5.352,2.721,4.224
199,lower leaflet,5.198,9.777,2.506,4.427
200,lower leaflet,1.850,0.494,2.449,4.196
201,lower leaflet,3.185,9.761,2.675,4.328
