resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.839,4.634,2.879,4.453
40,lower leaflet,6.582,5.322,2.417,4.468
41,lower leaflet,3.036,5.312,2.487,4.689
42,lower leaflet,2.966,6.012,2.593,4.420
43,lower leaflet,6.188,3.509,2.678,4.594
44,lower leaflet,2.222,3.317,2.344,4.189
45,lower leaflet,4.851,2.614,2.681,4.646
46,lower leaflet,5.419,7.669,2.629,4.345
47,lower leaflet,2.768,2.699,1.916,4.028
48,lower leaflet,0.505,4.657,2.060,4.399
49,lower leaflet,1.700,6.815,2.986,4.149
50,lower leaflet,6.352,2.552,2.641,4.370
51,lower leaflet,6.717,2.116,2.283,4.449
52,lower leaflet,7.855,6.342,2.628,4.623
53,lower leaflet,1.594,1.677,2.180,4.231
54,lower leaflet,3.851,8.213,2.845,4.479
55,lower leaflet,6.969,7.165,2.929,4.436
56,lower leaflet,2.927,8.879,2.904,4.110
57,lower leaflet,9.568,4.252,2.252,4.568
58,lower leaflet,4.373,0.779,2.992,4.087
59,lower leaflet,4.025,0.505,2.678,4.278
60,lower leaflet,7.169,7.747,2.935,4.497
61,lower leaflet,2.267,8.692,2.804,4.527
62,lower leaflet,8.977,5.861,2.491,4.230
63,lower leaflet,9.584,3.139,2.322,4.441
64,lower leaflet,4.804,0.308,2.788,4.444
65,lower leaflet,3.667,9.431,2.557,4.257
66,lower leaflet,8.167,8.360,2.871,4.240
67,lower leaflet,9.491,6.606,2.504,4.224
68,lower leaflet,7.710,7.921,2.992,4.633
69,lower leaflet,0.688,7.622,2.988,4.537
70,lower leaflet,8.898,2.263,2.512,4.363
71,lower leaflet,0.237,1.196,2.399,4.396
72,lower leaflet,8.943,8.172,2.917,4.214
73,lower leaflet,9.377,7.688,2.822,4.734
74,lower leaflet,9.026,0.630,2.538,4.356
75,lower leaflet,8.607,9.589,2.588,4.532
76,lower leaflet,9.549,0.175,2.881,4.307
147,lower leaflet,4.127,4.760,2.657,4.743
148,lower leaflet,3.456,4.423,2.141,4.532
149,lower leaflet,5.561,5.644,2.796,4.409
150,lower leaflet,3.837,5.425,2.854,4.707
151,lower leaflet,2.885,4.595,2.323,4.589
152,lower leaflet,5.087,4.121,2.919,4.578
