resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.945,4.814,2.797,4.382
40,lower leaflet,6.815,5.369,2.408,4.630
41,lower leaflet,2.613,5.492,2.151,4.549
42,lower leaflet,2.854,6.119,2.352,4.354
43,lower leaflet,6.110,3.658,2.743,4.514
44,lower leaflet,1.854,3.315,2.595,4.444
45,lower leaflet,5.021,2.780,2.675,4.765
46,lower leaflet,5.401,7.798,2.415,4.287
47,lower leaflet,2.582,3.052,1.900,4.318
48,lower leaflet,0.626,4.709,2.062,4.394
49,lower leaflet,1.691,6.965,2.902,4.318
50,lower leaflet,6.331,2.657,2.828,4.566
51,lower leaflet,6.705,2.104,2.462,4.362
52,lower leaflet,7.906,6.376,2.462,4.743
53,lower leaflet,1.679,1.846,2.381,4.255
54,lower leaflet,3.671,8.196,2.626,4.382
55,lower leaflet,6.881,7.300,2.841,4.414
56,lower leaflet,2.815,8.838,2.732,4.111
57,lower leaflet,0.023,4.466,2.304,4.399
58,lower leaflet,4.455,1.027,2.810,3.987
59,lower leaflet,4.068,0.725,2.602,4.296
60,lower leaflet,7.011,7.902,2.869,4.377
61,lower leaflet,2.219,8.857,2.624,4.312
62,lower leaflet,9.091,6.236,2.617,4.354
63,lower leaflet,9.550,3.274,2.366,4.697
64,lower leaflet,4.905,0.511,2.567,4.201
65,lower leaflet,3.588,9.404,2.795,4.236
66,lower leaflet,8.060,8.596,2.867,4.190
67,lower leaflet,9.242,6.899,2.383,4.445
68,lower leaflet,7.528,8.222,2.832,4.556
69,lower leaflet,0.606,7.942,2.945,4.446
70,lower leaflet,8.909,2.296,2.483,4.555
71,lower leaflet,0.117,1.311,2.564,4.361
72,lower leaflet,8.850,8.501,2.728,4.212
73,lower leaflet,9.037,7.834,2.704,4.461
74,lower leaflet,8.987,0.704,2.851,4.373
75,lower leaflet,8.633,0.058,2.758,4.569
76,lower leaflet,9.669,0.182,3.097,4.364
147,lower leaflet,4.269,4.708,2.467,4.713
148,lower leaflet,3.272,4.855,2.466,4.780
149,lower leaflet,5.622,5.772,2.807,4.447
150,lower leaflet,3.636,5.664,2.569,4.745
151,lower leaflet,2.793,4.761,2.112,4.771
152,lower leaflet,5.265,4.143,2.810,4.508
153,lower leaflet,4.665,6.132,2.642,4.461
154,lower leaflet,4.060,6.113,2.373,4.647
155,lower leaflet,4.924,3.428,2.504,4.801
156,lower leaflet,4.138,7.481,2.645,4.231
157,lower leaflet,4.596,6.723,2.343,4.358
158,lower leaflet,3.539,6.896,2.136,4.315
159,lower leaflet,6.591,6.728,2.199,4.272
160,lower leaflet,2.834,3.870,2.232,4.743
161,lower leaflet,1.401,4.253,2.413,4.486
162,lower leaflet,4.072,3.651,2.691,4.533
163,lower leaflet,1.690,5.954,2.433,4.372
164,lower leaflet,7.031,5.927,2.228,4.573
165,lower leaflet,5.818,7.494,2.709,4.139
166,lower leaflet,3.453,2.879,1.972,4.421
167,lower leaflet,2.589,7.812,2.747,4.569
168,lower leaflet,1.221,4.952,2.453,4.399
169,lower leaflet,4.453,2.678,2.555,4.713
170,lower leaflet,7.381,6.482,2.209,4.683
171,lower leaflet,1.792,6.363,2.869,4.243
172,lower leaflet,3.745,2.539,2.341,4.435
173,lower leaflet,7.465,3.548,2.460,4.581
174,lower leaflet,6.738,4.444,2.793,4.426
175,lower leaflet,2.667,1.908,2.230,4.333
176,lower leaflet,5.021,8.178,2.713,4.176
177,lower leaflet,5.638,8.328,2.680,4.145
178,lower leaflet,1.415,2.399,2.379,4.468
179,lower leaflet,5.482,1.722,2.442,4.426
180,lower leaflet,3.195,1.576,2.278,4.454
181,lower leaflet,8.306,3.428,2.675,4.878
182,lower leaflet,7.695,3.017,2.182,4.663
183,lower leaflet,9.705,5.904,2.752,4.421
184,lower leaflet,0.215,3.945,2.306,4.612
185,lower leaflet,1.773,8.348,2.464,4.433
186,lower leaflet,4.471,9.546,2.626,3.954
187,lower leaflet,4.594,8.949,2.588,4.005
188,lower leaflet,9.585,5.013,2.616,4.274
189,lower leaflet,4.833,1.472,2.759,4.261
190,lower leaflet,0.793,6.720,2.602,4.105
191,lower leaflet,7.176,2.044,2.675,4.321
192,lower leaflet,6.016,9.234,2.833,4.477
193,lower leaflet,1.828,7.598,2.967,4.496
194,lower leaflet,3.182,0.614,2.974,4.398
195,lower leaflet,9.760,2.023,2.337,4.408
196,lower leaflet,7.979,1.859,2.564,4.487
197,lower leaflet,0.907,1.427,2.256,4.157
198,lower leaflet,8.777,5.360,2.545,4.557
199,lower leaflet,5.398,0.091,2.810,4.344
200,lower leaflet,1.964,0.442,2.429,4.421
201,lower leaflet,3.253,0.102,2.742,4.490
202,lower leaflet,7.277,1.170,2.496,4.388
203,lower leaflet,8.584,1.312,2.645,4.432
204,lower leaflet,6.368,0.508,2.740,4.252
205,lower leaflet,0.680,8.598,3.032,4.236
206,lower leaflet,2.503,9.615,2.770,4.418
207,lower leaflet,7.775,0.814,2.610,4.493
208,lower leaflet,0.467,0.843,2.486,4.452
209,lower leaflet,8.822,7.253,2.878,4.502
210,lower leaflet,1.136,9.407,2.874,4.279
211,lower leaflet,8.523,8.965,3.057,4.326
212,lower leaflet,7.757,0.163,2.492,4.351
213,lower leaflet,0.535,9.310,3.187,4.237
214,lower leaflet,9.417,1.018,2.884,4.355
215,lower leaflet,0.465,0.064,3.074,4.196
216,lower leaflet,9.671,9.221,2.617,4.407
235,lower leaflet,1.976,4.670,2.304,4.683
236,lower leaflet,2.447,6.596,2.385,4.325
237,lower leaflet,2.204,2.982,2.281,4.343
238,lower leaflet,2.917,8.249,2.717,4.283
239,lower leaflet,7.305,4.586,2.168,4.366
240,lower leaflet,0.546,2.732,2.178,4.414
241,lower leaflet,7.948,7.625,2.575,4.543
242,lower leaflet,5.439,9.034,3.051,4.328
243,lower leaflet,8.328,6.853,2.851,4.687
244,lower leaflet,8.219,2.592,2.688,4.537
245,lower leaflet,1.812,1.247,2.105,4.411
246,lower leaflet,8.211,4.780,2.174,4.345
247,lower leaflet,5.647,1.144,2.677,4.220
248,lower leaflet,6.819,9.209,2.605,4.442
249,lower leaflet,0.017,2.779,2.444,4.439
250,lower leaflet,1.498,0.026,2.552,4.319
251,lower leaflet,0.064,8.431,2.936,4.250
252,lower leaflet,8.051,9.489,3.025,4.202
279,lower leaflet,4.533,5.588,2.248,4.669
280,lower leaflet,5.129,5.067,2.597,4.618
281,lower leaflet,3.788,4.434,2.365,4.796
282,lower leaflet,6.046,6.153,2.550,4.412
283,lower leaflet,5.120,7.137,2.394,4.332
284,lower leaflet,1.927,5.261,2.207,4.382
285,lower leaflet,6.138,7.060,2.388,4.143
286,lower leaflet,5.779,3.202,2.551,4.857
287,lower leaflet,6.988,3.971,2.434,4.444
288,lower leaflet,6.655,3.165,2.478,4.570
289,lower leaflet,5.842,2.449,2.650,4.444
290,lower leaflet,0.619,5.509,2.368,4.494
291,lower leaflet,1.012,3.106,2.584,4.455
292,lower leaflet,8.573,6.068,2.508,4.520
293,lower leaflet,8.556,3.780,2.183,4.825
294,lower leaflet,6.515,1.332,2.485,4.256
295,lower leaflet,7.477,5.081,2.439,4.531
296,lower leaflet,0.413,6.116,2.538,4.360
297,lower leaflet,8.956,3.044,2.141,4.792
298,lower leaflet,1.144,8.694,2.715,4.329
299,lower leaflet,0.663,7.401,2.592,4.311
300,lower leaflet,8.778,4.463,2.164,4.530
301,lower leaflet,2.488,0.909,2.448,4.465
302,lower leaflet,7.505,8.998,2.568,4.305
303,lower leaflet,6.529,9.644,2.630,4.407
304,lower leaflet,9.074,9.376,2.809,4.480
353,lower leaflet,5.302,5.561,2.862,4.717
354,lower leaflet,4.520,5.616,2.965,4.653
355,lower leaflet,6.231,5.232,3.191,4.403
356,lower leaflet,4.754,4.691,2.995,4.644
357,lower leaflet,2.824,4.181,2.656,4.705
358,lower leaflet,4.689,4.096,3.261,4.503
359,lower leaflet,4.083,3.883,3.354,4.685
360,lower leaflet,6.053,3.782,3.441,4.409
361,lower leaflet,6.426,4.167,3.303,4.329
362,lower leaflet,6.766,4.856,3.011,4.472
363,lower leaflet,6.235,3.099,3.210,4.461
364,lower leaflet,4.606,7.655,3.035,4.223
365,lower leaflet,3.906,8.075,3.059,4.335
366,lower leaflet,1.304,3.651,2.654,4.527
367,lower leaflet,7.535,6.696,3.199,4.714
368,lower leaflet,5.395,2.508,3.241,4.696
