resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.032,4.645,2.790,4.421
40,lower leaflet,6.751,5.035,2.463,4.390
41,lower leaflet,2.934,5.419,2.333,4.678
42,lower leaflet,3.209,5.886,2.650,4.514
43,lower leaflet,6.298,3.592,2.789,4.493
44,lower leaflet,2.305,3.437,2.258,4.402
45,lower leaflet,5.008,2.593,2.239,4.599
46,lower leaflet,5.386,7.625,2.726,4.236
47,lower leaflet,2.768,2.418,1.937,4.070
48,lower leaflet,0.629,4.594,2.065,4.334
49,lower leaflet,1.644,6.856,2.914,4.480
50,lower leaflet,6.409,2.600,2.631,4.256
51,lower leaflet,6.742,2.176,2.275,4.313
52,lower leaflet,7.816,6.349,2.490,4.588
53,lower leaflet,1.522,1.561,2.168,4.100
54,lower leaflet,3.915,7.853,2.907,4.040
55,lower leaflet,7.057,7.183,2.812,4.609
56,lower leaflet,2.994,8.759,2.710,4.079
57,lower leaflet,9.779,4.433,2.534,4.422
58,lower leaflet,4.431,0.752,2.964,3.917
59,lower leaflet,3.911,0.842,2.707,4.248
60,lower leaflet,7.224,7.792,2.829,4.827
61,lower leaflet,2.318,8.530,2.661,4.286
62,lower leaflet,9.158,5.978,2.385,4.214
63,lower leaflet,9.619,3.308,2.253,4.503
64,lower leaflet,4.765,0.331,2.819,4.363
65,lower leaflet,3.528,9.462,2.613,4.210
66,lower leaflet,8.200,8.406,2.756,4.309
67,lower leaflet,9.532,6.921,2.507,4.213
68,lower leaflet,7.771,7.940,2.756,4.703
69,lower leaflet,0.775,7.693,2.888,4.479
70,lower leaflet,8.923,2.394,2.370,4.336
71,lower leaflet,0.195,1.189,2.323,4.345
72,lower leaflet,8.923,8.191,2.912,4.464
73,lower leaflet,9.390,7.840,2.746,4.594
74,lower leaflet,9.096,0.863,2.417,4.287
75,lower leaflet,8.663,9.631,2.504,4.551
76,lower leaflet,9.684,0.316,2.643,4.112
