resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.058,4.610,2.993,4.559
40,lower leaflet,6.701,5.203,2.706,4.413
41,lower leaflet,3.247,5.421,2.483,4.602
42,lower leaflet,3.379,5.912,2.857,4.533
43,lower leaflet,6.268,3.651,2.815,4.825
44,lower leaflet,2.084,3.431,2.418,4.382
45,lower leaflet,5.000,2.809,2.465,4.536
46,lower leaflet,5.379,7.630,2.716,4.461
47,lower leaflet,2.906,2.980,1.659,4.534
48,lower leaflet,1.110,4.357,2.204,4.242
49,lower leaflet,1.873,6.739,2.575,4.029
50,lower leaflet,6.435,2.667,2.732,4.719
51,lower leaflet,6.688,2.265,2.416,4.479
52,lower leaflet,7.826,6.454,2.562,4.611
53,lower leaflet,1.567,1.577,1.806,4.170
54,lower leaflet,3.838,7.916,2.742,3.895
55,lower leaflet,6.994,7.232,2.880,4.759
56,lower leaflet,3.205,8.613,2.788,4.240
57,lower leaflet,0.181,4.272,2.460,4.066
58,lower leaflet,4.424,0.815,2.771,4.152
59,lower leaflet,3.971,0.888,2.528,4.428
60,lower leaflet,7.065,7.833,2.872,4.749
61,lower leaflet,2.471,8.554,2.677,4.240
62,lower leaflet,9.206,5.860,2.323,4.286
63,lower leaflet,9.684,3.283,2.467,4.588
64,lower leaflet,4.582,0.203,2.585,4.114
65,lower leaflet,3.534,9.267,2.656,4.404
66,lower leaflet,8.077,8.392,2.816,4.580
67,lower leaflet,9.588,6.999,2.416,4.467
68,lower leaflet,7.578,8.130,2.777,4.681
69,lower leaflet,0.562,7.804,2.739,4.457
70,lower leaflet,8.753,2.143,2.569,4.290
71,lower leaflet,0.054,1.219,2.515,4.341
72,lower leaflet,8.801,8.242,2.929,4.441
73,lower leaflet,9.266,7.670,2.637,4.580
74,lower leaflet,8.847,0.807,2.772,4.439
75,lower leaflet,8.598,9.520,2.560,4.625
76,lower leaflet,9.640,0.143,2.795,4.124
147,lower leaflet,4.377,4.982,2.593,4.596
148,lower leaflet,3.747,4.728,2.378,4.546
149,lower leaflet,5.731,5.560,2.841,4.255
150,lower leaflet,3.874,5.481,3.061,4.542
151,lower leaflet,3.183,4.479,2.478,4.598
152,lower leaflet,5.183,4.178,2.987,4.771
153,lower leaflet,4.836,5.919,2.790,4.618
154,lower leaflet,3.915,6.047,2.713,4.498
155,lower leaflet,5.016,3.383,2.727,4.426
156,lower leaflet,3.885,7.163,3.098,4.065
157,lower leaflet,4.693,6.755,2.537,4.225
158,lower leaflet,3.458,6.699,2.921,4.397
159,lower leaflet,6.860,6.569,2.474,4.454
160,lower leaflet,3.024,3.953,1.987,4.720
161,lower leaflet,2.103,4.169,2.542,4.361
162,lower leaflet,4.219,3.183,2.551,4.486
163,lower leaflet,1.909,5.754,2.474,4.142
164,lower leaflet,7.047,5.732,2.483,4.535
165,lower leaflet,6.048,7.524,2.851,4.352
166,lower leaflet,3.250,2.535,1.861,4.538
167,lower leaflet,2.925,7.527,2.916,4.412
168,lower leaflet,1.389,4.828,2.522,4.323
169,lower leaflet,4.486,2.292,2.681,4.403
170,lower leaflet,7.307,6.329,2.350,4.628
171,lower leaflet,2.112,6.247,2.810,4.078
172,lower leaflet,3.740,2.453,2.302,4.472
173,lower leaflet,7.510,3.376,2.542,4.888
174,lower leaflet,6.914,4.351,3.029,4.723
175,lower leaflet,2.625,2.036,1.864,4.325
176,lower leaflet,4.836,7.813,2.852,3.889
177,lower leaflet,5.335,8.452,2.844,4.196
