resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.938,4.650,2.913,4.692
40,lower leaflet,6.523,5.156,2.722,4.514
41,lower leaflet,3.042,5.406,2.503,4.390
42,lower leaflet,3.251,5.873,2.873,4.384
43,lower leaflet,6.253,3.600,2.914,4.856
44,lower leaflet,2.043,3.463,2.259,4.470
45,lower leaflet,4.950,2.806,2.498,4.660
46,lower leaflet,5.488,7.550,2.782,4.401
47,lower leaflet,2.818,2.768,1.755,4.196
48,lower leaflet,0.876,4.478,2.257,4.312
49,lower leaflet,1.739,6.762,2.529,4.034
50,lower leaflet,6.499,2.611,2.673,4.446
51,lower leaflet,6.792,2.263,2.336,4.397
52,lower leaflet,7.731,6.382,2.573,4.542
53,lower leaflet,1.844,1.666,1.905,4.119
54,lower leaflet,3.858,7.986,2.784,4.212
55,lower leaflet,7.012,7.146,2.962,4.711
56,lower leaflet,3.166,8.668,2.872,4.197
57,lower leaflet,0.225,4.272,2.423,4.380
58,lower leaflet,4.347,0.728,2.766,4.181
59,lower leaflet,3.919,0.702,2.451,4.415
60,lower leaflet,6.997,7.760,2.922,4.690
61,lower leaflet,2.490,8.593,2.682,4.296
62,lower leaflet,9.110,5.827,2.358,4.249
63,lower leaflet,9.751,3.407,2.334,4.662
64,lower leaflet,4.547,0.114,2.635,4.254
65,lower leaflet,3.362,9.362,2.840,4.498
66,lower leaflet,8.119,8.447,2.855,4.464
67,lower leaflet,9.356,6.962,2.328,4.391
68,lower leaflet,7.554,8.060,2.863,4.674
69,lower leaflet,0.685,7.665,2.784,4.416
70,lower leaflet,8.723,2.086,2.491,4.348
71,lower leaflet,9.753,1.058,2.464,4.301
72,lower leaflet,8.953,8.279,2.940,4.553
73,lower leaflet,9.359,7.774,2.868,4.637
74,lower leaflet,8.798,0.813,2.754,4.609
75,lower leaflet,8.642,9.570,2.521,4.577
76,lower leaflet,9.591,0.095,2.711,4.002
147,lower leaflet,4.305,4.847,2.361,4.545
148,lower leaflet,3.692,4.693,2.490,4.471
149,lower leaflet,5.655,5.496,2.893,4.654
150,lower leaflet,3.760,5.461,3.112,4.516
151,lower leaflet,2.910,4.548,2.379,4.521
152,lower leaflet,5.067,4.096,2.940,4.707
153,lower leaflet,4.771,5.863,2.904,4.747
154,lower leaflet,3.797,5.919,2.689,4.513
155,lower leaflet,4.821,3.343,2.723,4.680
156,lower leaflet,3.927,7.157,3.026,4.157
157,lower leaflet,4.625,6.770,2.742,4.428
158,lower leaflet,3.351,6.702,3.036,4.362
159,lower leaflet,6.774,6.602,2.573,4.367
160,lower leaflet,2.927,3.896,2.113,4.637
161,lower leaflet,1.951,4.124,2.574,4.387
162,lower leaflet,4.061,3.185,2.488,4.450
163,lower leaflet,1.786,5.643,2.573,4.250
164,lower leaflet,6.802,5.883,2.536,4.485
165,lower leaflet,6.095,7.445,3.053,4.473
166,lower leaflet,3.298,2.444,1.935,4.321
167,lower leaflet,2.873,7.533,2.831,4.337
168,lower leaflet,1.371,4.843,2.594,4.170
169,lower leaflet,4.447,2.173,2.747,4.519
170,lower leaflet,7.187,6.387,2.441,4.450
171,lower leaflet,1.988,6.159,2.803,4.089
172,lower leaflet,3.676,2.456,2.321,4.387
173,lower leaflet,7.532,3.289,2.559,4.823
174,lower leaflet,6.771,4.316,3.075,4.651
175,lower leaflet,2.649,1.975,1.980,4.254
176,lower leaflet,4.981,7.921,2.914,4.208
177,lower leaflet,5.427,8.321,2.857,4.310
178,lower leaflet,1.615,2.376,2.110,4.328
179,lower leaflet,5.441,1.478,2.418,4.440
180,lower leaflet,3.660,1.598,2.523,4.552
181,lower leaflet,8.131,3.195,2.505,4.431
182,lower leaflet,7.383,2.571,2.423,4.553
183,lower leaflet,9.585,5.848,2.631,4.115
184,lower leaflet,0.682,3.601,2.376,4.430
185,lower leaflet,2.008,8.309,2.655,4.449
186,lower leaflet,4.238,9.321,2.675,4.310
187,lower leaflet,3.979,8.702,2.938,4.172
188,lower leaflet,9.716,4.817,2.568,4.226
189,lower leaflet,4.840,1.165,2.695,4.037
190,lower leaflet,0.623,6.581,2.354,4.255
191,lower leaflet,7.535,1.888,2.532,4.420
192,lower leaflet,5.673,8.884,2.827,4.462
193,lower leaflet,2.178,7.695,2.482,4.401
194,lower leaflet,3.147,1.042,2.675,4.399
195,lower leaflet,0.086,2.084,2.396,4.325
196,lower leaflet,7.806,1.400,2.429,4.432
197,lower leaflet,0.743,1.898,2.353,4.324
198,lower leaflet,8.568,5.331,2.491,4.286
199,lower leaflet,5.249,9.707,2.780,4.338
200,lower leaflet,1.792,0.427,2.443,4.282
201,lower leaflet,2.967,9.758,2.968,4.344
202,lower leaflet,6.945,0.932,2.237,4.290
203,lower leaflet,8.402,1.125,2.472,4.425
204,lower leaflet,6.522,0.554,2.733,4.396
205,lower leaflet,0.726,8.438,3.071,4.388
206,lower leaflet,2.423,0.016,2.740,4.355
207,lower leaflet,7.601,0.660,2.402,4.450
208,lower leaflet,1.155,0.318,2.603,4.075
209,lower leaflet,8.990,7.341,2.956,4.564
210,lower leaflet,1.163,9.209,2.898,4.383
211,lower leaflet,8.544,8.864,2.971,4.420
212,lower leaflet,7.557,9.626,2.480,4.322
213,lower leaflet,0.582,9.083,2.872,4.378
214,lower leaflet,9.301,1.200,2.800,4.305
