resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.776,4.550,2.859,4.394
40,lower leaflet,6.800,5.174,2.379,4.576
41,lower leaflet,2.816,5.340,2.385,4.690
42,lower leaflet,2.769,6.001,2.539,4.328
43,lower leaflet,6.203,3.577,2.799,4.504
44,lower leaflet,2.159,3.382,2.543,4.398
45,lower leaflet,5.010,2.792,2.743,4.647
46,lower leaflet,5.286,7.639,2.407,4.417
47,lower leaflet,2.696,2.765,2.008,4.114
48,lower leaflet,0.555,4.612,2.169,4.464
49,lower leaflet,1.684,6.904,3.001,4.314
50,lower leaflet,6.468,2.655,2.808,4.392
51,lower leaflet,6.729,2.233,2.349,4.437
52,lower leaflet,7.805,6.420,2.657,4.620
53,lower leaflet,1.438,1.732,2.158,4.104
54,lower leaflet,3.965,8.178,2.664,4.183
55,lower leaflet,7.016,7.247,2.861,4.352
56,lower leaflet,2.792,8.927,2.876,4.292
57,lower leaflet,9.751,4.309,2.368,4.503
58,lower leaflet,4.504,1.035,2.738,4.192
59,lower leaflet,4.114,0.804,2.429,4.082
60,lower leaflet,7.068,7.854,2.817,4.342
61,lower leaflet,2.212,8.909,2.748,4.479
62,lower leaflet,9.069,6.019,2.465,4.248
63,lower leaflet,9.574,3.272,2.414,4.698
64,lower leaflet,4.939,0.545,2.556,4.432
65,lower leaflet,3.646,9.558,2.461,4.356
66,lower leaflet,8.141,8.479,2.855,4.242
67,lower leaflet,9.437,6.797,2.586,4.216
68,lower leaflet,7.585,8.056,2.817,4.513
69,lower leaflet,0.635,7.753,3.047,4.430
70,lower leaflet,8.930,2.257,2.534,4.403
71,lower leaflet,0.243,1.378,2.466,4.313
72,lower leaflet,9.019,8.374,2.761,4.258
73,lower leaflet,9.182,7.790,2.784,4.234
74,lower leaflet,9.033,0.697,2.667,4.391
75,lower leaflet,8.668,9.730,2.616,4.533
76,lower leaflet,9.576,0.114,2.949,4.422
147,lower leaflet,4.342,4.736,2.399,4.694
148,lower leaflet,3.110,4.706,2.286,4.594
149,lower leaflet,5.545,5.633,2.776,4.445
150,lower leaflet,3.620,5.560,2.680,4.748
151,lower leaflet,2.560,4.573,2.181,4.684
152,lower leaflet,4.990,4.283,2.911,4.354
153,lower leaflet,4.599,6.065,2.650,4.666
154,lower leaflet,3.997,6.101,2.517,4.657
155,lower leaflet,5.165,3.469,2.720,4.634
156,lower leaflet,3.972,7.536,2.601,4.179
157,lower leaflet,4.620,6.632,2.344,4.352
158,lower leaflet,3.497,7.177,2.435,4.275
159,lower leaflet,6.760,6.767,2.321,4.231
160,lower leaflet,3.240,3.724,2.476,4.357
161,lower leaflet,1.505,3.965,2.445,4.520
162,lower leaflet,4.132,3.363,2.786,4.296
163,lower leaflet,1.653,5.830,2.620,4.257
164,lower leaflet,7.059,5.751,2.199,4.547
