resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.016,4.658,2.774,4.445
40,lower leaflet,6.690,5.143,2.468,4.415
41,lower leaflet,2.832,5.515,2.337,4.600
42,lower leaflet,3.194,5.947,2.589,4.434
43,lower leaflet,6.353,3.576,2.756,4.480
44,lower leaflet,2.420,3.483,2.293,4.452
45,lower leaflet,5.210,2.460,2.255,4.664
46,lower leaflet,5.419,7.647,2.614,4.332
47,lower leaflet,2.874,2.444,1.833,4.118
48,lower leaflet,0.836,4.493,2.108,4.332
49,lower leaflet,1.644,6.785,3.043,4.183
50,lower leaflet,6.487,2.518,2.743,4.351
51,lower leaflet,6.819,2.126,2.418,4.359
52,lower leaflet,7.872,6.353,2.566,4.490
53,lower leaflet,1.632,1.639,2.283,4.139
54,lower leaflet,3.856,7.801,2.860,4.114
55,lower leaflet,7.122,7.169,2.819,4.663
56,lower leaflet,3.012,8.617,2.688,4.098
57,lower leaflet,9.815,4.469,2.423,4.461
58,lower leaflet,4.412,0.765,2.894,4.071
59,lower leaflet,3.964,0.765,2.589,4.364
60,lower leaflet,7.237,7.742,2.785,4.822
61,lower leaflet,2.339,8.459,2.697,4.264
62,lower leaflet,9.283,5.899,2.429,4.154
63,lower leaflet,9.646,3.290,2.194,4.454
64,lower leaflet,4.798,0.376,2.611,4.338
65,lower leaflet,3.575,9.242,2.639,3.943
66,lower leaflet,8.170,8.359,2.829,4.403
67,lower leaflet,9.498,6.920,2.530,4.200
68,lower leaflet,7.695,7.948,2.793,4.760
69,lower leaflet,0.833,7.687,3.050,4.485
70,lower leaflet,9.008,2.284,2.434,4.413
71,lower leaflet,0.167,1.134,2.440,4.057
72,lower leaflet,8.912,8.271,2.898,4.389
73,lower leaflet,9.335,7.830,2.766,4.374
74,lower leaflet,8.987,0.837,2.609,4.509
75,lower leaflet,8.597,9.627,2.460,4.490
76,lower leaflet,9.635,0.299,2.886,4.351
147,lower leaflet,4.432,4.634,2.470,4.486
148,lower leaflet,3.607,4.458,2.000,4.495
149,lower leaflet,5.668,5.731,2.608,4.327
150,lower leaflet,3.835,5.487,2.778,4.574
151,lower leaflet,2.920,4.513,2.158,4.617
152,lower leaflet,5.151,4.219,2.796,4.466
153,lower leaflet,4.608,5.914,2.798,4.572
154,lower leaflet,3.810,6.063,2.572,4.444
155,lower leaflet,5.101,3.581,2.512,4.579
156,lower leaflet,3.775,7.288,2.556,3.932
157,lower leaflet,4.821,6.528,2.301,4.490
158,lower leaflet,3.418,6.819,2.941,4.268
159,lower leaflet,6.829,6.671,2.399,4.341
160,lower leaflet,3.461,3.560,2.159,4.376
161,lower leaflet,1.982,3.940,2.236,4.368
162,lower leaflet,4.200,3.183,2.465,4.348
163,lower leaflet,1.712,5.854,2.456,4.335
164,lower leaflet,7.071,5.784,2.435,4.320
165,lower leaflet,5.996,7.492,2.682,4.413
166,lower leaflet,3.777,2.643,2.121,4.192
167,lower leaflet,2.668,7.428,3.094,4.320
168,lower leaflet,1.383,4.884,2.358,4.213
169,lower leaflet,4.621,2.405,2.700,4.418
170,lower leaflet,7.405,6.312,2.367,4.511
171,lower leaflet,2.004,6.250,2.836,4.240
172,lower leaflet,4.135,2.237,2.464,4.588
173,lower leaflet,7.602,3.386,2.499,4.613
174,lower leaflet,6.816,4.320,2.971,4.489
175,lower leaflet,2.683,1.814,2.040,4.247
176,lower leaflet,4.912,8.163,2.708,4.128
