resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,6.009,4.544,2.880,4.428
40,lower leaflet,6.758,5.114,2.390,4.482
41,lower leaflet,3.061,5.325,2.344,4.648
42,lower leaflet,2.994,6.001,2.464,4.326
43,lower leaflet,6.151,3.476,2.737,4.514
44,lower leaflet,2.137,3.316,2.325,4.253
45,lower leaflet,4.866,2.741,2.708,4.687
46,lower leaflet,5.444,7.708,2.643,4.355
47,lower leaflet,2.716,2.799,1.870,4.119
48,lower leaflet,0.542,4.654,2.041,4.353
49,lower leaflet,1.630,6.828,2.990,4.146
50,lower leaflet,6.413,2.511,2.778,4.379
51,lower leaflet,6.754,2.102,2.414,4.365
52,lower leaflet,7.879,6.259,2.643,4.549
53,lower leaflet,1.510,1.696,2.277,4.189
54,lower leaflet,3.860,8.157,2.786,4.315
55,lower leaflet,6.944,7.224,2.900,4.250
56,lower leaflet,2.964,8.818,2.941,4.150
57,lower leaflet,9.717,4.271,2.317,4.345
58,lower leaflet,4.310,0.924,2.794,4.112
59,lower leaflet,4.000,0.496,2.548,4.359
60,lower leaflet,7.080,7.787,2.965,4.475
61,lower leaflet,2.292,8.763,2.791,4.469
62,lower leaflet,9.095,5.910,2.581,4.218
63,lower leaflet,9.597,3.143,2.299,4.447
64,lower leaflet,4.730,0.392,2.516,4.506
65,lower leaflet,3.701,9.419,2.600,4.283
66,lower leaflet,8.019,8.382,2.921,4.401
67,lower leaflet,9.544,6.777,2.517,4.218
68,lower leaflet,7.542,8.014,2.960,4.717
69,lower leaflet,0.604,7.773,2.917,4.470
70,lower leaflet,8.897,2.325,2.524,4.504
71,lower leaflet,0.237,1.191,2.454,4.291
72,lower leaflet,8.814,8.290,3.005,4.209
73,lower leaflet,9.062,7.850,2.757,4.326
74,lower leaflet,9.061,0.584,2.633,4.349
75,lower leaflet,8.650,9.672,2.668,4.558
76,lower leaflet,9.562,0.112,2.878,4.335
147,lower leaflet,4.296,4.842,2.470,4.622
148,lower leaflet,3.528,4.451,2.307,4.506
149,lower leaflet,5.625,5.585,2.671,4.468
150,lower leaflet,3.873,5.473,2.765,4.595
151,lower leaflet,2.953,4.668,2.223,4.624
152,lower leaflet,5.246,4.139,2.907,4.596
153,lower leaflet,4.670,6.064,2.696,4.587
154,lower leaflet,4.030,6.030,2.699,4.582
155,lower leaflet,5.144,3.296,2.747,4.849
156,lower leaflet,4.146,7.305,2.732,4.022
157,lower leaflet,4.665,6.650,2.513,4.452
158,lower leaflet,3.635,7.042,2.439,4.159
159,lower leaflet,6.720,6.753,2.480,4.147
160,lower leaflet,3.155,3.596,2.284,4.416
