resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.927,4.656,2.877,4.378
40,lower leaflet,6.704,5.091,2.275,4.564
41,lower leaflet,2.816,5.298,2.288,4.691
42,lower leaflet,2.970,5.918,2.528,4.515
43,lower leaflet,6.238,3.574,2.777,4.403
44,lower leaflet,2.380,3.367,2.210,4.471
45,lower leaflet,4.899,2.569,2.574,4.576
46,lower leaflet,5.283,7.673,2.569,4.239
47,lower leaflet,2.785,2.690,1.788,3.887
48,lower leaflet,0.694,4.612,1.945,4.155
49,lower leaflet,1.639,6.809,3.020,4.154
50,lower leaflet,6.389,2.567,2.760,4.429
51,lower leaflet,6.768,2.175,2.435,4.440
52,lower leaflet,7.728,6.463,2.445,4.519
53,lower leaflet,1.733,1.717,2.221,4.159
54,lower leaflet,3.780,8.104,2.568,4.114
55,lower leaflet,6.972,7.212,2.859,4.514
56,lower leaflet,2.914,8.715,2.775,4.283
57,lower leaflet,9.751,4.365,2.353,4.263
58,lower leaflet,4.378,0.826,2.838,4.071
59,lower leaflet,3.976,0.635,2.509,4.311
60,lower leaflet,7.146,7.808,2.842,4.532
61,lower leaflet,2.267,8.686,2.804,4.329
62,lower leaflet,9.254,5.892,2.373,4.273
63,lower leaflet,9.573,3.303,2.408,4.503
64,lower leaflet,4.783,0.342,2.656,4.166
65,lower leaflet,3.637,9.407,2.367,4.331
66,lower leaflet,8.115,8.498,2.879,4.348
67,lower leaflet,9.339,6.875,2.403,4.238
68,lower leaflet,7.634,8.075,2.848,4.698
69,lower leaflet,0.758,7.841,2.985,4.521
70,lower leaflet,8.936,2.304,2.558,4.435
71,lower leaflet,0.087,1.338,2.443,4.300
72,lower leaflet,8.900,8.253,2.961,4.373
73,lower leaflet,9.262,7.761,2.694,4.453
74,lower leaflet,8.982,0.875,2.683,4.510
75,lower leaflet,8.687,9.699,2.707,4.592
76,lower leaflet,9.554,0.226,2.942,4.438
147,lower leaflet,4.216,4.706,2.621,4.696
148,lower leaflet,3.494,4.386,2.304,4.539
149,lower leaflet,5.675,5.692,2.634,4.314
150,lower leaflet,3.792,5.415,2.793,4.720
151,lower leaflet,2.898,4.444,2.317,4.566
152,lower leaflet,5.171,4.272,2.901,4.502
153,lower leaflet,4.696,6.056,2.696,4.524
154,lower leaflet,4.010,6.005,2.647,4.717
155,lower leaflet,5.166,3.295,2.811,4.803
156,lower leaflet,3.883,7.272,2.782,4.095
157,lower leaflet,4.640,6.583,2.419,4.261
158,lower leaflet,3.457,6.672,2.628,4.406
159,lower leaflet,6.744,6.804,2.366,4.260
160,lower leaflet,3.438,3.455,2.183,4.151
161,lower leaflet,1.822,3.935,2.327,4.262
162,lower leaflet,4.244,3.338,2.779,4.195
163,lower leaflet,1.857,5.826,2.437,4.241
164,lower leaflet,7.225,5.764,2.158,4.603
165,lower leaflet,5.820,7.412,2.729,4.144
166,lower leaflet,3.607,2.824,2.194,4.095
167,lower leaflet,2.548,7.538,3.047,4.420
168,lower leaflet,1.312,4.826,2.287,4.094
169,lower leaflet,4.503,2.205,2.833,4.270
170,lower leaflet,7.258,6.517,2.192,4.594
171,lower leaflet,1.911,6.222,3.003,4.282
172,lower leaflet,3.736,2.357,2.533,4.160
173,lower leaflet,7.604,3.532,2.482,4.620
174,lower leaflet,6.852,4.250,2.771,4.544
175,lower leaflet,2.622,1.804,2.200,4.084
176,lower leaflet,4.883,8.127,2.753,4.168
177,lower leaflet,5.680,8.352,2.853,4.340
178,lower leaflet,1.341,2.276,2.316,4.337
179,lower leaflet,5.418,1.326,2.590,4.352
180,lower leaflet,3.236,1.239,2.462,4.328
181,lower leaflet,8.218,3.237,2.660,4.595
182,lower leaflet,7.508,2.997,2.239,4.585
183,lower leaflet,0.013,5.869,2.566,4.310
184,lower leaflet,0.262,3.694,2.339,4.518
185,lower leaflet,1.800,8.378,2.893,4.614
186,lower leaflet,4.584,9.573,2.425,4.090
187,lower leaflet,4.535,8.968,2.392,3.871
188,lower leaflet,0.013,4.929,2.554,4.235
189,lower leaflet,4.566,1.326,2.796,4.003
190,lower leaflet,0.909,6.904,2.546,4.083
191,lower leaflet,7.371,1.972,2.601,4.397
192,lower leaflet,5.970,9.203,2.860,4.456
193,lower leaflet,1.695,7.527,2.681,4.449
194,lower leaflet,3.035,0.488,2.929,4.379
195,lower leaflet,9.681,2.063,2.380,4.282
196,lower leaflet,8.021,1.751,2.477,4.335
197,lower leaflet,0.832,1.928,2.133,4.467
198,lower leaflet,8.829,5.355,2.238,4.321
199,lower leaflet,5.458,0.155,2.810,4.427
200,lower leaflet,1.839,0.470,2.273,4.521
201,lower leaflet,3.134,9.687,2.366,4.522
202,lower leaflet,7.317,1.387,2.372,4.448
203,lower leaflet,8.493,1.365,2.701,4.387
204,lower leaflet,6.368,0.669,2.588,4.414
205,lower leaflet,0.695,8.674,3.270,4.460
206,lower leaflet,2.340,9.524,2.792,4.482
207,lower leaflet,7.817,0.809,2.484,4.532
208,lower leaflet,0.778,0.695,2.305,4.105
209,lower leaflet,8.890,7.110,2.988,4.468
210,lower leaflet,1.078,9.289,2.821,4.385
211,lower leaflet,8.590,8.886,3.042,4.403
212,lower leaflet,7.632,9.796,2.441,4.297
213,lower leaflet,0.451,9.175,3.184,4.167
214,lower leaflet,9.427,1.076,2.874,4.239
215,lower leaflet,0.287,9.776,2.800,4.115
216,lower leaflet,9.752,9.065,2.872,4.222
235,lower leaflet,2.091,4.476,2.370,4.340
236,lower leaflet,2.630,6.347,2.446,4.245
237,lower leaflet,2.332,2.756,2.103,3.951
238,lower leaflet,3.003,8.127,2.991,4.330
239,lower leaflet,7.091,4.556,2.186,4.614
240,lower leaflet,0.447,2.771,2.172,4.327
241,lower leaflet,8.205,7.543,2.500,4.638
242,lower leaflet,5.398,9.141,2.676,4.317
243,lower leaflet,8.504,6.723,2.731,4.514
244,lower leaflet,8.268,2.446,2.591,4.451
245,lower leaflet,1.633,1.084,2.117,4.185
246,lower leaflet,8.279,4.809,2.160,4.588
247,lower leaflet,5.722,0.800,2.754,4.370
248,lower leaflet,6.708,9.199,2.500,4.518
249,lower leaflet,9.758,2.757,2.429,4.336
250,lower leaflet,1.358,0.002,2.355,4.200
251,lower leaflet,0.165,8.250,3.114,4.348
252,lower leaflet,8.109,9.391,2.953,4.121
279,lower leaflet,4.763,5.495,2.347,4.593
280,lower leaflet,5.539,5.027,2.643,4.354
281,lower leaflet,4.220,4.099,2.398,4.659
282,lower leaflet,6.162,6.115,2.404,4.242
283,lower leaflet,5.037,7.021,2.435,4.344
284,lower leaflet,2.162,5.115,2.333,4.353
285,lower leaflet,6.169,7.008,2.447,4.110
286,lower leaflet,5.878,3.241,2.567,4.519
287,lower leaflet,6.980,3.717,2.532,4.534
288,lower leaflet,6.806,3.118,2.508,4.660
289,lower leaflet,5.912,2.240,2.469,4.428
290,lower leaflet,0.770,5.298,2.191,4.265
291,lower leaflet,0.959,3.023,2.368,4.426
292,lower leaflet,8.407,6.118,2.165,4.433
293,lower leaflet,8.312,3.842,2.332,4.759
294,lower leaflet,6.474,1.606,2.047,4.271
295,lower leaflet,7.589,5.068,2.091,4.503
296,lower leaflet,0.599,5.923,2.464,4.407
297,lower leaflet,9.030,3.320,2.065,4.770
298,lower leaflet,1.268,8.731,2.949,4.576
299,lower leaflet,0.537,7.408,2.673,4.308
300,lower leaflet,8.779,4.448,2.322,4.674
301,lower leaflet,2.418,0.885,2.235,4.491
302,lower leaflet,7.488,8.979,2.539,4.412
303,lower leaflet,6.648,0.012,2.408,4.538
304,lower leaflet,9.160,9.144,2.755,4.528
353,lower leaflet,5.414,5.572,2.827,4.420
354,lower leaflet,4.684,5.638,3.040,4.555
355,lower leaflet,6.246,5.252,3.094,4.398
356,lower leaflet,4.862,4.672,3.086,4.352
357,lower leaflet,2.877,3.954,2.993,4.345
358,lower leaflet,4.748,3.851,3.353,4.524
359,lower leaflet,4.218,3.714,3.205,4.321
360,lower leaflet,6.135,3.653,3.455,4.481
361,lower leaflet,6.517,4.009,3.328,4.453
362,lower leaflet,6.836,4.694,3.042,4.535
363,lower leaflet,6.315,2.961,3.159,4.517
364,lower leaflet,4.477,7.512,3.064,4.103
365,lower leaflet,3.750,7.864,3.068,4.300
366,lower leaflet,1.574,3.504,2.610,4.197
367,lower leaflet,7.684,6.593,2.985,4.640
368,lower leaflet,5.576,2.150,3.033,4.351
