resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.960,4.725,2.745,4.408
40,lower leaflet,6.916,5.231,2.343,4.603
41,lower leaflet,3.036,5.307,2.420,4.775
42,lower leaflet,2.865,6.055,2.464,4.228
43,lower leaflet,6.176,3.594,2.687,4.427
44,lower leaflet,2.113,3.379,2.548,4.332
45,lower leaflet,4.855,2.788,2.661,4.602
46,lower leaflet,5.339,7.669,2.489,4.283
47,lower leaflet,2.683,2.706,1.993,4.025
48,lower leaflet,0.624,4.744,2.169,4.231
49,lower leaflet,1.730,6.827,2.957,4.248
50,lower leaflet,6.433,2.676,2.613,4.422
51,lower leaflet,6.723,2.244,2.247,4.353
52,lower leaflet,7.799,6.407,2.578,4.619
53,lower leaflet,1.462,1.746,2.372,4.161
54,lower leaflet,3.874,7.952,2.387,4.289
55,lower leaflet,6.936,7.332,2.865,4.214
56,lower leaflet,2.825,8.917,2.777,4.253
57,lower leaflet,0.008,4.408,2.332,4.382
58,lower leaflet,4.461,0.947,2.716,4.133
59,lower leaflet,4.028,0.737,2.458,4.120
60,lower leaflet,7.052,7.933,2.824,4.376
61,lower leaflet,2.145,8.819,2.703,4.447
62,lower leaflet,9.212,5.856,2.732,4.268
63,lower leaflet,9.610,3.278,2.391,4.598
64,lower leaflet,4.722,0.402,2.460,4.135
65,lower leaflet,3.773,9.302,2.381,4.074
66,lower leaflet,8.174,8.532,2.880,4.125
67,lower leaflet,9.482,6.780,2.545,4.290
68,lower leaflet,7.628,8.112,2.803,4.502
69,lower leaflet,0.671,7.854,3.010,4.418
70,lower leaflet,8.809,2.200,2.432,4.508
71,lower leaflet,0.223,1.220,2.436,4.430
72,lower leaflet,8.984,8.326,2.814,4.284
73,lower leaflet,9.214,7.780,2.770,4.509
74,lower leaflet,9.040,0.787,2.605,4.351
75,lower leaflet,8.559,9.771,2.744,4.476
76,lower leaflet,9.540,0.260,2.883,4.230
147,lower leaflet,4.491,4.639,2.294,4.704
148,lower leaflet,3.276,4.362,2.287,4.686
149,lower leaflet,5.675,5.680,2.618,4.483
150,lower leaflet,3.869,5.538,2.508,4.699
151,lower leaflet,2.820,4.735,2.211,4.672
152,lower leaflet,5.298,4.250,2.754,4.455
153,lower leaflet,4.594,5.973,2.620,4.649
154,lower leaflet,4.005,6.058,2.506,4.750
155,lower leaflet,5.074,3.382,2.619,4.714
156,lower leaflet,3.996,7.278,2.474,4.119
157,lower leaflet,4.709,6.593,2.414,4.602
158,lower leaflet,3.685,6.871,2.117,4.277
159,lower leaflet,6.712,6.830,2.363,4.070
160,lower leaflet,3.231,3.580,2.357,4.408
161,lower leaflet,1.702,4.081,2.490,4.382
162,lower leaflet,3.972,3.333,2.718,4.279
163,lower leaflet,1.792,5.793,2.407,4.390
164,lower leaflet,7.196,5.814,2.288,4.347
165,lower leaflet,5.817,7.452,2.713,4.131
166,lower leaflet,3.353,2.804,2.277,4.153
167,lower leaflet,2.550,7.627,2.744,4.516
168,lower leaflet,1.325,5.034,2.432,4.397
169,lower leaflet,4.341,2.418,2.706,4.419
170,lower leaflet,7.294,6.591,2.382,4.294
171,lower leaflet,1.863,6.279,2.967,4.303
172,lower leaflet,3.564,2.403,2.494,4.267
173,lower leaflet,7.674,3.466,2.482,4.557
174,lower leaflet,6.958,4.347,2.658,4.604
175,lower leaflet,2.454,1.883,2.393,4.233
176,lower leaflet,4.838,8.124,2.563,4.223
177,lower leaflet,5.603,8.318,2.770,4.109
178,lower leaflet,1.308,2.386,2.357,4.396
179,lower leaflet,5.471,1.425,2.417,4.171
180,lower leaflet,3.139,1.422,2.337,4.380
181,lower leaflet,8.249,3.358,2.656,4.691
182,lower leaflet,7.578,2.940,2.219,4.570
183,lower leaflet,0.009,5.820,2.960,4.224
184,lower leaflet,0.300,3.865,2.308,4.467
185,lower leaflet,1.774,8.361,2.796,4.397
186,lower leaflet,4.503,9.343,2.593,4.073
187,lower leaflet,4.514,8.726,2.554,4.049
188,lower leaflet,9.736,4.957,2.686,4.293
189,lower leaflet,4.739,1.430,2.709,4.169
190,lower leaflet,0.879,6.645,2.712,4.306
191,lower leaflet,7.299,1.911,2.442,4.355
192,lower leaflet,5.860,9.234,2.677,4.386
193,lower leaflet,1.748,7.479,2.789,4.517
194,lower leaflet,3.064,0.629,2.866,4.423
195,lower leaflet,9.740,2.060,2.304,4.355
196,lower leaflet,7.960,1.712,2.570,4.432
197,lower leaflet,0.763,1.747,2.204,4.318
198,lower leaflet,8.811,5.392,2.662,4.425
199,lower leaflet,5.345,0.218,2.712,4.318
200,lower leaflet,1.865,0.524,2.415,4.507
201,lower leaflet,3.407,9.761,2.410,4.408
202,lower leaflet,7.287,1.325,2.270,4.332
203,lower leaflet,8.503,1.270,2.494,4.342
204,lower leaflet,6.103,0.462,2.506,4.316
205,lower leaflet,0.627,8.618,3.140,4.276
206,lower leaflet,2.288,9.589,2.796,4.519
207,lower leaflet,7.762,0.852,2.461,4.438
208,lower leaflet,0.703,0.745,2.500,4.224
209,lower leaflet,8.797,7.371,3.101,4.413
210,lower leaflet,1.081,9.383,2.842,4.365
211,lower leaflet,8.552,8.991,3.031,4.191
212,lower leaflet,7.779,9.770,2.392,4.370
213,lower leaflet,0.486,9.183,3.243,4.309
214,lower leaflet,9.397,1.104,2.779,4.235
215,lower leaflet,0.374,0.042,2.745,4.234
216,lower leaflet,0.004,9.102,2.859,4.281
235,lower leaflet,2.067,4.568,2.480,4.425
236,lower leaflet,2.551,6.520,2.493,4.368
237,lower leaflet,2.246,2.796,2.329,4.145
238,lower leaflet,2.887,8.293,2.651,4.545
239,lower leaflet,7.472,4.429,1.946,4.619
240,lower leaflet,0.644,2.747,2.266,4.377
241,lower leaflet,7.970,7.549,2.763,4.518
242,lower leaflet,5.256,9.203,2.666,4.090
243,lower leaflet,8.402,6.752,2.916,4.565
244,lower leaflet,8.228,2.546,2.664,4.441
245,lower leaflet,1.629,1.171,2.196,4.256
246,lower leaflet,8.305,4.744,2.250,4.516
247,lower leaflet,5.827,0.953,2.616,4.348
248,lower leaflet,6.797,9.289,2.347,4.418
249,lower leaflet,0.068,2.768,2.452,4.416
250,lower leaflet,1.157,0.118,2.398,4.216
251,lower leaflet,0.055,8.441,3.179,4.197
252,lower leaflet,8.036,9.446,3.069,4.139
279,lower leaflet,4.662,5.337,2.236,4.660
280,lower leaflet,5.538,5.039,2.571,4.402
281,lower leaflet,3.957,4.068,2.416,4.779
282,lower leaflet,6.156,6.170,2.508,4.278
283,lower leaflet,5.170,7.046,2.450,4.316
284,lower leaflet,2.143,5.132,2.359,4.488
285,lower leaflet,6.139,7.038,2.448,4.043
286,lower leaflet,5.896,3.172,2.484,4.374
287,lower leaflet,7.113,3.766,2.446,4.534
288,lower leaflet,6.806,3.211,2.442,4.458
289,lower leaflet,5.892,2.321,2.452,4.416
290,lower leaflet,0.758,5.474,2.516,4.400
291,lower leaflet,0.995,3.006,2.549,4.416
292,lower leaflet,8.538,6.090,2.634,4.629
293,lower leaflet,8.721,3.843,2.327,4.800
294,lower leaflet,6.418,1.450,2.256,4.317
295,lower leaflet,7.593,4.929,2.176,4.493
296,lower leaflet,0.422,6.106,2.775,4.464
297,lower leaflet,9.071,3.167,2.212,4.595
298,lower leaflet,1.125,8.647,2.834,4.458
299,lower leaflet,0.706,7.210,2.808,4.286
300,lower leaflet,8.783,4.430,2.349,4.610
301,lower leaflet,2.393,0.956,2.326,4.478
302,lower leaflet,7.495,8.968,2.451,4.238
303,lower leaflet,6.337,9.664,2.357,4.431
304,lower leaflet,9.149,9.232,2.777,4.381
353,lower leaflet,5.372,5.543,2.741,4.474
354,lower leaflet,4.590,5.573,2.915,4.656
355,lower leaflet,6.198,5.259,3.021,4.288
356,lower leaflet,4.825,4.638,3.000,4.522
357,lower leaflet,2.848,4.028,2.915,4.682
358,lower leaflet,4.683,4.001,3.385,4.542
359,lower leaflet,4.117,3.844,3.165,4.768
360,lower leaflet,6.035,3.754,3.373,4.417
361,lower leaflet,6.521,4.102,3.233,4.357
362,lower leaflet,6.905,4.721,3.015,4.546
363,lower leaflet,6.318,3.022,3.104,4.454
364,lower leaflet,4.546,7.467,2.972,4.072
365,lower leaflet,3.594,7.862,2.917,4.494
366,lower leaflet,1.272,3.712,2.893,4.366
367,lower leaflet,7.588,6.701,3.013,4.486
368,lower leaflet,5.434,2.413,3.220,4.439
369,lower leaflet,6.500,7.205,2.844,4.033
370,lower leaflet,1.302,5.652,3.189,4.429
371,lower leaflet,7.515,5.588,2.994,4.594
372,lower leaflet,6.306,7.729,2.936,4.130
373,lower leaflet,2.183,7.498,3.077,4.548
374,lower leaflet,3.128,7.976,2.704,4.482
375,lower leaflet,1.142,3.114,3.160,4.334
376,lower leaflet,7.247,7.226,3.265,4.289
377,lower leaflet,4.691,1.835,3.109,4.367
378,lower leaflet,4.000,1.989,3.182,4.384
379,lower leaflet,1.159,6.375,3.242,4.421
380,lower leaflet,1.621,6.081,3.230,4.321
381,lower leaflet,5.973,8.400,2.803,4.185
382,lower leaflet,0.378,4.492,2.690,4.378
383,lower leaflet,1.657,7.358,3.247,4.526
384,lower leaflet,7.490,2.295,2.917,4.478
385,lower leaflet,6.421,8.687,2.801,4.299
386,lower leaflet,2.405,1.563,2.628,4.246
387,lower leaflet,1.367,1.848,2.960,4.279
388,lower leaflet,7.482,7.592,3.358,4.535
389,lower leaflet,0.739,5.489,3.188,4.412
390,lower leaflet,8.805,5.899,3.161,4.484
391,lower leaflet,7.972,2.256,2.803,4.383
392,lower leaflet,9.254,4.498,2.807,4.476
393,lower leaflet,7.101,0.845,2.890,4.297
394,lower leaflet,2.392,0.994,2.899,4.463
395,lower leaflet,8.948,7.056,3.611,4.514
396,lower leaflet,8.997,6.649,3.340,4.405
397,lower leaflet,6.152,0.840,3.153,4.304
398,lower leaflet,9.476,1.901,2.732,4.344
399,lower leaflet,9.209,1.446,2.882,4.389
400,lower leaflet,9.306,8.979,3.352,4.326
1,upper leaflet,5.846,4.425,7.411,4.241
2,upper leaflet,6.714,3.685,7.162,4.340
3,upper leaflet,7.534,3.439,7.132,4.633
4,upper leaflet,4.356,4.482,7.421,4.355
5,upper leaflet,6.648,2.098,7.218,4.603
6,upper leaflet,5.099,2.444,7.081,4.206
7,upper leaflet,3.738,5.696,7.443,4.633
8,upper leaflet,3.834,7.338,7.030,4.683
9,upper leaflet,5.959,1.954,7.080,4.591
10,upper leaflet,3.271,6.191,7.222,4.669
11,upper leaflet,4.745,7.730,6.851,4.241
12,upper leaflet,8.105,3.035,7.188,4.380
13,upper leaflet,5.728,7.281,7.030,4.472
14,upper leaflet,7.139,7.254,7.344,4.362
15,upper leaflet,2.556,3.182,7.140,4.634
16,upper leaflet,6.196,7.540,6.718,4.353
17,upper leaflet,9.529,2.838,7.148,4.519
18,upper leaflet,1.491,4.443,7.249,4.607
19,upper leaflet,8.924,6.124,7.431,4.347
20,upper leaflet,8.007,7.595,7.428,4.148
21,upper leaflet,4.061,8.998,6.629,4.270
22,upper leaflet,7.026,8.301,7.415,4.070
23,upper leaflet,3.708,0.479,7.073,4.486
24,upper leaflet,0.761,6.610,7.287,4.266
25,upper leaflet,3.753,9.631,6.802,4.355
26,upper leaflet,9.133,2.375,7.047,4.368
27,upper leaflet,1.718,7.314,7.425,4.232
28,upper leaflet,7.632,8.886,7.071,4.376
29,upper leaflet,6.092,9.181,7.082,4.277
30,upper leaflet,3.003,0.602,7.129,4.281
31,upper leaflet,2.816,9.457,7.272,4.342
32,upper leaflet,9.137,8.067,7.479,4.404
33,upper leaflet,9.196,9.112,7.212,4.135
34,upper leaflet,8.881,0.113,7.317,4.077
35,upper leaflet,9.321,0.906,7.096,4.215
