resid,leaflet,X coords,Y coords,Z coords,Thickness
39,lower leaflet,5.924,4.611,2.831,4.370
40,lower leaflet,6.772,5.068,2.409,4.526
41,lower leaflet,3.066,5.371,2.410,4.668
42,lower leaflet,2.909,6.042,2.534,4.172
43,lower leaflet,6.180,3.526,2.782,4.391
44,lower leaflet,2.179,3.507,2.484,4.341
45,lower leaflet,4.913,2.719,2.694,4.710
46,lower leaflet,5.432,7.762,2.576,4.214
47,lower leaflet,2.754,2.987,1.968,4.231
48,lower leaflet,0.639,4.538,2.082,4.312
49,lower leaflet,1.710,6.796,2.944,4.257
50,lower leaflet,6.484,2.580,2.766,4.399
51,lower leaflet,6.692,2.183,2.321,4.426
52,lower leaflet,7.831,6.272,2.562,4.606
53,lower leaflet,1.507,1.821,2.271,4.119
54,lower leaflet,3.905,7.919,2.718,4.168
55,lower leaflet,7.035,7.285,2.865,4.339
56,lower leaflet,2.804,8.887,2.799,4.317
57,lower leaflet,0.024,4.267,2.335,4.405
58,lower leaflet,4.442,0.946,2.740,4.187
59,lower leaflet,3.948,0.721,2.544,4.471
60,lower leaflet,7.052,7.886,2.859,4.425
61,lower leaflet,2.168,8.890,2.628,4.529
62,lower leaflet,9.107,5.843,2.602,4.226
63,lower leaflet,9.624,3.243,2.401,4.575
64,lower leaflet,4.770,0.391,2.460,4.188
65,lower leaflet,3.765,9.420,2.515,4.233
66,lower leaflet,8.000,8.475,2.861,4.325
67,lower leaflet,9.485,6.746,2.550,4.221
68,lower leaflet,7.540,8.080,2.854,4.529
69,lower leaflet,0.682,7.805,2.944,4.385
70,lower leaflet,8.898,2.269,2.470,4.385
71,lower leaflet,0.221,1.229,2.465,4.283
72,lower leaflet,8.812,8.354,2.898,4.268
73,lower leaflet,9.099,7.890,2.716,4.253
74,lower leaflet,9.122,0.578,2.579,4.277
75,lower leaflet,8.532,9.709,2.642,4.530
76,lower leaflet,9.595,0.185,2.859,4.177
147,lower leaflet,4.373,4.864,2.436,4.613
148,lower leaflet,3.589,4.554,2.184,4.613
149,lower leaflet,5.701,5.671,2.677,4.479
150,lower leaflet,3.886,5.561,2.660,4.672
151,lower leaflet,2.960,4.669,2.307,4.648
152,lower leaflet,5.255,4.177,2.770,4.363
153,lower leaflet,4.729,6.063,2.735,4.645
154,lower leaflet,4.097,6.110,2.665,4.626
155,lower leaflet,5.184,3.279,2.708,4.768
