0.8729	0.4271	0.3179	-0.0565	-0.1207	0.2655	0.5768	0.7317	0.0550	0.3471	-0.7463	-0.2635	-0.2609	1.9949	0.1452	0.1229	-0.5874	-0.5298	0.1835	0.5875	-0.3165	0.3919	0.4007	-0.2211	-0.1913
0.6795	0.6386	0.3769	0.0222	0.2206	0.3569	0.4308	0.7589	0.1809	0.2573	-0.6245	-0.3374	-0.2684	1.0752	0.2113	-0.3425	-0.0798	0.1272	-0.0138	0.1220	-0.0623	0.4441	0.4610	-0.1670	-0.0874
0.7914	0.1799	0.5952	-0.0128	-0.1199	0.1436	1.2506	0.4575	0.1038	0.2431	-0.1576	-0.1051	-0.3290	0.9812	0.2312	0.2616	-0.4757	-0.1249	-0.0714	0.1490	-0.2337	0.4424	0.4393	-0.2015	-0.1059
-0.0707	0.5356	0.2433	-0.1071	-0.5722	0.1252	0.4746	0.7724	0.3138	0.0874	-0.2384	-0.4411	-0.2747	0.6955	0.2233	0.3525	-0.3308	-0.0504	-0.1352	0.1800	-0.3083	0.4607	0.4557	-0.2910	-0.4076
0.3360	0.1801	0.2841	-0.0501	-0.7103	0.0542	1.0630	0.7539	0.2356	0.2644	-0.1669	-0.2211	-0.2502	0.7514	0.3126	0.4942	-0.5375	-0.0345	-0.1791	0.1375	-0.3044	0.5094	0.4504	-0.2305	-0.1909
0.9499	0.3763	0.2427	-0.0640	-0.8281	0.1253	0.7732	0.6012	0.1993	0.1935	-0.4137	-0.1237	-0.2698	0.8917	0.2229	0.4357	-0.5786	-0.0847	-0.1461	0.1738	-0.2874	0.5391	0.4987	-0.2009	-0.2026
0.9053	0.4584	0.1017	-0.0711	-0.6892	0.3920	0.3829	0.5897	0.1895	0.1962	-0.5240	-0.4064	-0.1045	1.1021	0.1167	0.3318	-0.3238	-0.1987	-0.0597	0.0638	-0.2671	0.6643	0.2572	-0.3351	-0.4002
0.5262	0.3377	0.2086	-0.1650	-0.9277	0.2771	0.4228	0.5336	0.0778	0.1975	-0.2525	-0.4795	-0.3958	0.7362	0.3144	0.2840	-0.5551	-0.1920	-0.1077	-0.1133	-0.3968	0.6359	0.3417	-0.4459	-0.5711
0.5794	0.2831	0.0875	-0.0947	-0.1685	0.2203	0.3891	0.4784	0.2060	0.3291	-0.3489	-0.6570	-0.2225	0.6427	0.4793	0.1725	-0.1898	0.2272	-0.3338	-0.2660	-0.2552	0.6480	0.3243	-0.2762	-0.5300
0.3155	0.3633	-0.0605	-0.0841	-0.4601	-0.1072	0.0456	0.9161	0.2537	0.3897	-0.2186	-1.0474	-0.0453	0.6169	0.4447	0.1569	-0.2408	0.1307	-0.2182	-0.3120	-0.1518	0.7646	0.2168	-0.3578	-0.3559
0.4268	0.3066	0.1157	-0.1502	-0.1907	0.1389	0.5707	0.3537	0.0108	0.2125	-0.1624	-0.6497	-0.1072	0.7326	0.8622	0.4028	-0.0939	0.2714	-0.2408	-0.2132	-0.1648	0.7139	0.0979	-0.3251	-0.2801
0.5073	0.3266	0.2995	-0.1235	-1.0191	0.1316	0.4931	0.3922	0.1354	0.1023	-0.4562	-0.2943	-0.3388	0.1879	0.4481	0.0759	-0.4256	-0.2508	-0.4565	0.1685	-0.3190	0.3581	0.2162	-0.3634	-0.2501
-0.2004	0.7923	0.2185	-0.0569	-1.2812	0.0644	0.5355	0.4094	0.1349	-0.0715	-0.1097	-0.2899	-0.2449	0.2369	0.2923	0.0202	-0.3076	-0.3071	-0.6537	0.2829	-0.2848	0.3610	0.2012	-0.0950	-0.3437
0.2291	1.3404	0.2074	-0.1834	-0.8520	0.1083	0.4117	0.3261	-0.0701	-0.2651	-0.8734	-0.1324	-0.5745	0.4807	0.1209	-0.0296	-0.1692	0.1288	-0.8929	0.2121	-0.0986	0.4880	0.2819	-0.1268	-0.3818
-0.2630	0.7850	0.2534	-0.0632	-0.2609	0.0720	0.7382	0.2702	-0.0290	-0.1024	-0.3785	-0.0430	-0.4430	0.2099	0.5455	0.1965	-0.6836	-0.0424	-0.7513	0.0744	-0.3552	0.4236	0.3915	-0.0510	-0.4320
0.2895	0.3081	0.1039	-0.1855	-0.3394	0.0141	0.7801	0.1840	-0.4024	-0.1778	-0.2579	-0.1930	-0.5969	0.6149	0.9703	0.2572	-0.3818	0.1208	-0.1343	-0.2387	-0.2956	0.5007	0.5848	-0.0294	-0.2303
0.4574	0.3507	0.1370	-0.1240	-1.4080	0.0051	1.0961	0.1594	-0.1398	-0.0521	-0.3806	0.0412	-0.7265	0.7422	0.1610	0.1352	-0.6228	0.0625	-0.2260	-0.0107	-0.2779	0.4334	0.5199	0.0189	-0.2151
0.4612	0.2306	0.2782	-0.1257	-0.6484	-0.0472	0.9601	0.2286	-0.1356	-0.8284	-0.8477	0.0639	-0.0788	0.5932	-0.0948	0.0679	-0.4411	-0.2806	-0.2408	0.3644	-0.2157	0.4888	0.2477	-0.2941	-0.2636
0.2178	0.3416	0.2501	-0.0765	-0.6783	-0.0316	1.0068	0.1861	-0.2501	-0.4698	-0.3370	0.1371	0.0223	-0.1882	0.1874	-0.1347	-0.5082	-0.1944	-0.4329	0.4348	0.0361	0.3302	0.3295	0.1472	-0.3374
0.3571	0.3870	0.2882	-0.1746	-0.2757	0.0050	1.0502	0.2382	-0.1406	-0.9752	-0.3350	0.1177	-0.0328	0.3272	0.0275	-0.0305	-0.5465	-0.2510	-0.7408	0.2856	0.0031	0.3281	0.2156	0.1619	-0.4088
-0.1263	0.8281	0.2758	-0.1946	-0.8113	0.0257	0.8601	0.2871	-0.2574	-0.9118	-0.4668	0.1368	-0.0325	0.7024	0.2219	0.1195	-0.5918	-0.4064	-0.1996	0.2121	-0.2824	0.5252	0.2131	-0.0493	-0.4541
0.0469	0.5889	0.3364	-0.4162	-0.1351	-0.0500	0.8075	0.2995	-0.2143	-0.5822	-0.5485	0.1921	-0.0422	0.7555	-0.0194	0.0738	-0.5046	-0.2723	-0.2146	0.1871	-0.1322	0.4062	0.2151	-0.0642	-0.3020
