68.9167	67.9525	69.5608	71.8507	72.7518	69.3209	67.4900	69.9882	68.9845	68.2527	70.2380	73.7210	71.6208	68.2455	68.1762	68.7520	70.5869	70.1390	69.6180	70.4880	71.0636	70.2333	70.2482	72.2600	70.3622
68.3802	68.1841	69.0047	71.7745	71.6777	69.1931	66.9024	70.6266	69.6204	68.3868	69.8559	73.1824	72.1056	69.1573	68.0921	70.3363	71.0947	70.9912	71.0708	71.1562	71.5978	69.4130	70.2295	72.9854	70.4556
68.5557	68.0121	69.5832	71.6318	71.2984	69.6811	67.5231	71.5253	68.5495	69.1367	69.3053	73.2073	71.9959	69.3289	68.8040	68.7448	70.9292	71.0433	70.9108	70.8327	71.6644	70.7065	69.9115	72.5018	69.8492
67.9356	67.0192	68.8056	72.0015	72.2773	69.2377	67.3731	70.2039	68.8422	68.6623	69.2231	72.4805	71.3967	69.0865	67.9528	69.5259	70.1572	71.3437	71.2575	71.2541	71.1058	69.7707	70.5799	71.7540	70.0161
67.9340	66.9874	70.0814	71.8493	72.1457	69.4415	67.6242	71.2725	69.2691	68.9108	67.4252	71.7114	70.9498	68.8074	67.6339	68.3985	69.4813	70.6348	70.8915	70.7280	71.0334	69.4800	69.9503	71.4567	69.7073
69.1584	67.7207	70.1662	72.0042	72.4885	69.7052	67.3987	71.2220	70.0809	69.5231	68.5465	72.7194	71.6085	69.7581	68.6986	69.5095	70.5407	72.0268	70.4955	71.8156	72.1260	71.0425	70.3423	72.3941	70.3802
68.4222	67.7275	70.5462	71.6159	72.7457	69.4119	67.1608	71.5033	69.8423	69.6114	68.1808	71.9881	71.2878	69.4403	68.4783	68.5545	70.4210	71.7904	70.7300	70.6617	71.0286	69.6571	71.3421	72.6324	69.0204
67.3223	68.0420	70.2162	71.3931	71.9810	68.8816	67.3911	71.4921	69.9837	69.1748	68.1804	72.7550	71.6148	69.7216	67.9942	68.5397	70.9260	71.6509	70.2558	70.0454	70.6283	69.7996	70.7079	71.8292	69.2666
67.4343	67.6819	69.8510	71.9936	72.5618	69.3478	67.4553	71.6251	69.7577	68.8297	67.9412	72.2377	71.7934	69.4536	66.9260	68.5056	70.7889	70.8652	69.8240	70.1078	70.2055	70.0596	70.2789	72.0922	68.9296
67.9454	68.8297	70.4372	73.0884	72.3915	69.3679	66.9122	71.3845	69.4078	69.4882	67.9991	72.5408	71.9022	69.4387	66.8941	69.5452	70.8792	71.5118	69.3853	70.5512	70.5965	70.1253	71.2561	73.5455	69.9376
68.2597	67.7995	69.8825	72.5058	72.1628	68.9432	66.5687	71.4616	69.6482	70.0032	67.5686	71.4275	71.4322	68.9355	66.8145	68.8019	69.4751	70.4088	68.6178	70.1360	70.1038	69.2782	70.6710	72.2291	69.9065
66.9906	67.1791	68.4116	71.5190	71.2275	69.4297	66.7007	70.8190	69.7051	69.3835	68.6924	72.8284	71.4733	68.8531	66.9300	69.0470	70.8051	70.9888	70.1510	70.4282	70.2068	69.0283	70.3497	71.4667	70.1828
66.9900	67.0563	68.2220	71.7586	72.3544	68.6478	66.0608	70.2394	69.4360	69.8035	69.1711	72.4286	72.0118	69.7316	68.4012	70.0094	71.0695	71.3217	70.1958	71.6227	70.9575	69.3617	70.4152	71.3822	70.8622
67.0767	66.2597	68.5832	72.1250	73.3257	68.2682	66.6272	71.3237	70.3466	70.1461	70.0861	72.7644	72.8624	70.1865	68.3517	69.3157	70.8583	71.5870	70.7266	72.1476	70.5049	67.9515	70.1256	72.0951	70.7895
