-0.0151	-0.0277	-8.6095	-0.0633	-0.0063	-0.0007	0.0362	0.0037	-0.0907	-0.0167	-0.0724	-0.0038	0.0573	-0.0232	-0.0040	-0.0434	-0.0176	-0.2148	-0.0129	-0.0019	-0.0025	-0.0333	-0.0232	0.0077	0.1815
-0.0271	-0.0029	-2.0316	-0.2833	-0.0038	-0.0006	0.0355	0.0220	-1.1050	-0.0177	-0.0261	-0.0021	0.0078	-0.0087	-0.0034	0.0415	-0.0041	-0.2857	-0.0585	-0.0042	0.0001	0.9025	-0.0135	-0.0301	0.2530
-0.0610	-0.0019	-0.0787	-0.1150	-0.0031	-0.0005	0.0249	0.0400	-12.2229	-0.0174	-0.0144	-0.0051	0.0045	-0.0033	-0.0016	-0.0217	-0.9538	-0.1017	-0.0174	-0.0019	-0.0049	-0.0996	-0.0102	0.0774	2.7100
-0.1193	-0.0001	0.0625	-0.0124	-0.0014	-0.0005	0.0441	0.2426	-4.0109	-0.0130	-0.5558	-0.0042	-0.0017	-0.0042	-0.0017	-0.1927	-0.0016	-0.7483	-0.0709	-0.0048	-0.0009	-0.0098	-0.0885	-0.7523	-0.0905
-0.0183	-0.0017	1.9864	-0.0337	-0.0013	-0.0004	0.0222	0.0314	-0.1659	-0.0048	-0.2549	-0.0019	0.0345	-0.0031	0.0047	-2.1245	0.0019	-0.9898	-0.0383	-0.0038	-0.0003	0.0724	-0.0132	-0.1749	-0.0449
-0.0210	0.0163	0.1770	-0.0013	-0.0006	-0.0009	0.0270	0.0878	-0.2851	0.0041	-0.0182	-0.0026	0.0304	-0.0017	0.0013	-0.0681	-0.0037	-1.2064	-0.0842	-0.0047	-0.0015	-0.0215	-0.0328	-0.2227	-0.0457
-0.0042	0.0205	0.2834	-0.1041	-0.0065	-0.0015	-0.0039	0.0272	-4.9463	-0.0263	-0.0012	0.0000	0.0230	-0.0048	-0.0028	-0.0107	-0.0552	-2.6653	-0.0543	-0.0038	-0.0009	-0.1102	0.0820	-0.2329	-0.0363
-0.0070	0.0041	0.0059	0.0352	-0.0047	-0.0006	0.0118	0.1517	-2.1944	-0.0385	-0.0060	-0.0007	0.0061	-0.0045	-0.0018	0.0093	-0.0097	-0.2061	-0.0754	-0.0038	0.0011	0.0262	-0.0640	-0.0256	-0.0086
-0.0107	0.0149	0.0047	0.0213	-0.0038	-0.0011	0.0286	0.0970	-0.0705	-0.0665	-0.0255	-0.0025	-0.0027	0.0107	-0.0025	-0.0079	0.0489	-1.6456	-0.2046	-0.0081	0.0125	1.0279	-0.0339	-0.0241	-0.0338
-0.0027	-0.0047	0.2079	0.0008	-0.0016	-0.0012	-0.0009	0.1972	-1.4468	-0.1064	-4.8108	-0.0025	0.0014	-0.0023	-0.0043	-0.0927	0.0059	-0.1840	-0.1414	-0.0075	0.0027	0.5032	0.0042	-0.5677	-0.0800
