resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,14.880,13.720,3.080,0.618
124,lower leaflet,13.750,8.420,2.980,0.775
311,lower leaflet,2.360,12.620,3.510,0.487
381,lower leaflet,9.340,20.270,3.110,0.344
658,lower leaflet,16.300,21.500,3.000,0.404
826,lower leaflet,21.680,24.920,3.510,0.371
834,lower leaflet,6.570,24.140,2.740,0.579
962,lower leaflet,5.910,0.720,4.150,0.465
1001,lower leaflet,12.990,13.710,2.770,0.548
1002,lower leaflet,12.410,10.460,3.570,0.341
1003,lower leaflet,9.000,13.690,2.770,0.746
1004,lower leaflet,11.420,13.480,2.520,0.589
1005,lower leaflet,13.440,11.290,2.940,0.565
1006,lower leaflet,9.730,12.900,2.470,0.666
1007,lower leaflet,10.070,8.930,2.720,0.629
1008,lower leaflet,15.650,12.380,2.520,0.641
1009,lower leaflet,13.060,12.660,3.050,0.717
1010,lower leaflet,13.080,9.790,2.880,0.606
1011,lower leaflet,9.050,12.420,2.530,0.767
1012,lower leaflet,13.050,10.800,2.640,0.601
1013,lower leaflet,14.930,11.690,2.670,0.779
1014,lower leaflet,11.790,8.660,2.680,0.869
1015,lower leaflet,12.610,11.200,2.980,0.638
1016,lower leaflet,8.590,11.600,2.630,0.640
1017,lower leaflet,13.580,10.220,2.900,0.594
1018,lower leaflet,13.160,9.330,2.710,0.954
1019,lower leaflet,14.310,12.810,2.570,0.597
1020,lower leaflet,10.280,18.850,2.140,0.648
1021,lower leaflet,12.300,15.460,2.610,0.736
1022,lower leaflet,12.080,12.600,2.750,0.680
1023,lower leaflet,10.610,12.180,2.870,0.705
1024,lower leaflet,11.720,13.040,2.640,0.612
1026,lower leaflet,14.980,10.090,2.970,0.488
1027,lower leaflet,14.970,9.040,3.450,0.592
1028,lower leaflet,14.000,9.960,2.660,0.575
1029,lower leaflet,16.550,11.340,2.910,0.813
1030,lower leaflet,7.760,11.970,2.370,0.719
1031,lower leaflet,15.460,6.580,3.180,0.725
1032,lower leaflet,13.080,11.720,2.970,0.669
1033,lower leaflet,12.530,13.120,3.050,0.590
1034,lower leaflet,8.110,13.300,2.530,0.842
1035,lower leaflet,14.480,9.130,2.580,0.451
1036,lower leaflet,14.360,7.840,2.450,0.663
1037,lower leaflet,10.260,11.360,2.770,0.516
1038,lower leaflet,10.370,13.480,2.790,0.614
1039,lower leaflet,11.380,16.350,2.590,0.546
1040,lower leaflet,10.220,14.880,2.410,0.662
1041,lower leaflet,10.720,11.660,2.680,0.547
1042,lower leaflet,13.520,13.820,2.760,0.682
1043,lower leaflet,9.620,10.480,2.540,0.649
1045,lower leaflet,15.940,14.530,2.640,0.538
1046,lower leaflet,14.190,10.970,2.740,0.719
1047,lower leaflet,14.130,17.540,2.160,0.652
1049,lower leaflet,9.870,11.910,2.780,0.552
1050,lower leaflet,15.240,13.040,2.470,0.606
1051,lower leaflet,15.950,9.800,3.250,0.430
1052,lower leaflet,12.940,7.580,2.790,0.694
1053,lower leaflet,13.310,6.790,3.120,0.487
1054,lower leaflet,15.630,8.210,2.850,0.631
1055,lower leaflet,11.350,17.420,2.600,0.675
1056,lower leaflet,11.850,14.680,2.780,0.571
1057,lower leaflet,12.010,11.760,2.930,0.662
1058,lower leaflet,11.770,7.900,2.690,0.792
1059,lower leaflet,13.780,13.090,2.740,0.634
1060,lower leaflet,14.290,8.670,2.900,0.531
1061,lower leaflet,10.210,15.350,2.470,0.675
1062,lower leaflet,10.670,20.030,2.540,0.608
1063,lower leaflet,8.150,14.860,2.190,0.868
1064,lower leaflet,7.690,9.030,2.710,0.862
1066,lower leaflet,10.500,13.180,3.190,0.620
1067,lower leaflet,14.160,14.750,2.430,0.643
1068,lower leaflet,7.950,19.450,2.340,0.767
1069,lower leaflet,10.630,9.330,2.530,0.897
1070,lower leaflet,10.770,17.080,2.470,0.600
1071,lower leaflet,15.460,9.680,3.150,0.499
1072,lower leaflet,11.620,9.520,2.980,0.979
1073,lower leaflet,16.410,12.240,2.880,0.701
1074,lower leaflet,8.750,17.560,1.910,0.812
1075,lower leaflet,15.730,8.860,2.690,0.507
1076,lower leaflet,18.150,15.720,2.550,0.981
1078,lower leaflet,10.510,8.290,2.640,0.989
1079,lower leaflet,15.270,10.560,3.030,0.553
1080,lower leaflet,16.930,9.050,3.050,0.568
1081,lower leaflet,13.160,7.250,2.440,0.649
1082,lower leaflet,8.940,8.430,2.800,0.679
1083,lower leaflet,16.020,7.430,3.110,0.572
1084,lower leaflet,13.250,16.560,2.330,0.782
1085,lower leaflet,10.700,5.020,3.170,0.615
1086,lower leaflet,10.710,10.700,2.440,0.631
1087,lower leaflet,12.710,14.070,2.920,0.717
1088,lower leaflet,9.870,13.430,2.620,0.525
1089,lower leaflet,15.640,11.210,2.640,0.728
1090,lower leaflet,11.930,14.100,2.810,0.571
1091,lower leaflet,13.870,12.190,2.870,0.730
1092,lower leaflet,8.400,21.200,2.430,0.800
1093,lower leaflet,11.600,11.380,3.020,0.664
1094,lower leaflet,14.590,14.140,2.700,0.539
1095,lower leaflet,9.380,11.650,2.650,0.716
1096,lower leaflet,11.890,15.210,2.730,0.551
1097,lower leaflet,15.810,13.840,2.530,0.532
1098,lower leaflet,8.850,9.200,2.910,0.749
1099,lower leaflet,16.590,13.820,2.600,0.703
1100,lower leaflet,3.200,12.460,2.730,0.541
1101,lower leaflet,9.620,8.700,2.520,0.626
1102,lower leaflet,17.980,10.090,3.040,0.596
1103,lower leaflet,16.770,9.920,3.020,0.664
1104,lower leaflet,10.230,17.120,2.350,0.701
1105,lower leaflet,7.700,8.090,2.040,0.801
1106,lower leaflet,8.530,16.070,2.310,0.820
1107,lower leaflet,16.630,8.370,3.250,0.643
1108,lower leaflet,12.360,10.380,3.000,0.416
1109,lower leaflet,6.580,12.780,2.790,0.720
1110,lower leaflet,15.840,9.270,3.110,0.493
1111,lower leaflet,15.520,18.850,2.290,0.841
1112,lower leaflet,15.120,14.470,2.630,0.542
1113,lower leaflet,9.790,9.700,2.580,0.716
1114,lower leaflet,14.730,15.320,2.680,0.641
1115,lower leaflet,16.030,12.670,2.710,0.550
1116,lower leaflet,14.830,8.050,2.710,0.599
1117,lower leaflet,13.000,6.220,2.500,0.449
1118,lower leaflet,18.410,10.920,2.490,0.616
1119,lower leaflet,10.060,7.460,2.690,0.632
1120,lower leaflet,9.470,17.880,2.390,0.792
1121,lower leaflet,7.620,17.930,2.050,0.879
1122,lower leaflet,8.710,13.960,2.350,0.583
1123,lower leaflet,8.020,11.290,2.560,0.651
1124,lower leaflet,12.210,6.480,2.860,0.659
1125,lower leaflet,12.050,16.700,2.440,0.708
1126,lower leaflet,16.870,15.560,2.370,1.190
1127,lower leaflet,11.170,15.950,2.720,0.616
1128,lower leaflet,13.210,15.140,2.390,0.736
1129,lower leaflet,17.480,13.670,2.620,0.659
1130,lower leaflet,14.630,12.430,2.870,0.561
1131,lower leaflet,11.200,10.330,2.430,0.628
1132,lower leaflet,10.810,18.570,2.470,0.651
1133,lower leaflet,4.470,14.360,2.950,0.610
1134,lower leaflet,17.020,7.500,3.360,0.598
1135,lower leaflet,11.030,14.080,2.450,0.727
1136,lower leaflet,10.980,14.910,2.800,0.600
1138,lower leaflet,8.190,10.710,2.810,0.661
1139,lower leaflet,18.170,17.580,2.810,0.582
1140,lower leaflet,15.790,13.290,2.350,0.530
1141,lower leaflet,17.550,10.840,2.830,0.720
1142,lower leaflet,4.100,15.520,2.430,0.517
1143,lower leaflet,9.660,4.950,3.590,0.469
1144,lower leaflet,14.720,9.600,2.930,0.496
1145,lower leaflet,17.280,11.930,2.810,0.910
1146,lower leaflet,15.270,7.420,2.880,0.721
1147,lower leaflet,10.660,15.870,3.140,0.406
1148,lower leaflet,15.010,5.350,3.100,0.533
1149,lower leaflet,7.250,12.710,2.760,0.741
1150,lower leaflet,12.310,19.760,2.500,0.714
1151,lower leaflet,7.240,14.060,2.120,0.893
1152,lower leaflet,19.230,9.970,2.650,0.686
1154,lower leaflet,2.640,12.990,2.850,0.734
1155,lower leaflet,15.410,15.110,2.680,0.588
1157,lower leaflet,18.330,11.470,2.630,0.680
1158,lower leaflet,11.310,4.180,2.900,0.676
1159,lower leaflet,15.540,5.960,3.040,0.579
1160,lower leaflet,9.650,16.030,1.870,0.752
1161,lower leaflet,10.190,10.560,2.270,0.625
1162,lower leaflet,8.360,16.810,1.780,0.595
1163,lower leaflet,10.350,16.210,2.330,0.617
1164,lower leaflet,17.610,9.770,2.770,0.631
1165,lower leaflet,12.940,21.860,2.590,0.690
1166,lower leaflet,9.060,21.020,2.230,0.888
1167,lower leaflet,14.570,20.560,2.200,0.930
1168,lower leaflet,17.710,12.950,2.400,0.670
1169,lower leaflet,12.940,5.800,2.910,0.697
1170,lower leaflet,17.260,14.790,2.220,0.924
1171,lower leaflet,6.750,14.970,2.410,0.899
1172,lower leaflet,12.480,20.510,2.620,0.721
1173,lower leaflet,17.920,12.530,2.640,0.675
1174,lower leaflet,17.180,17.680,2.970,0.895
1175,lower leaflet,5.970,13.960,2.260,1.028
1176,lower leaflet,2.680,12.220,2.850,0.536
1177,lower leaflet,9.880,19.290,2.640,0.629
1178,lower leaflet,19.580,10.840,3.030,0.600
1179,lower leaflet,17.210,8.120,2.940,0.566
1180,lower leaflet,17.250,10.410,2.960,0.606
1181,lower leaflet,3.470,13.900,2.770,0.745
1182,lower leaflet,20.350,12.140,3.070,0.688
1183,lower leaflet,13.020,18.040,2.530,0.487
1184,lower leaflet,6.900,13.620,2.740,0.765
1185,lower leaflet,14.760,16.790,2.310,0.873
1186,lower leaflet,18.950,10.290,3.160,0.496
1188,lower leaflet,12.450,7.080,2.840,0.490
1189,lower leaflet,16.820,13.090,2.360,0.597
1190,lower leaflet,2.730,14.770,2.770,0.732
