resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,14.190,9.470,3.750,0.221
311,lower leaflet,0.940,12.430,3.740,0.380
381,lower leaflet,7.420,19.340,3.340,0.459
415,lower leaflet,16.200,1.350,3.130,0.312
434,lower leaflet,12.130,6.380,3.520,0.355
580,lower leaflet,2.390,5.420,2.870,0.413
586,lower leaflet,18.640,4.000,3.090,0.439
630,lower leaflet,19.520,1.120,2.540,0.445
658,lower leaflet,16.830,20.320,3.220,0.260
800,lower leaflet,14.350,0.088,2.470,0.376
826,lower leaflet,19.140,23.000,3.110,0.315
962,lower leaflet,3.060,21.480,3.590,0.494
1001,lower leaflet,11.690,16.120,2.930,0.764
1002,lower leaflet,11.640,12.070,3.830,0.259
1003,lower leaflet,10.320,14.790,2.680,0.785
1004,lower leaflet,11.600,15.680,3.200,0.731
1005,lower leaflet,12.800,11.740,3.300,0.762
1006,lower leaflet,9.880,12.030,3.380,0.511
1007,lower leaflet,7.340,12.630,3.100,0.799
1008,lower leaflet,14.230,11.130,3.410,0.777
1009,lower leaflet,16.710,14.510,2.910,0.609
1010,lower leaflet,9.530,10.360,3.270,0.652
1011,lower leaflet,4.380,11.860,3.150,0.610
1012,lower leaflet,13.220,13.700,3.050,0.681
1013,lower leaflet,15.120,13.030,2.800,0.869
1014,lower leaflet,11.210,9.750,3.240,0.741
1015,lower leaflet,13.100,12.630,2.980,0.668
1016,lower leaflet,6.830,13.260,3.150,0.624
1017,lower leaflet,11.650,10.490,3.420,0.697
1018,lower leaflet,13.420,9.520,2.960,0.599
1019,lower leaflet,14.460,15.070,3.360,0.657
1020,lower leaflet,7.760,19.170,3.070,0.670
1021,lower leaflet,13.110,18.630,3.010,0.734
1022,lower leaflet,11.790,11.980,3.300,0.385
1023,lower leaflet,10.800,13.680,3.320,0.792
1024,lower leaflet,10.170,12.640,3.250,0.829
1026,lower leaflet,13.390,10.950,3.440,0.619
1027,lower leaflet,8.850,10.850,3.910,0.386
1028,lower leaflet,13.170,10.180,3.400,0.718
1029,lower leaflet,18.170,11.470,2.290,0.771
1030,lower leaflet,6.320,7.820,2.990,0.642
1031,lower leaflet,14.270,5.750,2.520,0.633
1032,lower leaflet,13.590,12.410,3.120,0.745
1033,lower leaflet,12.240,13.900,3.440,0.578
1034,lower leaflet,11.510,14.150,3.540,0.618
1035,lower leaflet,14.220,7.920,2.150,0.576
1036,lower leaflet,11.960,7.430,2.950,0.596
1037,lower leaflet,8.660,10.380,3.350,0.519
1038,lower leaflet,9.830,14.190,2.910,0.865
1039,lower leaflet,6.410,16.530,2.960,0.597
1040,lower leaflet,8.520,14.850,2.940,0.820
1041,lower leaflet,10.990,12.660,3.400,0.700
1042,lower leaflet,12.860,17.160,3.290,0.611
1043,lower leaflet,9.200,12.290,2.930,0.906
1045,lower leaflet,18.430,13.000,2.580,0.791
1046,lower leaflet,11.740,13.260,3.450,0.622
1047,lower leaflet,17.480,16.080,3.450,0.698
1049,lower leaflet,8.460,11.250,3.200,0.668
1050,lower leaflet,15.640,12.150,2.970,0.685
1051,lower leaflet,13.660,11.380,3.220,0.519
1052,lower leaflet,10.650,6.510,3.240,0.659
1053,lower leaflet,9.660,3.130,3.760,0.357
1054,lower leaflet,14.930,8.440,2.350,0.663
1055,lower leaflet,8.940,16.640,3.250,0.674
1056,lower leaflet,9.780,15.120,2.860,0.812
1057,lower leaflet,11.740,12.780,3.290,0.618
1058,lower leaflet,13.830,8.690,3.120,0.587
1059,lower leaflet,12.270,15.270,3.220,0.672
