resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,15.720,7.300,3.750,0.363
115,lower leaflet,11.300,17.530,3.520,0.524
311,lower leaflet,0.990,13.080,3.210,0.505
318,lower leaflet,19.080,8.740,3.330,0.513
381,lower leaflet,7.460,19.350,3.710,0.622
415,lower leaflet,15.860,2.130,3.070,0.438
434,lower leaflet,11.900,7.510,3.260,0.309
580,lower leaflet,3.000,6.110,4.160,0.436
586,lower leaflet,18.600,4.120,3.040,0.427
630,lower leaflet,20.060,0.680,2.810,0.560
658,lower leaflet,16.910,21.960,2.960,0.380
826,lower leaflet,20.280,23.490,3.140,0.440
962,lower leaflet,3.790,21.080,4.070,0.495
1001,lower leaflet,11.350,16.180,2.800,0.747
1002,lower leaflet,13.310,12.390,3.630,0.346
1003,lower leaflet,11.080,15.040,3.220,0.757
1004,lower leaflet,12.500,15.780,2.830,0.827
1005,lower leaflet,13.100,11.740,2.930,0.659
1006,lower leaflet,10.340,12.770,3.240,0.528
1007,lower leaflet,6.270,14.700,3.150,0.453
1008,lower leaflet,14.990,9.980,3.120,0.682
1009,lower leaflet,16.550,12.490,2.250,0.886
1010,lower leaflet,10.170,11.370,2.950,0.607
1011,lower leaflet,4.340,12.020,3.210,0.612
1012,lower leaflet,15.050,12.980,2.780,0.591
1013,lower leaflet,15.400,12.170,3.020,0.636
1014,lower leaflet,11.750,10.640,3.030,0.712
1015,lower leaflet,14.680,12.450,2.910,0.615
1016,lower leaflet,6.580,15.120,2.910,0.600
1017,lower leaflet,12.690,10.370,2.660,0.735
1018,lower leaflet,14.130,8.280,2.500,0.629
1019,lower leaflet,16.200,15.320,2.690,0.556
1020,lower leaflet,8.080,18.110,3.380,0.776
1021,lower leaflet,13.990,20.280,2.580,0.658
1022,lower leaflet,12.580,11.200,2.950,0.601
1023,lower leaflet,11.910,13.960,3.120,0.693
1024,lower leaflet,12.450,13.230,3.140,0.702
1026,lower leaflet,14.890,9.150,3.020,0.695
1027,lower leaflet,9.590,11.460,4.110,0.348
1028,lower leaflet,12.740,9.510,2.520,0.766
1029,lower leaflet,18.100,10.030,2.090,0.695
1030,lower leaflet,7.040,8.850,2.440,0.876
1031,lower leaflet,14.410,6.130,2.480,0.627
1032,lower leaflet,14.210,10.920,3.130,0.618
1033,lower leaflet,14.500,13.770,2.960,0.678
1034,lower leaflet,12.900,14.040,3.180,0.755
1035,lower leaflet,16.070,7.180,2.830,0.517
1036,lower leaflet,12.030,9.300,2.970,0.782
1037,lower leaflet,8.210,11.680,3.230,0.767
1038,lower leaflet,11.070,13.990,2.750,0.656
1039,lower leaflet,6.960,15.930,3.010,0.647
1040,lower leaflet,10.630,14.490,3.340,0.661
1041,lower leaflet,12.190,12.600,2.980,0.719
1042,lower leaflet,13.600,17.580,2.730,0.569
1043,lower leaflet,8.850,13.140,3.360,0.675
1045,lower leaflet,19.990,13.040,2.200,0.738
1046,lower leaflet,13.140,14.390,2.800,0.710
1047,lower leaflet,17.180,15.270,2.380,0.919
1049,lower leaflet,7.590,13.090,3.140,0.910
1050,lower leaflet,16.930,11.370,2.480,0.943
1051,lower leaflet,15.290,10.830,2.880,0.592
1052,lower leaflet,11.030,6.460,2.880,0.634
1053,lower leaflet,8.860,4.450,3.210,0.475
1054,lower leaflet,15.800,7.350,3.290,0.420
1055,lower leaflet,9.760,16.500,3.070,0.570
1056,lower leaflet,10.190,16.210,3.340,0.615
1057,lower leaflet,13.280,12.590,2.910,0.646
1058,lower leaflet,14.000,9.040,2.620,0.679
1059,lower leaflet,13.350,15.290,2.980,0.732
1060,lower leaflet,14.000,9.940,2.590,0.731
1061,lower leaflet,8.600,16.570,3.090,0.543
1062,lower leaflet,12.540,17.270,2.940,0.800
1063,lower leaflet,9.300,14.630,3.000,0.619
1064,lower leaflet,5.350,9.590,2.330,0.674
1066,lower leaflet,10.640,12.180,3.960,0.349
1067,lower leaflet,14.120,15.010,2.930,0.676
1068,lower leaflet,7.270,20.560,3.000,0.568
1069,lower leaflet,7.860,10.830,3.230,0.742
1070,lower leaflet,9.180,16.440,3.200,0.495
1071,lower leaflet,14.910,6.950,2.940,0.658
1072,lower leaflet,14.530,8.320,2.780,0.608
1073,lower leaflet,17.200,9.560,2.360,0.807
1074,lower leaflet,8.740,17.880,3.670,0.637
1075,lower leaflet,15.370,8.550,3.190,0.554
1076,lower leaflet,17.590,12.270,2.390,0.707
1078,lower leaflet,13.110,8.180,2.420,0.861
1079,lower leaflet,17.090,12.570,2.520,0.490
1080,lower leaflet,16.710,7.380,2.740,0.650
1081,lower leaflet,11.080,5.900,2.850,0.675
1082,lower leaflet,9.170,6.910,2.860,0.507
1083,lower leaflet,19.350,9.950,2.250,0.794
1084,lower leaflet,12.910,17.990,2.810,0.565
1085,lower leaflet,9.940,6.550,3.120,0.586
1086,lower leaflet,9.790,12.230,3.210,0.598
1087,lower leaflet,12.140,14.440,2.890,0.717
1088,lower leaflet,9.860,13.970,2.980,0.612
1089,lower leaflet,16.230,10.200,2.490,0.739
1090,lower leaflet,13.500,16.630,2.800,0.591
1091,lower leaflet,15.550,12.990,2.790,0.726
1092,lower leaflet,6.490,23.750,3.290,0.779
1093,lower leaflet,13.820,12.070,2.770,0.599
1094,lower leaflet,16.880,10.820,2.580,0.631
1095,lower leaflet,9.280,11.800,3.050,0.592
1096,lower leaflet,15.410,15.210,2.950,0.676
1097,lower leaflet,16.700,13.430,2.630,0.799
1098,lower leaflet,9.600,10.870,3.320,0.613
1099,lower leaflet,18.860,14.690,2.080,0.688
1100,lower leaflet,3.700,14.930,3.100,0.595
1101,lower leaflet,8.320,10.480,3.210,0.611
1102,lower leaflet,15.380,8.040,3.130,0.516
1103,lower leaflet,15.700,11.560,3.110,0.860
1104,lower leaflet,9.950,17.050,3.090,0.609
1105,lower leaflet,7.720,6.080,2.110,0.678
1106,lower leaflet,5.540,17.630,2.870,0.724
1107,lower leaflet,15.900,9.420,2.500,0.587
1108,lower leaflet,11.460,12.980,3.160,0.767
1109,lower leaflet,6.560,12.610,3.130,0.698
1110,lower leaflet,16.210,8.550,2.930,0.562
1111,lower leaflet,11.160,20.570,2.930,0.730
1112,lower leaflet,14.750,15.090,3.080,0.629
1113,lower leaflet,7.750,12.240,3.460,0.852
1114,lower leaflet,15.900,14.430,2.670,0.768
1115,lower leaflet,14.410,11.730,3.210,0.592
1116,lower leaflet,12.130,8.000,2.970,0.700
1117,lower leaflet,11.960,5.520,2.850,0.503
1118,lower leaflet,20.680,8.550,2.770,0.618
1119,lower leaflet,10.070,7.140,3.240,0.656
1120,lower leaflet,9.430,17.230,3.300,0.670
1121,lower leaflet,8.520,17.100,3.270,0.568
1122,lower leaflet,8.890,13.770,3.090,0.690
1123,lower leaflet,8.720,7.920,2.890,0.605
1124,lower leaflet,12.780,7.360,2.930,0.592
1125,lower leaflet,13.090,19.290,2.600,0.673
1126,lower leaflet,15.210,13.820,2.980,0.635
1127,lower leaflet,11.520,17.170,3.010,0.635
1128,lower leaflet,8.930,14.950,2.880,0.661
1129,lower leaflet,17.950,14.360,1.740,0.803
1130,lower leaflet,14.120,14.150,2.880,0.749
1131,lower leaflet,11.560,12.130,3.080,0.641
1132,lower leaflet,11.780,17.600,2.830,0.609
1133,lower leaflet,2.040,14.590,2.760,0.614
1134,lower leaflet,18.470,7.500,2.390,0.704
1135,lower leaflet,12.540,15.170,2.850,0.734
1136,lower leaflet,10.330,15.340,3.270,0.641
1138,lower leaflet,6.650,13.640,2.930,0.573
1139,lower leaflet,18.260,17.880,2.480,0.914
1140,lower leaflet,14.150,12.600,2.940,0.622
1141,lower leaflet,13.510,11.170,2.750,0.703
1142,lower leaflet,4.250,15.870,2.750,0.744
1143,lower leaflet,10.160,9.330,3.720,0.661
1144,lower leaflet,11.000,11.390,3.160,0.636
1145,lower leaflet,14.830,11.380,3.280,0.533
1146,lower leaflet,15.260,6.530,3.080,0.670
1147,lower leaflet,3.480,15.420,3.660,0.588
1148,lower leaflet,14.250,5.400,2.840,0.573
1149,lower leaflet,4.280,12.550,2.940,0.646
