resid,leaflet,X coords,Y coords,Z coords,Area per lipid
104,lower leaflet,15.100,13.010,3.330,0.418
124,lower leaflet,12.750,6.460,5.280,6.416
826,lower leaflet,21.030,1.090,3.760,0.476
1001,lower leaflet,12.320,13.120,2.860,0.687
1002,lower leaflet,11.230,11.180,3.770,0.330
1003,lower leaflet,9.730,15.540,2.480,0.761
1004,lower leaflet,13.010,13.860,2.670,0.726
1005,lower leaflet,10.970,9.970,3.310,0.705
1006,lower leaflet,10.630,13.550,2.610,0.726
1007,lower leaflet,10.310,11.330,3.100,0.509
1008,lower leaflet,11.550,12.490,2.910,0.615
1009,lower leaflet,12.230,11.420,3.330,0.554
1010,lower leaflet,11.700,11.090,3.720,0.564
1011,lower leaflet,8.820,13.390,2.640,0.614
1012,lower leaflet,10.280,9.530,3.750,0.605
1013,lower leaflet,12.880,11.980,3.290,0.587
1014,lower leaflet,12.050,9.710,3.750,0.672
1015,lower leaflet,11.090,10.790,3.530,0.504
1016,lower leaflet,8.130,12.210,2.880,0.558
1017,lower leaflet,13.010,10.410,3.250,0.669
1018,lower leaflet,12.320,8.650,3.820,0.440
1019,lower leaflet,12.880,12.610,3.220,0.568
1020,lower leaflet,10.120,18.600,2.130,0.882
1021,lower leaflet,13.340,14.560,2.930,0.623
1022,lower leaflet,10.430,13.080,2.790,0.634
1023,lower leaflet,11.520,13.300,3.050,0.712
1024,lower leaflet,13.030,13.000,2.620,0.641
1026,lower leaflet,14.800,11.290,3.040,0.663
1027,lower leaflet,16.380,10.760,4.430,0.610
1028,lower leaflet,12.610,9.090,3.700,0.542
1029,lower leaflet,15.010,12.500,2.960,0.576
1030,lower leaflet,9.550,14.040,2.250,0.688
1031,lower leaflet,14.200,8.330,3.480,0.607
1032,lower leaflet,12.480,10.600,3.200,0.650
1033,lower leaflet,11.690,12.020,3.190,0.580
1034,lower leaflet,9.040,14.900,2.440,0.598
1035,lower leaflet,13.090,9.590,3.020,0.634
1036,lower leaflet,13.810,9.760,3.120,0.649
1037,lower leaflet,10.280,10.530,3.710,0.564
1038,lower leaflet,10.850,12.160,2.820,0.575
1039,lower leaflet,11.760,14.850,2.760,0.529
1040,lower leaflet,10.320,14.660,2.360,0.826
1041,lower leaflet,11.320,14.030,2.500,0.837
1042,lower leaflet,13.700,12.840,3.100,0.577
1043,lower leaflet,9.800,11.840,3.380,0.543
1045,lower leaflet,14.770,15.600,2.630,0.796
1046,lower leaflet,14.190,11.220,2.880,0.579
1047,lower leaflet,14.770,18.550,2.360,0.758
1049,lower leaflet,11.270,11.680,3.290,0.515
1050,lower leaflet,14.790,12.940,2.950,0.474
1051,lower leaflet,16.990,10.140,3.090,0.449
1052,lower leaflet,11.640,8.240,3.810,0.596
1053,lower leaflet,11.460,8.880,4.530,0.319
1054,lower leaflet,16.190,9.140,3.150,0.581
1055,lower leaflet,10.890,15.340,2.640,0.789
1056,lower leaflet,13.920,15.400,2.730,0.717
1057,lower leaflet,10.540,10.910,3.520,0.482
1058,lower leaflet,11.030,8.370,4.180,0.443
1059,lower leaflet,13.480,11.890,2.830,0.591
1060,lower leaflet,13.980,9.390,3.410,0.599
1061,lower leaflet,12.180,14.420,2.530,0.767
1062,lower leaflet,10.050,19.800,2.220,0.446
1063,lower leaflet,8.210,15.070,2.310,0.634
1064,lower leaflet,8.630,8.310,3.710,0.547
1066,lower leaflet,14.300,13.440,3.230,0.470
1067,lower leaflet,13.880,14.290,2.670,0.915
1068,lower leaflet,8.350,19.620,2.460,0.652
1069,lower leaflet,9.700,8.230,3.980,0.728
1070,lower leaflet,9.240,16.790,2.240,0.858
1071,lower leaflet,14.780,9.570,3.290,0.657
1072,lower leaflet,10.840,9.310,4.000,0.677
1073,lower leaflet,15.800,12.250,2.930,0.556
1074,lower leaflet,9.010,17.180,2.270,0.445
1075,lower leaflet,14.620,8.710,3.470,0.652
1076,lower leaflet,16.220,13.790,2.560,0.753
1078,lower leaflet,10.690,8.190,3.530,0.701
1079,lower leaflet,15.040,10.320,3.070,0.813
1080,lower leaflet,15.540,9.740,2.840,0.645
1081,lower leaflet,11.700,8.990,4.110,0.600
1082,lower leaflet,7.620,7.160,3.580,0.831
1083,lower leaflet,12.960,8.080,3.680,0.652
1084,lower leaflet,11.910,17.440,2.340,0.633
1085,lower leaflet,10.800,3.140,3.510,0.684
1086,lower leaflet,9.060,11.170,3.590,0.591
1087,lower leaflet,14.310,16.160,2.850,0.645
1088,lower leaflet,9.530,13.630,2.650,0.617
1089,lower leaflet,14.170,10.670,3.050,0.786
1090,lower leaflet,13.220,15.960,2.810,0.635
1091,lower leaflet,12.900,11.310,3.090,0.607
1092,lower leaflet,7.950,20.180,2.740,0.562
1093,lower leaflet,9.740,12.780,2.940,0.611
1094,lower leaflet,14.120,12.490,3.120,0.562
1095,lower leaflet,8.910,12.860,2.790,0.606
1096,lower leaflet,12.410,15.910,2.520,0.570
1097,lower leaflet,16.480,12.480,2.510,0.626
1098,lower leaflet,9.180,8.890,3.710,0.600
1099,lower leaflet,15.580,13.940,2.420,0.666
1100,lower leaflet,5.290,12.260,2.380,0.695
1101,lower leaflet,9.290,7.960,3.940,0.518
1102,lower leaflet,18.710,9.190,2.360,0.718
1103,lower leaflet,16.990,10.600,3.210,0.489
1104,lower leaflet,11.020,16.140,3.000,0.697
1105,lower leaflet,8.260,7.810,3.780,0.575
1106,lower leaflet,10.590,16.230,2.770,0.723
1107,lower leaflet,15.800,8.810,2.680,0.607
1108,lower leaflet,9.660,7.380,3.760,0.693
1109,lower leaflet,9.320,12.020,3.220,0.582
1110,lower leaflet,16.500,9.790,3.010,0.573
1111,lower leaflet,15.290,18.570,2.390,0.653
1112,lower leaflet,15.570,14.390,1.980,0.905
1113,lower leaflet,9.540,11.030,3.590,0.609
1114,lower leaflet,14.520,13.410,2.730,0.650
1115,lower leaflet,15.670,11.490,3.050,0.613
1116,lower leaflet,12.450,8.130,3.860,0.528
1117,lower leaflet,9.560,6.140,3.600,0.691
1118,lower leaflet,17.840,9.610,2.740,0.677
1119,lower leaflet,8.390,6.550,3.570,0.636
1120,lower leaflet,8.980,17.570,1.880,0.725
1121,lower leaflet,6.780,17.300,2.160,0.753
1122,lower leaflet,8.560,16.900,2.310,0.820
1123,lower leaflet,7.620,11.640,2.780,0.750
1124,lower leaflet,11.120,6.380,3.590,0.640
1125,lower leaflet,11.710,16.330,2.430,0.660
1126,lower leaflet,15.670,16.840,2.110,0.422
1127,lower leaflet,13.450,16.320,2.500,0.652
1128,lower leaflet,13.110,15.450,2.790,0.613
1129,lower leaflet,17.020,12.540,2.450,0.636
1130,lower leaflet,14.370,11.780,3.190,0.523
1131,lower leaflet,9.750,10.180,3.790,0.560
1132,lower leaflet,11.100,16.880,2.330,0.642
1133,lower leaflet,6.070,13.750,2.460,0.731
1134,lower leaflet,14.650,7.830,3.040,0.655
1135,lower leaflet,12.160,15.170,2.800,0.536
1136,lower leaflet,11.790,15.530,2.970,0.534
1138,lower leaflet,8.640,11.550,2.980,0.632
1139,lower leaflet,17.330,14.950,1.710,0.638
1140,lower leaflet,15.780,13.110,3.050,0.675
1141,lower leaflet,16.730,11.240,2.550,0.641
1142,lower leaflet,4.300,12.260,3.020,0.485
1143,lower leaflet,8.930,4.700,3.960,0.416
1144,lower leaflet,13.390,8.860,3.260,0.675
1145,lower leaflet,17.670,10.530,2.730,0.607
1146,lower leaflet,12.250,7.290,3.660,0.550
1147,lower leaflet,11.370,17.440,2.840,0.382
1148,lower leaflet,12.430,6.140,3.510,0.641
1149,lower leaflet,6.910,11.700,2.450,0.807
1150,lower leaflet,12.820,18.910,2.470,0.813
1151,lower leaflet,6.930,13.860,2.850,0.564
1152,lower leaflet,18.460,8.430,3.030,0.527
1154,lower leaflet,4.800,12.330,2.640,0.694
1155,lower leaflet,15.130,16.300,2.470,0.785
1157,lower leaflet,18.280,12.540,1.930,0.702
1158,lower leaflet,11.110,3.490,3.770,0.672
1159,lower leaflet,11.530,7.200,3.750,0.501
1160,lower leaflet,8.750,15.190,2.680,0.633
1161,lower leaflet,9.360,9.340,3.510,0.617
1162,lower leaflet,7.700,17.170,2.670,0.684
1163,lower leaflet,8.950,15.750,2.750,0.836
1164,lower leaflet,17.010,8.770,2.930,0.619
1165,lower leaflet,12.430,21.090,2.150,0.675
1166,lower leaflet,10.740,19.950,2.070,0.458
1167,lower leaflet,13.660,19.130,2.040,0.726
1168,lower leaflet,17.680,12.800,2.530,0.651
1169,lower leaflet,10.820,5.330,3.670,0.613
1170,lower leaflet,16.860,14.330,2.320,0.718
1171,lower leaflet,7.610,13.690,2.520,0.747
1172,lower leaflet,12.390,21.980,2.460,0.657
1173,lower leaflet,18.030,13.430,2.160,0.693
1174,lower leaflet,16.880,16.870,1.830,0.696
