49.4397	43.7625	28.7970	26.6344	28.4737	30.1560	31.2075	30.5704	29.4778	28.6979	30.3084	34.0926	38.8518
37.3678	31.7366	25.7858	26.5404	28.2799	29.4826	29.1646	28.7690	29.2446	31.0576	29.7963	30.6476	33.6288
27.4258	26.9501	27.4744	27.3152	28.1876	28.0158	28.0617	28.4533	29.2813	28.9242	29.6781	29.1766	28.4588
27.8001	28.5211	28.6631	30.1636	27.9867	28.0061	28.1906	28.5016	28.6572	28.4392	28.5594	29.4180	28.7660
28.1075	28.6269	29.1925	28.9426	29.7556	30.1209	29.8142	28.8909	28.9172	28.8011	28.9912	30.8461	29.6595
28.7123	29.2615	30.3102	29.9038	31.2133	31.2994	30.6977	29.6158	29.0795	28.5838	28.1265	28.6093	28.6834
29.8113	31.2692	30.8144	30.7989	31.1482	31.2313	30.6780	29.9394	28.7961	28.2653	27.6939	28.7315	29.3559
32.9414	32.0152	30.7360	29.9694	30.5673	30.4031	30.2954	29.7519	28.9547	28.2063	28.3345	28.5427	29.4393
29.6875	30.5492	30.6026	29.6159	29.6401	29.9054	29.3519	28.8808	28.9523	28.4656	29.0736	29.0836	28.8798
28.7710	28.3559	29.2109	28.8427	29.9453	28.2188	28.1400	29.0841	29.8368	28.6597	29.2203	31.0339	30.8632
33.4901	31.0079	28.1341	27.1398	27.7019	27.7173	28.2979	29.1391	28.7883	30.5937	31.9370	34.3019	35.6193
46.0966	37.1907	29.3821	26.9635	27.8766	29.1671	29.2398	29.2036	28.4857	31.3057	34.5764	41.4041	49.4858
52.8077	46.8581	30.8654	26.7759	28.1390	30.4257	30.5426	30.5269	29.7205	29.2087	30.8612	44.5251	52.7726
