0.0154	0.1553	-0.4589	-0.0461	-0.0244	-0.0735	-0.7045	-0.2771	-0.3947	-0.1630	-0.0283	-0.2855	-0.2515	-0.0462	0.0080	-0.3346	0.0854	0.7675	0.1155	0.0308	0.3723	0.0014	-0.0789	-0.1370	0.0684	-0.0297	-0.2214	-0.2935	0.0499	-0.1494	-0.0032	-0.1217	-0.1213	0.0973	-0.6671	-0.0029	-0.0318	0.7616	0.1271	-0.0232	0.0270	-0.1067	-0.0973	0.6779	0.0467	0.0491	0.2981	0.0177	0.8218	-0.0741	-0.0662	-0.3905	-0.2648	0.0817	0.0560	-0.1947	-0.0713	-0.0546	0.5813	-0.0173	-0.2422	-0.0455	0.2575	0.0665	-0.0185	-0.4445	0.0058	-0.1319	0.0746	0.0186	-0.0576	-0.0001	-0.0038	0.2081	-0.0185	-0.1071	-0.2970	-0.0264	-0.1443	0.2583	0.0299	0.1617	-0.3178	-0.2846	0.0024	-1.3383	0.0069	0.1258	-0.0003	-0.1283	0.1189	-0.1551	-0.0395	-0.0883	0.0329	0.1108	0.0001	0.7948	-0.0045	0.1229	0.0203	0.1941	0.1385	0.0371	-0.0212	0.8340	0.0403	0.0300	-0.1124	-0.1961	0.0167	-0.0275	-0.0402	0.1860	0.0055	-0.0265	-0.0054	-0.5241	-0.2184	0.0631	0.0369	0.0505	0.2509	-0.0310	0.0867	-0.1954	0.0791	0.1792	-0.2305	-0.0860	-0.0213	-0.0036	0.0269	0.0336	0.0081	-0.0713	-0.0590	-0.1531	-0.0285	-0.1350	-0.0564	0.1604	-0.1273	0.0596	-0.4529	-0.1289	0.0088	0.0739	-0.5933	0.0576	0.0454	0.2412	-0.0243	0.0329	-0.0695	-0.1833	0.0165	0.0675	-0.0367	-1.2282	-0.0078	-0.2195	0.1865	-0.2300	-0.0648	-0.0430	-0.0356	-0.0213	-0.0571
-0.1514	-0.0482	-0.2927	-0.0049	-0.0120	-0.2706	-0.1120	-0.0029	0.0143	-0.0064	-0.0149	-0.1292	0.0195	-0.6598	0.1079	0.0086	-0.0069	0.0538	-0.0117	-0.0234	-0.0038	0.1181	0.0474	-0.0209	0.0455	0.0050	-0.0060	0.0280	0.0143	0.0002	-2.0978	-0.0010	0.0459	0.3940	-0.1055	-0.2152	-0.2862	-0.0018	-0.0138	-0.0647	-0.0089	-0.0028	0.4313	0.0074	0.0024	0.0079	-0.0661	-0.0149	-0.0117	-0.1167	0.0115	-0.7114	-0.1121	0.0121	-0.0050	0.0414	-0.1556	-0.0261	0.0055	-0.0016	0.0452	0.1352	0.0049	7.5115	-0.0095	-0.0059	0.0050	0.0030	-0.0820	-0.2514	1.0515	0.2045	0.0011	-0.0026	-0.7383	-0.0213	0.0081	-0.0446	-0.0491	-0.0008	0.3887	-0.0100	0.1625	0.0178	-0.0129	-0.0049	-0.0213	0.0326	0.1435	-0.1129	-2.2112	-0.7652	-0.0144	0.0051	-0.0383	0.0224	-0.0265	-0.0002	0.4689	-0.1196	0.0083	-0.0107	0.0232	-0.0315	-0.0985	-0.0267	-0.0499	-0.0095	-0.0180	-0.0851	-0.6376	0.0060	-0.2227	0.0456	-0.3486	0.0780	0.1512	-0.0070	0.0162	-0.0710	0.0397	0.1868	0.2491	-0.0035	0.0939	-0.0631	-0.0055	-0.1708	-0.5055	0.5303	-0.0447	0.0217	0.2301	-0.2548	-0.5536	-0.0126	0.6479	0.0265	0.1055	0.0303	-0.0947	0.0139	0.0109	-0.0014	0.0005	-0.0008	-0.0699	-0.0395	0.5112	-0.0320	-0.7532	-0.0012	-0.0116	0.0635	0.1826	-0.0168	-0.0063	-0.0520	-0.0010	-0.0110	-0.0106	0.2712	0.4045	-0.0124	0.0185	-0.6622	-0.0682	-0.1034	-0.1055
-0.6420	-0.0612	-0.0368	-0.0158	-0.0107	-0.1846	-0.2153	-0.0143	-0.0298	-0.1564	-0.0217	-0.0014	0.0267	-0.0459	-0.0065	-1.9229	-0.0116	-0.0108	-1.3176	-0.1239	0.0884	0.2405	-1.2996	-0.0233	0.0014	-0.3446	-0.0504	0.0533	-1.1101	-0.0075	-0.0008	0.0735	-0.0172	-0.0039	0.0031	1.3750	0.0002	-0.6079	-0.0985	-0.4252	0.0566	0.0013	0.0220	-0.1648	-0.0074	0.2421	0.0038	-0.1020	-0.0003	-0.0061	-0.0465	-0.0140	-0.0202	0.0283	-0.3155	0.0032	0.1011	-0.4630	0.8771	0.0032	-0.1830	0.0063	5.1993	-0.0349	-0.0177	-0.0501	-0.0108	0.1394	-0.0053	0.0025	-0.0257	0.0325	-0.0059	0.4337	-0.0666	-0.0156	-1.3646	-0.0751	-0.1308	-0.2907	-0.0008	-0.7415	0.0269	0.1629	-0.0219	-0.0484	0.0043	-0.0652	-0.0048	0.0167	-0.1888	-0.0980	-0.0158	4.0867	-0.0029	-0.1195	0.0590	-0.0038	1.2444	0.3129	-0.1349	-0.0506	-0.0063	-0.0154	-0.0068	-0.0025	0.0019	-0.0065	-0.0025	-0.0118	-0.0984	-0.0093	-0.0092	-0.0303	0.0262	0.0070	-0.0112	-0.0018	-0.0029	-0.1621	0.0866	-0.0010	-0.0839	-0.0712	-0.0193	-0.1339	-0.0055	0.8120	0.0097	-0.0766	-0.3480	-0.0063	0.1759	-0.0028	-0.1976	-0.5777	-0.0104	-0.5020	-0.0077	0.0057	-0.5018	-0.0526	-0.1390	-0.1562	0.0035	0.0517	-0.0130	-0.0588	-0.0050	0.5524	-0.0025	0.0024	0.0289	0.0533	0.1376	-0.0192	-0.0146	-0.2494	-0.0043	-0.0246	-0.0085	-0.0322	0.6040	0.0019	0.0045	-0.0061	-0.4642	-0.0063	-0.4852
-0.1396	-0.2333	-0.0172	0.2186	-0.0374	-0.0445	-0.0547	0.1421	-0.0024	-0.0729	-0.6621	-0.0513	-0.0096	-0.3302	-0.0236	0.0081	0.0350	0.0423	0.0070	0.3980	0.0330	-0.0022	-0.1537	-0.6665	-0.1604	-0.3065	0.0499	0.1047	-0.3555	-0.0375	-0.0088	-1.0041	-0.0259	-0.0020	0.0135	-0.0346	-0.0355	-0.0065	-0.0217	-0.0088	-0.0880	-0.0556	0.0003	0.0024	-0.0039	0.2079	-0.0702	0.0204	2.4772	0.0258	0.0106	-0.0558	-0.0148	-0.0725	0.0299	-0.0037	0.1197	-0.0107	-0.0028	-0.0055	0.0047	0.0708	0.0154	0.0082	-1.0971	-0.4202	-0.2754	-0.0115	-0.0577	0.1198	0.2657	0.0989	-0.0015	-0.0247	-0.3641	-0.0903	0.4898	-0.0473	-0.0213	0.0011	0.5312	0.0796	-0.0018	0.0504	-0.0043	-0.0202	-0.1075	-0.1378	-0.0130	-0.1851	-0.8674	-0.0035	0.0072	0.0064	-0.0284	-0.5356	-1.2161	-0.0608	-0.0220	0.0004	0.0049	1.0587	-0.0044	-0.0106	-0.0457	-0.0093	-0.0616	-0.0529	-0.0023	0.6604	0.0174	0.0021	0.4776	0.1434	-0.2307	-0.0571	-0.0038	-0.0053	-0.0433	-0.0318	0.0023	-2.5860	-0.0362	-0.0087	-0.0133	0.0013	0.0373	-0.0437	2.6511	0.0246	0.0086	-0.0027	0.0017	0.6520	0.0075	0.1059	0.0067	-0.3376	-0.0118	0.1066	-0.1913	-0.0044	-0.4638	-0.0036	-0.0139	0.1477	-0.0012	-1.1389	-0.0162	0.0225	-0.0836	-0.0169	0.0020	0.2370	-0.4047	-0.1444	-0.0145	-3.0577	-0.0107	-0.0626	0.0452	0.0090	-0.4588	-0.0502	-0.0148	-0.0029	0.0144	-0.0958	-0.0115
-0.0009	-0.0022	-0.0321	-0.8938	0.0133	-0.0809	-0.0027	-0.0393	-0.0226	-0.9594	-0.2151	-0.0482	-0.0027	-0.0085	-0.0096	-0.2810	-0.0215	-0.1000	-0.8172	-0.0015	-0.0668	-0.0170	-0.0936	-1.2835	-0.0155	0.0051	-0.0041	0.0005	0.0157	0.3322	0.2434	0.0608	0.0846	-0.0161	-0.6509	-0.0717	0.0020	1.4653	0.0099	-0.0341	-0.1329	0.0158	-0.4624	0.0818	0.0977	-0.0035	-3.8340	-0.1912	0.3679	0.0130	-0.0291	-0.3672	-0.4011	-0.2094	0.0022	-0.0023	-0.0342	-0.0001	0.0108	-0.0067	0.0196	-0.0084	-0.1057	-0.2257	-0.1348	-0.2535	-0.0182	0.1180	-0.1003	-0.1993	0.0148	0.0788	0.1584	-0.0319	-0.0063	-0.1600	0.1787	-0.0089	0.0016	0.1093	0.3225	-0.0119	0.2086	-0.0271	0.1167	1.4315	-0.0126	-0.0149	-0.2217	0.1130	-0.7158	0.0216	0.1901	0.0074	-1.2889	0.0186	-0.0557	-0.0200	0.0080	0.0050	0.0004	-0.0074	0.0161	-0.0010	-0.0117	-0.0005	-0.0121	-0.0228	-0.0013	-0.0024	-0.0002	-0.0055	-0.0312	0.0056	-0.0429	-0.0020	-0.0746	-0.0103	0.0209	-0.0021	0.0037	-0.0276	1.2267	0.1473	-0.1329	-0.0885	0.0047	0.2359	0.6565	-0.0255	-0.0102	-0.1555	-0.0089	0.0923	-0.0200	-0.2545	-0.0117	-0.3026	-0.8098	-0.0762	-0.0083	0.4025	-0.0440	-0.0668	-1.1490	0.0383	0.6128	0.0080	-0.0066	-0.0833	-0.0187	-0.0063	-0.0266	-0.0039	0.0012	-0.0633	-0.0083	-0.0200	-0.0707	0.0516	-0.0295	0.0053	-0.0240	-0.0172	-0.0064	-0.0083	-0.1519	-0.0041	-0.0049
-0.0114	-0.0052	-0.0121	-0.0083	-0.0501	-0.0262	-0.0145	-0.6281	0.0243	0.0052	1.0807	0.2697	0.0062	-0.0138	-0.0107	-0.0911	-0.0146	-0.0467	-0.0746	-0.0006	-0.0088	-0.0135	-0.0106	0.0477	0.0106	0.0114	0.0089	-0.0054	0.0086	-0.3219	-0.1664	0.0415	-0.1037	-0.0157	0.2788	-0.0005	-0.0070	-0.0668	-0.0130	-0.0658	-0.0610	0.0276	0.0655	-0.0142	-0.0024	-0.0069	-0.0566	-0.0047	-0.1022	-0.0232	0.0133	-0.0479	-0.0004	-0.0881	0.0025	-0.2736	-0.3164	-0.0266	0.0725	0.0343	0.3240	0.0005	0.5711	-0.0302	-0.5735	-0.1199	0.0748	0.0245	-0.0416	-0.1055	-0.0336	-0.0147	-0.0015	-0.5831	-0.2872	0.0499	0.0102	-0.2142	-0.6048	-0.1891	1.7983	0.0155	-0.2454	-0.9275	-0.0007	0.5668	-0.0046	-0.0072	-0.0011	0.0211	-0.0332	-0.0280	-0.2039	-0.0027	0.0202	0.0919	-0.0013	0.2746	-0.0843	-0.0573	1.5824	0.5373	0.0466	-0.0028	-0.0045	-0.0059	-0.0018	-0.0000	-0.0065	-0.4699	0.0021	-0.0000	-0.1616	-0.0022	0.1476	-0.0334	-0.3143	-0.0148	0.0004	0.0102	0.0214	-0.0028	-0.0559	-0.0024	-0.0398	0.0672	0.3236	0.1302	-0.1888	-0.0908	-0.0487	-0.0015	0.0037	0.0294	0.0243	-0.0165	-0.0222	-0.0148	-1.6650	0.0171	-0.0074	-3.8000	-0.2098	-0.7136	-0.0191	0.0316	0.4792	0.0353	-0.0000	0.0069	0.0808	0.0042	0.0512	-0.0154	-0.0251	-0.0112	-0.0175	0.0049	0.1752	0.1925	0.0099	-0.0145	0.0012	-0.0227	-0.0448	-0.0002	-0.0126	-0.0066	-0.0040
-0.0064	-0.0063	-0.1978	-0.0867	-0.5459	-0.0130	-0.0046	-0.0080	-0.0549	-0.0001	2.6976	-0.0728	-0.0096	-0.0270	-0.0067	-0.0859	-0.0042	0.0260	-0.0257	0.0038	0.0083	-0.0022	-0.0016	0.0040	-0.1063	0.0558	0.0898	0.0474	-0.0030	0.0127	0.1554	0.1832	1.2208	0.6695	0.0007	-0.0063	-0.0093	-0.0252	-0.0310	-0.0499	-0.0367	-0.4990	-0.0126	0.0008	0.1129	0.0005	-0.0191	-0.0070	-0.0157	-0.0231	-0.0163	-0.0032	-0.0452	-0.7858	-0.0072	0.0143	-0.0009	-0.0022	-0.0352	-0.0127	0.0142	-0.0117	0.0603	0.0014	-0.0088	-0.0226	-0.0364	-0.0030	0.0463	0.4251	0.0077	-0.0473	-0.0283	-0.0429	-2.4733	-0.0140	-0.0455	-0.7170	-0.0141	-0.4601	-0.0720	1.5488	0.0100	-0.3681	-0.0004	-0.3906	-1.4906	-0.0063	0.1232	0.0605	-0.0103	-0.0578	-0.2081	-0.3356	0.0370	-0.6436	-0.0011	0.5467	-0.0112	-0.0571	0.0857	0.4458	0.0215	-0.0146	0.0868	0.1576	-0.0881	-0.0005	-2.2890	-4.2085	0.0031	-0.0361	0.0070	0.3396	0.0115	-0.0824	-0.3114	-0.0002	-0.0042	-0.0319	0.0628	-0.0125	0.4280	0.0440	-0.4776	-0.0491	0.0000	0.1334	-0.0067	-0.0474	-0.0563	-0.2761	-0.0085	-0.0006	0.0991	0.0834	-0.0598	-0.2646	0.2033	-0.3795	0.0005	-0.0219	0.0809	-0.0460	-0.0714	-0.0264	0.0622	0.0014	-0.0374	-0.3819	-0.0241	-0.1116	-0.1063	0.0423	-0.0301	-0.0062	0.3798	0.1556	-0.0233	0.1796	-0.0073	-0.0213	-0.1954	0.0828	-0.0352	-0.0201	0.2386	-0.0266	0.0182
0.0427	0.0338	-0.3991	-0.0256	-0.1779	-0.2449	0.0519	-0.0205	-0.0052	-0.0431	-0.1540	0.0027	-0.0280	1.1929	0.0289	-0.0012	-0.0146	-0.0082	-0.0475	-0.0060	-4.2908	-0.0049	-0.0190	0.0043	-0.0236	-0.2532	-0.0065	-0.0371	-0.1112	-0.0088	0.0192	0.0476	0.2986	-0.0002	-0.0115	-0.2758	-0.0002	-0.0320	-1.2605	-0.3287	-0.0147	-0.1825	-0.0085	0.0333	0.3555	0.0381	0.0426	0.0115	-0.0041	0.0798	0.0399	-0.0006	-0.0799	-0.0229	0.0175	-0.0013	-0.0007	0.0107	-0.0119	-0.0138	-0.0372	-0.0407	0.0351	-0.0396	-2.9919	0.2399	-0.0045	0.1504	0.0537	0.0559	-0.0057	-0.1614	-0.6371	-0.1873	-0.1121	0.0001	-0.3369	-0.2264	-0.0230	-0.0510	0.0103	0.2209	0.0033	-0.0516	-0.0892	-0.0262	-0.0387	-0.0019	0.0449	-0.0015	-0.1205	-0.4972	-0.1010	1.1824	0.0144	-0.0548	-0.0112	0.0122	-0.0034	-0.0497	0.0063	0.0943	0.0172	-0.0005	-0.0025	-0.0000	-0.0048	-0.1148	0.1958	0.0034	-0.0011	-0.0288	-0.0010	0.0214	0.4383	0.0291	-0.0246	0.0133	0.1193	-0.0097	0.0243	-0.0626	-0.0087	0.1956	0.0010	0.0288	0.2056	-0.0385	0.0577	0.0202	-0.0428	0.0073	-0.0156	0.2518	-0.0017	0.5688	-0.0066	-0.0681	-0.0019	0.4907	0.0494	-0.0015	-0.0418	0.0098	0.2986	-1.3282	-0.0021	-0.5969	-0.3574	-0.0546	0.0067	-0.2903	0.0588	0.0093	-0.0095	-0.1051	0.1442	0.3675	-0.0361	0.1411	0.4348	-0.2004	-0.0407	0.0341	-2.3685	-0.0021	0.0011	-0.0047	-0.0491
-0.0039	-0.0677	-0.0194	0.0307	-0.0498	-2.2622	-0.0128	-0.0241	-0.1656	-0.6500	-0.0143	0.1077	-0.0304	-0.1166	-0.2653	0.0074	0.6579	0.0088	-0.0327	0.0552	-0.0050	0.0757	0.1183	0.0060	-0.0726	-0.1987	-0.1530	-0.0349	0.0878	-0.0282	-0.0010	0.0114	3.5044	-0.0255	0.0062	-0.0550	-0.1119	-0.0017	-0.0879	-0.6133	-0.0698	-0.3687	-0.0307	0.0088	0.1918	-0.0143	-0.7655	-0.0771	0.0015	0.0118	2.6433	0.0141	-0.0114	0.0223	-0.0057	0.0057	-0.0002	-0.0105	-0.0706	0.2764	0.0046	0.1000	-0.0186	-0.0019	-0.5388	-0.2070	-0.0037	2.0114	0.1904	0.0445	-0.0007	-0.0010	0.0010	-0.8363	-0.0043	0.0040	-0.0040	-0.0224	-0.3640	-1.8053	0.0009	0.6464	0.0033	-0.0317	-0.0029	-0.1497	-0.2246	-0.1086	0.0114	-0.0104	-0.0301	0.0081	0.0071	-0.0042	0.0023	-0.0396	0.0112	0.0317	0.0084	0.0015	0.0536	0.1261	0.1043	-0.0028	-0.0141	0.0075	-0.0364	-0.0027	-0.0308	0.0031	-0.1781	-0.0003	0.1105	0.5994	0.5998	0.0099	-0.0602	-0.0235	-0.2294	-0.0323	-0.4395	-0.0961	0.0086	-0.1018	-0.0615	-0.1456	0.1444	-0.0093	-0.0239	-0.1640	-0.0082	-0.0231	-1.0100	-0.3703	-0.0608	0.1743	0.2547	0.1446	0.0552	-0.0002	-0.0035	-0.5498	-0.0839	-0.0081	-0.0739	-0.1860	0.2094	-0.7139	-0.0042	0.0109	0.0050	0.0236	0.0022	-0.0100	-0.0492	-0.0148	-0.0042	-0.0174	-0.0143	-0.0220	-0.1089	-0.0238	-0.0038	-0.1953	-0.0090	-0.0038	-0.0210	-0.0223	-0.0093
-0.0023	-0.0390	0.3066	-0.0036	0.2107	-0.0119	-1.5381	0.0013	-0.1154	-0.0753	0.0013	-0.4153	-0.0483	0.0508	-0.0013	-1.2894	-0.0091	0.0021	-0.1208	-0.0225	0.0047	-0.4825	-0.2013	0.0004	-0.0082	0.2052	-0.0081	-1.1779	-0.0232	0.0652	-0.0103	-0.0092	0.0008	2.2051	-0.0019	-0.0050	0.1196	-0.0001	-0.0049	0.0003	-0.0038	0.0600	0.2123	0.0016	0.0002	0.0358	0.0309	1.4335	0.0323	-0.0005	-0.0401	-0.0550	-0.0127	-0.0147	0.0550	-0.0791	-0.0104	-0.0003	0.0027	-0.0073	0.0471	-0.0208	0.1703	0.0368	-0.0106	0.0011	0.1255	0.0022	-0.1881	-0.2530	0.0018	-0.0015	0.0229	-0.2678	-2.3689	-0.0069	-0.0465	-0.6582	-1.5649	-0.0073	-0.0167	-0.0053	1.0126	0.0048	-0.0017	-0.0147	-1.1174	-0.3261	0.1911	-0.0240	-0.5092	-0.0073	0.7817	0.0230	-0.0002	-0.0149	0.0018	-0.0003	-0.3706	0.0003	0.0001	0.0690	-0.0027	-0.0220	-1.2547	0.0341	-0.8471	-0.0186	0.0000	0.3223	0.0039	0.0000	0.1173	0.0556	-0.0009	-0.0010	-0.0044	-0.1273	-1.0952	-0.0064	-0.0239	-0.0818	-0.0005	-0.0054	-0.0102	-0.0706	0.0264	-0.0239	-0.0236	-0.0084	-0.0131	0.0661	0.1532	0.0003	-0.2518	-0.0342	-0.1091	-0.0021	-0.0061	0.0918	-0.0029	-0.0558	-0.0192	-0.6391	-0.1576	0.0194	0.3788	-0.0425	-0.1176	-0.3567	0.0120	0.0991	-0.0633	-0.0881	-1.6584	-0.9366	-0.0173	0.1139	-0.3889	0.0003	-0.1544	-0.0251	-0.3139	-0.3287	0.0124	-0.1797	-0.0089	-0.0856	0.0001
