65.2360	64.5151	64.4180	66.0478	67.6868	69.2787	68.2839	69.4948	68.4068	68.6247	68.7987	68.4528	66.8128
65.5457	65.1886	64.4049	65.0323	67.2983	68.4683	66.4434	67.8753	68.0398	68.1217	68.0626	66.6905	67.1714
66.2707	65.8818	65.3904	66.0916	66.8332	67.0987	67.3467	66.8626	67.5038	67.6390	67.7235	67.3849	65.9792
66.4435	66.5301	67.0310	67.1642	66.8569	66.5245	67.1845	66.9970	66.9431	67.0045	67.4285	67.7957	66.5064
66.9194	67.8946	68.3569	68.1812	68.6248	68.7092	69.1894	67.8886	66.8363	67.7251	66.0574	67.2947	66.9836
67.4772	68.3954	69.0419	69.2036	70.2042	70.2309	69.6216	68.3831	66.8809	66.8894	67.5149	67.6780	67.4228
67.8769	69.0200	69.4584	67.5868	69.1529	69.8668	69.4948	68.5768	68.0760	67.5168	67.5433	68.1379	68.2363
68.3831	69.1746	68.3123	67.4019	67.9114	69.2063	67.8566	68.3748	68.4493	67.4215	66.9172	66.9761	68.2401
66.2382	68.1965	68.2536	67.5048	68.1822	68.2392	67.6499	67.3378	67.4229	67.2357	66.0408	65.9325	66.7513
66.8846	66.0901	67.0500	67.5381	66.6685	66.7795	67.3300	66.7928	66.6456	66.8181	66.5300	67.4895	67.2444
65.1590	66.5864	65.8579	66.2800	66.6652	66.6283	67.0996	66.9107	67.2635	67.1717	67.4933	67.2036	65.8075
67.2671	66.7454	65.6946	65.2867	66.8755	68.2408	68.4806	68.3917	67.5309	67.6945	68.2267	68.1244	66.9859
65.7898	65.1024	64.5599	65.3845	67.5775	69.1967	68.9084	68.7871	68.4712	68.2515	68.4940	68.1397	66.9801
