26.2915	27.9101	27.2946	26.6320	28.4690	30.1560	31.2075	30.5704	29.4778	28.8287	30.5163	30.1373	27.7586
27.4621	27.5373	25.6859	26.5883	28.2561	29.4826	29.1646	28.7690	29.2446	31.0576	29.7880	30.1693	28.0351
27.0637	27.7455	27.3678	27.2105	28.1596	28.0158	28.0617	28.4533	29.2813	28.9242	29.6581	28.9426	28.2235
27.8081	28.5096	28.6479	30.0011	27.9771	28.0061	28.1906	28.5016	28.6572	28.4392	28.5720	29.4262	28.7660
28.1075	28.6269	29.1925	28.9426	29.7556	30.1209	29.8142	28.8909	28.9172	28.8011	28.9912	30.8461	29.6595
28.7123	29.2615	30.3102	29.9038	31.2133	31.2994	30.6977	29.6158	29.0795	28.5838	28.1265	28.6093	28.6834
29.8113	31.2692	30.8144	30.7989	31.1482	31.2313	30.6780	29.9394	28.7961	28.2653	27.6939	28.7315	29.3559
32.9414	32.0152	30.7360	29.9694	30.5673	30.4031	30.2954	29.7519	28.9547	28.2063	28.3345	28.5427	29.4393
29.6875	30.5492	30.6026	29.6159	29.6401	29.9054	29.3519	28.8808	28.9523	28.4656	28.9441	28.6753	28.8793
28.6489	29.3233	29.9464	28.8427	29.9453	28.2188	28.1400	29.0841	29.7803	28.6571	28.7227	29.5329	30.5965
30.7039	29.5559	27.8483	27.1398	27.7019	27.7173	28.2979	29.1361	28.6384	29.5577	28.4282	29.3363	29.7228
28.3093	27.5891	26.7121	26.9580	27.8766	29.1671	29.2247	29.2002	28.4711	28.8910	29.2351	29.8752	29.1191
26.8341	26.8139	26.1710	26.7978	28.2434	30.4218	30.5462	30.5214	29.7586	28.9455	31.2015	29.8154	28.2400
