28.2333	30.1143	29.6250	26.4600	25.9600	29.5333	29.8000	31.0375	28.5800	29.3500	30.6167	29.4857	27.5000	27.7750	30.2667	30.6714	29.6000	29.4000	29.7250	29.3667	27.4000	31.4714	28.2333	30.0333	31.5571	30.4500	28.3000	29.2167	29.7800	28.0750	30.9500	29.0143	28.6429	26.7400	30.5800	30.4667	27.4500	28.3333	27.6500	27.1250	27.6333	28.2143	27.7667	29.5000	30.0167	28.8800	29.2200	29.3000	27.8800	29.9800	28.6625	28.1800	27.8333	28.8167	28.4500	28.8429	29.8444	30.6000	30.9000	31.6167	32.1000	27.1000	30.0143	30.7500	27.4167	29.7800	29.0667	28.4200	25.5400	29.9000	30.6333	29.5000	31.2833	30.1143	29.9571	28.2000	27.9500	27.8333	28.1444	28.3333	28.1600	28.7222	29.4000	28.6143	29.3800	29.2750	29.3000	30.0875	25.2500	28.8500	28.4000	29.6875	29.1800	28.3000	29.8111	26.4167	26.3333	26.3500	28.5500	29.2333	32.0143	30.5000	30.2500	30.0800	29.0200	29.7429	30.7714	31.0000	27.8000	28.3000	27.1750	27.9600	28.0000	29.5750	31.2500	30.3286	29.8000	28.2000	29.6500	32.1571	30.3200	28.6400	28.5167	29.5667	28.8200	29.7600	29.7400	30.3375	30.9429	27.6400	28.3000	28.6250	28.1750	28.8000	30.6714	27.5000	27.3167	29.0500	29.5750	29.3800	29.8143	28.9333	28.9000	28.2333	30.1667	28.2000	30.7714	28.9167	28.4750	28.3000	29.6500	26.8500	29.2400	30.4714	29.6429	27.0000	27.1400	29.1167	29.6143	27.4400	25.1500	29.9600	29.2800	28.4800	30.1667	28.1000	28.5571	30.3167	28.6333
24.0286	27.2667	27.1600	29.7600	32.2857	30.1167	32.8444	31.0600	25.5667	24.6600	23.8250	24.5857	25.5250	26.0778	26.6667	29.3714	28.9200	33.3857	32.3333	29.9167	26.2800	28.6333	23.2500	22.5600	25.0714	24.7800	26.3200	26.5500	29.4400	28.7500	31.7200	29.5000	26.9000	24.9000	24.3667	24.0667	24.3500	25.5600	27.5333	25.1600	27.9600	30.8286	31.3714	32.5333	31.4833	25.4600	26.7571	23.8750	25.2429	26.1143	28.7333	27.5625	25.9000	30.2286	28.7667	32.4250	33.5833	30.5000	29.0200	28.8167	26.1600	22.0800	27.2600	27.2000	27.6286	26.9200	28.4333	32.3750	32.3200	34.4000	33.8600	31.2833	26.7833	25.8833	25.0800	25.7833	25.2400	25.9000	26.8667	29.3750	28.7000	32.5333	32.7167	32.3000	28.9200	27.7200	23.1625	21.1400	21.6600	25.2200	27.0200	26.3200	29.4556	29.5333	31.3714	31.0167	32.4833	32.2833	27.4571	24.8000	24.3000	22.7250	24.9800	26.9000	25.1000	28.2500	29.7000	28.6833	28.8000	32.2000	31.1250	29.4000	28.1625	28.9200	26.0125	28.1167	26.8200	26.7571	28.1000	32.2167	30.6000	31.8500	30.1400	32.0200	29.6600	30.1125	29.2800	27.9833	27.9000	26.7800	25.6000	29.1143	30.5857	28.7714	32.2167	29.7000	30.8500	29.9333	29.1167	27.5667	26.7714	25.5333	25.4429	26.6667	26.3500	24.9500	26.4500	30.8286	32.5800	30.5500	30.2800	29.7714	28.5429	26.7750	25.2714	23.1333	23.3750	25.6800	25.3200	28.0600	29.2000	32.0667	31.7833	31.1429	31.3250	24.9667	25.1833	24.1500	22.4000
26.5286	24.7833	26.0250	25.2750	24.9250	29.6571	30.2200	30.5000	22.8667	21.9600	22.5286	25.0000	26.9625	28.6300	26.9400	26.1667	26.3400	28.3167	29.4400	30.3857	28.1429	30.7600	23.5000	25.0000	27.6250	31.3667	25.9333	27.7600	27.1800	27.2750	29.4125	31.8800	31.0500	26.1143	24.1333	21.9400	27.6250	28.9000	30.0143	25.1333	26.4800	29.2833	30.1333	32.5667	31.6333	31.8500	28.4000	24.8000	25.4200	27.3400	28.7833	27.6667	27.0800	27.6857	28.7667	31.9889	29.5333	30.5000	32.0571	29.2167	28.0000	27.0429	30.9857	30.5600	28.9625	31.9667	27.0200	29.0667	29.5750	32.1000	33.8750	31.1400	29.0833	29.7000	33.3250	30.1889	30.1333	29.2250	33.5111	33.4167	30.4000	32.7167	35.0500	31.0143	27.8200	29.7125	28.1667	32.5125	28.6000	28.9500	28.3200	33.3400	33.0143	33.0667	34.6857	35.0167	28.3000	29.9286	28.7500	28.8000	29.0714	28.3200	30.3333	31.6750	29.5143	32.1250	32.3714	31.9400	29.4600	32.2714	29.7200	29.9600	29.5571	27.2600	24.5800	28.7857	27.3333	27.9600	31.7250	32.2833	31.1400	30.4800	28.2250	30.2429	29.8833	28.5200	24.6857	21.5750	24.6429	29.2000	25.5400	29.2000	30.1667	31.5000	30.3000	32.0800	31.3667	30.5000	25.3125	21.3600	22.5000	27.6200	28.0167	25.0200	28.2875	29.4000	28.0333	29.5833	31.8000	32.8714	30.2200	25.2000	22.2500	21.2800	26.5125	25.1500	23.0750	28.0400	27.9400	25.6500	27.6000	32.5714	32.7333	29.2400	26.0714	22.2600	20.5250	25.8857	25.6000
29.9250	29.6143	28.4000	25.0200	27.8000	31.1333	32.2125	33.9167	27.5500	23.8500	25.3667	27.8571	27.8600	29.4800	30.4667	31.0375	27.8000	30.5333	31.4000	30.4200	30.5600	30.5000	21.3000	20.5333	26.1000	27.9833	30.2857	31.4000	30.5333	29.6600	29.8000	29.8800	28.5143	27.9250	24.0333	19.7667	24.0200	26.7667	29.4500	25.3000	27.7857	29.2000	31.0333	33.0143	29.7800	27.7000	26.6800	25.0000	20.9000	23.7333	29.0222	26.3000	25.5000	28.6000	29.2750	30.9000	34.9167	32.1000	32.1800	28.8857	23.6000	22.1800	24.8000	27.9000	27.7000	27.5600	29.5000	32.2429	31.7500	33.4250	34.2000	31.4167	27.6000	27.1167	25.5333	25.5000	26.0500	26.4143	28.3500	32.8333	32.8000	32.2667	31.0800	31.9000	31.5000	29.4429	26.8375	23.4400	24.0714	23.1667	25.9000	27.3500	29.6571	29.1571	33.1429	29.4714	29.0500	31.9143	28.2167	25.5600	23.8500	23.1800	26.0667	26.3800	25.0000	26.1500	28.4167	26.8000	28.6667	32.8571	31.1667	30.5600	25.2200	26.0167	22.9800	23.0833	26.5600	23.7667	25.4000	28.3333	28.2000	32.7286	31.8000	31.6167	30.0000	26.3714	24.4250	22.9200	24.6000	23.2800	21.8000	26.3000	30.0125	33.3167	33.1600	31.3200	29.9333	27.8500	25.8500	25.6000	23.8222	24.3000	23.1714	23.9400	24.3000	27.1500	30.5167	29.7833	31.1800	29.8500	28.6571	26.7333	23.8200	23.9125	23.7000	23.7200	24.8500	27.5857	30.2400	28.5833	27.2000	32.4111	30.2200	29.3143	28.6250	24.7200	26.1200	24.9833	26.4500
29.6000	26.4600	25.2750	23.6667	23.9000	26.9571	32.7857	30.9600	32.0400	28.5500	30.6857	31.2200	30.1500	32.8667	32.0833	27.1833	23.0000	26.3167	25.3000	27.9571	30.2500	28.8667	34.0250	31.7000	30.0000	32.6143	29.2667	31.0000	27.7250	23.7167	23.6286	22.3667	25.2600	27.8333	28.4500	28.8833	29.2571	26.6750	29.1167	28.1400	27.1000	26.2500	24.9714	20.8333	21.8750	23.8800	27.6857	29.0750	27.8125	27.6750	30.7714	29.2500	30.1200	26.5500	28.1600	26.6429	25.8333	27.6833	29.7286	29.5500	30.2600	27.7400	29.5750	29.2800	30.4200	32.4000	30.5600	30.9300	28.7000	28.8000	31.1000	30.9143	33.1833	31.2000	31.2571	29.5000	30.0167	30.1750	30.3200	32.7429	31.4000	28.8833	28.5800	30.8833	31.9500	32.1000	30.9143	26.3400	27.6429	28.0000	30.4000	30.7167	32.6500	31.1143	29.4167	30.5667	30.7250	28.5333	30.2833	29.0500	25.4250	28.2833	29.2714	30.3286	27.0375	30.7400	29.1875	25.5333	28.1857	28.9000	27.5750	30.1600	27.4375	26.0857	22.2400	24.4000	25.9500	25.1750	27.6500	27.6889	25.3600	24.8833	24.9200	26.5000	28.8000	28.0800	24.0600	24.3500	23.5000	23.5000	21.6600	23.0167	23.1333	22.4500	23.8857	26.2750	27.3250	27.4875	29.2250	26.8500	24.2833	21.7167	23.5429	23.2500	25.4600	21.4667	22.7571	19.9500	26.1429	30.8400	29.2800	29.3667	27.8167	27.2500	24.9333	22.2000	27.1000	27.1000	19.9750	23.1200	21.9000	26.8667	30.4750	33.8143	34.3111	30.0000	28.2667	28.3200	27.4400
26.9667	20.6200	21.1625	22.5800	21.8000	24.5714	31.1000	27.2600	30.7800	32.3500	36.7250	33.4333	27.5500	30.0250	28.3667	25.5000	23.2000	24.3500	26.2667	25.7714	27.9500	32.4625	36.6286	34.5833	35.0800	32.0400	31.4500	28.3750	24.7600	25.9400	26.4000	25.2200	28.0000	30.3600	30.6571	30.1000	32.8571	32.8500	30.3000	30.9200	29.0200	24.9667	25.5800	25.9667	27.5000	29.4500	30.9500	27.8000	27.5167	31.5750	34.5900	32.9000	29.7857	28.9000	28.0500	27.3000	27.1833	27.6400	31.5875	30.9250	29.9857	30.4571	31.3000	34.2500	33.3000	29.6400	30.2400	30.5286	28.7667	27.4500	29.5000	28.5286	30.7833	28.0250	31.5714	32.5556	33.0667	30.4167	31.8200	32.2143	29.6800	31.0000	28.8500	25.6000	28.9429	30.0000	26.7000	26.7333	27.2800	28.7000	28.6143	30.5000	28.5667	30.9857	28.5000	29.9429	24.5500	28.1286	29.5400	25.2000	24.8750	25.4250	25.9833	30.7250	29.0400	27.9000	27.0125	25.4500	24.3857	27.3800	26.5250	27.2800	27.9375	26.8000	28.4286	28.3833	30.5667	27.3000	25.2875	22.8714	20.9500	21.3400	22.8200	25.7125	25.5333	29.6750	28.3625	26.3333	31.2625	29.2714	25.3400	22.4200	20.2200	18.7000	19.5000	22.1000	25.7500	29.1400	29.4800	28.8167	29.1143	29.5667	28.0600	22.5667	20.9333	17.0500	16.7000	17.6000	22.3250	29.4000	30.1800	29.9000	30.5429	29.3250	31.4857	27.8400	23.5600	23.4000	18.7600	19.8000	18.0000	23.7333	28.5800	31.3286	32.6000	34.1000	32.4667	30.4250	26.3000
32.1875	27.1600	26.7750	25.5500	23.2200	26.8500	30.5286	27.4500	28.1800	30.8000	35.4625	36.6800	33.0167	32.3600	29.1800	28.4375	22.1000	20.2750	21.8429	25.0667	25.0000	26.5750	33.9500	33.3167	36.1800	36.8000	34.7500	30.0429	29.2167	24.1143	23.0400	21.7667	20.2600	22.3800	24.9667	28.4250	31.1000	34.0300	35.4800	31.8200	30.5200	29.4833	26.8375	24.1143	22.9667	24.1167	25.6167	26.4600	28.4667	31.7000	32.3000	33.1200	29.7500	29.8750	32.5000	32.4600	28.7200	25.1750	26.6800	24.6500	26.2600	27.9000	30.9000	31.3833	30.3600	30.1000	31.4250	32.6429	33.4286	30.3600	30.7714	30.8400	28.9833	28.0143	28.3714	29.3000	28.6286	32.1000	33.3000	33.1286	36.3800	33.6375	30.2500	28.9667	32.0714	31.9429	29.0714	26.4200	26.0200	27.6571	29.9500	32.1143	34.0714	35.5571	34.1750	33.2800	32.6625	32.3800	30.9800	29.4250	25.8250	26.8833	25.1000	29.5500	30.4400	32.6600	33.2857	31.0600	31.7000	34.7167	30.6167	30.2714	29.7400	25.8571	29.9000	26.9667	28.1400	32.3857	30.1143	28.8500	28.5167	31.6500	34.4857	31.6429	29.3000	29.1250	27.3400	27.2250	32.4833	31.5667	31.1600	28.6857	26.7000	27.8714	29.7167	31.1000	31.6143	29.5800	31.1125	31.2750	30.6750	34.0375	31.2333	28.3200	28.4286	26.8500	28.0800	27.6800	29.7600	31.0667	28.6400	31.1400	33.9333	33.0250	36.9714	32.3600	30.3333	29.3714	27.0000	28.1667	24.2833	27.5667	32.9833	31.3667	31.8286	32.9714	35.1833	35.1400	31.1750
30.7375	29.8667	28.3800	27.0400	26.4800	30.1333	29.7200	30.2143	26.3750	23.6000	29.7667	31.7750	31.0167	31.7800	31.2000	30.5500	27.4500	25.5571	29.1500	28.9200	30.4143	28.0571	24.7400	33.1500	31.0400	31.7500	31.8800	31.7250	29.8500	25.4600	26.2667	25.1667	25.9400	28.0571	31.1000	30.8500	29.6250	29.8000	33.3222	32.3600	29.8250	28.7400	27.5000	25.0833	25.7000	25.5000	29.0333	31.9400	33.1200	33.9143	34.5000	33.0500	28.5429	28.6200	32.5200	29.4222	28.1200	27.7200	27.6250	29.5571	27.4167	31.4200	34.3125	33.0667	28.6250	30.1250	31.0667	31.0833	31.3200	31.1875	29.1000	30.2286	29.8857	30.0429	29.8800	31.5364	29.4800	31.8333	31.5800	31.4000	32.3571	29.6200	31.3600	30.8857	30.5800	29.2375	26.8800	29.6143	22.9333	26.3500	31.7625	31.8143	33.0167	33.5429	36.5625	32.1167	32.3667	31.8833	27.6500	22.8833	21.9000	23.9571	24.0200	25.8750	25.5429	27.9500	30.5571	29.8800	33.5750	31.7875	30.7167	27.7500	22.9250	22.4833	30.3400	24.5667	25.0000	24.3500	24.4000	27.0750	30.1667	29.1429	29.0000	28.8143	26.1833	23.1143	19.7000	22.5500	25.9778	25.6000	23.7833	29.3000	26.0875	27.8000	28.8571	27.2400	26.8833	24.3800	22.8625	19.7000	21.2000	24.0667	26.7400	25.7800	25.8833	27.4750	27.4500	24.5667	26.8250	25.0833	22.6500	21.0200	19.5000	22.4000	25.3200	26.7500	26.7800	31.5286	28.0800	30.0333	28.0000	28.8400	29.2333	25.6750	23.0000	22.2833	27.4571	30.8625	26.7400
30.7500	31.5286	30.5200	30.2000	30.6000	30.2400	28.0429	25.4571	25.3000	28.2000	30.0667	33.2333	32.9143	32.1800	33.7750	31.3000	32.1500	28.8800	27.1500	26.0400	28.3000	29.2833	32.5750	30.4000	35.7333	33.0714	31.5250	32.9400	34.2125	30.5600	29.5857	23.5000	23.9250	26.0167	26.6333	24.2400	28.5000	34.7167	31.8200	33.2600	32.1429	30.8600	30.8800	26.9333	27.2250	21.8200	25.3667	27.2500	28.6143	28.8800	33.1857	32.0833	30.9400	30.8667	32.8333	31.2000	26.1250	29.9600	26.3600	25.3200	24.4500	28.8125	30.9500	30.5333	30.4000	30.2400	30.2667	35.2125	32.2500	32.4333	29.9000	27.5167	26.1600	25.7800	29.5143	28.8167	26.0000	26.8143	32.4667	34.5333	32.7833	33.7250	30.6600	29.9000	29.4286	25.4500	24.9875	22.9500	23.7333	26.7571	28.1800	32.9875	30.4000	31.6167	29.3857	30.4143	30.7500	29.2000	27.5200	23.2250	21.8000	21.2250	24.1000	27.9400	25.1200	27.3857	26.9200	26.4500	28.6143	31.1333	29.4167	24.5125	25.4000	21.9200	26.0000	23.0000	26.0250	23.4667	25.2333	25.8833	28.4000	27.3600	26.4500	23.8500	24.6750	25.5333	22.2200	24.1200	25.5429	25.5875	25.9667	24.6500	27.5571	27.7333	25.7750	23.7200	22.1000	23.4600	24.0500	23.7600	25.7500	27.0500	24.3000	22.7500	24.5800	26.5800	27.9000	26.8125	27.1250	23.3143	22.9600	25.4833	24.3600	26.4250	28.7250	25.1400	27.8400	29.9500	30.8750	28.2571	26.0667	28.2250	28.5500	28.4000	28.8000	27.1000	28.0625	30.7500	27.3333
30.6000	30.8429	31.8000	30.8333	30.2714	30.8429	28.8333	27.3857	26.4750	23.4167	25.4250	31.0000	29.8200	33.0333	33.7286	34.8000	31.6000	30.1143	31.1600	26.2000	22.3167	24.7167	24.6667	31.0333	29.2200	30.5714	29.4200	33.0600	34.2000	32.5143	31.5667	30.9143	22.4286	21.1667	23.6000	24.8333	23.2500	27.5800	30.3200	30.5400	35.0714	38.0000	35.0167	31.7600	26.3000	22.2667	22.0833	23.8333	21.1333	23.5750	28.6750	29.1600	31.7400	35.2600	38.2833	36.6286	34.6000	28.8250	23.0000	24.0750	22.8500	23.3000	25.2200	27.1333	31.7857	31.1600	30.1200	32.3800	37.4200	36.8667	30.6000	25.8600	25.2000	25.3714	24.5167	25.7125	24.6200	27.6600	29.9333	29.8833	31.3333	33.3556	36.7714	31.3000	26.6167	25.8400	23.1400	22.8500	23.1750	24.1286	27.0600	31.7750	29.4833	32.4250	33.4143	36.4400	32.8556	29.2286	27.0200	21.2250	20.8250	22.2833	24.1000	27.3833	28.7200	29.0500	29.3625	33.5600	36.1250	36.6000	30.7000	23.3750	24.5400	21.6167	30.5400	26.4400	31.8375	30.5500	28.8167	30.2429	32.0667	30.7857	31.7000	30.2000	24.1667	22.2667	19.9167	22.7000	29.6571	30.0600	28.4000	27.2714	26.2000	26.9000	25.5000	26.6800	29.0400	25.8200	22.2833	21.5667	24.9286	28.3167	29.2200	25.0750	24.1000	23.0400	26.9750	27.9333	27.9250	26.5500	24.8500	23.2667	22.9250	22.7429	26.7167	27.6250	28.5875	28.6400	28.7000	28.5000	26.2167	28.4500	30.0000	27.1250	24.4571	24.1000	27.2500	29.2875	29.3500
